Total	Test_Condition	Iteration	FN	FP	TN	TP	TPR	TNR	PPV	NPV	ACC	BA	F1	MCC
4	Unbalanced JS	4	3575	0	2159	67	0.0183964854475563	1	1	0.376525985350541	0.383726943630409	0.509198242723778	0.0361283364788353	0.0832271278498064
4	Unbalanced JS	5	2999	76	2076	648	0.17768028516589	0.964684014869889	0.895027624309392	0.409064039408867	0.469736161407139	0.571182150017889	0.296499656829101	0.208066808626377
4	Unbalanced JS	6	3151	6	2156	487	0.133864760857614	0.99722479185939	0.987829614604463	0.406255888449218	0.455689655172414	0.565544776358502	0.235778261922053	0.227289446142055
4	Unbalanced JS	7	3204	0	2158	442	0.121228743828854	1	1	0.402461767997016	0.447966919365954	0.560614371914427	0.216242661448141	0.220884437146255
4	Unbalanced JS	8	3143	19	2141	501	0.13748627881449	0.991203703703704	0.963461538461539	0.405185465556397	0.455203308063405	0.564344991259097	0.240634005763689	0.217809955012282
4	Unbalanced JS	9	1700	249	1910	1946	0.533735600658256	0.884668828161186	0.886560364464692	0.529085872576177	0.664254952627046	0.709202214409721	0.666324259544599	0.417023052600255
4	Unbalanced JS	10	2428	617	1542	1207	0.332049518569464	0.714219546086151	0.661732456140351	0.388413098236776	0.474456334138764	0.523134532327807	0.442205532148745	0.0481683287821667
4	Unbalanced JS	11	2651	171	1981	990	0.27190332326284	0.920539033457249	0.852713178294574	0.427677029360967	0.512860348696703	0.596221178360045	0.412328196584756	0.232290663528407
4	Unbalanced JS	12	3315	10	2151	323	0.088785046728972	0.99537251272559	0.96996996996997	0.393523600439078	0.426625280220728	0.542078779727281	0.162679425837321	0.174902063347036
4	Unbalanced JS	13	2906	85	2078	743	0.203617429432721	0.960702727693019	0.897342995169082	0.4169341894061	0.485375086028906	0.58216007856287	0.331918695555059	0.227248930361463
4	Unbalanced JS	14	3575	5	2154	63	0.0173172072567345	0.997684113015285	0.926470588235294	0.375981846744633	0.382439192685872	0.50750066013601	0.0339989206691851	0.0673586360030099
4	Unbalanced JS	15	1937	186	1977	1714	0.469460421802246	0.914008321775312	0.902105263157895	0.505109862033725	0.63484692122463	0.691734371788779	0.617546388038191	0.395163602097927
4	Unbalanced JS	16	3395	4	2153	245	0.0673076923076923	0.998145572554474	0.983935742971888	0.388067772170151	0.413662239089184	0.532726632431083	0.125996400102854	0.156041163178979
4	Unbalanced JS	17	1852	136	2024	1798	0.492602739726027	0.937037037037037	0.929679420889349	0.52218782249742	0.657831325301205	0.714819888381532	0.643982808022923	0.440613369719114
4	Unbalanced JS	18	3062	0	2157	575	0.158097332966731	1	1	0.413297566583637	0.47152226441146	0.579048666483365	0.273029439696106	0.255619332208096
4	Unbalanced JS	19	2673	80	2080	977	0.267671232876712	0.962962962962963	0.924314096499527	0.437618346307595	0.526161790017212	0.615317097919838	0.415126407478224	0.288918670035548
4	Unbalanced JS	20	3203	7	2149	433	0.119086908690869	0.996753246753247	0.984090909090909	0.401532137518685	0.44578729281768	0.557920077722058	0.212463199214917	0.211354284702461
4	Unbalanced JS	21	2830	11	2150	818	0.224232456140351	0.994909763998149	0.986731001206273	0.431726907630522	0.510931313479084	0.60957111006925	0.365423274514184	0.302823042678408
4	Unbalanced JS	22	3166	18	2143	474	0.13021978021978	0.991670522906062	0.963414634146341	0.403654172160482	0.451129115669712	0.560945151562921	0.229428848015489	0.211523351119397
4	Unbalanced JS	23	2819	21	2139	830	0.227459577966566	0.990277777777778	0.975323149236193	0.431423961274708	0.511103460148046	0.608868677872172	0.368888888888889	0.297597110703877
4	Unbalanced JS	24	3105	10	2152	534	0.14674361088211	0.995374653098983	0.981617647058824	0.409358949971467	0.463023616617825	0.571059131990547	0.25531914893617	0.235722114421155
4	Unbalanced JS	25	2718	83	2080	932	0.255342465753425	0.96162736939436	0.918226600985222	0.43351396415173	0.518148976432135	0.608484917573892	0.39957127545552	0.276255483986387
4	Unbalanced JS	26	3521	1	2155	114	0.0313617606602476	0.999536178107607	0.991304347826087	0.379668780831572	0.391814885166638	0.515448969383927	0.0608	0.107062154909116
4	Unbalanced JS	27	1932	165	1999	1719	0.470829909613804	0.923752310536044	0.912420382165605	0.508522004578988	0.639380911435942	0.697291110074924	0.621138211382114	0.40754923815026
4	Unbalanced JS	28	3458	0	2153	179	0.0492163871322519	1	1	0.383710568526109	0.402763385146805	0.524608193566126	0.0938155136268344	0.137422152098261
4	Unbalanced JS	29	3081	15	2145	569	0.155890410958904	0.993055555555556	0.974315068493151	0.41044776119403	0.467125645438899	0.57447298325723	0.2687765706188	0.239392714063306
4	Unbalanced JS	30	1616	228	1932	2023	0.555921956581479	0.894444444444445	0.898711683696135	0.544532130777903	0.682014140369029	0.725183200512961	0.686926994906621	0.446790914748358
4	Unbalanced OLS	1	3309	4	2153	334	0.0916826791106231	0.998145572554474	0.988165680473373	0.394177956792384	0.428793103448276	0.544914125832549	0.167797035920623	0.185324743277461
4	Unbalanced OLS	2	3369	0	2151	264	0.0726672171758877	1	1	0.389673913043478	0.41753112033195	0.536333608587944	0.13548883756736	0.168275128485788
4	Unbalanced OLS	3	2525	59	2105	1125	0.308219178082192	0.972735674676525	0.950168918918919	0.454643628509719	0.555555555555556	0.640477426379358	0.465453040959868	0.337244791891134
4	Unbalanced OLS	4	3603	0	2159	39	0.0107084019769358	1	1	0.374696286011801	0.378900189622479	0.505354200988468	0.0211898940505297	0.0633434957188128
4	Unbalanced OLS	5	3183	37	2115	464	0.127227858513847	0.982806691449814	0.926147704590818	0.39920724801812	0.444731850319021	0.555017274981831	0.223722275795564	0.189209634503037
4	Unbalanced OLS	6	3337	1	2161	301	0.082737768004398	0.999537465309898	0.996688741721854	0.393052018915969	0.42448275862069	0.541137616657148	0.152791878172589	0.179069852330224
4	Unbalanced OLS	7	3341	0	2158	305	0.0836533187054306	1	1	0.392434988179669	0.424362508614748	0.541826659352715	0.154391293343457	0.181186338164211
4	Unbalanced OLS	8	3323	12	2148	321	0.0880900109769484	0.994444444444444	0.963963963963964	0.392615609577774	0.42539627842867	0.541267227710697	0.161428212220267	0.171552035594626
4	Unbalanced OLS	9	1998	140	2019	1648	0.452002194185409	0.935155164427976	0.921700223713647	0.502613890963406	0.631696813092162	0.693578679306692	0.606551343393449	0.40531016747763
4	Unbalanced OLS	10	2685	456	1703	950	0.261348005502063	0.788791106993979	0.675675675675676	0.388103919781222	0.457887469796341	0.525069556248021	0.376909343384249	0.0565495562455216
4	Unbalanced OLS	11	2953	93	2059	688	0.1889590771766	0.9567843866171	0.880921895006402	0.410814046288907	0.474192991541516	0.57287173189685	0.311171415649028	0.206200403970249
4	Unbalanced OLS	12	3448	0	2161	190	0.0522264980758659	1	1	0.385273667320378	0.405414726677013	0.526113249037933	0.0992685475444096	0.141850253595084
4	Unbalanced OLS	13	3112	51	2112	537	0.147163606467525	0.976421636615811	0.913265306122449	0.404287901990812	0.455781142463868	0.561792621541668	0.253481236724097	0.198103231716625
4	Unbalanced OLS	14	3596	5	2154	42	0.011544804837823	0.997684113015285	0.893617021276596	0.374608695652174	0.378816629291013	0.504614458926554	0.0227951153324288	0.0497537245603439
4	Unbalanced OLS	15	2238	111	2052	1413	0.387017255546426	0.948682385575589	0.927165354330709	0.478321678321678	0.595975232198143	0.667849820561008	0.546086956521739	0.368946949223106
4	Unbalanced OLS	16	3478	1	2156	162	0.0445054945054945	0.999536393138618	0.993865030674847	0.382676606318779	0.399861997584958	0.522020943822056	0.0851958979752827	0.128777344551764
4	Unbalanced OLS	17	2178	84	2076	1472	0.403287671232877	0.961111111111111	0.946015424164525	0.488011283497884	0.610671256454389	0.682199391171994	0.565501344602382	0.397691845248242
4	Unbalanced OLS	18	3229	0	2157	408	0.112180368435524	1	1	0.400482733011511	0.44269934414912	0.556090184217762	0.201730531520396	0.211958251882999
4	Unbalanced OLS	19	2960	33	2127	690	0.189041095890411	0.984722222222222	0.954356846473029	0.418124631413407	0.484853700516351	0.586881659056317	0.315572833295221	0.25440836765532
4	Unbalanced OLS	20	3337	5	2151	299	0.0822332233223322	0.997680890538033	0.983552631578947	0.391946064139942	0.422997237569061	0.539957056930183	0.151776649746193	0.173227150077862
4	Unbalanced OLS	21	3090	3	2158	558	0.152960526315789	0.998611753817677	0.994652406417112	0.411204268292683	0.467550352900671	0.575786140066733	0.265146115466857	0.248025445454998
4	Unbalanced OLS	22	3331	13	2148	309	0.0848901098901099	0.993984266543267	0.959627329192547	0.392042343493338	0.423547664195828	0.539437188216688	0.155981827359919	0.166546468421366
4	Unbalanced OLS	23	3074	3	2157	575	0.157577418470814	0.998611111111111	0.994809688581315	0.412349455171095	0.470304699604063	0.578094264790963	0.272060563047078	0.252177691258614
4	Unbalanced OLS	24	3305	4	2158	334	0.0917834569936796	0.998149861239593	0.988165680473373	0.395021050704741	0.42958110670574	0.544966659116636	0.167965803369374	0.185637426823927
4	Unbalanced OLS	25	2981	39	2124	669	0.183287671232877	0.981969486823856	0.944915254237288	0.416062683643487	0.48047479786685	0.582628579028366	0.307021569527306	0.244242068725592
4	Unbalanced OLS	26	3566	1	2155	69	0.0189821182943604	0.999536178107607	0.985714285714286	0.376682398182136	0.38404420652737	0.509259148200984	0.037246963562753	0.0819205054152127
4	Unbalanced OLS	27	2260	74	2090	1391	0.380991509175568	0.965804066543438	0.949488054607509	0.480459770114943	0.598624247635426	0.673397787859503	0.543784206411259	0.386139875438625
4	Unbalanced OLS	28	3517	0	2153	120	0.0329942260104482	1	1	0.379717813051146	0.392573402417962	0.516497113005224	0.0638807559222784	0.111930761384003
4	Unbalanced OLS	29	3245	7	2153	405	0.110958904109589	0.996759259259259	0.983009708737864	0.398851426454242	0.440275387263339	0.553859081684424	0.199409158050222	0.202813658674255
4	Unbalanced OLS	30	1900	131	2029	1739	0.477878538059907	0.939351851851852	0.929946524064171	0.51641639093917	0.649767201241593	0.708615194955879	0.631330550009076	0.431550892791329
6	Balanced	1	2779	20	2137	870	0.238421485338449	0.990727862772369	0.97752808988764	0.434703010577706	0.51791250430589	0.614574674055409	0.383344348975545	0.307347503556868
6	Balanced	2	2791	23	2136	858	0.235132913126884	0.98934691987031	0.973893303064699	0.433529531154861	0.515495867768595	0.612239916498597	0.378807947019868	0.302420584261142
6	Balanced	3	2971	23	2130	678	0.185804329953412	0.989317231769624	0.96718972895863	0.417565183297393	0.483971044467425	0.587560780861518	0.311724137931035	0.259574423075318
6	Balanced	4	1805	210	1946	1846	0.50561490002739	0.902597402597403	0.897859922178988	0.518794988003199	0.653004993972791	0.704106151312396	0.646924829157175	0.412412003081138
6	Balanced	5	2896	9	2148	751	0.205922676172196	0.995827538247566	0.988157894736842	0.425852498017446	0.499483115093039	0.600875107209881	0.340821420467438	0.289009836355422
6	Balanced	6	2856	5	2156	794	0.217534246575342	0.997686256362795	0.993742177722153	0.430167597765363	0.507657890208226	0.607610251469069	0.356934142503933	0.302049789075934
6	Balanced	7	3420	1	2162	231	0.0632703368940017	0.99953767914933	0.995689655172414	0.387316374059477	0.411592707258342	0.531404008021666	0.118980169971671	0.155099480426883
6	Balanced	8	3050	8	2146	593	0.162777930277244	0.996285979572888	0.986688851913478	0.413010007698229	0.472485768500949	0.579531954925066	0.279453345900094	0.252146115124697
6	Balanced	9	2497	5	2147	1151	0.315515350877193	0.99767657992565	0.995674740484429	0.462316968130922	0.568620689655172	0.656595965401422	0.479184013322232	0.378733821453716
6	Balanced	10	2985	12	2142	659	0.180845225027442	0.994428969359331	0.982116244411326	0.417788180222352	0.48309761986892	0.587637097193387	0.305446118192352	0.264750686230224
6	Balanced	11	2722	6	2151	927	0.254042203343382	0.997218358831711	0.993569131832797	0.441411861276421	0.530141233207027	0.625630281087546	0.404626800523789	0.33059577865439
6	Balanced	12	3533	0	2157	114	0.0312585686865917	1	1	0.37908611599297	0.391281874569263	0.515629284343296	0.0606221749534698	0.108856278619561
6	Balanced	13	2922	26	2123	720	0.197693574958814	0.987901349464867	0.96514745308311	0.420812685827552	0.490934208254188	0.592797462211841	0.3281677301732	0.267642004946305
6	Balanced	14	1783	98	2063	1866	0.511372978898328	0.954650624710782	0.95010183299389	0.536401456058242	0.676247848537005	0.733011801804555	0.664885088188135	0.476153353376577
6	Balanced	15	2821	0	2156	826	0.226487523992323	1	1	0.433192686357243	0.513872135102533	0.613243761996161	0.369327073552426	0.313229530767191
6	Balanced	16	3299	0	2158	345	0.0946761800219539	1	1	0.395455378413047	0.431402964495002	0.547338090010977	0.172975683128604	0.19349471464948
6	Balanced	17	3027	2	2145	619	0.169775095995612	0.99906846762925	0.996779388083736	0.414733178654292	0.477127567754186	0.584421781812431	0.290133583313804	0.263592959398506
6	Balanced	18	2761	29	2130	887	0.243146929824561	0.986567855488652	0.968340611353712	0.43549376405643	0.519545376270019	0.614857392656607	0.388694127957932	0.304576307104536
6	Balanced	19	3014	2	2151	632	0.173340647284696	0.999071063632141	0.996845425867508	0.416456921587609	0.479910329367132	0.586205855458418	0.295327102803738	0.266942250029256
6	Balanced	20	2554	25	2134	1093	0.299698382231971	0.988420565076424	0.977638640429338	0.455204778156997	0.555804340337582	0.644059473654198	0.458761804826863	0.353143582856127
6	Balanced	21	2725	13	2135	918	0.251990118034587	0.993947858472998	0.986036519871106	0.439300411522634	0.527197375237437	0.622968988253793	0.40139921294272	0.323429287852727
6	Balanced	22	3279	0	2162	370	0.101397643189915	1	1	0.397353427678736	0.435725348477026	0.550698821594958	0.184125404329435	0.200725437052851
6	Balanced	23	2481	10	2143	1168	0.320087695258975	0.995355318160706	0.99151103565365	0.463451557093426	0.570665287831782	0.657721506709841	0.483944478972447	0.378833434703655
6	Balanced	24	3399	0	2155	248	0.0680010967918837	1	1	0.388008642419878	0.414167528438469	0.534000548395942	0.127342747111682	0.162434643008447
6	Balanced	25	2748	3	2157	901	0.246916963551658	0.998611111111111	0.996681415929203	0.439755351681957	0.52642451368566	0.622764037331385	0.395783000219635	0.327349170250378
6	Balanced	26	2938	31	2131	710	0.194627192982456	0.985661424606845	0.958164642375169	0.420398500690471	0.488984509466437	0.590144308794651	0.323536113009797	0.261248207139428
6	Balanced	27	2633	27	2133	1015	0.278234649122807	0.9875	0.974088291746641	0.447545111204364	0.542011019283747	0.632867324561404	0.432835820895522	0.334727657046203
6	Balanced	28	3388	0	2157	259	0.0710172744721689	1	1	0.388999098286745	0.416264645072364	0.535508637236084	0.132616487455197	0.16620967400382
6	Balanced	29	2354	17	2141	1294	0.354714912280702	0.99212233549583	0.987032799389779	0.476307007786429	0.591629348949363	0.673418623888266	0.521879411171607	0.400878414867033
6	Balanced	30	2781	12	2144	865	0.237246297312123	0.99443413729128	0.986316989737742	0.435329949238579	0.518614270941055	0.615840217301702	0.382489498120716	0.312549749753905
6	Unbalanced JS	1	1960	464	1700	1690	0.463013698630137	0.785582255083179	0.784586815227484	0.46448087431694	0.583075335397317	0.624297976856658	0.582356995175741	0.248831709839136
6	Unbalanced JS	2	3347	0	2146	280	0.0771987868762062	1	1	0.39067904605862	0.420232115018188	0.538599393438103	0.143332480163809	0.173666198247324
6	Unbalanced JS	3	1915	143	2019	1733	0.475054824561404	0.933857539315449	0.923773987206823	0.513218098627351	0.64578313253012	0.704456181938426	0.627443881245474	0.422719134667368
6	Unbalanced JS	4	3550	0	2154	83	0.0228461326727223	1	1	0.377629733520337	0.386556073958873	0.511423066336361	0.0446716899892357	0.0928836852906385
6	Unbalanced JS	5	3078	8	2147	568	0.155787164015359	0.996287703016241	0.986111111111111	0.410909090909091	0.468022754697466	0.5760374335158	0.269066792989105	0.245716898953005
6	Unbalanced JS	6	2999	6	2147	631	0.173829201101928	0.997213190896424	0.990580847723705	0.417217256121259	0.480373508559571	0.585521195999176	0.295758143895008	0.264103697690954
6	Unbalanced JS	7	3355	2	2152	289	0.0793084522502744	0.999071494893222	0.993127147766323	0.390775376793172	0.421007243877199	0.539189973571748	0.146886912325286	0.173465442043158
6	Unbalanced JS	8	3552	0	2161	83	0.0228335625859697	1	1	0.378260108524418	0.387163561076605	0.511416781292985	0.0446476600322754	0.092935600615523
6	Unbalanced JS	9	2576	408	1751	1068	0.293084522502744	0.811023622047244	0.723577235772358	0.404668361451352	0.485783215578149	0.552054072274994	0.4171875	0.115548306667236
6	Unbalanced JS	10	3450	0	2141	169	0.0466979828681956	1	1	0.382936862815239	0.401041666666667	0.523348991434098	0.0892291446673706	0.133725012841079
6	Unbalanced JS	11	2128	48	2110	1521	0.41682652781584	0.97775718257646	0.969407265774379	0.497876356772062	0.62527983468228	0.69729185519615	0.582981985435033	0.429397840690809
6	Unbalanced JS	12	3440	1	2149	186	0.051296194153337	0.99953488372093	0.994652406417112	0.384505278225085	0.404259002770083	0.525415538937134	0.0975609756097561	0.138827208409139
6	Unbalanced JS	13	2556	26	2139	1095	0.299917830731307	0.987990762124711	0.976806422836753	0.455591054313099	0.5560522696011	0.643954296428009	0.458927074601844	0.352832749614752
6	Unbalanced JS	14	2900	87	2070	731	0.201321949876067	0.959666203059805	0.893643031784841	0.416498993963783	0.483932273669661	0.580494076467936	0.328613171499213	0.22344840986917
6	Unbalanced JS	15	2615	54	2107	1033	0.283168859649123	0.975011568718186	0.950321987120515	0.446209233375688	0.540540540540541	0.629090214183654	0.436325237592397	0.319963435987179
6	Unbalanced JS	16	3243	2	2146	380	0.10488545404361	0.999068901303538	0.994764397905759	0.398218593431063	0.437705770230463	0.551977177673574	0.18976279650437	0.202119503083729
6	Unbalanced JS	17	2710	150	2012	939	0.257330775554947	0.930619796484736	0.862258953168044	0.426090639559509	0.507829977628635	0.593975286019842	0.39636977627691	0.232799207259288
6	Unbalanced JS	18	3035	56	2103	598	0.164602257087806	0.97406206577119	0.914373088685015	0.409303230829116	0.466332872928177	0.569332161429498	0.278982971775134	0.211854567264714
6	Unbalanced JS	19	3153	18	2143	498	0.136400986031224	0.991670522906062	0.965116279069768	0.40464501510574	0.454404679972471	0.564035754468643	0.239020878329734	0.217614077880226
6	Unbalanced JS	20	3272	23	2136	361	0.0993669143958161	0.98934691987031	0.940104166666667	0.394970414201183	0.431111878453039	0.544356917133063	0.179736121483694	0.172411573955759
6	Unbalanced JS	21	3086	3	2151	560	0.153592978606692	0.998607242339833	0.994671403197158	0.410731334733626	0.467413793103448	0.576100110473263	0.266096459966738	0.248399650332668
6	Unbalanced JS	22	3531	0	2159	99	0.0272727272727273	1	1	0.379437609841828	0.390050095007773	0.513636363636364	0.0530973451327434	0.101726586742266
6	Unbalanced JS	23	3195	4	2155	455	0.124657534246575	0.998147290412228	0.991285403050109	0.402803738317757	0.449302805990704	0.561402412329402	0.221465076660988	0.219991017783952
6	Unbalanced JS	24	3568	0	2153	62	0.0170798898071625	1	1	0.376332808949484	0.383019194189867	0.508539944903581	0.0335861321776815	0.0801730809416549
6	Unbalanced JS	25	2277	183	1973	1368	0.375308641975309	0.915120593692022	0.882011605415861	0.464235294117647	0.575935183589036	0.645214617833666	0.526558891454965	0.317112318246548
6	Unbalanced JS	26	3373	5	2149	252	0.0695172413793103	0.997678737233055	0.980544747081712	0.38917059036581	0.41546980446444	0.533597989306183	0.129829984544049	0.157617841337163
6	Unbalanced JS	27	3092	1	2157	557	0.152644560153467	0.999536607970343	0.998207885304659	0.410935416269766	0.467366970897193	0.576090584061905	0.264796767292608	0.249527364358357
6	Unbalanced JS	28	3326	1	2155	309	0.0850068775790922	0.999536178107607	0.996774193548387	0.393176427659186	0.425487825936798	0.542271527843349	0.156653992395437	0.181569868325707
6	Unbalanced JS	29	2378	42	2117	1270	0.348135964912281	0.980546549328393	0.967987804878049	0.470967741935484	0.583261580850698	0.664341257120337	0.512096774193548	0.379838140221018
6	Unbalanced JS	30	3213	5	2148	418	0.115119801707519	0.997677659080353	0.988179669030733	0.400671516508114	0.443637621023513	0.556398730393936	0.206216082881105	0.209431197182119
6	Unbalanced OLS	1	2145	380	1784	1505	0.412328767123288	0.824399260628466	0.798408488063661	0.454059557139221	0.565703474372205	0.618364013875877	0.543812104787715	0.244471393850525
6	Unbalanced OLS	2	3425	0	2146	202	0.0556934105321202	1	1	0.385209118650153	0.406720942317686	0.52784670526606	0.105510577174197	0.146470507562783
6	Unbalanced OLS	3	2117	94	2068	1531	0.41968201754386	0.956521739130435	0.942153846153846	0.494145758661888	0.619449225473322	0.688101878337147	0.580694102029205	0.405138927242482
6	Unbalanced OLS	4	3578	0	2154	55	0.0151390035783099	1	1	0.375785066294487	0.381717642992915	0.507569501789155	0.029826464208243	0.0754255358834637
6	Unbalanced OLS	5	3193	2	2153	453	0.124245748765771	0.99907192575406	0.995604395604396	0.402731013842125	0.449232890880883	0.561658837259916	0.220921726408193	0.221634375429105
6	Unbalanced OLS	6	3172	2	2151	458	0.126170798898072	0.999071063632141	0.995652173913044	0.404095434905129	0.451149922185717	0.562620931265106	0.223960880195599	0.223752396792497
6	Unbalanced OLS	7	3429	1	2153	215	0.0590010976948408	0.999535747446611	0.99537037037037	0.385704048728055	0.408416695412211	0.529268422570726	0.11139896373057	0.14935492713042
6	Unbalanced OLS	8	3568	0	2161	67	0.0184319119669876	1	1	0.377203700471286	0.38440303657695	0.509215955983494	0.0361966504592112	0.0833821647638673
6	Unbalanced OLS	9	2758	311	1848	886	0.243139407244786	0.855951829550718	0.740183792815372	0.401215805471125	0.471135619507152	0.549545618397752	0.366040074364801	0.118370017642122
6	Unbalanced OLS	10	3482	0	2141	137	0.0378557612600166	1	1	0.380757602703183	0.395486111111111	0.518927880630008	0.0729499467518637	0.120057773200522
6	Unbalanced OLS	11	2355	30	2128	1294	0.354617703480406	0.986098239110287	0.977341389728097	0.474682132500558	0.589288789392113	0.670357971295347	0.520410215161874	0.392443142951053
6	Unbalanced OLS	12	3486	1	2149	140	0.0386100386100386	0.99953488372093	0.99290780141844	0.381366459627329	0.396295013850416	0.519072461165484	0.074329705335811	0.11948498909098
6	Unbalanced OLS	13	2783	15	2150	868	0.237743084086552	0.993071593533487	0.983012457531144	0.435840259476992	0.518913342503439	0.615407338810019	0.382884869872078	0.310929823025245
6	Unbalanced OLS	14	3048	65	2092	583	0.160561828697329	0.969865554010199	0.899691358024691	0.407003891050584	0.462163096060815	0.565213691353764	0.272493573264781	0.200003646531061
6	Unbalanced OLS	15	2830	26	2135	818	0.224232456140351	0.987968533086534	0.969194312796209	0.430010070493454	0.508349113444655	0.606100494613442	0.36420302760463	0.291052512508954
