target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
YBR103W_mRNA	1.47068513826918e-07	2.61866261403279e-06	0.447511817198432	0.0851399248340437	6.12419064590598	0.0686123342261107	0.00242736215126906	0.00823799568177836	0.00844584804985086	0.00844584804985086
YBR211C_mRNA	0.806766686749174	0.897816987582531	-0.0231561579911023	0.0946697542600862	5.62675530820032	0.00676804301306205	0.00351008637849039	0.00474888951799643	0.00993345717900727	0.00993345717900727
YEL023C_mRNA	0.946023097961081	0.974252190219268	-0.00723971347909081	0.106935479325006	5.29233692806712	0.00207113517512478	0.00555877629855564	-0.00298951237387191	0.0115940188091474	0.0115940188091474
YGR190C_mRNA	0.0260452088143621	0.0842320751906442	-0.571586909648475	0.256831005102401	3.22937168008794	0.170249798746997	0.0528815903799428	0.0374138098232432	0.0460616573929216	0.0460616573929216
YJL083W_mRNA	0.968400138988084	0.983707335952467	0.00383842231882961	0.0968933706593515	5.53445851486443	0.00818347488857002	0.00374038831083547	0.0064834302426656	0.0103420996057602	0.0103420996057602
YLR022C_mRNA	0.166028431263199	0.329897984182464	-0.151496213009894	0.109377339145852	5.18151432830627	0.0164531714672848	0.00569395310457288	0.00626584777090585	0.0122511503733673	0.0122511503733673
YMR203W_mRNA	0.512647566579978	0.693159019286253	0.0544850179924512	0.0832187133993912	7.43720163610315	0.00534901142870816	0.000539401672064387	0.00503363116920673	0.00984862971771064	0.00984862971771064
YNL299W_mRNA	0.438641681456222	0.631422667616307	-0.13178097200587	0.170152158533995	4.45046394658606	0.039951975839377	0.011741244058617	0.0316863915220498	0.0188212333305294	0.0316863915220498
YOR211C_mRNA	0.897112989808054	0.946693708383174	-0.0111889763185419	0.0865288477396849	6.07247438007275	0.00591106829804885	0.00267175312321123	0.00467013480270357	0.00855910911352513	0.00855910911352513
YPL126W_mRNA	0.00829738428423928	0.03444589663285	-0.539403890322994	0.204341104671903	6.31677857747766	0.137393311538915	0.00187004785028206	0.0607628827375184	0.00808116999814154	0.0607628827375184
