target_id	W	pval	qval	b	se_b
YAR075W_mRNA	0.31745058125868	0.573143795365617	0.731721806711115	0.668207202705519	1.18596832324584
YBL071C_mRNA	1.4098806902135	0.235076200349172	0.412405727607171	-0.750680882117519	0.632214095537957
YBR099C_mRNA	0.000248571784459219	0.987420945910225	0.996511055421471	-0.0171282826877052	1.08639537227883
YBR224W_mRNA	1.80936419274137	0.178584519763462	0.341800018356182	-0.809572139712201	0.601855950090414
YCL001W-A_mRNA	0.20044500664045	0.654361889018742	0.794388270832425	0.289124721619128	0.645784484753575
YCL065W_mRNA	0.391280661379622	0.531626998870165	0.698760969975639	0.453748009383434	0.725388290625571
YCR022C_mRNA	0.0721968512099237	0.788164617174353	0.8844924876924	0.175183117544255	0.651978271762134
YCR064C_mRNA	0.460908653858611	0.497199618542758	0.670537368885542	0.474299139584224	0.698626259575036
YDL068W_mRNA	0.144242665491995	0.704099134956873	0.827364922748698	-0.2677720963738	0.705047617024457
YDL071C_mRNA	0.00217480520334993	0.962804290400248	0.984977775957848	-0.0345724340373221	0.741343996574893
YDL158C_mRNA	0.79615187276067	0.37224639245278	0.558131030365627	-0.821061217138771	0.920190145881617
YDL242W_mRNA	0.000514620336308613	0.981901345669782	0.994382963501503	0.0235126882488358	1.03647495759401
YDR014W-A_mRNA	0.13766778299949	0.710610648385842	0.831438624206599	0.282067926727689	0.760216947465574
YDR157W_mRNA	1.14930015293928	0.283695700030036	0.466394535498794	-0.692671002919113	0.646115671607188
YDR401W_mRNA	7.23946234489573	0.00713183331932515	0.0297532760946739	2.33569333073333	0.86808582346801
YDR509W_mRNA	1.60965792273615	0.204539894284822	0.376900051832214	-1.21452552602256	0.957281908115007
YEL059W_mRNA	0.127961504599037	0.720555054752222	0.837900978772719	0.228663374211027	0.639229690772567
YER146W_mRNA	0.146855129797566	0.701559008973429	0.825637554021244	-0.397197554837324	1.03648257568775
YER172C-A_mRNA	6.81323618133318	0.00904846326659549	0.0360275436666556	2.36616800086135	0.906502184097316
YFL012W_mRNA	0.00047333229708427	0.982642432169947	0.994889317251518	0.0135440665830238	0.622538207223308
YGL024W_mRNA	0.186379190032522	0.665947428529214	0.801301483124331	-0.274879559364976	0.63671302763458
YGL034C_mRNA	2.29552366329904	0.129747444899096	0.273362582673943	1.07070005845406	0.706686734980168
YGR294W_mRNA	1.8446112016867	0.174411446495296	0.335867131403549	2.05551548204842	1.5134508841084
YHR130C_mRNA	0.23195113263024	0.630080851967192	0.774882864414656	0.300957238427799	0.624894272852887
YIL012W_mRNA	3.17748440074667	0.0746595898201634	0.185428424992839	1.15200702979942	0.646269135926014
YIL014C-A_mRNA	5.09319944262107	0.0240198378979036	0.0784871686395742	1.36520572634811	0.604926708607765
YIL141W_mRNA	1.99859025708839e-05	0.996433021449095	1	-0.00272321453184379	0.60914400300641
YIL175W	0.0035755756809588	0.952318017745945	0.978625091400788	0.0414979268675522	0.693990321240855
YIL176C_mRNA	13.1846289182913	0.000282254699824057	0.00197950568257903	2.4976490210622	0.687855880001063
YJL119C_mRNA	0.597400864973225	0.439571435705379	0.621973941813973	0.517132666027494	0.669066134934182
YJL223C_mRNA	13.1846289182913	0.000282254699824057	0.00197950568257903	2.4976490210622	0.687855880001063
YJR038C_mRNA	1.81483682234047	0.17792909512509	0.340785976815282	-0.904823552450562	0.671653226748473
YKL036C_mRNA	1.18060217884422	0.277233438014242	0.459099201286892	-0.66251697786559	0.60974075182217
YKL097C_mRNA	4.79720652241011	0.0285059212232812	0.0897852090656821	1.37420319143587	0.62741766923294
YKL115C_mRNA	0.442944090527608	0.505704880490883	0.677348752486421	0.46801068551258	0.70320396835915
YLL020C_mRNA	0.153857253980245	0.694876148464737	0.822028123395655	0.258865981934901	0.65995753881932
YLL067C_mRNA	1.01317915198589	0.314142415443792	0.497541020289938	-1.96471162154806	1.95189158466459
YLR041W_mRNA	0.347861876182252	0.555325972652025	0.716861976173404	0.382328907539339	0.648236854263517
YLR202C_mRNA	0.0946619642500641	0.758332045524815	0.863034640742169	-0.184094995306302	0.598348527026147
YLR282C_mRNA	3.57470685626603e-07	0.999522954007045	1	-0.000421169892687958	0.704428796787098
YLR311C_mRNA	3.72256942094639	0.0536817039666467	0.143962646475227	1.26560666658196	0.655959990714322
YLR415C_mRNA	0.638630630463144	0.424207101097031	0.608051810933066	0.543460946866675	0.680054108619145
YML031C-A_mRNA	0.434387270790176	0.509843996350737	0.680373610462117	-0.6338127328482	0.961661909655439
YMR101C_mRNA	0.69349596896927	0.404977811491034	0.590509699945441	-0.533040366211356	0.640085704836414
YMR158W-B_mRNA	0.0864257402336915	0.768771236893214	0.870242493630425	-0.20446720339734	0.695507957092549
YNL184C_mRNA	2.21225157379662	0.136918708004579	0.283507654380541	-1.37552499592341	0.924807259933891
YNL226W_mRNA	0.749852362139986	0.386522977814729	0.572877580839889	-0.520549634784841	0.601138113614348
YNL303W_mRNA	0.0615726873657533	0.804027291588038	0.893890064341082	-0.232194422791347	0.935745461668417
YOL024W_mRNA	15.3755356212252	8.81218635561178e-05	0.000703171596097862	2.40117143188581	0.61236172924065
YOL085C_mRNA	1.34367228426971	0.246387390318528	0.426106943922219	0.744804074539394	0.642532891507791
YOL150C_mRNA	0.153599497235876	0.69511901150879	0.822028123395655	0.258724171385942	0.660149209589819
YOR029W_mRNA	0.300998086906246	0.583257385502779	0.739213964854985	0.392968144160552	0.716267883168344
YOR121C_mRNA	0.830509102475691	0.36212535802981	0.54795036937434	-0.584919896939389	0.641836182975258
YOR300W_mRNA	2.55029847037526	0.110273421341938	0.245523121975255	1.06301864981279	0.665649145342852
YOR318C_mRNA	1.40228572869722	0.236341239804606	0.413756333917133	0.901073909793722	0.760925534401654
YOR366W_mRNA	1.11669129599056	0.290632020589795	0.473643546511482	0.7344500021183	0.695017389519633
YOR391C_mRNA	5.12044858346358e-05	0.99429060145562	1	-0.0117817969637658	1.6464840558426
YPL033C_mRNA	0.121485707407162	0.727428673138335	0.84188085652707	0.2323905236435	0.666738941268584
