target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	133	16.5315
YDL245C_mRNA	1704	1405	86.918	4.66749
YBR232C_mRNA	360	61	14	17.316
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	170	8.00139
YGR014W_mRNA	3921	3622	1207	25.1425
YKL119C_mRNA	648	349	141	30.482
YPR031W_mRNA	2247	1948	158	6.11953
YKL066W_mRNA	444	145	31	16.1304
YJL076W_mRNA	3570	3271	1221.72	28.1801
YPL174C_mRNA	2607	2308	229	7.486
YIL003W_mRNA	882	583	160	20.7063
YML066C_mRNA	1110	811	78	7.25644
YMR129W_mRNA	4014	3715	813	16.5113
YBR140C_mRNA	9279	8980	1013	8.51105
YGR242W_mRNA	309	13.0646	3	17.3251
YKR047W_mRNA	306	11.3524	59	392.117
YKL029C_mRNA	2010	1711	1462.21	64.4778
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	3324	279.277
YDL235C_mRNA	504	205	138	50.7897
YER091C_mRNA	2304	2005	1459	54.9024
YMR121C_mRNA	615	316	319.37	76.2531
YDR356W_mRNA	2835	2536	264	7.85425
YDR337W_mRNA	861	562	258	34.6365
YKL008C_mRNA	1257	958	863	67.9666
YER055C_mRNA	894	595	2364	299.765
YFR004W_mRNA	921	622	1332	161.571
YDR108W_mRNA	2097	1798	268	11.2459
YDL200C_mRNA	567	268	78	21.9589
YJR134C_mRNA	2124	1825	730	30.1794
YMR135C_mRNA	1368	1069	966	68.1788
YGR012W_mRNA	1182	883	358	30.5895
YNL244C_mRNA	327	28.091	871	2339.39
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	2269	116.378
YBL101C_mRNA	3354	3055	716	17.6828
YLL040C_mRNA	9435	9136	1133	9.35673
YDR181C_mRNA	1446	1147	235	15.458
YML116W-A_mRNA	303	9.89396	9	68.6313
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	406	59.2496
YLR216C_mRNA	1116	817	1288.24	118.967
