target_id	W	pval	qval	b	se_b
Q0045_mRNA	0.341677134478547	0.558862744191961	0.76784789564721	0.65126910631138	1.1141727163405
YAR075W_mRNA	0.118882485069949	0.730249699149494	0.874892145197969	-0.33425541709306	0.969436834269903
YBL071C_mRNA	0.286958381282064	0.592176296639754	0.789073227198651	-0.307324454443042	0.573703715356893
YBR099C_mRNA	0.0849617719277616	0.770682687963169	0.896579622299506	-0.333818727513276	1.14524635092158
YBR124W_mRNA	0.144020208577169	0.704316644796958	0.860046427491876	0.227321759793858	0.599003405757029
YCL001W-A_mRNA	0.56361372591461	0.452807870871486	0.687031002207763	-0.455931205999395	0.607307350694502
YCL046W_mRNA	1.09286008027534e-05	0.997362323368822	0.999584535784289	0.0021468417899932	0.649408186920459
YCL065W_mRNA	0.108796128400182	0.741518911034541	0.881345605609199	-0.221290251370682	0.670896554767537
YCR022C_mRNA	0.48913011506378	0.484315596969734	0.708526798471245	0.441913975339686	0.631866796986108
YCR064C_mRNA	0.0160974067697395	0.89903889356892	0.959586242828291	-0.084003516644966	0.662093780222716
YDL016C_mRNA	1.1725328588011	0.278881416820886	0.520275899899246	0.808134247530817	0.746312990033355
YDL071C_mRNA	0.156983553017396	0.691949008025962	0.852467177387402	0.272707848015641	0.688288572562801
YDL114W_mRNA	0.0491318779232658	0.824580814624081	0.922639927201935	-0.129071666632242	0.58230327925034
YDL242W_mRNA	0.387407497371312	0.533665288677695	0.748710751013166	-0.393555877207595	0.632298849729054
YDR157W_mRNA	0.147292045592708	0.701136725605665	0.857417724511072	-0.23947175201118	0.62397134348381
YDR401W_mRNA	8.15739903410485	0.0042885831678965	0.0257800323559869	2.42595801935207	0.849390555430299
YDR509W_mRNA	1.09493304748835	0.295380783893	0.538505435346896	0.600616051228087	0.573988448605946
YEL045C_mRNA	2.19415381927502	0.1385352682241	0.333523515547349	0.968810761507467	0.654041670657836
YER048W-A_mRNA	0.00557107821536668	0.940501421355302	0.976437192769797	-0.0473580886966819	0.63448964494863
YER146W_mRNA	4.84743367851194	0.0276872966998505	0.108282832695637	1.26086853331621	0.572682442436772
YER172C-A_mRNA	5.43900742713736	0.0196918566160984	0.083664294910535	2.22554879163549	0.954283234722245
YFL014W_mRNA	7.92825292707658	0.00486687669852375	0.0286088134300546	-1.70360653977602	0.605035072287838
YFL062W_mRNA	2.97724521146917	0.0844428844857087	0.238934515278448	2.22212226983706	1.28783626092187
YGL007W_mRNA	0.117629548625941	0.731619792526815	0.875576634406903	0.206703511172233	0.602683967479692
YGL034C_mRNA	0.256154867036683	0.612774205453887	0.802969204410644	0.323729402477353	0.639632967344813
