target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
YDR382W_mRNA	2.29854501545194e-89	1.34602796104865e-85	2.67964971626787	0.133691480385977	7.36358172185575	1.20741150378812	0.00130020994851484	0.0120219610586127	0.0135942999913135	0.0135942999913135
YER011W_mRNA	2.75997480241886e-82	8.08120622148241e-79	-3.15663671098217	0.164277834619034	5.49199719921792	1.67177880723148	0.00576188375844301	0.00805426588083105	0.0167274553641559	0.0167274553641559
YGR234W_mRNA	1.84758422558859e-77	3.60648440834892e-74	-2.66153901712206	0.142865822130648	5.94776640006299	1.18357933297149	0.00355691444701414	0.000127681004212327	0.0134519548305408	0.0134519548305408
YML123C_mRNA	1.1591112749379e-67	1.69693890650909e-64	-2.31800249925241	0.133367895651882	6.2452946204034	0.906464830456057	0.00243199935058805	0.0112457915235633	0.0123904969749213	0.0123904969749213
YER067W_mRNA	6.8432574868205e-59	8.01482316856417e-56	-2.09416360915774	0.129419443295925	6.52946614485798	0.741884848796006	0.00186048447928371	0.0118453219489402	0.0120973424399056	0.0120973424399056
YMR056C_mRNA	1.35723784901214e-55	1.32466414063585e-52	2.20932850903874	0.140660043391117	6.02208744691455	0.819912717311881	0.0033981397766763	0.00459016085247712	0.0130895667289827	0.0130895667289827
YER081W_mRNA	2.47448052142661e-55	2.07007970478204e-52	2.41808646401833	0.15432555134391	8.51679981944574	0.984155779573648	0.000462957515740496	0.0115771528953441	0.0193840223155943	0.0193840223155943
YBL030C_mRNA	7.93062090290535e-53	5.80521450092672e-50	2.10943881055556	0.13789328377846	7.76884647692635	0.753890834415783	0.000578108335917919	0.0147579147925479	0.0152673564234212	0.0152673564234212
YOR178C_mRNA	1.32106366360448e-52	8.59572090451983e-50	-2.09759822233197	0.137417975847085	6.09278425165865	0.740143564002556	0.00293595332778855	0.00559385535660519	0.0128004634104699	0.0128004634104699
YPL230W_mRNA	2.37775942889945e-48	1.39241592156352e-45	-2.03878315841657	0.13953425343119	5.94382097249729	0.705458073252658	0.0027522085712582	0.0131043898605932	0.0134726313292414	0.0134726313292414
YGR232W_mRNA	4.608272190536e-46	2.45327654070717e-43	1.98295175492736	0.139173336441507	6.11115943139501	0.66184446385747	0.00340547792521864	0.00471308890297417	0.0127355367216654	0.0127355367216654
YGR249W_mRNA	2.38945898132595e-44	1.16605598288706e-41	-1.94036420695865	0.138898996129611	6.04177750624043	0.633467375349483	0.00307431956166635	0.00438213803220978	0.0130031230431785	0.0130031230431785
YBL003C_mRNA	5.2472412762936e-44	2.3636803779981e-41	2.38733659144249	0.171584585159691	7.22182608227991	0.969523513382986	0.00113945870146999	0.0233949328522161	0.0131259417575051	0.0233949328522161
