target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	287	26.502
YDL245C_mRNA	1704	1405	176.129	7.02652
YBR232C_mRNA	360	61	28.215	25.926
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	179	6.25899
YGR014W_mRNA	3921	3622	1413	21.8665
YKL119C_mRNA	648	349	202	32.4422
YPR031W_mRNA	2247	1948	182	5.23682
YKL066W_mRNA	444	145	70	27.0592
YJL076W_mRNA	3570	3271	1676.5	28.7281
YPL174C_mRNA	2607	2308	340	8.25711
YIL003W_mRNA	882	583	224	21.536
YML066C_mRNA	1110	811	114	7.87896
YMR129W_mRNA	4014	3715	912	13.7601
YBR140C_mRNA	9279	8980	1573	9.81832
YGR242W_mRNA	309	13.0646	3	12.8709
YKR047W_mRNA	306	11.3524	130	641.863
YKL029C_mRNA	2010	1711	1942.2	63.6253
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	5364	334.809
YDL235C_mRNA	504	205	214	58.512
YER091C_mRNA	2304	2005	5218	145.873
YMR121C_mRNA	615	316	519.967	92.2302
YDR356W_mRNA	2835	2536	397	8.77458
YDR337W_mRNA	861	562	425	42.3875
YKL008C_mRNA	1257	958	1165	68.1625
YER055C_mRNA	894	595	3968	373.8
YFR004W_mRNA	921	622	2393	215.644
YDR108W_mRNA	2097	1798	367	11.4409
YDL200C_mRNA	567	268	122	25.5158
YJR134C_mRNA	2124	1825	1204	36.9784
YMR135C_mRNA	1368	1069	1974	103.503
YGR012W_mRNA	1182	883	464	29.4539
YNL244C_mRNA	327	28.091	631	1259.06
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	4390	167.277
YBL101C_mRNA	3354	3055	1826	33.5023
YLL040C_mRNA	9435	9136	2090	12.8226
YDR181C_mRNA	1446	1147	411	20.0846
YML116W-A_mRNA	303	9.89396	18	101.974
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	746	80.8785
YLR216C_mRNA	1116	817	2787.17	191.217
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	249	14.6144
YNL079C_mRNA	600	301	3423	637.42
YBL058W_mRNA	1272	973	2566	147.818
YJR127C_mRNA	4143	3844	2055	29.9649
YLR088W_mRNA	1845	1546	609	22.0797
YKL128C_mRNA	888	589	917	87.2648
YLR100W_mRNA	1044	745	1692	127.3
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	1397	39.5872
YOR292C_mRNA	930	631	448	39.7955
YNL219C_mRNA	1668	1369	928	37.9953
YPR179C_mRNA	1968	1669	386	12.9633
YOL062C_mRNA	1476	1177	1741	82.9101
YDR540C_mRNA	540	241	46	10.6986
YER087W_mRNA	1731	1432	324.472	12.7004
YOL140W_mRNA	1272	973	190	10.9453
YFL009W_mRNA	2340	2041	1048.25	28.7878
YLL004W_mRNA	1851	1552	135	4.87559
YKL057C_mRNA	3114	2815	780	15.5311
YPL130W_mRNA	672	373	5	0.751357
YDL046W_mRNA	522	223	1228	308.659
YPL072W_mRNA	1500	1201	294.087	13.7252
YPR150W_mRNA	522	223	8.86729	2.2288
YER180C_mRNA	804	505	229	25.4173
YGL157W_mRNA	1044	745	1404	105.632
