target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	251	37.0643
YDL245C_mRNA	1704	1405	405.752	25.8854
YBR232C_mRNA	360	61	196.432	288.638
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	113	6.31853
YGR014W_mRNA	3921	3622	4396	108.788
YKL119C_mRNA	648	349	42	10.7869
YPR031W_mRNA	2247	1948	295	13.5739
YKL066W_mRNA	444	145	79	48.8349
YJL076W_mRNA	3570	3271	1865.76	51.1266
YPL174C_mRNA	2607	2308	371	14.4082
YIL003W_mRNA	882	583	150	23.0618
YML066C_mRNA	1110	811	261	28.8463
YMR129W_mRNA	4014	3715	2424	58.485
YBR140C_mRNA	9279	8980	762	7.60588
YGR242W_mRNA	309	13.0646	1	6.8608
YKR047W_mRNA	306	11.3524	15	118.434
YKL029C_mRNA	2010	1711	1648.65	86.3673
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	1769	176.572
YDL235C_mRNA	504	205	270	118.054
YER091C_mRNA	2304	2005	2943	131.567
YMR121C_mRNA	615	316	809.116	229.506
YDR356W_mRNA	2835	2536	354	12.5119
YDR337W_mRNA	861	562	689	109.889
YKL008C_mRNA	1257	958	208	19.4612
YER055C_mRNA	894	595	2622	394.99
YFR004W_mRNA	921	622	1829	263.569
YDR108W_mRNA	2097	1798	555	27.6678
YDL200C_mRNA	567	268	67	22.4084
YJR134C_mRNA	2124	1825	1653	81.186
YMR135C_mRNA	1368	1069	1955	163.923
YGR012W_mRNA	1182	883	707	71.7678
YNL244C_mRNA	327	28.091	830	2648.39
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	3082	187.798
YBL101C_mRNA	3354	3055	1053	30.895
YLL040C_mRNA	9435	9136	866	8.49636
YDR181C_mRNA	1446	1147	446	34.8532
YML116W-A_mRNA	303	9.89396	6	54.3566
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	749	129.856
YLR216C_mRNA	1116	817	694	76.1392
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	446	41.8603
YNL079C_mRNA	600	301	3362	1001.16
YBL058W_mRNA	1272	973	2624	241.725
YJR127C_mRNA	4143	3844	3484	81.2392
YLR088W_mRNA	1845	1546	929	53.8613
YKL128C_mRNA	888	589	1312	199.659
YLR100W_mRNA	1044	745	1250	150.392
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	2638	119.542
YOR292C_mRNA	930	631	227	32.2454
YNL219C_mRNA	1668	1369	1281	83.8719
YPR179C_mRNA	1968	1669	579	31.0952
YOL062C_mRNA	1476	1177	934	71.1281
YDR540C_mRNA	540	241	80	29.7539
YER087W_mRNA	1731	1432	317.73	19.8878
YOL140W_mRNA	1272	973	38	3.50059
YFL009W_mRNA	2340	2041	899.852	39.5184
YLL004W_mRNA	1851	1552	73	4.21601
YKL057C_mRNA	3114	2815	823	26.2055
YPL130W_mRNA	672	373	22	5.2867
YDL046W_mRNA	522	223	950	381.847
YPL072W_mRNA	1500	1201	399.751	29.8344
YPR150W_mRNA	522	223	5.85757	2.35442
YER180C_mRNA	804	505	499	88.5687
YGL157W_mRNA	1044	745	1489	179.147
YDR252W_mRNA	450	151	46	27.3056
YLR037C_mRNA	375	76	34	40.0992
YMR307W_mRNA	1680	1381	7437	482.697
YIL116W_mRNA	1158	859	1056	110.19
YAL040C_mRNA	1743	1444	4269	264.99
YGL232W_mRNA	870	571	135	21.1918
YHR181W_mRNA	687	388	451	104.188
YBR051W_mRNA	351	52	2	3.44745
YPL259C_mRNA	1428	1129	1019	80.9005
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	280	11.4862
YIR005W_mRNA	447	148	8	4.84506
YDL080C_mRNA	1830	1531	528	30.9122
YJL209W_mRNA	1965	1666	657	35.3477
YLR286C_mRNA	1689	1390	23130	1491.53
YEL044W_mRNA	501	202	522	231.627
YOR371C_mRNA	2694	2395	354	13.2486
YLR071C_mRNA	3249	2950	2128	64.6577
YBL050W_mRNA	879	580	2032	314.027
YOR025W_mRNA	1344	1045	629	53.9517
YHL001W_mRNA	417	118	328.609	249.614
YJR042W_mRNA	2235	1936	1550	71.7625
YNL185C_mRNA	477	178	124	62.4414
YBR129C_mRNA	987	688	454	59.1478
YKL145W_mRNA	1404	1105	5229	424.158
YIL015W_mRNA	1764	1465	355	21.7201
YPL018W_mRNA	1110	811	145	16.0257
YLR160C_mRNA	1089	790	1146.75	130.111
YIL047C_mRNA	2709	2410	429.329	15.9678
YBL039C-A_mRNA	84	1.12925	0	0
YOR061W_mRNA	1020	721	1219	151.544
YJR005C-A_mRNA	282	4.5528	0	0
YLR352W_mRNA	2424	2125	837	35.3051
YDR068W_mRNA	933	634	1141	161.312
YJL128C_mRNA	2007	1708	1844	96.7707
YPL228W_mRNA	1650	1351	912	60.5077
YML036W_mRNA	546	247	65	23.5878
YKL114C_mRNA	1104	805	568	63.2446
YDR078C_mRNA	672	373	56	13.4571
YCR105W_mRNA	1086	787	440	50.1128
YJR083C_mRNA	930	631	555	78.8378
YDR248C_mRNA	582	283	62	19.637
YPL199C_mRNA	723	424	718	151.785
YNL136W_mRNA	1278	979	4630	423.906
YLL045C_mRNA	771	472	3583.7	680.55
YOR316C-A_mRNA	210	1.66472	0	0
YNL264C_mRNA	1053	754	704	83.6897
YLR320W_mRNA	4365	4066	507	11.1766
YBR028C_mRNA	1578	1279	1141	79.9624
YKL098W_mRNA	1074	775	650	75.1766
YBR063C_mRNA	1215	916	96	9.39392
YJL052C-A_mRNA	120	1.19594	0	0
YPR060C_mRNA	771	472	286	54.3119
YLL013C_mRNA	2640	2341	291	11.142
YKR067W_mRNA	2232	1933	886	41.084
YLR040C_mRNA	675	376	616	146.847
YMR093W_mRNA	1542	1243	403	29.0606
YIL058W_mRNA	285	4.97562	0	0
YHR136C_mRNA	447	148	5	3.02816
YBR078W_mRNA	1290	991	5014	453.504
YCL054W_mRNA	2526	2227	878	35.3383
YIL072W_mRNA	1818	1519	69	4.07157
YOR231C-A_mRNA	201	1.57618	0	0
YCR016W_mRNA	873	574	299	46.6907
YEL020C_mRNA	1683	1384	609	39.4414
YPL025C_mRNA	558	259	80	27.6861
YDL136W_mRNA	363	64	299.325	419.212
YBR211C_mRNA	975	676	526	69.7445
YJL077W-A_mRNA	87	1.1337	0	0
YOR076C_mRNA	2244	1945	558	25.7149
YDR104C_mRNA	3738	3439	348	9.07022
YBR279W_mRNA	1338	1039	2069	178.491
YLR067C_mRNA	2898	2599	330	11.381
YHR219W_mRNA	1875	1576	11958.7	680.141
