target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	224	28.5632
YDL245C_mRNA	1704	1405	103.629	5.70888
YBR232C_mRNA	360	61	11	13.9576
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	147	7.09792
YGR014W_mRNA	3921	3622	959	20.4936
YKL119C_mRNA	648	349	180	39.9203
YPR031W_mRNA	2247	1948	215	8.54273
YKL066W_mRNA	444	145	108	57.6505
YJL076W_mRNA	3570	3271	1542.64	36.5033
YPL174C_mRNA	2607	2308	377	12.6431
YIL003W_mRNA	882	583	316	41.9533
YML066C_mRNA	1110	811	140	13.3615
YMR129W_mRNA	4014	3715	783	16.3136
YBR140C_mRNA	9279	8980	1322	11.3947
YGR242W_mRNA	309	13.0646	2	11.849
YKR047W_mRNA	306	11.3524	101	688.624
YKL029C_mRNA	2010	1711	1223.77	55.3601
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	4737	408.295
YDL235C_mRNA	504	205	222	83.8197
YER091C_mRNA	2304	2005	6856	264.669
YMR121C_mRNA	615	316	612.271	149.97
YDR356W_mRNA	2835	2536	476	14.528
YDR337W_mRNA	861	562	439	60.461
YKL008C_mRNA	1257	958	949	76.6739
YER055C_mRNA	894	595	1669	217.113
YFR004W_mRNA	921	622	1993	248.007
YDR108W_mRNA	2097	1798	336	14.4643
YDL200C_mRNA	567	268	105	30.3251
YJR134C_mRNA	2124	1825	1308	55.4743
YMR135C_mRNA	1368	1069	1573	113.893
YGR012W_mRNA	1182	883	460	40.3222
YNL244C_mRNA	327	28.091	637	1755.17
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	3862	203.211
YBL101C_mRNA	3354	3055	865	21.9155
YLL040C_mRNA	9435	9136	1632	13.8265
YDR181C_mRNA	1446	1147	508	34.2805
YML116W-A_mRNA	303	9.89396	16	125.169
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	928	138.933
YLR216C_mRNA	1116	817	1818.37	172.27
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	221	17.9117
YNL079C_mRNA	600	301	3486	896.413
YBL058W_mRNA	1272	973	2086	165.939
YJR127C_mRNA	4143	3844	2072	41.7209
YLR088W_mRNA	1845	1546	547	27.3858
YKL128C_mRNA	888	589	933	122.606
YLR100W_mRNA	1044	745	1627	169.036
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	1146	44.8441
YOR292C_mRNA	930	631	328	40.2338
YNL219C_mRNA	1668	1369	1012	57.2169
YPR179C_mRNA	1968	1669	399	18.5039
YOL062C_mRNA	1476	1177	1170	76.9408
YDR540C_mRNA	540	241	38	12.2043
YER087W_mRNA	1731	1432	257.923	13.941
YOL140W_mRNA	1272	973	166	13.2051
YFL009W_mRNA	2340	2041	921.421	34.9432
YLL004W_mRNA	1851	1552	127	6.33372
YKL057C_mRNA	3114	2815	707	19.4396
YPL130W_mRNA	672	373	18	3.73517
YDL046W_mRNA	522	223	953	330.777
YPL072W_mRNA	1500	1201	197.002	12.6962
YPR150W_mRNA	522	223	11.7422	4.07561
YER180C_mRNA	804	505	220	33.7193
YGL157W_mRNA	1044	745	942	97.8682
YDR252W_mRNA	450	151	40	20.5036
YLR037C_mRNA	375	76	50	50.9218
YMR307W_mRNA	1680	1381	8635	483.967
YIL116W_mRNA	1158	859	897	80.8251
YAL040C_mRNA	1743	1444	928	49.7425
YGL232W_mRNA	870	571	428	58.0169
YHR181W_mRNA	687	388	442	88.1734
YBR051W_mRNA	351	52	5	7.44241
YPL259C_mRNA	1428	1129	692	47.4416
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	291	10.3083
YIR005W_mRNA	447	148	43	22.4882
