target_id	b	se_b	pval	qval	Set	Single_Sample
ENST00000481609.5	5.31315479510638	0.477551742749542	9.39379502812739e-29	1.89615492234423e-25	Single_T2E	CPCG0255
ENST00000468474.5	4.46370063201283	0.456289033368979	1.33708422982792e-22	1.86848950065696e-19	Single_T2E	CPCG0255
ENST00000485493.1	4.0492643121567	0.419522008683161	4.81637966165779e-22	6.48130102618147e-19	Single_T2E	CPCG0255
ENST00000398905.5	9.14689863000627	0.975160241287375	6.60397711442483e-21	8.17992619854893e-18	Single_T2E	CPCG0255
ENST00000492833.5	3.55085166753374	0.380533380205444	1.04630698167882e-20	1.28143214610103e-17	Single_T2E	CPCG0255
ENST00000473107.1	4.66820403871267	0.708771479864889	4.50826162117418e-11	2.36250248417301e-08	Single_T2E	CPCG0255
ENST00000398907.5	4.4683040468081	0.958317796256768	3.12157742117462e-06	0.000631265192779282	Single_T2E	CPCG0255
ENST00000398919.6	3.94615433296514	1.01093817252932	9.48281535301717e-05	0.0123487595781341	Single_T2E	CPCG0255
ENST00000288319.12	2.80106871802463	0.886091692022786	0.0015714757053177	0.115114819811579	Single_T2E	CPCG0255
ENST00000398646.3	-2.71012026864	0.96308739493712	0.00489304390988927	0.267741860531089	Single_T2E	CPCG0255
ENST00000652622.1	3.50707486411851	1.28300209048188	0.00626668067700544	0.319731406378646	Single_T2E	CPCG0255
ENST00000479810.6	-2.67717224399903	1.18633372804734	0.0240282542050135	0.740480550847178	Single_T2E	CPCG0255
ENST00000357985.6	-3.22888785625835	1.44548615264451	0.0254980167400605	0.766065001286271	Single_T2E	CPCG0255
ENST00000492280.5	1.04698993465998	0.480169556218612	0.0292234695806854	0.827150917760247	Single_T2E	CPCG0255
ENST00000288344.14	0.361047704638235	0.526235661936546	0.492653145995844	0.999999894663393	Single_T2E	CPCG0255
ENST00000288383.10	-0.187068466118943	0.627866248877764	0.765746531661828	0.999999894663393	Single_T2E	CPCG0255
ENST00000328619.10	0.527840265829109	0.357654429205283	0.139987185358343	0.999999894663393	Single_T2E	CPCG0255
ENST00000328735.10	-1.48801560899333	0.988971892699812	0.132424735481349	0.999999894663393	Single_T2E	CPCG0255
ENST00000330333.11	0.874397975460293	0.893289436389983	0.3276532093317	0.999999894663393	Single_T2E	CPCG0255
ENST00000330714.8	-0.376677048415346	0.34987322800729	0.281654493430156	0.999999894663393	Single_T2E	CPCG0255
ENST00000331573.7	-0.321868816452097	0.41233895877007	0.435042036257089	0.999999894663393	Single_T2E	CPCG0255
ENST00000332149.10	0.0371078509895964	1.15602552597667	0.974392695513066	0.999999894663393	Single_T2E	CPCG0255
ENST00000333229.6	-0.143868912798692	0.29048561171857	0.620409292066873	0.999999894663393	Single_T2E	CPCG0255
ENST00000333634.8	0.730349502807239	0.512579656047273	0.154200351201419	0.999999894663393	Single_T2E	CPCG0255
ENST00000333781.9	-0.408921499258782	1.21958239203373	0.737401562474163	0.999999894663393	Single_T2E	CPCG0255
ENST00000341322.4	-0.140011239867722	0.305428453959937	0.646658420623682	0.999999894663393	Single_T2E	CPCG0255
ENST00000342449.7	-0.0932824073884196	0.265019149670132	0.724850524916562	0.999999894663393	Single_T2E	CPCG0255
ENST00000347667.5	-1.00995965649226	2.24195205850981	0.652362734375977	0.999999894663393	Single_T2E	CPCG0255
ENST00000360214.7	-3.44877527851733	2.46238053050477	0.161337960785835	0.999999894663393	Single_T2E	CPCG0255
ENST00000360938.8	0.744211178530287	1.67937287885492	0.657658496086287	0.999999894663393	Single_T2E	CPCG0255
ENST00000380588.4	-0.445678258602101	0.361150271790631	0.217183483330644	0.999999894663393	Single_T2E	CPCG0255
ENST00000380620.8	0.520696900813994	0.40247954836871	0.19576124485795	0.999999894663393	Single_T2E	CPCG0255
ENST00000380631.5	-2.49474897111821	1.47046061161055	0.0897767489615034	0.999999894663393	Single_T2E	CPCG0255
ENST00000380637.7	-1.52387405659668	2.07571416189711	0.462860697847198	0.999999894663393	Single_T2E	CPCG0255
ENST00000380671.6	-2.06338022603014	1.73521405428593	0.234391884692584	0.999999894663393	Single_T2E	CPCG0255
ENST00000380708.5	-1.1962857033966	2.80426795265109	0.669674595759271	0.999999894663393	Single_T2E	CPCG0255
ENST00000380713.7	-0.0613547335909886	1.48635456603021	0.967073740689925	0.999999894663393	Single_T2E	CPCG0255
ENST00000380748.5	3.54305147188897	2.13023992904249	0.0962689863793465	0.999999894663393	Single_T2E	CPCG0255
ENST00000380749.10	0.161753393870814	0.26707402901194	0.5447471722898	0.999999894663393	Single_T2E	CPCG0255
ENST00000380900.2	-0.714797154794245	0.414510090963131	0.084628714386222	0.999999894663393	Single_T2E	CPCG0255
ENST00000398585.7	-0.961150428522173	1.08274901039662	0.37470506192642	0.999999894663393	Single_T2E	CPCG0255
ENST00000398598.8	-0.312880874722597	0.348452900853158	0.369231191086027	0.999999894663393	Single_T2E	CPCG0255
ENST00000398600.6	0.0122090000040803	1.31092244458568	0.99256917766213	0.999999894663393	Single_T2E	CPCG0255
ENST00000398632.3	-0.0327807575075151	0.370778521505388	0.92955032394382	0.999999894663393	Single_T2E	CPCG0255
