target_id	b	se_b	pval	qval	Set	Single_Sample
ENST00000485493.1	4.17046571425594	0.516773238951265	7.01805254492431e-16	5.73781494377284e-13	Single_T2E	CPCG0366
ENST00000468474.5	3.66962930265386	0.743398741152864	7.96240407141906e-07	0.000182753636486986	Single_T2E	CPCG0366
ENST00000398585.7	-1.47245532354177	0.380925774446266	0.000110877660024169	0.0108368711075804	Single_T2E	CPCG0366
ENST00000492833.5	3.7749156373175	1.02119303464372	0.000218528567576484	0.0182576807695795	Single_T2E	CPCG0366
ENST00000479810.6	-1.42282206799097	0.411647352324263	0.000547421766687279	0.0361028510213124	Single_T2E	CPCG0366
ENST00000357985.6	-1.53359396014302	0.456856905258452	0.000788397034162449	0.0468918709435593	Single_T2E	CPCG0366
ENST00000487994.5	1.26109345323307	0.388367497321638	0.00116560678832488	0.0610447296895208	Single_T2E	CPCG0366
ENST00000466122.5	1.0610987689677	0.34143001388665	0.00188480771893388	0.0849474275268299	Single_T2E	CPCG0366
ENST00000380708.5	-4.79777745018142	1.57356380298312	0.00229613508604333	0.0963095911599162	Single_T2E	CPCG0366
ENST00000469395.1	-1.63595454285727	0.602325998673514	0.00660636158710338	0.192464462357312	Single_T2E	CPCG0366
ENST00000488556.1	-1.3606663586734	0.503541151915529	0.00688833603484373	0.197925082234383	Single_T2E	CPCG0366
ENST00000398646.3	-1.6317373416716	0.604975399303815	0.00699260593485541	0.200373657963597	Single_T2E	CPCG0366
ENST00000398652.7	-1.99880319060196	0.803009574025164	0.012805255707267	0.291222505957892	Single_T2E	CPCG0366
ENST00000481921.5	0.875428863649598	0.354376837063303	0.013498725683613	0.298726364403308	Single_T2E	CPCG0366
ENST00000480612.1	-1.99997351600723	0.833958790157989	0.0164772934914497	0.335987408753303	Single_T2E	CPCG0366
ENST00000518236.1	-1.46879084488286	0.616133927898347	0.0171310744553353	0.343672372934054	Single_T2E	CPCG0366
ENST00000288319.12	3.08090590907072	1.36128589546964	0.0236213866357037	0.40920599729127	Single_T2E	CPCG0366
ENST00000491838.5	1.28686782917053	0.611269518631675	0.0352705945313872	0.50421874766179	Single_T2E	CPCG0366
ENST00000398907.5	4.73345324016278	2.32975604863393	0.0421802152324352	0.549398770030258	Single_T2E	CPCG0366
ENST00000463138.1	-1.43356076431851	0.715461302891405	0.045103561847534	0.569544425560642	Single_T2E	CPCG0366
ENST00000398647.7	-1.19095190721129	0.614826547462456	0.0527388055890404	0.612616876932954	Single_T2E	CPCG0366
ENST00000475618.1	1.60363705985738	0.845459454234321	0.0578590920640127	0.639527265539318	Single_T2E	CPCG0366
ENST00000647779.1	-3.98302316274352	2.13999175192538	0.0627112870477848	0.651370670504058	Single_T2E	CPCG0366
ENST00000445668.5	-3.69187638231999	2.00069335165873	0.0649941328215757	0.655475610245704	Single_T2E	CPCG0366
ENST00000648495.1	-0.928277659223834	0.518358300146188	0.0733248950293011	0.671234231634467	Single_T2E	CPCG0366
ENST00000470864.5	1.19786189530504	0.686597342103685	0.081048388500996	0.685016302633316	Single_T2E	CPCG0366
ENST00000411828.5	1.6920879300262	0.996319191612289	0.0894437618697626	0.707087763655407	Single_T2E	CPCG0366
ENST00000431628.1	0.703349000287037	0.421298206879217	0.0950222579360678	0.719518622691402	Single_T2E	CPCG0366
ENST00000471468.1	-2.68945439961523	1.64341038582101	0.101733292930028	0.736234322333401	Single_T2E	CPCG0366
ENST00000330333.11	2.39086974965081	1.47125977839987	0.104152043478832	0.743035164719934	Single_T2E	CPCG0366
ENST00000380749.10	0.640797199736849	0.401470134176594	0.110460508997884	0.759590803910513	Single_T2E	CPCG0366
ENST00000492280.5	0.803466977029495	0.505147672441135	0.111708946754356	0.761664932847096	Single_T2E	CPCG0366
ENST00000453032.6	-2.78219968178517	1.77370857122161	0.116746375800895	0.773778926455008	Single_T2E	CPCG0366
ENST00000416447.1	-1.31122682593278	0.836661943397712	0.117065093879747	0.774283187545562	Single_T2E	CPCG0366
ENST00000466787.1	-0.872541052748392	0.570161607640627	0.125932618972352	0.792952561400541	Single_T2E	CPCG0366
ENST00000332149.10	-0.703105868844639	0.465937196943004	0.131295141735476	0.802563156900104	Single_T2E	CPCG0366
ENST00000398897.5	2.86785578901118	1.93298126680069	0.137903426967973	0.814431091504081	Single_T2E	CPCG0366
ENST00000417963.5	-2.57632292699031	1.76135432894692	0.143551048155661	0.824482115619729	Single_T2E	CPCG0366
ENST00000456966.1	1.29866240728065	0.928396142835896	0.161865896295345	0.856068490222693	Single_T2E	CPCG0366
ENST00000649170.1	0.662054154560523	0.473758180392795	0.162277794186628	0.856455460977877	Single_T2E	CPCG0366
ENST00000495892.1	-0.534422785961593	0.385683462859846	0.165853410086307	0.862234557718145	Single_T2E	CPCG0366
ENST00000487869.1	-0.97921025367487	0.712734183870305	0.169479369532721	0.868886650052482	Single_T2E	CPCG0366
ENST00000455813.1	-0.63592553533157	0.471260430244206	0.177203949441797	0.881126756608975	Single_T2E	CPCG0366
ENST00000360938.8	2.02019208089936	1.56570166167535	0.196953781851986	0.91009948865227	Single_T2E	CPCG0366
ENST00000413778.5	-0.559273170593958	0.438016110852295	0.201661417284811	0.91581135701366	Single_T2E	CPCG0366
ENST00000490860.1	-0.923623051575794	0.731696858659069	0.206839820975239	0.922207494384949	Single_T2E	CPCG0366
ENST00000328619.10	0.447636735414212	0.387299610031378	0.247767361047398	0.927051353089485	Single_T2E	CPCG0366
ENST00000432278.5	1.25576088211569	1.00800103602777	0.212840309984059	0.927051353089485	Single_T2E	CPCG0366
ENST00000446924.5	-0.910969737259146	0.752900104714219	0.226298968603652	0.927051353089485	Single_T2E	CPCG0366
ENST00000454499.5	0.725471546753671	0.602386392475619	0.228462349113206	0.927051353089485	Single_T2E	CPCG0366
ENST00000458356.6	1.00298675325812	0.807281234116561	0.21407962925151	0.927051353089485	Single_T2E	CPCG0366
ENST00000485550.5	-2.41781433701759	2.06076230686517	0.240690710841596	0.927051353089485	Single_T2E	CPCG0366
ENST00000649100.1	-0.415586281346149	0.3416226999304	0.223791984829675	0.927051353089485	Single_T2E	CPCG0366
ENST00000328735.10	0.675832567544595	0.589703278082944	0.251772271213427	0.927417138223911	Single_T2E	CPCG0366
ENST00000490032.5	-2.55215639266013	2.22725173653765	0.251846076160493	0.927496193896509	Single_T2E	CPCG0366
ENST00000436324.5	2.04294541045638	1.82520232997725	0.263013007064335	0.930718172540059	Single_T2E	CPCG0366
ENST00000455164.6	-2.7093202729767	2.42428115302429	0.263747799591211	0.930930396213583	Single_T2E	CPCG0366
ENST00000331573.7	0.424276595170594	0.396015504449864	0.284005974512152	0.939678030010256	Single_T2E	CPCG0366
ENST00000341322.4	0.342654975141359	0.323717719241096	0.289827875468741	0.943009832349388	Single_T2E	CPCG0366
ENST00000465326.5	0.463128004558908	0.456231169074278	0.310050070515135	0.955761685127515	Single_T2E	CPCG0366
