target_id	b	se_b	pval	qval	Set	Single_Sample
ENST00000398907.5	8.59265633143951	0.691235254891717	1.77687514217477e-35	3.5580937569193e-32	Single_T2E	CPCG0268
ENST00000485493.1	3.73779408933289	0.416957651219485	3.11846271168748e-19	2.40861149957279e-16	Single_T2E	CPCG0268
ENST00000468474.5	3.733714136863	0.456133258729931	2.71000933377925e-16	1.63708787307384e-13	Single_T2E	CPCG0268
ENST00000473107.1	5.33069705381511	0.824609635281879	1.01627723348614e-10	3.13082876955338e-08	Single_T2E	CPCG0268
ENST00000492833.5	3.37189216714302	0.826919174296936	4.54919508806644e-05	0.00364110705597928	Single_T2E	CPCG0268
ENST00000288319.12	4.21799200750034	1.04896672991617	5.79289073922043e-05	0.0044237066483996	Single_T2E	CPCG0268
ENST00000398905.5	2.99139234635256	0.773294975145517	0.000109564590087222	0.00748416819665915	Single_T2E	CPCG0268
ENST00000398919.6	3.87377353685841	1.04502758073459	0.000209842807819767	0.0126199791408048	Single_T2E	CPCG0268
ENST00000647678.1	3.90113227553833	1.23540152380814	0.00158972812356905	0.0589305730057486	Single_T2E	CPCG0268
ENST00000479586.5	3.70916270766116	1.41993516180292	0.00899601116923727	0.197624575852422	Single_T2E	CPCG0268
ENST00000398646.3	-2.22412991937177	0.959692402103086	0.0204740854636922	0.329824526410634	Single_T2E	CPCG0268
ENST00000459939.5	3.2225298863164	1.4886238811752	0.0304052226740607	0.417813894801313	Single_T2E	CPCG0268
ENST00000494252.1	2.97904707038648	1.37707990444301	0.0305175486259648	0.418789270148162	Single_T2E	CPCG0268
ENST00000481609.5	1.47087298008385	0.708951405289818	0.0380128431689377	0.473416035827063	Single_T2E	CPCG0268
ENST00000455867.5	-0.689868548818235	0.377800723281148	0.0678484963658613	0.59837090580775	Single_T2E	CPCG0268
ENST00000437262.1	-1.67497845508667	0.971987426946992	0.0848431167885702	0.633406234781944	Single_T2E	CPCG0268
ENST00000411828.5	1.72868111551957	1.03582504385888	0.0951385965825658	0.658725679756315	Single_T2E	CPCG0268
ENST00000398753.5	2.50910857187716	1.54032801965748	0.103324807543699	0.677011336685165	Single_T2E	CPCG0268
ENST00000380671.6	2.7674091995913	1.70818829768301	0.105214149731012	0.681470653937408	Single_T2E	CPCG0268
ENST00000380749.10	0.429649659661118	0.267061250719682	0.107658836383641	0.687265564055512	Single_T2E	CPCG0268
ENST00000468717.5	-0.945011339710502	0.588902767117872	0.108560189909255	0.68942447026884	Single_T2E	CPCG0268
ENST00000357985.6	-2.26107219205411	1.4429937333702	0.1171307270018	0.709989304395469	Single_T2E	CPCG0268
ENST00000411867.1	2.30420145473632	1.48128580122709	0.11981717209374	0.715801768567356	Single_T2E	CPCG0268
ENST00000479810.6	-1.83269402510386	1.18446044030195	0.121795320044754	0.720024686844863	Single_T2E	CPCG0268
ENST00000469395.1	-1.10307577820386	0.730634205555918	0.131106952961604	0.741493811387436	Single_T2E	CPCG0268
ENST00000333781.9	-1.70262723456953	1.16272131345804	0.143099216066107	0.764742394328948	Single_T2E	CPCG0268
ENST00000438852.1	-0.835164195323118	0.571842755648527	0.144158542442015	0.767152785768155	Single_T2E	CPCG0268
ENST00000456966.1	-0.937896946973379	0.669927087634819	0.161513754609149	0.798007718124304	Single_T2E	CPCG0268
ENST00000380747.5	-2.94576145485043	2.13605371204006	0.167874058286057	0.80655775902002	Single_T2E	CPCG0268
ENST00000342449.7	0.366141522709008	0.265745047878739	0.168267375270757	0.807535330906291	Single_T2E	CPCG0268
ENST00000398652.7	-1.89550687715853	1.39970855696659	0.175667668658988	0.817764629820885	Single_T2E	CPCG0268
ENST00000485895.6	0.725606014569734	0.546527630352098	0.184288554048558	0.829374079347729	Single_T2E	CPCG0268
ENST00000341322.4	0.390925116381745	0.303450098218764	0.197652613459024	0.84677386682057	Single_T2E	CPCG0268
ENST00000432278.5	-0.876850033658499	0.681543388640416	0.198245865647531	0.847542709425809	Single_T2E	CPCG0268
ENST00000478268.1	-0.583084994897103	0.460905401889536	0.205840482541263	0.855199350743371	Single_T2E	CPCG0268
ENST00000328735.10	-1.13975823137155	0.986515458956106	0.247952275308658	0.868099946403569	Single_T2E	CPCG0268
ENST00000398897.5	3.21938656499568	2.71540921429132	0.235780680495326	0.868099946403569	Single_T2E	CPCG0268
ENST00000442448.5	3.60505576315223	3.10545857901059	0.245691881018374	0.868099946403569	Single_T2E	CPCG0268
ENST00000485550.5	-2.50898909908907	2.03538324212189	0.217692813874862	0.868099946403569	Single_T2E	CPCG0268
ENST00000493753.1	-0.479370400845108	0.402314227446633	0.233444680324494	0.868099946403569	Single_T2E	CPCG0268
ENST00000413778.5	-0.547166909828146	0.481353416031152	0.255652875713473	0.868925413889022	Single_T2E	CPCG0268
ENST00000398647.7	-2.10266928229614	1.85623465546455	0.257314846553619	0.869115846373372	Single_T2E	CPCG0268
ENST00000412604.1	-0.740307039224344	0.660646389196426	0.2624667411839	0.870226718474871	Single_T2E	CPCG0268
ENST00000492280.5	0.529663697631301	0.476848171323218	0.266671828159387	0.870963490097405	Single_T2E	CPCG0268
ENST00000424441.1	1.2191805437515	1.12811999085957	0.279822193695713	0.874426440921846	Single_T2E	CPCG0268
ENST00000491564.1	-0.957034363205621	0.8878449835277	0.28106518710572	0.87489610259991	Single_T2E	CPCG0268
ENST00000482953.5	-0.806329038382875	0.760155661250864	0.288807165970303	0.879056374264432	Single_T2E	CPCG0268
ENST00000649170.1	0.735283727832605	0.707326889512603	0.298560806206651	0.884000292731028	Single_T2E	CPCG0268
ENST00000470864.5	-0.91472618884495	0.923853998753376	0.322115538862028	0.893948345748507	Single_T2E	CPCG0268
ENST00000488556.1	-0.820244161963031	0.827887046383887	0.321798778571347	0.893948345748507	Single_T2E	CPCG0268
ENST00000465326.5	-0.642952725191921	0.659515350752216	0.329616478175774	0.898034443248831	Single_T2E	CPCG0268
ENST00000518236.1	-2.04361430201368	2.11801679401279	0.334609116162393	0.90038087069191	Single_T2E	CPCG0268
ENST00000496759.1	-0.757085427983203	0.791399202363397	0.338748165746587	0.902521721737818	Single_T2E	CPCG0268
ENST00000487869.1	-0.785381251326828	0.821364613416988	0.338975868928138	0.902582792477516	Single_T2E	CPCG0268
ENST00000416447.1	-1.00041316652856	1.06524180741245	0.347657917570444	0.90633126398415	Single_T2E	CPCG0268
ENST00000330714.8	-0.322157171316578	0.343641435017664	0.348511409344377	0.90701618881394	Single_T2E	CPCG0268
ENST00000454499.5	-1.22468906106241	1.30924280325222	0.349573012044145	0.907605637654752	Single_T2E	CPCG0268
ENST00000288350.7	-1.87936169752563	2.03832190497661	0.356521179849546	0.910151414391244	Single_T2E	CPCG0268
ENST00000495892.1	-0.328034851042677	0.361135152715533	0.363696646047322	0.913429935419436	Single_T2E	CPCG0268
ENST00000475618.1	-1.61827834288076	1.78535254392774	0.364713860515029	0.913609356283667	Single_T2E	CPCG0268
ENST00000474368.1	-0.325848260005401	0.361301280764797	0.367123762073236	0.914949447785174	Single_T2E	CPCG0268
ENST00000288344.14	0.618650073097917	0.695867777105026	0.373984838457824	0.917437522451087	Single_T2E	CPCG0268
ENST00000650376.1	-1.52324323329146	1.72685818149191	0.377728483967763	0.918422297021914	Single_T2E	CPCG0268
ENST00000458356.6	-1.23625501843934	1.40746365541966	0.379750218342646	0.918960390184973	Single_T2E	CPCG0268
