target_id	b	se_b	pval	qval	Set	Single_Sample
ENST00000485493.1	3.60880759445845	1.90812347484021	0.0585861499456504	0.210045016682205	Single_T2E	CPCG0268
ENST00000468474.5	3.60486843593166	1.32321331850963	0.0064432283624569	0.0430678948437909	Single_T2E	CPCG0268
ENST00000473107.1	5.14674151432422	1.81817922299657	0.00464445388160042	0.0346968025272502	Single_T2E	CPCG0268
ENST00000492833.5	3.25553247976068	1.37595992601641	0.0179810457308984	0.0951497003260038	Single_T2E	CPCG0268
ENST00000398905.5	2.88816322127813	1.30115801801295	0.0264400384257572	0.119924460002542	Single_T2E	CPCG0268
ENST00000288319.12	4.07243449645164	1.52590326660023	0.00761073398026103	0.0483281607746575	Single_T2E	CPCG0268
ENST00000398907.5	8.29613474802323	2.65064969126294	0.00174895851907466	0.0170581456282544	Single_T2E	CPCG0268
ENST00000398652.7	-1.83009535842538	1.24983829719791	0.143121363079089	0.422707281652193	Single_T2E	CPCG0268
ENST00000481609.5	1.42011503420129	1.45345562079009	0.328538875006325	0.75862612956006	Single_T2E	CPCG0268
ENST00000398646.3	-2.14737803962969	1.8255227753046	0.239471602390979	0.647082840503285	Single_T2E	CPCG0268
ENST00000357985.6	-2.1830454817162	1.23013794058765	0.0759582229297627	0.247351136207176	Single_T2E	CPCG0268
ENST00000469395.1	-1.06501004349218	1.38367226198801	0.441478940631071	0.789687682537269	Single_T2E	CPCG0268
ENST00000479810.6	-1.76945009758252	1.55045490901538	0.253767664825295	0.665477529351877	Single_T2E	CPCG0268
ENST00000455867.5	-0.666062067265353	1.38957083398865	0.631704354432475	0.878792678929543	Single_T2E	CPCG0268
ENST00000488556.1	-0.791938584698952	1.32978691296204	0.551483933185164	0.859645691566964	Single_T2E	CPCG0268
ENST00000518236.1	-1.97309178541912	1.21514325345392	0.104428660717892	0.324480734780323	Single_T2E	CPCG0268
ENST00000438852.1	-0.806343746784557	1.39218872572953	0.562460028345618	0.859645691566964	Single_T2E	CPCG0268
ENST00000398647.7	-2.03010885383981	1.09363285589918	0.0634110457293217	0.21765412993578	Single_T2E	CPCG0268
ENST00000328619.10	0.0940479067289963	0.951580583001977	0.921270580371197	0.956552855293381	Single_T2E	CPCG0268
ENST00000495892.1	-0.316714787758986	2.77410635355642	0.909104442979915	0.956552855293381	Single_T2E	CPCG0268
ENST00000398897.5	3.10828965094958	0.868254451879745	0.000343687033317534	0.00365100375789361	Single_T2E	CPCG0268
ENST00000478268.1	-0.562963477256446	1.59485519346415	0.724098032773168	0.878792678929543	Single_T2E	CPCG0268
ENST00000482953.5	-0.778503654241652	1.25035882005623	0.53353150758898	0.859645691566964	Single_T2E	CPCG0268
ENST00000455813.1	-0.131817836285102	1.47333504405289	0.928709176644686	0.956552855293381	Single_T2E	CPCG0268
ENST00000459922.1	-0.408656383435187	1.26842794608907	0.747319758459769	0.878792678929543	Single_T2E	CPCG0268
ENST00000453032.6	1.88229362747538	1.77296601705001	0.288388392968742	0.718143645235886	Single_T2E	CPCG0268
ENST00000330714.8	-0.311039939245026	0.867502080312573	0.719934285519598	0.878792678929543	Single_T2E	CPCG0268
ENST00000380588.4	-0.135528947275334	0.851105185686378	0.87348075546267	0.956552855293381	Single_T2E	CPCG0268
ENST00000496759.1	-0.730959377873928	0.85147400901516	0.390636563958886	0.787660958983583	Single_T2E	CPCG0268
ENST00000416447.1	-0.965890187281255	0.933521254718677	0.300821173961487	0.734697867175171	Single_T2E	CPCG0268
ENST00000446924.5	-0.480199477617301	1.29353498058368	0.710465950012747	0.878792678929543	Single_T2E	CPCG0268
ENST00000493753.1	-0.462827941235569	1.10358390736461	0.674933854993967	0.878792678929543	Single_T2E	CPCG0268
ENST00000398585.7	-0.352351263617657	0.798319780542922	0.658948002197219	0.878792678929543	Single_T2E	CPCG0268
ENST00000648495.1	-0.312713333348067	1.20908879727437	0.795916459454141	0.927352205052072	Single_T2E	CPCG0268
ENST00000463138.1	-0.088179745506696	0.793111983428734	0.911472056077597	0.956552855293381	Single_T2E	CPCG0268
ENST00000380749.10	0.414822999256833	1.89202441078012	0.82645668881036	0.945585580891133	Single_T2E	CPCG0268
ENST00000480612.1	-0.710308574470743	0.706955566693223	0.315020673125126	0.740881953460944	Single_T2E	CPCG0268
ENST00000398632.3	0.255513849237501	0.733724906327468	0.727658427121311	0.878792678929543	Single_T2E	CPCG0268
ENST00000424093.5	-0.591089648165774	1.82543573421762	0.746083833000829	0.878792678929543	Single_T2E	CPCG0268
ENST00000398919.6	3.74009456511337	1.87600505803285	0.0461904872621974	0.183318496321846	Single_T2E	CPCG0268
ENST00000487869.1	-0.758278748533041	1.9407414648478	0.69600716842441	0.878792678929543	Single_T2E	CPCG0268
ENST00000649100.1	-0.111007554826384	0.651519804128915	0.864709355859227	0.956552855293381	Single_T2E	CPCG0268
ENST00000473813.1	0.106201596477959	1.14513045780028	0.9261085937345	0.956552855293381	Single_T2E	CPCG0268
ENST00000328735.10	-1.10042663210329	0.760454356357895	0.147878811977875	0.426832025481593	Single_T2E	CPCG0268
ENST00000413778.5	-0.528284879378307	0.679046307158274	0.436580427647949	0.789687682537269	Single_T2E	CPCG0268
