target_id	b	se_b	pval	qval	Set	Single_Sample
ENST00000485493.1	3.82450653720991	1.78788377860432	0.032425562083012	0.160445074245278	Single_T2E	CPCG0246
ENST00000468474.5	3.94561724012396	1.87149376703691	0.0350074992853351	0.161284550278865	Single_T2E	CPCG0246
ENST00000473107.1	5.26907626054701	1.7441462954305	0.00251936445348436	0.0203123759062177	Single_T2E	CPCG0246
ENST00000492833.5	4.33367856075509	1.88717066659309	0.0216536311708578	0.116388267543361	Single_T2E	CPCG0246
ENST00000398905.5	8.83853215904955	1.90517141601049	3.49706338853091e-06	6.44458824457838e-05	Single_T2E	CPCG0246
ENST00000288319.12	4.14930866190011	1.87392151714809	0.0268123953410624	0.138351959959882	Single_T2E	CPCG0246
ENST00000398907.5	4.21470831738436	1.34102200858785	0.00167278612166756	0.014385960646341	Single_T2E	CPCG0246
ENST00000398652.7	-3.68068281433251	1.31869198361779	0.00525191959769858	0.0376387571168398	Single_T2E	CPCG0246
ENST00000481609.5	2.80483805831079	1.42936598842628	0.0497281224583595	0.204768246659231	Single_T2E	CPCG0246
ENST00000398646.3	-2.94262420164717	1.41100615634008	0.0370258106969278	0.164701019996679	Single_T2E	CPCG0246
ENST00000357985.6	-2.89407900323581	1.21602184171136	0.0173146850830242	0.101527017077733	Single_T2E	CPCG0246
ENST00000469395.1	-1.42742766029918	1.39190741306512	0.305118310157198	0.728893740931083	Single_T2E	CPCG0246
ENST00000479810.6	-2.35177817366806	1.44055946247829	0.102564722998036	0.357590520722882	Single_T2E	CPCG0246
ENST00000455867.5	-1.02558737085104	1.36741667999963	0.453243754935741	0.851169969104777	Single_T2E	CPCG0246
ENST00000488556.1	-1.13082083665501	1.425196373191	0.427516190319083	0.845485666199914	Single_T2E	CPCG0246
ENST00000518236.1	-3.36230305627032	1.0610589636795	0.00153060052275716	0.0141033905311195	Single_T2E	CPCG0246
ENST00000438852.1	-0.955818099038946	1.55914586305795	0.539850180169359	0.894683336950888	Single_T2E	CPCG0246
ENST00000398647.7	-2.0363860399402	1.04258656558799	0.0507952239774835	0.204768246659231	Single_T2E	CPCG0246
ENST00000328619.10	1.11439326550308	1.13493297150111	0.326147995399828	0.764965298301414	Single_T2E	CPCG0246
ENST00000495892.1	-0.79890027261299	0.913603068032399	0.381873196635465	0.818801109604224	Single_T2E	CPCG0246
ENST00000398897.5	1.79061327091674	2.8199671091103	0.52544364332126	0.894683336950888	Single_T2E	CPCG0246
ENST00000478268.1	-0.503477958554323	1.62919610770837	0.75729521131475	0.90541422732345	Single_T2E	CPCG0246
ENST00000482953.5	-1.28639596060099	0.87944152965614	0.143538020549235	0.451619625630519	Single_T2E	CPCG0246
ENST00000455813.1	-0.310584450728287	1.72353570537156	0.856994047780829	0.951760117590221	Single_T2E	CPCG0246
ENST00000459922.1	-0.2541581942816	1.51205064904142	0.86651372458387	0.951760117590221	Single_T2E	CPCG0246
ENST00000453032.6	4.39052356148053	1.22200250357506	0.000327027597527271	0.0042186560081018	Single_T2E	CPCG0246
ENST00000330714.8	-0.336720388947605	0.794804188300626	0.671819621505805	0.901087258201061	Single_T2E	CPCG0246
ENST00000380588.4	-0.452797906869203	0.813361816067818	0.57773293457666	0.894683336950888	Single_T2E	CPCG0246
ENST00000496759.1	-0.64285436406069	0.819137186954256	0.4325740617767	0.845485666199914	Single_T2E	CPCG0246
ENST00000416447.1	-1.34009616692468	1.90920822538491	0.48273404385045	0.864898495232056	Single_T2E	CPCG0246
ENST00000446924.5	-1.34766406009001	1.17044169093826	0.249561566648571	0.622426253009412	Single_T2E	CPCG0246
ENST00000445668.5	-2.21117995822121	1.30232474658746	0.0895320337090664	0.339695069072634	Single_T2E	CPCG0246
