target_id	b	se_b	pval	qval	Set	Single_Sample
ENST00000485493.1	3.4124509829161	1.77838171366672	0.0550030899111427	0.281890835794607	Single_T2E	CPCG0331
ENST00000468474.5	3.58125220007697	1.65440089068332	0.030412029277759	0.178127600055445	Single_T2E	CPCG0331
ENST00000492833.5	3.69668737295001	1.81903055013848	0.042130437352058	0.226236941255121	Single_T2E	CPCG0331
ENST00000288319.12	3.75118284461543	1.50904723309032	0.0129262215940956	0.09937032850461	Single_T2E	CPCG0331
ENST00000398907.5	4.95454665638075	1.92286321512353	0.00997627364582833	0.0863965711573304	Single_T2E	CPCG0331
ENST00000398652.7	-2.11992962853389	1.69045261254244	0.209820063426113	0.754524622741736	Single_T2E	CPCG0331
ENST00000398646.3	-2.02294759746306	1.82209464650001	0.266899110773437	0.841758733977763	Single_T2E	CPCG0331
ENST00000357985.6	-1.08854609330557	1.426969669515	0.445560264413734	0.971886782668036	Single_T2E	CPCG0331
ENST00000469395.1	-0.865332907040595	1.61150664903799	0.59128740157649	0.971886782668036	Single_T2E	CPCG0331
ENST00000479810.6	-1.20144260530902	1.27386978865891	0.345607269646225	0.950465163732821	Single_T2E	CPCG0331
ENST00000455867.5	-0.725447960616812	1.37594843582918	0.598030513677154	0.971886782668036	Single_T2E	CPCG0331
ENST00000488556.1	-0.387829138069206	1.34106596860328	0.772432405935284	0.971886782668036	Single_T2E	CPCG0331
ENST00000518236.1	-1.92988122036403	2.08849535225577	0.355458516517966	0.950465163732821	Single_T2E	CPCG0331
ENST00000438852.1	-0.875597924588544	1.10556898542062	0.428367380584995	0.971886782668036	Single_T2E	CPCG0331
ENST00000398647.7	-1.52961786355248	1.37505422328933	0.26596384629636	0.841758733977763	Single_T2E	CPCG0331
ENST00000328619.10	0.259324043054899	1.26490721259631	0.837560967177332	0.971886782668036	Single_T2E	CPCG0331
ENST00000495892.1	-0.534411624422277	1.35098060884256	0.692419964673455	0.971886782668036	Single_T2E	CPCG0331
ENST00000398897.5	4.21439706089341	1.44830012763427	0.00361553584547359	0.0555888636241565	Single_T2E	CPCG0331
ENST00000478268.1	-0.316742614910976	1.069053991581	0.767013902393172	0.971886782668036	Single_T2E	CPCG0331
ENST00000482953.5	-1.07349894027843	1.72469167098436	0.533659500713898	0.971886782668036	Single_T2E	CPCG0331
ENST00000455813.1	-0.261712279727924	1.09189660846411	0.810573725054786	0.971886782668036	Single_T2E	CPCG0331
ENST00000459922.1	-0.649934332929993	1.52069185598957	0.669092492824971	0.971886782668036	Single_T2E	CPCG0331
