target_id	b	se_b	pval	qval	Set	Single_Sample
ENST00000357985.6	-4.24826808439951	0.456734912182736	1.38625598170871e-20	2.51538537977566e-17	Single_T2E	CPCG0324
ENST00000479810.6	-3.44378198241694	0.411359510282172	5.67886964990107e-17	8.66167535789693e-14	Single_T2E	CPCG0324
ENST00000485493.1	3.70426838574486	0.530226990895773	2.82444355117528e-12	2.85817392512296e-09	Single_T2E	CPCG0324
ENST00000398646.3	-3.76842233162699	0.604374743216267	4.510823635594e-10	3.39091500755131e-07	Single_T2E	CPCG0324
ENST00000398647.7	-4.05854032036536	0.664779979566979	1.02744014028056e-09	7.50901772523657e-07	Single_T2E	CPCG0324
ENST00000518236.1	-3.59311024048672	0.615433565042164	5.2723562572797e-09	3.44641811943249e-06	Single_T2E	CPCG0324
ENST00000468474.5	3.88437040821425	0.744910237373177	1.84265692740821e-07	9.23451906449025e-05	Single_T2E	CPCG0324
ENST00000398652.7	-3.97599285343697	0.802476584214183	7.24595572737342e-07	0.000312532324860751	Single_T2E	CPCG0324
ENST00000492833.5	4.09881277121941	1.031317013047	7.0572296273602e-05	0.0152508616107319	Single_T2E	CPCG0324
ENST00000288319.12	4.14812779308057	1.38081451070854	0.00266353225830962	0.191865477021917	Single_T2E	CPCG0324
ENST00000453032.6	5.2990914851886	1.80957009993295	0.00340743871813576	0.220003475812297	Single_T2E	CPCG0324
ENST00000495892.1	-1.11835912290422	0.38527623275328	0.00369906272218031	0.231047477671962	Single_T2E	CPCG0324
ENST00000475618.1	-3.26175452128081	1.15335283207752	0.00468305830961716	0.263721552802315	Single_T2E	CPCG0324
ENST00000438852.1	-1.2229778386553	0.434661395735993	0.004898505049838	0.270051581170797	Single_T2E	CPCG0324
ENST00000455867.5	-0.970544058226868	0.34845021701294	0.00534755361105556	0.280442216666813	Single_T2E	CPCG0324
ENST00000455813.1	-1.30292817547839	0.471702809871147	0.00574167741427132	0.29372815378131	Single_T2E	CPCG0324
ENST00000488556.1	-1.26072960849182	0.503918492294817	0.0123545475742425	0.405160337085167	Single_T2E	CPCG0324
ENST00000469395.1	-1.50141400799727	0.60285876507645	0.0127566917580571	0.409310900610196	Single_T2E	CPCG0324
ENST00000648495.1	-1.30238344713332	0.524353687669676	0.0129993136767425	0.411698396017977	Single_T2E	CPCG0324
ENST00000465326.5	-1.11803694151549	0.456318571792086	0.0142807149726766	0.425153482346183	Single_T2E	CPCG0324
ENST00000482953.5	-1.80637410828354	0.751313153711485	0.0162039481919177	0.444445117439093	Single_T2E	CPCG0324
ENST00000332149.10	1.11438858435348	0.466323319736526	0.0168605899633409	0.451148780505496	Single_T2E	CPCG0324
ENST00000398907.5	5.39069170357384	2.3803450880784	0.0235330514736729	0.51083649492317	Single_T2E	CPCG0324
ENST00000446924.5	-1.68845396025012	0.791918041374813	0.032998055378794	0.561030911821493	Single_T2E	CPCG0324
ENST00000649100.1	-0.727980479529514	0.345618616581062	0.0351772998083389	0.574523604544714	Single_T2E	CPCG0324
ENST00000493753.1	-0.674712912365779	0.376533255136778	0.0731477212085316	0.689020217751025	Single_T2E	CPCG0324
ENST00000380800.7	-5.27190139976192	3.02116158619735	0.0809863421234042	0.702256557745925	Single_T2E	CPCG0324
ENST00000470864.5	-1.19228881344729	0.685929927940169	0.082174189177358	0.704274380567748	Single_T2E	CPCG0324
ENST00000380588.4	-0.575876360892759	0.334642511101781	0.0852743607596346	0.711354495823787	Single_T2E	CPCG0324
ENST00000459922.1	-0.906660779578374	0.541258076065526	0.0939148390017919	0.728253226450683	Single_T2E	CPCG0324
ENST00000474368.1	-0.568124258123038	0.34399014848165	0.09862197386175	0.736268267940576	Single_T2E	CPCG0324
ENST00000496759.1	-0.977848709461367	0.601972682150129	0.104288949034288	0.748928404535637	Single_T2E	CPCG0324
