target_id	b	se_b	pval	qval	Set	Single_Sample
ENST00000485493.1	3.89503338763428	1.86981490185222	0.0372410388317699	0.157653731054493	Single_T2E	CPCG0255
ENST00000468474.5	4.29368439642163	1.3226093542945	0.00116885244671544	0.00989628404885737	Single_T2E	CPCG0255
ENST00000473107.1	4.49039854881456	1.64065107085279	0.00620095803823596	0.0357964395843621	Single_T2E	CPCG0255
ENST00000492833.5	3.41560459712603	1.88119447753797	0.0694229489112154	0.26717316702195	Single_T2E	CPCG0255
ENST00000398905.5	8.79850580517055	1.28414089845289	7.29943223577604e-12	2.31756973485889e-10	Single_T2E	CPCG0255
ENST00000288319.12	2.69437985191757	2.67337061826891	0.313522298085471	0.758546263825811	Single_T2E	CPCG0255
ENST00000398907.5	4.29811247346043	1.193204644762	0.00031558561453503	0.00286281236042492	Single_T2E	CPCG0255
ENST00000398652.7	-2.22169180148723	1.85386299372716	0.230756632984088	0.641489488932109	Single_T2E	CPCG0255
ENST00000481609.5	5.11078401537737	1.30598431708293	9.10214812025205e-05	0.00105088437388365	Single_T2E	CPCG0255
ENST00000398646.3	-2.60689550424405	1.70515061843927	0.126305126674208	0.43368724149906	Single_T2E	CPCG0255
ENST00000357985.6	-3.1059039458836	1.30094637027414	0.0169671460696251	0.0828779827247071	Single_T2E	CPCG0255
ENST00000469395.1	-1.29425991224054	1.36938823230254	0.344588778805952	0.758546263825811	Single_T2E	CPCG0255
ENST00000479810.6	-2.57520242467701	1.30848878002227	0.0490595522667849	0.200985907673603	Single_T2E	CPCG0255
ENST00000455867.5	-0.532742624138865	1.41227406211389	0.70600769681027	0.988064918119203	Single_T2E	CPCG0255
ENST00000488556.1	-1.03768722864771	1.06795520610102	0.331220713624845	0.758546263825811	Single_T2E	CPCG0255
ENST00000518236.1	-3.23434426511307	1.21994235164835	0.00801998872926924	0.0424391070257164	Single_T2E	CPCG0255
ENST00000438852.1	-0.601239180468306	0.959514173518494	0.530916275480857	0.909420518650129	Single_T2E	CPCG0255
ENST00000398647.7	-2.99259919648505	1.89559986566405	0.114402985596187	0.415119404877593	Single_T2E	CPCG0255
ENST00000328619.10	0.507735553979458	0.915434107725869	0.57914153590187	0.926642802428798	Single_T2E	CPCG0255
ENST00000495892.1	-0.297160393057759	1.05496525185258	0.778190504503868	0.988064918119203	Single_T2E	CPCG0255
ENST00000398897.5	3.13701237497735	1.61519405829613	0.0521142061155077	0.206828255520921	Single_T2E	CPCG0255
ENST00000478268.1	-0.375008406784152	1.14168993807413	0.742557970546538	0.988064918119203	Single_T2E	CPCG0255
ENST00000482953.5	0.394634393668701	1.9576949156087	0.84024418233759	0.988064918119203	Single_T2E	CPCG0255
ENST00000455813.1	-0.425866425667501	1.5440945910315	0.782699128087185	0.988064918119203	Single_T2E	CPCG0255
ENST00000459922.1	-1.17136433798728	1.49616588509739	0.43367953107279	0.859385703936474	Single_T2E	CPCG0255
ENST00000453032.6	2.27995232631936	0.839691487283373	0.00662305163075411	0.0365707633524249	Single_T2E	CPCG0255
ENST00000330714.8	-0.362329936212998	1.20795006470072	0.764211938854547	0.988064918119203	Single_T2E	CPCG0255
ENST00000380588.4	-0.428702984931429	0.793288925779911	0.588912821045369	0.926642802428798	Single_T2E	CPCG0255
ENST00000496759.1	-0.674556465118286	0.89959057780757	0.453346075280198	0.867487748212027	Single_T2E	CPCG0255
ENST00000416447.1	-0.470639247707956	1.22418648961364	0.700644492776168	0.988064918119203	Single_T2E	CPCG0255
ENST00000446924.5	-1.0662015556694	0.775124897217012	0.168969587315025	0.536478439725205	Single_T2E	CPCG0255
ENST00000445668.5	-3.25398001215761	0.8413044948857	0.000109831051008696	0.00116237862317537	Single_T2E	CPCG0255
ENST00000493753.1	-0.0303342176778811	1.29693739116789	0.981339887672944	0.989128299479872	Single_T2E	CPCG0255
ENST00000398585.7	-0.924541526813521	0.721181460161066	0.199849020851647	0.58271612402094	Single_T2E	CPCG0255
ENST00000648495.1	-0.440214414838357	0.701416707212927	0.530261067443755	0.909420518650129	Single_T2E	CPCG0255
ENST00000463138.1	-0.935858022387787	1.26822326298138	0.460557931568497	0.867487748212027	Single_T2E	CPCG0255
ENST00000380749.10	0.155592428925542	0.679711158920576	0.818939156735681	0.988064918119203	Single_T2E	CPCG0255
ENST00000480612.1	-0.400189861653179	1.90973743038536	0.834017115819997	0.988064918119203	Single_T2E	CPCG0255
ENST00000398632.3	-0.0315321834093139	0.777330574425409	0.967642924395093	0.989128299479872	Single_T2E	CPCG0255
ENST00000424093.5	-0.853540924883319	0.829100451670638	0.303254970942258	0.758546263825811	Single_T2E	CPCG0255
ENST00000398919.6	3.79585072614596	2.79890109292144	0.175037694076521	0.54218993043215	Single_T2E	CPCG0255
ENST00000487869.1	-0.342182351762304	1.14335079192499	0.764726195308086	0.988064918119203	Single_T2E	CPCG0255
ENST00000649100.1	-0.0833447175862483	0.579274798310558	0.885597056263379	0.989128299479872	Single_T2E	CPCG0255
ENST00000473813.1	-0.477811968685104	1.25013619419645	0.702307139278111	0.988064918119203	Single_T2E	CPCG0255
ENST00000328735.10	-1.43133913509909	1.84708894133474	0.43838918152554	0.859385703936474	Single_T2E	CPCG0255
ENST00000413778.5	-0.255479940173511	1.16653527392314	0.826644228023486	0.988064918119203	Single_T2E	CPCG0255
ENST00000482733.1	-0.0662135630053521	0.529014913706253	0.900393806180397	0.989128299479872	Single_T2E	CPCG0255
ENST00000484090.1	-1.09691168310019	0.520502410862758	0.0350821058873994	0.157653731054493	Single_T2E	CPCG0255
ENST00000490860.1	-0.52512077591063	1.99501963386311	0.792384219834024	0.988064918119203	Single_T2E	CPCG0255
ENST00000330333.11	0.841093355717171	0.893306463173088	0.346422703164543	0.758546263825811	Single_T2E	CPCG0255
ENST00000431390.5	0.697388100776784	0.497434241584649	0.160924075059451	0.524034808526929	Single_T2E	CPCG0255
ENST00000468506.5	-0.100151342257295	1.08525567615426	0.926472687656103	0.989128299479872	Single_T2E	CPCG0255
ENST00000474368.1	0.00436607237439236	0.725706790611234	0.995199713205688	0.995199713205688	Single_T2E	CPCG0255
ENST00000466787.1	0.126215096492868	0.460223275964423	0.783894404404874	0.988064918119203	Single_T2E	CPCG0255
ENST00000470108.5	0.257905359211166	0.424953052494964	0.543915167156577	0.909420518650129	Single_T2E	CPCG0255
ENST00000442448.5	-1.71686431939261	0.424353709232194	5.21373514903166e-05	0.000735715959918912	Single_T2E	CPCG0255
ENST00000437262.1	-0.418930281186994	0.426959286554311	0.326496630932476	0.758546263825811	Single_T2E	CPCG0255
ENST00000463674.5	-0.496335152081852	0.923628518800597	0.591008401549076	0.926642802428798	Single_T2E	CPCG0255
ENST00000491564.1	0.479702856588352	1.56092460622021	0.758600054573168	0.988064918119203	Single_T2E	CPCG0255
ENST00000481921.5	-0.125958422462621	0.407530327296038	0.757262634436022	0.988064918119203	Single_T2E	CPCG0255
ENST00000454499.5	-1.44715326540019	0.5013967641243	0.00389870111169687	0.0275075022880835	Single_T2E	CPCG0255
ENST00000467565.1	-0.854073275691957	0.558708733458312	0.126349826263506	0.43368724149906	Single_T2E	CPCG0255
ENST00000380631.5	-2.39972740408644	0.526236282441343	5.11119963852452e-06	0.000108187059015436	Single_T2E	CPCG0255
ENST00000347667.5	-0.971491678226801	0.39205372316755	0.0132137625728072	0.0671259138698605	Single_T2E	CPCG0255
ENST00000494252.1	0.801521998132163	0.924360075198551	0.385881662941756	0.803392970386935	Single_T2E	CPCG0255
ENST00000411828.5	-0.379489577122355	0.362020236422743	0.294521067512366	0.758546263825811	Single_T2E	CPCG0255
ENST00000650376.1	-1.64980609573721	0.599706847725891	0.00594098455771416	0.0357964395843621	Single_T2E	CPCG0255
ENST00000484465.1	-0.174967051974984	0.408384316763652	0.668332812549344	0.988064918119203	Single_T2E	CPCG0255
ENST00000458356.6	-1.3255408249694	2.191168067342	0.545214129087198	0.909420518650129	Single_T2E	CPCG0255
ENST00000492280.5	1.00711152388213	0.36691620406357	0.00605478219347358	0.0357964395843621	Single_T2E	CPCG0255
ENST00000429727.6	1.60375722811756	2.49539889165298	0.520428050151293	0.909420518650129	Single_T2E	CPCG0255
ENST00000470864.5	0.0382680358651434	0.456123331192681	0.933137180010042	0.989128299479872	Single_T2E	CPCG0255
ENST00000491625.5	-0.0348624007678835	1.16717901356773	0.976171576505658	0.989128299479872	Single_T2E	CPCG0255
ENST00000456966.1	0.877987689562017	0.857009147283587	0.305609186480104	0.758546263825811	Single_T2E	CPCG0255
ENST00000424441.1	-0.139275139398223	0.609431310269978	0.819231937970083	0.988064918119203	Single_T2E	CPCG0255
ENST00000333634.8	0.702531491840586	0.335413495616388	0.0362133604840708	0.157653731054493	Single_T2E	CPCG0255
ENST00000479586.5	0.773426062013129	0.880043251122525	0.379482580608537	0.803238128954737	Single_T2E	CPCG0255
ENST00000432278.5	0.638470195970109	0.368852467999124	0.0834582567962099	0.31174113567996	Single_T2E	CPCG0255
ENST00000475618.1	-0.360586623442129	0.358148895083598	0.314027786663367	0.758546263825811	Single_T2E	CPCG0255
ENST00000465326.5	-0.428275954153173	0.329938972720102	0.194271538548602	0.58271612402094	Single_T2E	CPCG0255
ENST00000398600.6	0.0117439759372466	0.327752561087746	0.971416448097686	0.989128299479872	Single_T2E	CPCG0255
ENST00000459939.5	-0.779682737465094	1.0658870763869	0.46448162896392	0.867487748212027	Single_T2E	CPCG0255
ENST00000360938.8	0.715865195345131	0.33001543223043	0.0300684874112422	0.141433255601028	Single_T2E	CPCG0255
ENST00000342449.7	-0.0897294084177176	0.380259752156411	0.813456939729896	0.988064918119203	Single_T2E	CPCG0255
ENST00000462224.5	-0.3815184968983	0.731623184715789	0.602040393953313	0.932428415025253	Single_T2E	CPCG0255
ENST00000650208.1	-1.195503007042	0.825231383765165	0.14742466403277	0.492708745583206	Single_T2E	CPCG0255
ENST00000380900.2	-0.687571511435045	0.691181125832361	0.319844436057787	0.758546263825811	Single_T2E	CPCG0255
ENST00000380637.7	-1.46583178360921	0.327572223670074	7.64701987027699e-06	0.000138738789075025	Single_T2E	CPCG0255
ENST00000496774.5	-1.22872107615641	3.34468799688861	0.71334682640039	0.988064918119203	Single_T2E	CPCG0255
ENST00000652622.1	3.37349519211773	0.339819985371282	3.16712919920955e-23	4.02225408299613e-21	Single_T2E	CPCG0255
ENST00000380671.6	-1.98478890292325	0.650050710592204	0.0022635222482005	0.0169098426777331	Single_T2E	CPCG0255
ENST00000647779.1	3.47314287139044	0.369251908463503	5.15916588191566e-21	3.27607033501645e-19	Single_T2E	CPCG0255
ENST00000455164.6	-2.36856326656957	0.321327758945004	1.6913016495211e-13	7.15984364963934e-12	Single_T2E	CPCG0255
ENST00000486741.5	0.134083970358938	1.65337285555009	0.935364622986015	0.989128299479872	Single_T2E	CPCG0255
ENST00000445245.5	3.0421924376977	0.736642232673596	3.63063199758818e-05	0.000576362829617123	Single_T2E	CPCG0255
ENST00000491838.5	-0.530388604067575	1.28627750868718	0.68008742172409	0.988064918119203	Single_T2E	CPCG0255
