target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	182	23.2635
YDL245C_mRNA	1704	1405	122.619	6.77132
YBR232C_mRNA	360	61	25.0993	31.9246
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	141	6.82463
YGR014W_mRNA	3921	3622	903	19.3434
YKL119C_mRNA	648	349	174	38.6827
YPR031W_mRNA	2247	1948	158	6.29305
YKL066W_mRNA	444	145	73	39.0614
YJL076W_mRNA	3570	3271	1356.65	32.1797
YPL174C_mRNA	2607	2308	304	10.2195
YIL003W_mRNA	882	583	246	32.7386
YML066C_mRNA	1110	811	127	12.15
YMR129W_mRNA	4014	3715	700	14.6195
YBR140C_mRNA	9279	8980	1156	9.98791
YGR242W_mRNA	309	13.0646	2	11.8776
YKR047W_mRNA	306	11.3524	115	785.968
YKL029C_mRNA	2010	1711	1163.46	52.759
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	5205	449.715
YDL235C_mRNA	504	205	186	70.3967
YER091C_mRNA	2304	2005	7050	272.815
YMR121C_mRNA	615	316	713.587	175.208
YDR356W_mRNA	2835	2536	477	14.5936
YDR337W_mRNA	861	562	381	52.5995
YKL008C_mRNA	1257	958	811	65.6823
YER055C_mRNA	894	595	1846	240.718
YFR004W_mRNA	921	622	2093	261.079
YDR108W_mRNA	2097	1798	277	11.9532
YDL200C_mRNA	567	268	109	31.5562
YJR134C_mRNA	2124	1825	1182	50.2514
YMR135C_mRNA	1368	1069	1741	126.361
YGR012W_mRNA	1182	883	435	38.2227
YNL244C_mRNA	327	28.091	521	1439.01
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	3519	185.609
YBL101C_mRNA	3354	3055	868	22.0446
YLL040C_mRNA	9435	9136	1657	14.0721
YDR181C_mRNA	1446	1147	499	33.7544
YML116W-A_mRNA	303	9.89396	16	125.471
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	906	135.966
YLR216C_mRNA	1116	817	1886.25	179.131
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	236	19.1735
YNL079C_mRNA	600	301	4218	1087.26
YBL058W_mRNA	1272	973	1932	154.059
YJR127C_mRNA	4143	3844	2004	40.449
YLR088W_mRNA	1845	1546	517	25.9462
YKL128C_mRNA	888	589	905	119.214
YLR100W_mRNA	1044	745	1408	146.636
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	1111	43.5794
YOR292C_mRNA	930	631	311	38.2406
YNL219C_mRNA	1668	1369	855	48.4569
YPR179C_mRNA	1968	1669	372	17.2934
YOL062C_mRNA	1476	1177	1201	79.1698
YDR540C_mRNA	540	241	27	8.69241
YER087W_mRNA	1731	1432	237.659	12.8767
YOL140W_mRNA	1272	973	166	13.237
YFL009W_mRNA	2340	2041	891.588	33.8934
YLL004W_mRNA	1851	1552	114	5.6991
YKL057C_mRNA	3114	2815	626	17.254
YPL130W_mRNA	672	373	16	3.32816
YDL046W_mRNA	522	223	975	339.229
YPL072W_mRNA	1500	1201	175.348	11.328
YPR150W_mRNA	522	223	11.8461	4.12158
YER180C_mRNA	804	505	170	26.1187
YGL157W_mRNA	1044	745	876	91.2307
YDR252W_mRNA	450	151	29	14.901
