target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
YML123C_mRNA	4.70469747751294e-280	2.73578158317378e-276	-3.29347826419456	0.0921007229484622	7.34521127053186	2.91730661497198	0.00158601361195052	0.0249570519374495	0.0323441590585671	0.0323441590585671
YGR234W_mRNA	1.95914189532261e-250	5.6962050606505e-247	-2.94021985969461	0.0869882480173834	6.87051864776704	2.32786759320669	0.00212268453617038	0.0220517872302612	0.0281451366363649	0.0281451366363649
YBR092C_mRNA	2.56439951714331e-105	4.97066106406279e-102	-1.83089687246471	0.0840037508651555	6.55708090883228	0.919634145018203	0.00189472666876417	0.0256608979647219	0.0263317939688963	0.0263317939688963
YER081W_mRNA	8.43385920575181e-105	1.22607228203617e-101	2.15942636905167	0.0993257957282956	7.79249473187405	1.26551517572092	0.000823682403474744	0.0227647934815949	0.0386387723847617	0.0386387723847617
YFR015C_mRNA	5.05446496563976e-99	5.87834275503904e-96	-2.2529101823823	0.106664675645456	7.91412780755173	1.39596992861588	0.000550654664591996	0.0449587574576097	0.0406787572454252	0.0449587574576097
YAR071W_mRNA	6.76122185067361e-90	6.55275084361117e-87	-2.21765040262327	0.110307041381403	5.8562527328329	1.32018016908426	0.0231978820940309	-0.0138543604338026	0.0254726914192437	0.0254726914192437
YER001W_mRNA	3.56502634458506e-89	2.96151831339459e-86	-1.67856601820943	0.0838374252009226	5.98799174758917	0.761048524822129	0.00305538252255355	0.00732978621902073	0.0250594729347276	0.0250594729347276
YHR215W_mRNA	1.24759021651869e-85	8.78753424549008e-83	-3.51592732346898	0.179284176027798	6.39994268099011	3.41646516393366	0.0279362551481198	0.100635007947746	0.0255232315479958	0.100635007947746
YPL019C_mRNA	1.36006548941377e-85	8.78753424549008e-83	-1.7432453284606	0.0889114772116091	7.18711719732385	0.824313771827665	0.00100193969756293	0.0139330229178749	0.030619063422239	0.030619063422239
YDR033W_mRNA	5.60459635674035e-85	3.25907278144451e-82	-2.66643906076117	0.136499957029587	7.28495080571523	1.96553296013867	0.00123155160642423	0.0732974014698919	0.0316400193822411	0.0732974014698919
YKL062W_mRNA	2.81867309605529e-80	1.49005309577832e-77	-1.59856255609385	0.0842518919311606	6.62396489746726	0.702151218940148	0.0016567260126164	0.0205332240674558	0.0267367991633035	0.0267367991633035
YFR055W_mRNA	2.63799647015434e-74	1.27832912282896e-71	-1.54338723403343	0.0846307250622262	6.42552194617837	0.661951250378977	0.00191118240834854	0.0267382560898839	0.0256302952540239	0.0267382560898839
YPL095C_mRNA	1.10834094202059e-73	4.95769429065362e-71	-1.52853434628011	0.0841792946390979	5.94890314248508	0.646346810098089	0.00320088292030304	0.0217657713968034	0.0251437316634412	0.0251437316634412
YER011W_mRNA	1.30092831619458e-73	5.40349868476533e-71	-2.6941631323403	0.148444621582187	6.28151142277254	2.01787100350272	0.00346048239977877	0.0846827403069364	0.0251985370780155	0.0846827403069364
YOR273C_mRNA	6.32491396616747e-72	2.45195831421759e-69	-1.58497813587566	0.0883751415676202	7.14945432945935	0.685851410978519	0.000977775649258556	0.0161042529123281	0.0302628869391291	0.0302628869391291
YKL109W_mRNA	2.63649783951016e-70	9.58202183546972e-68	-1.5247088684791	0.0860148518550545	6.89784686187149	0.641633694655665	0.00127632828067957	0.0219777349593007	0.0283178906779083	0.0283178906779083
YIL121W_mRNA	2.80541529860914e-67	9.59617056553655e-65	-1.91531452371788	0.110521758098137	6.28457871968475	1.02385081358616	0.00253450157031436	0.0463257344820984	0.0252047870349312	0.0463257344820984
YLR413W_mRNA	1.57814127073549e-66	5.09827304962604e-64	-1.56737804107751	0.0909673133878425	7.34454354806363	0.680277865588371	0.000764141619719629	0.0261981647529765	0.0323360668002882	0.0323360668002882
YOR290C_mRNA	9.64090484868905e-63	2.95062429974352e-60	-5.8958579283315	0.352658653136522	4.32411339605504	9.73394519197822	0.0958125142301081	0.401659988298156	0.0456490921139471	0.401659988298156
YDR406W_mRNA	5.24778744042393e-62	1.45313733171739e-59	-1.44269717842745	0.0868204564078431	7.00674356113989	0.560345042206984	0.0010758294942426	0.00461524468680637	0.0290753371092221	0.0290753371092221
YER067W_mRNA	5.03257322047139e-62	1.45313733171739e-59	-2.01748622615957	0.121392496915153	6.956478955577	1.14041509574552	0.00142051263369703	0.0575240405954847	0.0287113249285063	0.0575240405954847
YER124C_mRNA	6.26830078961768e-58	1.65682586780122e-55	-1.32421133351824	0.0825348002428522	6.19833340685099	0.476162089266329	0.00219259801439233	0.00697088168005674	0.0250553749901178	0.0250553749901178
