target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	114	15.3879
YDL245C_mRNA	1704	1405	107.734	6.2826
YBR232C_mRNA	360	61	15	20.1477
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	100	5.11129
YGR014W_mRNA	3921	3622	854	19.3185
YKL119C_mRNA	648	349	118	27.7026
YPR031W_mRNA	2247	1948	77	3.23867
YKL066W_mRNA	444	145	16	9.041
YJL076W_mRNA	3570	3271	760.347	19.0457
YPL174C_mRNA	2607	2308	123	4.3665
YIL003W_mRNA	882	583	96	13.4917
YML066C_mRNA	1110	811	74	7.4761
YMR129W_mRNA	4014	3715	485	10.6966
YBR140C_mRNA	9279	8980	693	6.32297
YGR242W_mRNA	309	13.0646	3	18.8144
YKR047W_mRNA	306	11.3524	77	555.737
YKL029C_mRNA	2010	1711	1924.51	92.1583
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	4008	365.692
YDL235C_mRNA	504	205	63	25.1797
YER091C_mRNA	2304	2005	4251	173.717
YMR121C_mRNA	615	316	372.688	96.6323
YDR356W_mRNA	2835	2536	145	4.68471
YDR337W_mRNA	861	562	174	25.3675
YKL008C_mRNA	1257	958	597	51.0591
YER055C_mRNA	894	595	2864	394.385
YFR004W_mRNA	921	622	1464	192.848
YDR108W_mRNA	2097	1798	222	10.1164
YDL200C_mRNA	567	268	54	16.5091
YJR134C_mRNA	2124	1825	634	28.4637
YMR135C_mRNA	1368	1069	1297	99.4092
YGR012W_mRNA	1182	883	322	29.8785
YNL244C_mRNA	327	28.091	325	947.941
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	2454	136.687
YBL101C_mRNA	3354	3055	1249	33.4977
YLL040C_mRNA	9435	9136	1347	12.0802
YDR181C_mRNA	1446	1147	170	12.1437
YML116W-A_mRNA	303	9.89396	11	91.0934
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	454	71.9498
YLR216C_mRNA	1116	817	1889	189.441
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	126	10.8101
YNL079C_mRNA	600	301	1747	475.544
YBL058W_mRNA	1272	973	1379	116.122
YJR127C_mRNA	4143	3844	1185	25.258
YLR088W_mRNA	1845	1546	274	14.5213
YKL128C_mRNA	888	589	821	114.207
YLR100W_mRNA	1044	745	979	107.669
