target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	186	17.742
YDL245C_mRNA	1704	1405	136.152	5.61082
YBR232C_mRNA	360	61	29.5328	28.032
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	230	8.30756
YGR014W_mRNA	3921	3622	1902	30.4047
YKL119C_mRNA	648	349	163	27.0421
YPR031W_mRNA	2247	1948	200	5.94456
YKL066W_mRNA	444	145	38	15.1738
YJL076W_mRNA	3570	3271	1969.56	34.8633
YPL174C_mRNA	2607	2308	258	6.47236
YIL003W_mRNA	882	583	262	26.0203
YML066C_mRNA	1110	811	113	8.06746
YMR129W_mRNA	4014	3715	1088	16.957
YBR140C_mRNA	9279	8980	1198	7.72431
YGR242W_mRNA	309	13.0646	5	22.1591
YKR047W_mRNA	306	11.3524	78	397.821
YKL029C_mRNA	2010	1711	2419.91	81.8894
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	4959	319.74
YDL235C_mRNA	504	205	175	49.4269
YER091C_mRNA	2304	2005	2349	67.834
YMR121C_mRNA	615	316	454.496	83.2765
YDR356W_mRNA	2835	2536	349	7.96811
YDR337W_mRNA	861	562	330	33.9983
YKL008C_mRNA	1257	958	1350	81.5919
YER055C_mRNA	894	595	3331	324.143
YFR004W_mRNA	921	622	2061	191.852
YDR108W_mRNA	2097	1798	381	12.2691
YDL200C_mRNA	567	268	90	19.444
YJR134C_mRNA	2124	1825	1054	33.4393
YMR135C_mRNA	1368	1069	1517	82.165
YGR012W_mRNA	1182	883	512	33.5729
YNL244C_mRNA	327	28.091	649	1337.7
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	3501	137.803
YBL101C_mRNA	3354	3055	1062	20.1276
YLL040C_mRNA	9435	9136	1553	9.84225
YDR181C_mRNA	1446	1147	334	16.8602
YML116W-A_mRNA	303	9.89396	14	81.9289
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	599	67.0834
YLR216C_mRNA	1116	817	1863.97	132.098
YGL118C_mRNA	438	139	2	0.833094
YMR021C_mRNA	1254	955	259	15.7027
YNL079C_mRNA	600	301	2919	561.496
YBL058W_mRNA	1272	973	2071	123.238
YJR127C_mRNA	4143	3844	2304	34.7039
YLR088W_mRNA	1845	1546	553	20.7107
YKL128C_mRNA	888	589	1202	118.159
YLR100W_mRNA	1044	745	1557	121.007
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	1227	35.9168
YOR292C_mRNA	930	631	333	30.5558
YNL219C_mRNA	1668	1369	745	31.5088
YPR179C_mRNA	1968	1669	340	11.7951
YOL062C_mRNA	1476	1177	1510	74.2813
YDR540C_mRNA	540	241	22	5.28548
YER087W_mRNA	1731	1432	248.764	10.0583
YOL140W_mRNA	1272	973	226	13.4485
YFL009W_mRNA	2340	2041	938.311	26.6185
YLL004W_mRNA	1851	1552	150	5.59601
YKL057C_mRNA	3114	2815	788	16.2079
YPL130W_mRNA	672	373	30	4.65684
YDL046W_mRNA	522	223	942	244.582
YPL072W_mRNA	1500	1201	239.035	11.5239
YPR150W_mRNA	522	223	5.01096	1.30105
YER180C_mRNA	804	505	220	25.2238
YGL157W_mRNA	1044	745	978	76.0084
YDR252W_mRNA	450	151	31	11.8868
YLR037C_mRNA	375	76	31	23.6171
YMR307W_mRNA	1680	1381	17740	743.77
YIL116W_mRNA	1158	859	580	39.0943
YAL040C_mRNA	1743	1444	1120	44.9086
YGL232W_mRNA	870	571	408	41.3717
YHR181W_mRNA	687	388	372	55.5124
YBR051W_mRNA	351	52	5	5.56731
YPL259C_mRNA	1428	1129	517	26.514
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	399	10.5731
YIR005W_mRNA	447	148	17	6.65068
YDL080C_mRNA	1830	1531	637	24.0904
YJL209W_mRNA	1965	1666	351	12.1986
YLR286C_mRNA	1689	1390	12756	531.348
YEL044W_mRNA	501	202	629	180.293
YOR371C_mRNA	2694	2395	319	7.71195
YLR071C_mRNA	3249	2950	877	17.213
YBL050W_mRNA	879	580	724	72.2752
YOR025W_mRNA	1344	1045	368	20.3897
YHL001W_mRNA	417	118	2348.39	1152.3
YJR042W_mRNA	2235	1936	1069	31.9706
YNL185C_mRNA	477	178	211	68.6343
YBR129C_mRNA	987	688	349	29.3708
YKL145W_mRNA	1404	1105	4650	243.652
YIL015W_mRNA	1764	1465	609	24.069
YPL018W_mRNA	1110	811	133	9.49532
YLR160C_mRNA	1089	790	1013.25	74.2623
