target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	241	24.4287
YDL245C_mRNA	1704	1405	122.249	5.35353
YBR232C_mRNA	360	61	19	19.1645
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	172	6.60188
YGR014W_mRNA	3921	3622	1243	21.1152
YKL119C_mRNA	648	349	238	41.9589
YPR031W_mRNA	2247	1948	194	6.12753
YKL066W_mRNA	444	145	71	30.1275
YJL076W_mRNA	3570	3271	1547.45	29.1078
YPL174C_mRNA	2607	2308	425	11.3299
YIL003W_mRNA	882	583	289	30.5002
YML066C_mRNA	1110	811	168	12.7456
YMR129W_mRNA	4014	3715	954	15.8002
YBR140C_mRNA	9279	8980	1484	10.1679
YGR242W_mRNA	309	13.0646	4	18.8381
YKR047W_mRNA	306	11.3524	98	531.145
YKL029C_mRNA	2010	1711	1301.99	46.8197
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	5428	371.909
YDL235C_mRNA	504	205	268	80.4366
YER091C_mRNA	2304	2005	8029	246.388
YMR121C_mRNA	615	316	731.79	142.486
YDR356W_mRNA	2835	2536	477	11.5729
YDR337W_mRNA	861	562	425	46.5292
YKL008C_mRNA	1257	958	983	63.1336
YER055C_mRNA	894	595	1899	196.373
YFR004W_mRNA	921	622	2204	218.019
YDR108W_mRNA	2097	1798	299	10.2319
YDL200C_mRNA	567	268	130	29.8457
YJR134C_mRNA	2124	1825	1393	46.9636
YMR135C_mRNA	1368	1069	1837	105.731
YGR012W_mRNA	1182	883	577	40.2057
YNL244C_mRNA	327	28.091	1090	2387.44
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	3578	149.658
YBL101C_mRNA	3354	3055	864	17.401
YLL040C_mRNA	9435	9136	1779	11.981
YDR181C_mRNA	1446	1147	499	26.7676
YML116W-A_mRNA	303	9.89396	19	118.156
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	922	109.727
YLR216C_mRNA	1116	817	1946	146.553
YGL118C_mRNA	438	139	1	0.442647
YMR021C_mRNA	1254	955	302	19.457
YNL079C_mRNA	600	301	3862	789.439
YBL058W_mRNA	1272	973	2125	134.375
YJR127C_mRNA	4143	3844	2030	32.4927
YLR088W_mRNA	1845	1546	514	20.4563
YKL128C_mRNA	888	589	1033	107.909
YLR100W_mRNA	1044	745	1681	138.83
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	1410	43.8597
YOR292C_mRNA	930	631	383	37.3458
YNL219C_mRNA	1668	1369	1052	47.2808
YPR179C_mRNA	1968	1669	436	16.0732
YOL062C_mRNA	1476	1177	1402	73.2899
YDR540C_mRNA	540	241	34	8.6803
YER087W_mRNA	1731	1432	282.608	12.1427
YOL140W_mRNA	1272	973	198	12.5206
YFL009W_mRNA	2340	2041	1058.14	31.8986
YLL004W_mRNA	1851	1552	137	5.43127
YKL057C_mRNA	3114	2815	671	14.6662
YPL130W_mRNA	672	373	23	3.79395
YDL046W_mRNA	522	223	1163	320.884
YPL072W_mRNA	1500	1201	201.188	10.307
YPR150W_mRNA	522	223	14.489	3.99767
YER180C_mRNA	804	505	240	29.241
YGL157W_mRNA	1044	745	1035	85.4785
YDR252W_mRNA	450	151	38	15.4839
YLR037C_mRNA	375	76	63	51.0035
YMR307W_mRNA	1680	1381	10697	476.586
YIL116W_mRNA	1158	859	1077	77.1428
YAL040C_mRNA	1743	1444	872	37.1554
YGL232W_mRNA	870	571	467	50.3215
YHR181W_mRNA	687	388	484	76.7514
YBR051W_mRNA	351	52	6	7.09938
YPL259C_mRNA	1428	1129	712	38.8024
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	322	9.06728
YIR005W_mRNA	447	148	41	17.0449
YDL080C_mRNA	1830	1531	505	20.295
YJL209W_mRNA	1965	1666	279	10.3039
YLR286C_mRNA	1689	1390	9480	419.63
YEL044W_mRNA	501	202	1282	390.49
YOR371C_mRNA	2694	2395	199	5.11235
YLR071C_mRNA	3249	2950	828	17.2696
YBL050W_mRNA	879	580	1291	136.953
YOR025W_mRNA	1344	1045	336	19.7832
YHL001W_mRNA	417	118	2011.27	1048.72
YJR042W_mRNA	2235	1936	800	25.4248
YNL185C_mRNA	477	178	175	60.491
YBR129C_mRNA	987	688	425	38.0078
YKL145W_mRNA	1404	1105	5135	285.924
YIL015W_mRNA	1764	1465	299	12.5576
YPL018W_mRNA	1110	811	71	5.38654
YLR160C_mRNA	1089	790	2019.75	157.305
YIL047C_mRNA	2709	2410	858.052	21.9063
YBL039C-A_mRNA	84	1.12925	0	0
YOR061W_mRNA	1020	721	1490	127.152
YJR005C-A_mRNA	282	4.5528	0	0
YLR352W_mRNA	2424	2125	458	13.2611
YDR068W_mRNA	933	634	729	70.7475
YJL128C_mRNA	2007	1708	1133	40.8145
YPL228W_mRNA	1650	1351	651	29.6482
YML036W_mRNA	546	247	135	33.6287
YKL114C_mRNA	1104	805	639	48.8402
YDR078C_mRNA	672	373	163	26.8876
YCR105W_mRNA	1086	787	126	9.85073
YJR083C_mRNA	930	631	308	30.0327
YDR248C_mRNA	582	283	178	38.6996
YPL199C_mRNA	723	424	765	111.012
YNL136W_mRNA	1278	979	954	59.9568
YLL045C_mRNA	771	472	14154	1845.06
YOR316C-A_mRNA	210	1.66472	0	0
YNL264C_mRNA	1053	754	543	44.3099
YLR320W_mRNA	4365	4066	403	6.09832
YBR028C_mRNA	1578	1279	384	18.4728
YKL098W_mRNA	1074	775	634	50.3339
YBR063C_mRNA	1215	916	207	13.9043
YJL052C-A_mRNA	120	1.19594	0	0
YPR060C_mRNA	771	472	283	36.8907
YLL013C_mRNA	2640	2341	338	8.88358
YKR067W_mRNA	2232	1933	1126	35.8409
YLR040C_mRNA	675	376	103	16.8547
YMR093W_mRNA	1542	1243	248	12.2759
YIL058W_mRNA	285	4.97562	0	0
YHR136C_mRNA	447	148	16	6.65168
YBR078W_mRNA	1290	991	10112	627.821
YCL054W_mRNA	2526	2227	622	17.1847
YIL072W_mRNA	1818	1519	110	4.45562
YOR231C-A_mRNA	201	1.57618	0	0
YCR016W_mRNA	873	574	299	32.0503
YEL020C_mRNA	1683	1384	631	28.0521
YPL025C_mRNA	558	259	88	20.9053
YDL136W_mRNA	363	64	2536.08	2438.12
YBR211C_mRNA	975	676	360	32.7664
YJL077W-A_mRNA	87	1.1337	0	0
YOR076C_mRNA	2244	1945	353	11.1668
YDR104C_mRNA	3738	3439	412	7.37119
YBR279W_mRNA	1338	1039	1005	59.5146
YLR067C_mRNA	2898	2599	272	6.43925
YHR219W_mRNA	1875	1576	8932.04	348.712
YGR249W_mRNA	1371	1072	366	21.0068
YLR456W_mRNA	615	316	81	15.7714
YGR283C_mRNA	1026	727	278	23.5279
YDL027C_mRNA	1263	964	614	39.189
YKR023W_mRNA	1593	1294	666	31.6674
YGR028W_mRNA	1089	790	614	47.8205
YCL001W-A_mRNA	462	163	3	1.13242
YDR052C_mRNA	2115	1816	1019.68	34.5479
YFR035C_mRNA	345	46.0001	62	82.9288
YJL102W_mRNA	2460	2161	306	8.71243
YNL336W_mRNA	1146	847	679.618	49.369
YGL006W_mRNA	3522	3223	2995	57.1754
YDR217C_mRNA	3930	3631	810	13.7256
YMR194C-A_mRNA	225	1.85938	0	0
YKL033W_mRNA	3117	2818	274	5.98249
YOR223W_mRNA	879	580	576	61.1037
YOR032W-A_mRNA	201	1.57618	0	0
YBR260C_mRNA	2001	1702	495	17.8945
YLR359W_mRNA	1449	1150	2700	144.457
YHR062C_mRNA	882	583	225	23.7458
YDR022C_mRNA	591	292	183	38.5604
YDR459C_mRNA	1125	826	405	30.1681
YNL184C_mRNA	327	28.091	7	15.3322
YDR293C_mRNA	3753	3454	4701	83.7415
YPL195W_mRNA	2799	2500	1041	25.6203
YMR173W_mRNA	1293	994	1756.72	108.74
YDR374W-A_mRNA	270	3.39154	0	0
YAL007C_mRNA	648	349	879	154.966
YGL235W_mRNA	537	238	4.29578	1.11055
YGL134W_mRNA	1302	1003	397	24.3536
YER001W_mRNA	2289	1990	207	6.40015
YDR366C_mRNA	399	100	424.422	261.138
YHR023W_mRNA	5787	5488	634	7.10801
YDR430C_mRNA	2970	2671	729	16.7929
YGR002C_mRNA	1431	1132	318	17.2844
YNL220W_mRNA	1302	1003	1767	108.395
YBR109W-A_mRNA	225	1.85938	0	0
YHR110W_mRNA	639	340	774	140.067
YKL136W_mRNA	399	100	144.019	88.6117
YLL067C_mRNA	3618	3319	0	0
YPL078C_mRNA	735	436	1328	187.406
YBR073W_mRNA	2877	2578	1263	30.1435
YPL119C_mRNA	1854	1555	241	9.53585
YOR135C_mRNA	342	43.0005	92	131.64
YPL212C_mRNA	1635	1336	665	30.6258
YGL179C_mRNA	1683	1384	395	17.5604
YNL159C_mRNA	870	571	445	47.9509
YFR048W_mRNA	1989	1690	431	15.6915
YDR016C_mRNA	285	4.97562	4	49.4636
YKL215C_mRNA	3861	3562	625	10.7959
YML035C_mRNA	2433	2134	629	18.1355
YDL059C_mRNA	717	418	176	25.9065
YOR257W_mRNA	486	187	385	126.675
YNL144C_mRNA	2223	1924	893	28.5574
YIL172C_mRNA	1770	1471	131.537	5.50183
YOR301W_mRNA	1308	1009	363	22.1354
YHR157W_mRNA	549	250	16	3.93779
YPR152C_mRNA	1398	1099	281	15.7319
YDR442W_mRNA	393	94	52.77	34.5408
YPL008W_mRNA	2586	2287	451	12.1334
YMR086C-A_mRNA	339	40.0016	21	32.3009
YGL032C_mRNA	264	3.0155	0	0
YEL077C_mRNA	3834	3535	1275.99	22.2091
YGR174W-A_mRNA	87	1.1337	0	0
YOR148C_mRNA	558	259	262	62.2407
YHL048W_mRNA	1146	847	802.765	58.3147
YDR114C_mRNA	303	9.89396	0	0
YDR194W-A_mRNA	153	1.29441	0	0
YML062C_mRNA	1179	880	591	41.3216
YPR085C_mRNA	1332	1033	282	16.7966
YBL095W_mRNA	813	514	452.248	54.136
YAR028W_mRNA	705	406	295	44.7063
YGR054W_mRNA	1929	1630	1196	45.1457
YOR096W_mRNA	573	274	6649.21	1493.11
YMR022W_mRNA	498	199	667	206.227
YCR027C_mRNA	630	331	135	25.0945
YDL183C_mRNA	963	664	169	15.66
YJL225W-A_mRNA	483	184	114.435	38.2662
YNL278W_mRNA	3183	2884	619	13.2059
YLR395C_mRNA	237	2.07881	0	0
YDR446W_mRNA	909	610	3	0.302597
YKL023W_mRNA	834	535	522	60.0329
YPL106C_mRNA	2082	1783	10102	348.601
YOR366W_mRNA	354	55	9.81508	10.98
YIR021W_mRNA	1092	793	344.09	26.6976
YJL175W_mRNA	513	214	35.201	10.1208
YLL022C_mRNA	1158	859	636	45.5551
YDR441C_mRNA	546	247	167	41.5999
YPR002C-A_mRNA	198	1.55022	0	0
YOR299W_mRNA	2241	1942	1214	38.4629
YLR047C_mRNA	2061	1762	168	5.86646
YMR082C_mRNA	357	58	1	1.06083
YEL023C_mRNA	2049	1750	298	10.4773
YDR411C_mRNA	1026	727	653	55.2652
YKL025C_mRNA	2040	1741	723	25.5513
YLR225C_mRNA	1224	925	1004	66.7828
YPR029C_mRNA	2499	2200	1162	32.498
YDR088C_mRNA	1149	850	612	44.3002
YFL004W_mRNA	2487	2188	1202	33.801
YDR369C_mRNA	2565	2266	280	7.60275
YGL090W_mRNA	1266	967	254	16.1614
YLR297W_mRNA	390	91	40	27.0453
YDR094W_mRNA	336	37.0051	86	142.991
YNL027W_mRNA	2037	1738	857	30.3392
YAL064C-A_mRNA	381	82	4.77251	3.58101
YJL083W_mRNA	1815	1516	309	12.541
YKL171W_mRNA	2787	2488	659	16.297
YOR353C_mRNA	2376	2077	776	22.9878
YJR132W_mRNA	3147	2848	575	12.4223
YLR255C_mRNA	354	55	4	4.47476
YMR013W-A_mRNA	81	1.12496	0	0
YNL144W-A_mRNA	84	1.12925	0	0
YPL060W_mRNA	1242	943	233	15.2026
YNL333W_mRNA	897	598	207.273	21.3262
YCL038C_mRNA	1587	1288	539	25.7481
YBL035C_mRNA	2118	1819	233	7.88127
YJL092W_mRNA	3525	3226	762	14.5333
YGL010W_mRNA	525	226	179	48.7323
YML076C_mRNA	2835	2536	505	12.2522
YDR379W_mRNA	3030	2731	1143	25.7512
YDL029W_mRNA	1176	877	3260	228.713
YDR205W_mRNA	2175	1876	436	14.2997
YJL031C_mRNA	984	685	538	48.3242
YLR016C_mRNA	615	316	336	65.4222
YOL116W_mRNA	1149	850	426	30.8364
YGR019W_mRNA	1416	1117	1210	66.6507
YKL096C-B_mRNA	150	1.28333	0	0
YMR137C_mRNA	1986	1687	209	7.62261
YLR034C_mRNA	1422	1123	741	40.5986
YOL041C_mRNA	1380	1081	698	39.7285
YDL198C_mRNA	903	604	745	75.8913
YPR076W_mRNA	375	76	135.734	109.887
YHR118C_mRNA	1308	1009	236	14.3911
YJL097W_mRNA	654	355	708	122.709
YDL120W_mRNA	525	226	283	77.0461
YLR292C_mRNA	582	283	408	88.7047
YPR170W-B_mRNA	258	2.72269	0	0
YKR091W_mRNA	741	442	529	73.6387
YPR016C_mRNA	738	439	1452	203.505
YNL103W_mRNA	2019	1720	1198	42.855
YAL012W_mRNA	1185	886	6177	428.96
YJL148W_mRNA	702	403	423	64.5815
YER039C-A_mRNA	219	1.77302	0	0
YKL162C-A_mRNA	153	1.29441	0	0
YDR421W_mRNA	2853	2554	668	16.0927
YGL051W_mRNA	705	406	144.527	21.9026
YER058W_mRNA	324	25.1994	103	251.49
YNL243W_mRNA	2907	2608	2779	65.5622
YGL220W_mRNA	363	64	162	155.743
YDL186W_mRNA	834	535	129	14.8357
YER110C_mRNA	3342	3043	1786	36.1121
YLL027W_mRNA	753	454	824	111.672
YER135C_mRNA	393	94	4	2.61821
YOL060C_mRNA	2121	1822	1039	35.0865
YCL051W_mRNA	1752	1453	1268	53.6941
YBL049W_mRNA	417	118	61	31.8068
YOL102C_mRNA	693	394	248	38.7283
YGR065C_mRNA	1782	1483	518	21.4912
YMR292W_mRNA	417	118	276	143.913
YBL021C_mRNA	435	136	139	62.8852
YPR026W_mRNA	3636	3337	687	12.667
YLR421C_mRNA	471	172	632	226.08
YHR054W-A_mRNA	195	1.5258	0	0
YPR154W_mRNA	648	349	767	135.221
YAL058W_mRNA	1509	1210	334	16.9838
YDR119W-A_mRNA	201	1.57618	0	0
YJR055W_mRNA	495	196	18	5.65053
YMR273C_mRNA	2748	2449	1008	25.3247
YHL008C_mRNA	1884	1585	640	24.8441
YNL212W_mRNA	2349	2050	964	28.9332
YDR429C_mRNA	825	526	3294	385.31
YCL027W_mRNA	1539	1240	185	9.17958
YCR030C_mRNA	2613	2314	1242	33.0241
YGR048W_mRNA	1086	787	823	64.3425
YPL249C_mRNA	2685	2386	971	25.0393
YLR165C_mRNA	765	466	152	20.0692
YDR220C_mRNA	294	6.78516	1	9.06803
YDR263C_mRNA	1293	994	135	8.35642
YBR187W_mRNA	843	544	1158	130.973
YOR244W_mRNA	1338	1039	417	24.6941
YBR201C-A_mRNA	204	1.60381	0	0
YBR074W_mRNA	2931	2632	894	20.8989
YDL195W_mRNA	3822	3523	3488	60.9167
YDR007W_mRNA	675	376	566	92.6193
YOL014W_mRNA	375	76	69	55.8609
YLR059C_mRNA	810	511	658	79.2278
YML130C_mRNA	1692	1393	1047	46.2454
YBR223C_mRNA	1635	1336	359	16.5333
YCR018C-A_mRNA	255	2.5999	0	0
YER019W_mRNA	1434	1135	1274	69.0631
YIR016W_mRNA	798	499	751	92.6002
YIL069C_mRNA	408	109	2098.14	1184.35
YLR440C_mRNA	2130	1831	491	16.4993
YIL102C_mRNA	306	11.3524	1	5.41984
YER042W_mRNA	555	256	530	127.382
YBL069W_mRNA	1290	991	429	26.6352
YML116W_mRNA	1629	1330	373	17.2556
YHR058C_mRNA	888	589	269	28.1002
YMR265C_mRNA	1386	1087	865	48.962
YDL169C_mRNA	672	373	274	45.1975
YPL109C_mRNA	1974	1675	271	9.95468
YPL204W_mRNA	1485	1186	1982	102.823
YLR365W_mRNA	333	34.0145	1	1.80887
YOR047C_mRNA	1335	1036	722	42.8795
YLR222C_mRNA	2454	2155	376	10.7353
YPR183W_mRNA	804	505	2114	257.565
YOR396C-A_mRNA	483	184	175.984	58.8475
YER077C_mRNA	2067	1768	385	13.3983
YDR348C_mRNA	1500	1201	1584	81.1493
YKL030W_mRNA	606	307	392.015	78.5664
YGR295C_mRNA	1146	847	1366.28	99.2497
YER039C_mRNA	750	451	141.492	19.3032
YPL230W_mRNA	1176	877	280	19.6441
YFL007W_mRNA	6432	6133	1522	15.2691
YLR371W_mRNA	4071	3772	1026	16.7359
YMR061W_mRNA	2034	1735	751	26.6326
YPL159C_mRNA	762	463	350	46.5114
YMR288W_mRNA	2916	2617	411	9.66298
YMR166C_mRNA	1107	808	232	17.6665
YHR142W_mRNA	951	652	1174	110.788
YJR111C_mRNA	852	553	238	26.4804
YPL152W_mRNA	1077	778	211	16.6869
YJR113C_mRNA	744	445	673.745	93.1554
YDR230W_mRNA	348	49	64	80.363
YDR131C_mRNA	1671	1372	161	7.22012
YEL020W-A_mRNA	264	3.0155	0	0
YLR116W_mRNA	1431	1132	524	28.4812
YIR040C_mRNA	333	34.0145	5	9.04437
YLR013W_mRNA	426	127	0	0
YBR125C_mRNA	1182	883	512	35.6765
YPL216W_mRNA	3309	3010	280	5.72353
YOR290C_mRNA	5112	4813	6	0.0767023
YEL012W_mRNA	657	358	639	109.822
YLR179C_mRNA	606	307	1953	391.414
YDR297W_mRNA	1050	751	1784	146.16
YBR191W_mRNA	483	184	8782.27	2936.72
YKL060C_mRNA	1080	781	129619	10211.5
YDL215C_mRNA	3279	2980	1084	22.3813
YJL205C_mRNA	162	1.33101	0	0
YGL133W_mRNA	3795	3496	797	14.0268
YOR355W_mRNA	1569	1270	871	42.1975
YIL061C_mRNA	903	604	164	16.7063
YGR078C_mRNA	600	301	324	66.2295
YJR020W_mRNA	333	34.0145	16	28.942
YAR068W_mRNA	486	187	0	0
YLR417W_mRNA	1701	1402	994	43.6226
YDL129W_mRNA	876	577	50	5.33172
YPR064W_mRNA	420	121	56	28.4758
YPL082C_mRNA	5604	5305	509	5.90344
YMR101C_mRNA	1032	733	1	0.08394
YBR299W_mRNA	1755	1456	264.304	11.169
YDL088C_mRNA	1587	1288	760	36.3053
YKR034W_mRNA	810	511	3.99219	0.480687
YOR199W_mRNA	330	31.038	0	0
YOR005C_mRNA	2835	2536	498	12.0824
YCR081W_mRNA	4284	3985	189	2.91814
YHR143W-A_mRNA	213	1.69834	0	0
YMR296C_mRNA	1677	1378	2649	118.278
YMR212C_mRNA	2349	2050	804	24.131
YDR039C_mRNA	3276	2977	841.983	17.4019
YFL027C_mRNA	1494	1195	343	17.6603
YJL075C_mRNA	417	118	105.546	55.0343
YBR219C_mRNA	384	85	53.5487	38.7617
YBL032W_mRNA	1146	847	1086	78.8895
YFR039C_mRNA	1533	1234	622	31.0133
YER184C_mRNA	2385	2086	279	8.2293
YBR114W_mRNA	2373	2074	821	24.3561
YBR267W_mRNA	1182	883	146	10.1734
YIL009C-A_mRNA	546	247	170	42.3472
YMR153C-A_mRNA	336	37.0051	42	69.833
YPL035C_mRNA	348	49	18	22.6021
YDR075W_mRNA	927	628	192	18.8111
YER060W-A_mRNA	1593	1294	122.283	5.8144
YNL135C_mRNA	345	46.0001	2139	2861.04
YPR107C_mRNA	627	328	223	41.8315
YOL001W_mRNA	882	583	208	21.9517
YNL032W_mRNA	846	547	434	48.8175
YHR060W_mRNA	546	247	307	76.4741
YOR187W_mRNA	1314	1015	2143	129.906
YMR127C_mRNA	1017	718	127	10.8831
YDL223C_mRNA	3141	2842	430	9.3093
YDR156W_mRNA	414	115	188	100.585
YDR167W_mRNA	621	322	526	100.508
YLL065W_mRNA	351	52	0	0
YGR281W_mRNA	4434	4135	1024	15.2369
YIL060W_mRNA	435	136	162.154	73.3603
YJL015C_mRNA	285	4.97562	0	0
YPL146C_mRNA	1368	1069	761	43.8006
YGL148W_mRNA	1131	832	3951	292.184
YPR133W-A_mRNA	153	1.29441	0	0
YAL044C_mRNA	513	214	507	145.77
YOR151C_mRNA	3675	3376	3998	72.864
YNL046W_mRNA	519	220	260	72.7149
YJL003W_mRNA	357	58	74	78.5012
YEL058W_mRNA	1674	1375	2952	132.095
YNL325C_mRNA	2640	2341	356.42	9.36771
YLR369W_mRNA	1974	1675	534	19.6155
YGL004C_mRNA	1254	955	468	30.1519
YJL196C_mRNA	933	634	2250	218.356
YPR015C_mRNA	744	445	173	23.9199
YMR013C_mRNA	1560	1261	169	8.24602
YHL013C_mRNA	924	625	292	28.7459
YER165W_mRNA	1734	1435	5514	236.422
YIL089W_mRNA	618	319	44	8.48662
YNL062C_mRNA	1437	1138	211	11.4081
YML059C_mRNA	5040	4741	740	9.60361
YML086C_mRNA	1581	1282	1549	74.3423
YPL036W_mRNA	2844	2545	131.23	3.17262
YOR161C-C_mRNA	147	1.27274	0	0
YBL061C_mRNA	2091	1792	871.342	29.9174
YIL166C_mRNA	1629	1330	124	5.73644
YHR216W_mRNA	1572	1273	1533.89	74.1375
YER182W_mRNA	735	436	282	39.7956
YGR190C_mRNA	366	67	25	22.9582
YKR005C_mRNA	1578	1279	58	2.79017
YJR162C_mRNA	351	52	0	0
YMR186W_mRNA	2118	1819	16113.5	545.042
YJL152W_mRNA	360	61	210	211.818
YMR169C_mRNA	1521	1222	256.813	12.9306
YDR274C_mRNA	372	73	54	45.5139
YBL083C_mRNA	426	127	99.7849	48.343
YCL056C_mRNA	435	136	147	66.5045
YGL223C_mRNA	1254	955	449	28.9278
YJL098W_mRNA	3177	2878	364	7.78186
YOR396W_mRNA	5391	5092	1034.15	12.4959
YJL120W_mRNA	324	25.1994	1	2.44165
YLR332W_mRNA	1131	832	2355.02	174.158
YNL285W_mRNA	372	73	18	15.1713
YIL029W-A_mRNA	372	73	10	8.42849
YOL066C_mRNA	1776	1477	418	17.4128
YNL247W_mRNA	2304	2005	2364	72.5447
YPR102C_mRNA	525	226	6984.17	1901.42
YBR287W_mRNA	1284	985	1985	123.993
YGL007C-A_mRNA	87	1.1337	0	0
YGL175C_mRNA	1038	739	40	3.33034
YHR071W_mRNA	690	391	1984	312.203
YIL095W_mRNA	2433	2134	509	14.6756
YHR107C_mRNA	1224	925	1058	70.3747
YOL166W-A_mRNA	156	1.30603	0	0
YLR050C_mRNA	486	187	508	167.146
YCR010C_mRNA	852	553	126	14.019
YNL161W_mRNA	2271	1972	1069	33.3537
YOR055W_mRNA	435	136	18.4429	8.34379
YGL063C-A_mRNA	150	1.28333	0	0
YMR306W_mRNA	5358	5059	220.147	2.67744
YAR066W_mRNA	612	313	22.4444	4.41202
YGL128C_mRNA	852	553	197	21.9187
YPR048W_mRNA	1872	1573	193	7.54921
YLR345W_mRNA	1530	1231	1221	61.0282
YPR140W_mRNA	1146	847	510	37.0476
YKL208W_mRNA	816	517	227	27.0152
Q0045_mRNA	1605	1306	5	0.235559
YKL058W_mRNA	369	70	287	252.265
YGL030W_mRNA	318	19.7438	4371	13621.4
YHR209W_mRNA	876	577	286	30.4974
YJL082W_mRNA	2196	1897	895	29.0288
YKR017C_mRNA	1656	1357	384	17.411
YER126C_mRNA	786	487	535	67.5924
YDR110W_mRNA	1701	1402	265	11.6298
YKR040C_mRNA	504	205	57.7937	17.346
YGL033W_mRNA	645	346	5	0.889133
YKL046C_mRNA	1350	1051	2752	161.109
YLR236C_mRNA	324	25.1994	3	7.32494
YGR165W_mRNA	1038	739	337	28.0581
YML103C_mRNA	4968	4669	899	11.847
YFL010W-A_mRNA	285	4.97562	8	98.9272
YNL338W_mRNA	159	1.31822	0	0
YGR193C_mRNA	1233	934	1241	81.7519
YJL197C-A_mRNA	282	4.5528	0	0
YLR439W_mRNA	960	661	361	33.603
YKL001C_mRNA	609	310	378	75.0245
YKL078W_mRNA	2208	1909	63	2.03052
YJL062W_mRNA	2493	2194	975	27.3427
YPL245W_mRNA	1365	1066	423	24.415
YBR058C-A_mRNA	243	2.22021	0	0
YNL106C_mRNA	3552	3253	595.99	11.2727
YNL204C_mRNA	903	604	156	15.8913
YDR211W_mRNA	2139	1840	1355	45.31
YDL109C_mRNA	1944	1645	147	5.49825
YIL111W_mRNA	455	156	563	222.053
YOR117W_mRNA	1305	1006	2598	158.896
YOR074C_mRNA	915	616	453	45.247
YKL223W_mRNA	333	34.0145	0	0
YPL170W_mRNA	459	160	286	109.981
YHR072W_mRNA	2196	1897	962	31.2019
YOR077W_mRNA	699	400	113	17.3817
YAL043C_mRNA	2358	2059	959	28.6573
YPL283W-A_mRNA	576	277	135.067	30.0015
YEL075W-A_mRNA	612	313	10.8031	2.12361
YPL115C_mRNA	3387	3088	722	14.3858
YBR268W_mRNA	318	19.7438	114	355.26
YJR022W_mRNA	330	31.038	62.1071	123.118
YER025W_mRNA	1584	1285	2725	130.478
YPL226W_mRNA	3591	3292	2572	48.0711
YLR348C_mRNA	897	598	2404.42	247.39
YNL320W_mRNA	855	556	457	50.5725
YEL070W_mRNA	1509	1210	104.478	5.31264
YMR034C_mRNA	1305	1006	277	16.9416
YJL178C_mRNA	816	517	1174	139.717
YMR310C_mRNA	954	655	173	16.2509
YKL132C_mRNA	1293	994	179.544	11.1136
YBR286W_mRNA	1614	1315	9508	444.873
YKR032W_mRNA	315	17.2766	0	0
YOL163W_mRNA	510	211	66	19.2457
YDR524C-A_mRNA	120	1.19594	0	0
