target_id	W	pval	qval	b	se_b
Q0055_mRNA	5.6905211361755	0.0170567885176888	0.213052390116092	2.65851658124952	1.11445709386477
YAL031W-A_mRNA	0.596996562546903	0.439726273486136	0.888930447378885	0.523992924876528	0.678171457967863
YAL065C_mRNA	0.0629734083475685	0.801856608717262	0.983955229181645	0.247489433399015	0.986229665024952
YAR030C_mRNA	0.362781837119956	0.546965318883948	0.92854964110196	0.403769723920498	0.670364462046459
YBL029C-A_mRNA	1.65611175682582	0.198129125417232	0.740574983163641	-0.878910539071591	0.682967208105389
YBL071C_mRNA	0.0610543188893388	0.804837240332519	0.983955229181645	-0.202684614824785	0.820280879918729
YBR124W_mRNA	0.0291862036306654	0.864349810615581	0.988018572662081	0.133218559658287	0.779786890507709
YCL046W_mRNA	0.0515959842540288	0.820309053842962	0.986012663144537	0.167196659951435	0.736070896688959
YCL065W_mRNA	2.72058145445183	0.0990619231280819	0.557961077530315	-1.25449874720869	0.76057030518364
YCR041W_mRNA	0.0843294527199642	0.771513809345354	0.979201384077708	0.243970150804176	0.840131084484451
YDL034W_mRNA	0.0717257369239534	0.788840484220318	0.982020630455898	0.202210516351667	0.755033512983344
YDL062W_mRNA	0.00696264629381101	0.93349971770548	0.993701897290486	0.0710647369529087	0.851661443283306
YDR504C_mRNA	0.301414056699584	0.582997289328941	0.935166814308148	0.58022407385034	1.05685156028644
YDR509W_mRNA	0.29761232952147	0.585383161985069	0.936745946737621	-0.459125691795656	0.841600793161126
YDR535C_mRNA	0.516450832571394	0.472359595033431	0.900345161431036	0.539529206964767	0.750758864669032
YEL075W-A_mRNA	0.293162827387522	0.588200808763202	0.939245466934459	0.73790316479905	1.36284015811092
YER046W-A_mRNA	2.11807642154696	0.145569273068758	0.655061728809413	0.96950634626414	0.66616198143896
YER048W-A_mRNA	0.0298814412193105	0.8627595146246	0.988018572662081	-0.116241058432851	0.672448122982426
YER079C-A_mRNA	0.0987880668056769	0.753288877007698	0.975885993114741	0.219398638616989	0.698042210350525
YER165C-A_mRNA	0.476581804638138	0.489974711866639	0.909100242889464	0.570257199796281	0.826041845794196
YER172C-A_mRNA	0.00126636471084991	0.971612456902497	0.998123703697387	0.039776505764003	1.11775656478067
YFL058W_mRNA	1.15080763780227	0.283380146567293	0.802309644361425	1.33372763630002	1.24327093965637
YFR012W_mRNA	1.10748379669562	0.292629570009544	0.805596697994934	0.737762021724912	0.701047757688033
YFR023W_mRNA	0.770565726742623	0.38004209711845	0.862310295122673	0.593582921280132	0.676202158204146
YGL230C_mRNA	0.0842763777935991	0.77158372461385	0.979201384077708	0.240164004051406	0.827284685651797
YGL235W_mRNA	0.0429534073499742	0.835813028810479	0.986012663144537	-0.239569451681433	1.15593291013624
YGR294W_mRNA	0.394293193967232	0.53005130531984	0.921696786023411	0.922296068529916	1.46879341587748
YHR130C_mRNA	0.06531306497642	0.79828735776586	0.983090280886236	0.255140916037349	0.998343691900365
YHR145C_mRNA	0.174057899667508	0.676530319829077	0.960310670871067	0.789323251556187	1.89194290848464
YHR193C-A_mRNA	0.289726851377805	0.590395623499306	0.939245466934459	0.616095117993832	1.14459908408728
YIL163C_mRNA	4.07036920530603e-05	0.994909575303493	1	0.00566912903710733	0.888585946334134
YJL027C_mRNA	0.324838265126137	0.568714429872381	0.932601418439068	0.416695611404506	0.73111439581472
YJL037W_mRNA	1.95460668032879	0.162091300727371	0.685688857682233	1.22778073357716	0.878195332893646
YJR038C_mRNA	0.0370045638685351	0.847455755336361	0.987561527090398	0.160987147377518	0.836880714597296
YKL036C_mRNA	0.087354391189254	0.767567833535652	0.978942317415855	0.207869277610624	0.703311852127456
