target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	244	27.2643
YDL245C_mRNA	1704	1405	172.984	8.35067
YBR232C_mRNA	360	61	24.9612	27.7542
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	171	7.23528
YGR014W_mRNA	3921	3622	1167	21.8532
YKL119C_mRNA	648	349	191	37.1194
YPR031W_mRNA	2247	1948	191	6.65024
YKL066W_mRNA	444	145	85	39.7597
YJL076W_mRNA	3570	3271	1163.45	24.1245
YPL174C_mRNA	2607	2308	280	8.22839
YIL003W_mRNA	882	583	271	31.5278
YML066C_mRNA	1110	811	181	15.1374
YMR129W_mRNA	4014	3715	757	13.8207
YBR140C_mRNA	9279	8980	1177	8.88982
YGR242W_mRNA	309	13.0646	2	10.3831
YKR047W_mRNA	306	11.3524	128	764.745
YKL029C_mRNA	2010	1711	1045.68	41.4515
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	5867	443.131
YDL235C_mRNA	504	205	274	90.6545
YER091C_mRNA	2304	2005	7129	241.161
YMR121C_mRNA	615	316	685.732	147.184
YDR356W_mRNA	2835	2536	348	9.30728
YDR337W_mRNA	861	562	502	60.5843
YKL008C_mRNA	1257	958	1005	71.153
YER055C_mRNA	894	595	1807	205.984
YFR004W_mRNA	921	622	2272	247.748
YDR108W_mRNA	2097	1798	402	15.1645
YDL200C_mRNA	567	268	149	37.7089
YJR134C_mRNA	2124	1825	1193	44.3374
YMR135C_mRNA	1368	1069	2147	136.222
YGR012W_mRNA	1182	883	619	47.5469
YNL244C_mRNA	327	28.091	710	1714.29
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	3070	141.553
YBL101C_mRNA	3354	3055	1109	24.6214
YLL040C_mRNA	9435	9136	1724	12.7989
YDR181C_mRNA	1446	1147	485	28.6795
YML116W-A_mRNA	303	9.89396	29	198.802
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	1187	155.723
YLR216C_mRNA	1116	817	1750.9	145.356
YGL118C_mRNA	438	139	1	0.487953
YMR021C_mRNA	1254	955	267	18.9627
YNL079C_mRNA	600	301	3473	782.584
YBL058W_mRNA	1272	973	2208	153.914
YJR127C_mRNA	4143	3844	2138	37.7239
YLR088W_mRNA	1845	1546	480	21.0584
YKL128C_mRNA	888	589	894	102.947
YLR100W_mRNA	1044	745	1634	148.761
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	1175	40.2907
YOR292C_mRNA	930	631	471	50.6272
YNL219C_mRNA	1668	1369	1142	56.579
YPR179C_mRNA	1968	1669	400	16.2554
YOL062C_mRNA	1476	1177	1569	90.4147
YDR540C_mRNA	540	241	35	9.85017
YER087W_mRNA	1731	1432	281.847	13.3494
YOL140W_mRNA	1272	973	178	12.4079
YFL009W_mRNA	2340	2041	974.693	32.3905
YLL004W_mRNA	1851	1552	141	6.16198
YKL057C_mRNA	3114	2815	875	21.0825
YPL130W_mRNA	672	373	35	6.36432
YDL046W_mRNA	522	223	1502	456.833
YPL072W_mRNA	1500	1201	250.587	14.1517
YPR150W_mRNA	522	223	22.8852	6.96052
YER180C_mRNA	804	505	241	32.3682
YGL157W_mRNA	1044	745	1066	97.0496
YDR252W_mRNA	450	151	35	15.7211
YLR037C_mRNA	375	76	87	77.6423
YMR307W_mRNA	1680	1381	9681	475.466
YIL116W_mRNA	1158	859	962	75.9582
YAL040C_mRNA	1743	1444	706	33.1612
YGL232W_mRNA	870	571	365	43.356
YHR181W_mRNA	687	388	543	94.9207
YBR051W_mRNA	351	52	4	5.21734
YPL259C_mRNA	1428	1129	649	38.9891
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	286	8.87784
YIR005W_mRNA	447	148	48	21.9974
YDL080C_mRNA	1830	1531	575	25.4733
YJL209W_mRNA	1965	1666	341	13.8826
YLR286C_mRNA	1689	1390	9612	469.02
YEL044W_mRNA	501	202	1311	440.194
YOR371C_mRNA	2694	2395	171	4.84265
YLR071C_mRNA	3249	2950	773	17.7726
YBL050W_mRNA	879	580	1369	160.091
YOR025W_mRNA	1344	1045	439	28.4932
YHL001W_mRNA	417	118	1776.32	1021.01
YJR042W_mRNA	2235	1936	753	26.3805
YNL185C_mRNA	477	178	203	77.3515
YBR129C_mRNA	987	688	393	38.7433
YKL145W_mRNA	1404	1105	5339	327.71
YIL015W_mRNA	1764	1465	315	14.5836
YPL018W_mRNA	1110	811	47	3.9307
YLR160C_mRNA	1089	790	2256	193.689
YIL047C_mRNA	2709	2410	624.123	17.5649
YBL039C-A_mRNA	84	1.12925	0	0
YOR061W_mRNA	1020	721	1754	165.001
YJR005C-A_mRNA	282	4.5528	1	14.8975
YLR352W_mRNA	2424	2125	604	19.2784
YDR068W_mRNA	933	634	640	68.4673
YJL128C_mRNA	2007	1708	1166	46.3024
YPL228W_mRNA	1650	1351	649	32.5823
YML036W_mRNA	546	247	166	45.5831
YKL114C_mRNA	1104	805	568	47.857
YDR078C_mRNA	672	373	169	30.7306
YCR105W_mRNA	1086	787	143	12.3241
YJR083C_mRNA	930	631	284	30.5268
YDR248C_mRNA	582	283	189	45.2969
YPL199C_mRNA	723	424	693	110.856
YNL136W_mRNA	1278	979	870	60.2739
YLL045C_mRNA	771	472	13326.7	1915.03
YOR316C-A_mRNA	210	1.66472	0	0
YNL264C_mRNA	1053	754	553	49.7447
YLR320W_mRNA	4365	4066	401	6.68913
YBR028C_mRNA	1578	1279	374	19.8332
YKL098W_mRNA	1074	775	777	68.0005
YBR063C_mRNA	1215	916	186.664	13.8216
YJL052C-A_mRNA	120	1.19594	0	0
YPR060C_mRNA	771	472	239	34.3438
YLL013C_mRNA	2640	2341	264	7.64883
YKR067W_mRNA	2232	1933	1396	48.9831
YLR040C_mRNA	675	376	142	25.6149
YMR093W_mRNA	1542	1243	181	9.87643
YIL058W_mRNA	285	4.97562	2	27.2631
YHR136C_mRNA	447	148	19	8.70732
YBR078W_mRNA	1290	991	8691	594.824
YCL054W_mRNA	2526	2227	363	11.0555
YIL072W_mRNA	1818	1519	97	4.33118
YOR231C-A_mRNA	201	1.57618	0	0
YCR016W_mRNA	873	574	228	26.9411
YEL020C_mRNA	1683	1384	683	33.4717
YPL025C_mRNA	558	259	82	21.4737
YDL136W_mRNA	363	64	2011.44	2131.67
YBR211C_mRNA	975	676	396	39.7321
YJL077W-A_mRNA	87	1.1337	0	0
YOR076C_mRNA	2244	1945	330	11.5077
YDR104C_mRNA	3738	3439	377	7.43536
YBR279W_mRNA	1338	1039	987	64.4309
YLR067C_mRNA	2898	2599	274	7.15051
YHR219W_mRNA	1875	1576	13001.2	559.524
YGR249W_mRNA	1371	1072	411	26.004
YLR456W_mRNA	615	316	87	18.6735
YGR283C_mRNA	1026	727	331	30.8806
YDL027C_mRNA	1263	964	637	44.8183
YKR023W_mRNA	1593	1294	605	31.7113
YGR028W_mRNA	1089	790	520	44.6446
YCL001W-A_mRNA	462	163	5	2.08054
YDR052C_mRNA	2115	1816	1054.84	39.3969
YFR035C_mRNA	345	46.0001	62	91.4167
YJL102W_mRNA	2460	2161	233	7.31297
YNL336W_mRNA	1146	847	592.392	47.4371
YGL006W_mRNA	3522	3223	2550	53.6627
YDR217C_mRNA	3930	3631	733	13.6921
YMR194C-A_mRNA	225	1.85938	0	0
YKL033W_mRNA	3117	2818	271	6.5226
YOR223W_mRNA	879	580	737	86.1851
YOR032W-A_mRNA	201	1.57618	0	0
YBR260C_mRNA	2001	1702	439	17.4943
YLR359W_mRNA	1449	1150	2199	129.694
YHR062C_mRNA	882	583	232	26.9906
YDR022C_mRNA	591	292	201	46.6881
YDR459C_mRNA	1125	826	407	33.42
YNL184C_mRNA	327	28.091	7	16.9015
YDR293C_mRNA	3753	3454	4496	88.287
YPL195W_mRNA	2799	2500	739	20.0492
YMR173W_mRNA	1293	994	1557.95	106.307
YDR374W-A_mRNA	270	3.39154	0	0
YAL007C_mRNA	648	349	710	137.983
YGL235W_mRNA	537	238	0	0
YGL134W_mRNA	1302	1003	366	24.7499
YER001W_mRNA	2289	1990	243	8.2822
YDR366C_mRNA	399	100	535.536	363.23
YHR023W_mRNA	5787	5488	543	6.71086
YDR430C_mRNA	2970	2671	761	19.3243
YGR002C_mRNA	1431	1132	289	17.3159
YNL220W_mRNA	1302	1003	1541	104.206
YBR109W-A_mRNA	225	1.85938	0	0
YHR110W_mRNA	639	340	689	137.446
YKL136W_mRNA	399	100	179.067	121.453
YLL067C_mRNA	3618	3319	26.4682	0.540891
YPL078C_mRNA	735	436	1232	191.654
YBR073W_mRNA	2877	2578	1091	28.7035
YPL119C_mRNA	1854	1555	297	12.9544
YOR135C_mRNA	342	43.0005	58	91.4845
YPL212C_mRNA	1635	1336	468	23.7592
YGL179C_mRNA	1683	1384	397	19.4557
YNL159C_mRNA	870	571	513	60.936
YFR048W_mRNA	1989	1690	462	18.5416
YDR016C_mRNA	285	4.97562	4	54.5262
YKL215C_mRNA	3861	3562	624	11.8818
YML035C_mRNA	2433	2134	607	19.2924
YDL059C_mRNA	717	418	209	33.9127
YOR257W_mRNA	486	187	308	111.713
YNL144C_mRNA	2223	1924	1169	41.21
