target_id	ext_gene	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval
ENSG00000131002.12	TXLNGY	9	16.1044574153316	8.52301082440966e-171	1.31117998522718e-166
ENSG00000114374.13	USP9Y	7	17.3597274905349	1.50179765861304e-169	1.15518275900515e-165
ENSG00000012817.15	KDM5D	5	11.4147880751881	1.00908052738581e-142	5.17456494443445e-139
ENSG00000198692.10	EIF1AY	3	8.2815087783119	3.51544305348671e-141	1.35203939837099e-137
ENSG00000067048.17	DDX3Y	6	11.5452913437735	3.6731067637908e-100	1.13014148908315e-96
ENSG00000129824.16	RPS4Y1	3	10.59763223498	3.18817658019277e-98	8.17448475161427e-95
ENSG00000183878.15	UTY	7	13.0783788562219	1.50714737609019e-70	3.31227931911021e-67
ENSG00000067646.12	ZFY	2	5.16279747263449	1.10043584601675e-66	2.11613813189022e-63
ENSG00000099725.14	PRKY	3	6.08452539232329	7.69740552292595e-47	1.31574318405214e-43
ENSG00000154620.6	TMSB4Y	1	1.69414001749845	2.531592016409e-16	3.8946011580436e-13
ENSG00000011201.12	ANOS1	1	2.22189324935479	3.26309761789155e-14	4.56359034124032e-11
ENSG00000241859.7	ANOS2P	3	5.33867966137143	2.95944547081428e-12	3.79400909358391e-09
ENSG00000026508.18	CD44	24	88.4915584769181	1.23357556615064e-09	1.45979434689703e-06
ENSG00000168765.17	GSTM4	4	15.0063404865916	2.98786516921079e-07	0.000328323698308135
ENSG00000084710.14	EFR3B	2	6.87831822513894	1.32769501132612e-06	0.00136168400361607
ENSG00000167604.14	AD000864.1	8	32.1355941317243	1.66383838813354e-06	0.0015997806101904
ENSG00000175048.17	ZDHHC14	5	16.692394842057	5.78400301649104e-06	0.00523418249445283
ENSG00000005302.18	MSL3	17	70.1987841285475	2.17872246733898e-05	0.0179426456959251
ENSG00000126012.11	KDM5C	9	36.4515618893865	2.21600538366209e-05	0.0179426456959251
ENSG00000183943.5	PRKX	3	13.5113381560643	2.39057952781301e-05	0.0183883377279376
ENSG00000267793.1	AC009977.1	1	0.844743055425492	3.68463343183076e-05	0.0269925717691831
ENSG00000155254.13	MARVELD1	1	3.64773892708651	4.26286349468698e-05	0.0285129965227237
ENSG00000110900.15	TSPAN11	1	4.99177396690585	4.13077972522592e-05	0.0285129965227237
ENSG00000272398.6	CD24	3	8.87998184251635	5.44307402491968e-05	0.0348901044997352
ENSG00000023171.18	GRAMD1B	7	20.7437206975934	6.01949218821245e-05	0.0348987087625755
ENSG00000182013.18	PNMA8A	1	2.08312681729334	6.12496838656747e-05	0.0348987087625755
ENSG00000100321.15	SYNGR1	5	12.9559738860277	5.9146334434456e-05	0.0348987087625755
ENSG00000090104.12	RGS1	6	30.7286938335678	6.38814663601712e-05	0.0350983028030312
ENSG00000173674.11	EIF1AX	2	13.9400459547173	7.05194802223056e-05	0.0374093684048258
ENSG00000076356.7	PLXNA2	1	2.79294111363178	8.40015336202483e-05	0.0411778222608347
ENSG00000038427.16	VCAN	4	12.174590577824	8.56532964343936e-05	0.0411778222608347
ENSG00000215580.11	BCORP1	2	2.57576457354301	8.51621166652566e-05	0.0411778222608347
ENSG00000114480.13	GBE1	5	20.7982418488447	9.05778772955918e-05	0.0422095622256558
ENSG00000165246.14	NLGN4Y	1	0.832722669147869	9.3286863993259e-05	0.0422095622256558
ENSG00000215301.10	DDX3X	23	73.1538284545331	0.000111887463453323	0.0491793353647407
ENSG00000118689.15	FOXO3	2	7.66371972444617	0.000136252366597587	0.0566515245334399
ENSG00000013588.8	GPRC5A	3	7.52662893314634	0.000135726177386294	0.0566515245334399
ENSG00000162552.15	WNT4	1	3.43076211724305	0.000224774415568508	0.0886648617719467
ENSG00000166446.15	CDYL2	1	4.06801990091915	0.000224629719852153	0.0886648617719467
ENSG00000111732.11	AICDA	4	19.58137395678	0.00025690725003179	0.0963966130363184
ENSG00000140835.9	CHST4	2	5.60484034422968	0.000251912752670296	0.0963966130363184
ENSG00000182575.7	NXPH3	2	7.74860099058025	0.000361708136661353	0.129407394753448
ENSG00000127533.3	F2RL3	1	4.58950847205886	0.000360690430017953	0.129407394753448
ENSG00000147138.2	GPR174	2	8.79049996678293	0.000500737358411894	0.175075989132013
ENSG00000144852.17	NR1I2	2	4.58723030812249	0.000521766145420873	0.178374452914549
ENSG00000186174.12	BCL9L	4	17.1773686618717	0.000563125104403246	0.184321629917862
ENSG00000124225.16	PMEPA1	4	10.8957043903108	0.000552696374442333	0.184321629917862
ENSG00000162896.6	PIGR	2	8.75660294888311	0.000583726526273361	0.187084351670612
ENSG00000177181.15	RIMKLA	2	9.54939659875441	0.000713345942325479	0.223961509729289
ENSG00000215218.4	UBE2QL1	1	4.65193671546463	0.000756025166692545	0.232613823287962
ENSG00000115423.18	DNAH6	1	2.18919993352904	0.000818466423715316	0.246887989459538
ENSG00000118263.15	KLF7	4	14.0821924682087	0.000836317365111008	0.247421275862841
ENSG00000188558.6	OR2G6	2	4.25627699700192	0.00100313571306141	0.285782218698827
ENSG00000101190.12	TCFL5	2	10.3637608234262	0.000994342419695961	0.285782218698827
ENSG00000104611.12	SH2D4A	1	2.68361654836773	0.00103095142759216	0.288366486583232
ENSG00000126561.16	STAT5A	8	34.6477371768806	0.0011316651392066	0.310884580384898
ENSG00000134874.17	DZIP1	2	3.402203933339	0.00116495933166211	0.3144163922507
ENSG00000162849.16	KIF26B	2	9.88021565467967	0.00121761728861372	0.322962489104025
ENSG00000126947.12	ARMCX1	1	3.45792977895729	0.00127896834225184	0.333485575884785
ENSG00000164749.11	HNF4G	2	5.61860239288103	0.00130495659302946	0.334590870452753
ENSG00000198157.10	HMGN5	4	16.081506551914	0.00137718564298825	0.335957135230001
ENSG00000104490.18	NCALD	9	24.7763323332476	0.00137466007833307	0.335957135230001
ENSG00000149596.6	JPH2	1	1.88966440859307	0.00139044416091144	0.335957135230001
ENSG00000105642.15	KCNN1	2	9.0772703348811	0.00139763758806033	0.335957135230001
ENSG00000135245.10	HILPDA	3	16.9192687650339	0.00142414270480634	0.337061713396011
ENSG00000107954.10	NEURL1	1	3.57776943536666	0.00146827923989564	0.342242542826584
ENSG00000143375.15	CGN	1	4.79618950820888	0.00159969091496636	0.367308134863321
ENSG00000159216.18	RUNX1	7	19.5289867243732	0.00166067030197934	0.375702234200739
ENSG00000105808.17	RASA4	12	40.9120337901449	0.00178594793982508	0.398188740670565
ENSG00000269404.7	SPIB	7	32.7361241499783	0.00186702558747773	0.41031888053939
ENSG00000121316.11	PLBD1	2	4.1109158752359	0.00192015001577435	0.416050532995389
ENSG00000167483.18	FAM129C	11	30.3269050707387	0.0019566827177714	0.418077874030488
ENSG00000135638.13	EMX1	6	17.5776882315237	0.00203617952498019	0.429103915236921
ENSG00000136143.15	SUCLA2	12	31.7455887473968	0.00218371077889257	0.453975765168694
ENSG00000155545.19	MIER3	4	12.9361959368536	0.00223097154249536	0.457599259990046
ENSG00000112419.14	PHACTR2	1	3.71840518988331	0.00226063076958161	0.457599259990046
ENSG00000039560.14	RAI14	1	2.15482908079542	0.00239229418267709	0.471834021875696
ENSG00000160013.9	PTGIR	3	12.0644191505126	0.00236886879899347	0.471834021875696
ENSG00000113758.13	DBN1	7	19.5774281990318	0.00265441858402235	0.516906018944301
ENSG00000124635.8	HIST1H2BJ	3	10.7131846354927	0.00292610205434744	0.555742642025691
ENSG00000147642.17	SYBU	4	6.45758771843816	0.00291713348153556	0.555742642025691
ENSG00000162545.6	CAMK2N1	1	3.35448560622185	0.00330432970214796	0.618187989990073
ENSG00000205213.14	LGR4	1	1.4539307342153	0.00333525761630109	0.618187989990073
ENSG00000068615.18	REEP1	1	1.04338815858534	0.003432564889489	0.621038853672994
ENSG00000261115.6	TMEM178B	2	3.89494790921909	0.00343800077831071	0.621038853672994
ENSG00000198034.11	RPS4X	4	25.5854340667119	0.00355248434238322	0.621038853672994
ENSG00000274419.6	TBC1D3D	1	3.52891444942209	0.00352431437032713	0.621038853672994
ENSG00000160191.18	PDE9A	2	4.47088275520142	0.00351204060395278	0.621038853672994
ENSG00000091844.8	RGS17	2	3.50627319523813	0.00363886328555785	0.628205049663445
ENSG00000015475.18	BID	9	34.9673556100923	0.00367514654639301	0.628205049663445
ENSG00000064886.14	CHI3L2	6	18.068597763111	0.00389054870931661	0.657716498287107
ENSG00000140443.14	IGF1R	1	2.38935368848302	0.00439085619845975	0.732592923768782
ENSG00000261127.2	AC133548.2	1	1.28221985293862	0.00442870137223718	0.732592923768782
ENSG00000187479.7	C11orf96	1	2.82333134066884	0.00480963885006826	0.787143447547343
ENSG00000114757.19	PEX5L	4	9.06371601973225	0.00511437759159246	0.817546815661607
ENSG00000141506.13	PIK3R5	10	31.4603987816962	0.00515483886630108	0.817546815661607
ENSG00000187595.16	ZNF385C	3	7.2207494521164	0.00506089753645029	0.817546815661607
ENSG00000121653.11	MAPK8IP1	1	2.38154623553384	0.00522863274029288	0.820788633435364
ENSG00000197582.5	GPX1P1	1	2.14146889034639	0.00557088033366783	0.865681040940867
ENSG00000183087.15	GAS6	3	9.73203126092614	0.00575821925878711	0.885844450771809
ENSG00000184371.14	CSF1	4	13.846972554749	0.00619513775559329	0.943623754772745
ENSG00000205578.6	POM121B	1	4.39346914494488	0.0065541797391371	0.988524520655736
ENSG00000211895.5	IGHA1	2	14.8430331869233	0.00664768083269213	0.992892445923648
ENSG00000227232.5	WASH7P	1	4.79186256139516	0.429484441685602	0.999994628478012
