target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	121	18.625
YDL245C_mRNA	1704	1405	92.7199	6.16591
YBR232C_mRNA	360	61	8.48643	12.9986
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	78	4.54633
YGR014W_mRNA	3921	3622	649	16.7416
YKL119C_mRNA	648	349	120	32.1259
YPR031W_mRNA	2247	1948	74	3.5493
YKL066W_mRNA	444	145	20	12.8873
YJL076W_mRNA	3570	3271	660.657	18.871
YPL174C_mRNA	2607	2308	126	5.10076
YIL003W_mRNA	882	583	114	18.2699
YML066C_mRNA	1110	811	63	7.25805
YMR129W_mRNA	4014	3715	395	9.93433
YBR140C_mRNA	9279	8980	735	7.64735
YGR242W_mRNA	309	13.0646	4	28.6064
YKR047W_mRNA	306	11.3524	38	312.75
YKL029C_mRNA	2010	1711	1233.79	67.3741
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	2969	308.911
YDL235C_mRNA	504	205	97	44.2097
YER091C_mRNA	2304	2005	4589	213.847
YMR121C_mRNA	615	316	296.277	87.6013
YDR356W_mRNA	2835	2536	145	5.34218
YDR337W_mRNA	861	562	233	38.7364
YKL008C_mRNA	1257	958	618	60.273
YER055C_mRNA	894	595	2505	393.361
YFR004W_mRNA	921	622	1260	189.269
YDR108W_mRNA	2097	1798	196	10.1851
YDL200C_mRNA	567	268	70	24.4041
YJR134C_mRNA	2124	1825	491	25.1373
YMR135C_mRNA	1368	1069	1046	91.4227
YGR012W_mRNA	1182	883	256	27.0882
YNL244C_mRNA	327	28.091	488	1623.13
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	1829	116.172
YBL101C_mRNA	3354	3055	946	28.9321
YLL040C_mRNA	9435	9136	1038	10.6155
YDR181C_mRNA	1446	1147	199	16.2103
YML116W-A_mRNA	303	9.89396	9	84.9909
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	413	74.6379
YLR216C_mRNA	1116	817	1423.76	162.822
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	122	11.9359
YNL079C_mRNA	600	301	1815	563.391
YBL058W_mRNA	1272	973	1235	118.592
YJR127C_mRNA	4143	3844	926	22.5075
YLR088W_mRNA	1845	1546	284	17.1636
YKL128C_mRNA	888	589	518	82.1702
YLR100W_mRNA	1044	745	751	94.1854
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	660	31.1758
YOR292C_mRNA	930	631	261	38.6466
YNL219C_mRNA	1668	1369	414	28.2551
YPR179C_mRNA	1968	1669	184	10.3006
YOL062C_mRNA	1476	1177	1009	80.0967
YDR540C_mRNA	540	241	17	6.59071
YER087W_mRNA	1731	1432	173.709	11.3339
YOL140W_mRNA	1272	973	85	8.16218
YFL009W_mRNA	2340	2041	487.49	22.3163
YLL004W_mRNA	1851	1552	57	3.43149
YKL057C_mRNA	3114	2815	353	11.7165
YPL130W_mRNA	672	373	1	0.250491
YDL046W_mRNA	522	223	767	321.359
YPL072W_mRNA	1500	1201	124.985	9.72331
YPR150W_mRNA	522	223	6.48472	2.71698
YER180C_mRNA	804	505	110	20.3517
YGL157W_mRNA	1044	745	659	82.6474
YDR252W_mRNA	450	151	18	11.1377
YLR037C_mRNA	375	76	20	24.5876
YMR307W_mRNA	1680	1381	7670	518.922
YIL116W_mRNA	1158	859	562	61.1284
YAL040C_mRNA	1743	1444	245	15.8525
