target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	203	26.1816
YDL245C_mRNA	1704	1405	63.9961	3.56588
YBR232C_mRNA	360	61	7.6803	9.85683
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	123	6.00704
YGR014W_mRNA	3921	3622	671	14.5032
YKL119C_mRNA	648	349	165	37.0124
YPR031W_mRNA	2247	1948	173	6.95258
YKL066W_mRNA	444	145	58	31.3147
YJL076W_mRNA	3570	3271	1398.17	33.4632
YPL174C_mRNA	2607	2308	322	10.9222
YIL003W_mRNA	882	583	313	42.0305
YML066C_mRNA	1110	811	103	9.94272
YMR129W_mRNA	4014	3715	633	13.3393
YBR140C_mRNA	9279	8980	1055	9.1974
YGR242W_mRNA	309	13.0646	4	23.9691
YKR047W_mRNA	306	11.3524	142	979.244
YKL029C_mRNA	2010	1711	1101.77	50.4117
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	5272	459.608
YDL235C_mRNA	504	205	159	60.72
YER091C_mRNA	2304	2005	7051	275.312
YMR121C_mRNA	615	316	550.057	136.273
YDR356W_mRNA	2835	2536	427	13.1816
YDR337W_mRNA	861	562	365	50.8447
YKL008C_mRNA	1257	958	761	62.1882
YER055C_mRNA	894	595	1662	218.677
YFR004W_mRNA	921	622	1998	251.475
YDR108W_mRNA	2097	1798	241	10.4934
YDL200C_mRNA	567	268	82	23.9534
YJR134C_mRNA	2124	1825	1151	49.3743
YMR135C_mRNA	1368	1069	1357	99.3782
YGR012W_mRNA	1182	883	419	37.1486
YNL244C_mRNA	327	28.091	667	1858.87
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	3503	186.43
YBL101C_mRNA	3354	3055	636	16.298
YLL040C_mRNA	9435	9136	1378	11.8082
YDR181C_mRNA	1446	1147	449	30.6459
YML116W-A_mRNA	303	9.89396	11	87.0385
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	705	106.755
YLR216C_mRNA	1116	817	1777.65	170.339
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	207	16.969
YNL079C_mRNA	600	301	4364	1135.03
YBL058W_mRNA	1272	973	1937	155.85
YJR127C_mRNA	4143	3844	1654	33.6853
YLR088W_mRNA	1845	1546	430	21.7745
YKL128C_mRNA	888	589	838	111.383
YLR100W_mRNA	1044	745	1395	146.591
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	1051	41.5973
YOR292C_mRNA	930	631	266	33.0021
YNL219C_mRNA	1668	1369	741	42.3744
YPR179C_mRNA	1968	1669	359	16.8394
YOL062C_mRNA	1476	1177	1044	69.4405
YDR540C_mRNA	540	241	27	8.77073
YER087W_mRNA	1731	1432	251.959	13.7745
YOL140W_mRNA	1272	973	168	13.5172
YFL009W_mRNA	2340	2041	694.685	26.6461
YLL004W_mRNA	1851	1552	96	4.84249
YKL057C_mRNA	3114	2815	564	15.6852
YPL130W_mRNA	672	373	14	2.93838
YDL046W_mRNA	522	223	751	263.648
YPL072W_mRNA	1500	1201	142.953	9.31836
YPR150W_mRNA	522	223	2.526	0.886783
YER180C_mRNA	804	505	172	26.664
YGL157W_mRNA	1044	745	838	88.0596
YDR252W_mRNA	450	151	24	12.4429
YLR037C_mRNA	375	76	33	33.993
YMR307W_mRNA	1680	1381	8040	455.776
YIL116W_mRNA	1158	859	883	80.4741
YAL040C_mRNA	1743	1444	487	26.4028
YGL232W_mRNA	870	571	417	57.1727
YHR181W_mRNA	687	388	311	62.7505
YBR051W_mRNA	351	52	11	16.5607
YPL259C_mRNA	1428	1129	494	34.2548
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	268	9.60223
YIR005W_mRNA	447	148	32	16.9269
YDL080C_mRNA	1830	1531	386	19.7379
YJL209W_mRNA	1965	1666	226	10.6199
YLR286C_mRNA	1689	1390	5857	329.875
YEL044W_mRNA	501	202	1049	406.549
YOR371C_mRNA	2694	2395	162	5.29539
YLR071C_mRNA	3249	2950	605	16.0554
YBL050W_mRNA	879	580	1265	170.746
YOR025W_mRNA	1344	1045	265	19.8526
YHL001W_mRNA	417	118	2002.84	1328.78
YJR042W_mRNA	2235	1936	640	25.88
YNL185C_mRNA	477	178	117	51.4582
YBR129C_mRNA	987	688	416	47.3362
YKL145W_mRNA	1404	1105	4510	319.524
YIL015W_mRNA	1764	1465	231	12.3442
YPL018W_mRNA	1110	811	42	4.05431
YLR160C_mRNA	1089	790	1451.75	143.864
YIL047C_mRNA	2709	2410	567.087	18.4213
YBL039C-A_mRNA	84	1.12925	0	0
YOR061W_mRNA	1020	721	1161	126.062
YJR005C-A_mRNA	282	4.5528	0	0
YLR352W_mRNA	2424	2125	311	11.4575
YDR068W_mRNA	933	634	614	75.8172
YJL128C_mRNA	2007	1708	806	36.9433
YPL228W_mRNA	1650	1351	489	28.3362
YML036W_mRNA	546	247	99	31.3781
YKL114C_mRNA	1104	805	548	53.2934
YDR078C_mRNA	672	373	112	23.507
YCR105W_mRNA	1086	787	92	9.1517
YJR083C_mRNA	930	631	163	20.2231
YDR248C_mRNA	582	283	141	39.0051
YPL199C_mRNA	723	424	582	107.46
YNL136W_mRNA	1278	979	784	62.6935
YLL045C_mRNA	771	472	14555	2414.12
YOR316C-A_mRNA	210	1.66472	0	0
YNL264C_mRNA	1053	754	510	52.9526
YLR320W_mRNA	4365	4066	318	6.12278
YBR028C_mRNA	1578	1279	347	21.2397
YKL098W_mRNA	1074	775	517	52.2249
YBR063C_mRNA	1215	916	173.557	14.8333
YJL052C-A_mRNA	120	1.19594	0	0
YPR060C_mRNA	771	472	257	42.6265
YLL013C_mRNA	2640	2341	216	7.22339
YKR067W_mRNA	2232	1933	893	36.1667
YLR040C_mRNA	675	376	71	14.7829
YMR093W_mRNA	1542	1243	184	11.5887
YIL058W_mRNA	285	4.97562	0	0
YHR136C_mRNA	447	148	12	6.34758
YBR078W_mRNA	1290	991	7203	569.021
YCL054W_mRNA	2526	2227	733	25.7675
YIL072W_mRNA	1818	1519	69	3.55615
YOR231C-A_mRNA	201	1.57618	0	0
YCR016W_mRNA	873	574	262	35.7337
YEL020C_mRNA	1683	1384	508	28.7353
YPL025C_mRNA	558	259	85	25.6926
YDL136W_mRNA	363	64	2153.82	2634.62
YBR211C_mRNA	975	676	249	28.8364
YJL077W-A_mRNA	87	1.1337	0	0
YOR076C_mRNA	2244	1945	242	9.74058
YDR104C_mRNA	3738	3439	346	7.87649
YBR279W_mRNA	1338	1039	873	65.779
YLR067C_mRNA	2898	2599	194	5.84365
YHR219W_mRNA	1875	1576	7518.1	373.457
YGR249W_mRNA	1371	1072	175	12.78
YLR456W_mRNA	615	316	68	16.8465
YGR283C_mRNA	1026	727	209	22.5061
YDL027C_mRNA	1263	964	400	32.4842
YKR023W_mRNA	1593	1294	483	29.2214
YGR028W_mRNA	1089	790	448	44.3956
YCL001W-A_mRNA	462	163	2	0.960575
YDR052C_mRNA	2115	1816	753.466	32.4816
YFR035C_mRNA	345	46.0001	57	97.0074
YJL102W_mRNA	2460	2161	251	9.09301
YNL336W_mRNA	1146	847	622.947	57.578
YGL006W_mRNA	3522	3223	2388	58.0047
YDR217C_mRNA	3930	3631	670	14.4457
YMR194C-A_mRNA	225	1.85938	0	0
YKL033W_mRNA	3117	2818	245	6.80634
YOR223W_mRNA	879	580	470	63.4393
YOR032W-A_mRNA	201	1.57618	0	0
YBR260C_mRNA	2001	1702	358	16.4669
YLR359W_mRNA	1449	1150	2218	150.992
YHR062C_mRNA	882	583	177	23.7681
YDR022C_mRNA	591	292	136	36.4624
YDR459C_mRNA	1125	826	267	25.3058
YNL184C_mRNA	327	28.091	8	22.2952
YDR293C_mRNA	3753	3454	3352	75.975
YPL195W_mRNA	2799	2500	963	30.1561
YMR173W_mRNA	1293	994	1114.56	87.7825
YDR374W-A_mRNA	270	3.39154	0	0
YAL007C_mRNA	648	349	850	190.67
YGL235W_mRNA	537	238	0	0
YGL134W_mRNA	1302	1003	340	26.5379
YER001W_mRNA	2289	1990	197	7.75001
YDR366C_mRNA	399	100	388.18	303.894
YHR023W_mRNA	5787	5488	620	8.84436
YDR430C_mRNA	2970	2671	536	15.7101
YGR002C_mRNA	1431	1132	269	18.6035
YNL220W_mRNA	1302	1003	1529	119.343
YBR109W-A_mRNA	225	1.85938	0	0
YHR110W_mRNA	639	340	559	128.713
YKL136W_mRNA	399	100	127.115	99.5147
YLL067C_mRNA	3618	3319	13.6111	0.321051
YPL078C_mRNA	735	436	1250	224.446
YBR073W_mRNA	2877	2578	947	28.7578
YPL119C_mRNA	1854	1555	198	9.96836
YOR135C_mRNA	342	43.0005	59	107.416
YPL212C_mRNA	1635	1336	596	34.9244
YGL179C_mRNA	1683	1384	247	13.9717
YNL159C_mRNA	870	571	282	38.6636
YFR048W_mRNA	1989	1690	344	15.9353
YDR016C_mRNA	285	4.97562	12	188.809
YKL215C_mRNA	3861	3562	524	11.5167
YML035C_mRNA	2433	2134	503	18.4528
YDL059C_mRNA	717	418	139	26.0332
YOR257W_mRNA	486	187	263	110.104
YNL144C_mRNA	2223	1924	628	25.5531
YIL172C_mRNA	1770	1471	159.833	8.50635
YOR301W_mRNA	1308	1009	287	22.2679
YHR157W_mRNA	549	250	9	2.81833
YPR152C_mRNA	1398	1099	299	21.2992
YDR442W_mRNA	393	94	41.3699	34.4545
YPL008W_mRNA	2586	2287	372	12.734
YMR086C-A_mRNA	339	40.0016	24	46.9702
YGL032C_mRNA	264	3.0155	0	0
YEL077C_mRNA	3834	3535	1115.33	24.7004
YGR174W-A_mRNA	87	1.1337	0	0
YOR148C_mRNA	558	259	186	56.2214
YHL048W_mRNA	1146	847	657.479	60.7697
YDR114C_mRNA	303	9.89396	1	7.91259
YDR194W-A_mRNA	153	1.29441	0	0
YML062C_mRNA	1179	880	531	47.239
YPR085C_mRNA	1332	1033	225	17.0518
YBL095W_mRNA	813	514	377.11	57.4372
YAR028W_mRNA	705	406	171	32.973
YGR054W_mRNA	1929	1630	984	47.2603
YOR096W_mRNA	573	274	6775.02	1935.75
YMR022W_mRNA	498	199	395	155.394
YCR027C_mRNA	630	331	144	34.0583
YDL183C_mRNA	963	664	108	12.7334
YJL225W-A_mRNA	483	184	86.5974	36.8448
YNL278W_mRNA	3183	2884	391	10.6138
YLR395C_mRNA	237	2.07881	0	0
YDR446W_mRNA	909	610	2	0.256678
YKL023W_mRNA	834	535	515	75.3602
YPL106C_mRNA	2082	1783	8203	360.172
YOR366W_mRNA	354	55	1.74929	2.48993
YIR021W_mRNA	1092	793	242.477	23.938
YJL175W_mRNA	513	214	23.0448	8.43041
YLL022C_mRNA	1158	859	662	60.3328
YDR441C_mRNA	546	247	134	42.4714
YPR002C-A_mRNA	198	1.55022	0	0
YOR299W_mRNA	2241	1942	913	36.8053
YLR047C_mRNA	2061	1762	128	5.68713
YMR082C_mRNA	357	58	0	0
YEL023C_mRNA	2049	1750	258	11.5417
YDR411C_mRNA	1026	727	503	54.1655
YKL025C_mRNA	2040	1741	460	20.6846
YLR225C_mRNA	1224	925	819	69.3156
