target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
YGR234W_mRNA	0	0	-2.95826936114177	0.0709267504333019	6.89995321557584	2.32681802204123	0.00221345852193997	0.0229395611131995	0.0218991484398183	0.0229395611131995
YER011W_mRNA	8.18600499069455e-262	2.38171815204258e-258	-3.02717102569348	0.0875764625626019	6.35036672209077	2.44784681081782	0.00424023038608087	0.0341079535888132	0.0194836578251964	0.0341079535888132
YBR092C_mRNA	2.0753630613717e-193	4.02551255137397e-190	-1.99641214271541	0.0672950752277908	6.71706069799875	1.06716914187103	0.00186068135549941	0.017467456291279	0.0207824543940707	0.0207824543940707
YIL121W_mRNA	1.41765181416371e-174	2.06232897665465e-171	-1.88774749094881	0.0670159758698572	6.26629736105796	0.945085624323444	0.00307064081571274	0.00463346553027471	0.0193850642932336	0.0193850642932336
YOR290C_mRNA	1.45745654074618e-158	1.6961879221204e-155	-5.85106274230259	0.218081960440963	4.4294699809292	9.23447646337302	0.152620713467545	0.085177993881323	0.0325229160875948	0.085177993881323
YER081W_mRNA	2.08866557949273e-157	2.02565750117803e-154	2.25068177860675	0.0841994238987784	7.76403225436374	1.36662637954748	0.000816357394304943	0.0346313575301259	0.0335598966974682	0.0346313575301259
YHR215W_mRNA	2.24429894720543e-145	1.86565365339834e-142	-3.41028169317751	0.132826841391927	6.37599317035225	3.14410386397801	0.043134881663373	0.0450799673074073	0.0195303987728879	0.0450799673074073
YAR071W_mRNA	5.71839512237469e-137	4.15941765213729e-134	-2.27081443162021	0.0911587386919451	6.02500441619693	1.37775272169279	0.0220499147018749	-0.000143759263550706	0.0194996634976567	0.0194996634976567
YER001W_mRNA	2.80252568753032e-134	1.81198855285988e-131	-1.65624854727697	0.0671605553964451	6.03432311737648	0.733014102912199	0.00306615757933038	0.00868227039546656	0.0194865434264645	0.0194865434264645
YPL019C_mRNA	2.3701125915067e-128	1.37916851699775e-125	-1.71825908828787	0.0712905346274178	7.17537276364649	0.785527187186698	0.00100795098492107	0.00804455368884925	0.0244037506523942	0.0244037506523942
YLR413W_mRNA	2.40292933436325e-115	1.27114961787816e-112	-1.73344112932547	0.0759339768675375	7.44449313118995	0.812927488303097	0.000769336086051684	0.0226490824457822	0.0280605081285469	0.0280605081285469
YBR067C_mRNA	2.31066324786516e-113	1.12047911994395e-110	-2.10819758043845	0.0931686548731901	7.65132020416112	1.21072215965325	0.00076354164755222	0.0426384496068458	0.0314810870352018	0.0426384496068458
YFR015C_mRNA	1.01152247721985e-108	4.52773022687868e-106	-1.8348333484778	0.0828315262808411	7.77275210409889	0.912511346972315	0.000577883707658424	0.0274581445724924	0.0337274250224099	0.0337274250224099
YML123C_mRNA	2.87196116037147e-108	1.19371014230011e-105	-2.88797704740652	0.130652125086445	7.23024727539684	2.27570290172626	0.00152588981981777	0.0838239991282028	0.0250486387418927	0.0838239991282028
YKL109W_mRNA	3.00996497921113e-104	1.16766574760197e-101	-1.50518869337713	0.0694199442572929	7.03478593294455	0.605781172537341	0.00111065048441537	0.00899364200767966	0.0229849928190129	0.0229849928190129
YKL062W_mRNA	9.27649436687734e-102	3.3737450450537e-99	-1.42405410412713	0.0664917483335994	6.6414242945927	0.55417908816515	0.00169184729825901	0.0199610536868115	0.0204139156840346	0.0204139156840346
YOR273C_mRNA	8.3362445968004e-101	2.85344748875185e-98	-1.54511303437226	0.0724913036039838	7.25069519422093	0.634006405261122	0.000971665414639349	0.00509779319791641	0.0253032800763854	0.0253032800763854
YPL095C_mRNA	5.95385891046634e-98	1.92475027777798e-95	-1.41367529545726	0.067303143496329	5.96896605142041	0.539859525997555	0.00305390624826697	0.0116650820307719	0.0195946593741703	0.0195946593741703
YDL039C_mRNA	3.65699469863934e-94	1.1200027448096e-91	-2.34048546592976	0.113692555094619	6.87690033893883	1.50277372729985	0.00172558050600481	0.0629044049137102	0.0217372787805441	0.0629044049137102
YDR033W_mRNA	3.99917209966641e-88	1.16355912239794e-85	-2.53327740796767	0.127294799603051	7.32266784487846	1.76556995100712	0.00105562632550464	0.0799642037043997	0.0262655954815528	0.0799642037043997
YHR136C_mRNA	6.75435700135076e-85	1.87160016146953e-82	-2.97939210954321	0.152595047646088	4.02293378630643	2.44629258331536	0.0427669781715445	0.0736592646590144	0.0398009863892672	0.0736592646590144
YDR406W_mRNA	5.17793838382645e-83	1.36956470252209e-80	-1.32288707421456	0.0685366571190837	6.96804187276624	0.46825444323525	0.00106968914121025	0.0070793867393448	0.022416677704084	0.022416677704084
YDL037C_mRNA	7.65907065611011e-82	1.93774487599586e-79	-2.99260875639904	0.15617263273855	4.38078066315673	2.47229610809817	0.0293110263750664	0.0926384297073832	0.0332634828263407	0.0926384297073832
YNL160W_mRNA	6.55977339067767e-81	1.59047172334806e-78	-1.51654048401848	0.0796080762616998	6.33395884459417	0.635255016888578	0.00212685396936202	0.0295603750610811	0.0194576893176288	0.0295603750610811
YFL054C_mRNA	9.59011691199089e-77	2.232195612435e-74	1.24960821105834	0.0673959844830855	6.48943544663328	0.432442267943268	0.00181122121177851	0.020899872410443	0.0198231458131438	0.020899872410443
YDR399W_mRNA	1.3025999234412e-75	2.91531882865553e-73	-1.34651688793131	0.0731784455398798	6.72213236085047	0.502499804614112	0.00137170536892647	0.0254037190892393	0.0208087729735002	0.0254037190892393
YGL028C_mRNA	8.64957166721e-75	1.86414287153685e-72	-1.20093442338668	0.065633485831335	6.40816666959164	0.397543373518728	0.00193929471287333	0.0170666303138145	0.019599477598987	0.019599477598987
YHL047C_mRNA	1.64285576662378e-69	3.41420632356563e-67	-1.22296576499833	0.069396297183297	7.0419444822287	0.408755348079005	0.00102948292573207	0.0149774782804565	0.0230497473880303	0.0230497473880303
YER037W_mRNA	1.50781040150442e-64	3.0254995608118e-62	-1.24249534815171	0.0732415911813136	5.49615690451475	0.418119942516553	0.00515896705644143	0.00735800277251725	0.0216626863374119	0.0216626863374119
YDR055W_mRNA	1.69237390074497e-63	3.28264124281166e-61	-1.28682132823804	0.0764977064939468	6.80877074938213	0.46348508278614	0.0012493157193966	0.0280101797747736	0.0212959136436774	0.0280101797747736
YOL002C_mRNA	7.35270788249562e-63	1.380174424782e-60	-1.28641778106763	0.0768724038902253	6.61197025989501	0.46348402739065	0.00167688360665681	0.0278699487926529	0.0202831479333207	0.0278699487926529
YGR035C_mRNA	9.64429497338124e-63	1.7537547640658e-60	-2.89090285272834	0.172918546656055	3.92883217634544	2.34093003471327	0.0489349719487386	0.100569146939472	0.0418868275482691	0.100569146939472
YER067W_mRNA	1.33038702563104e-61	2.3459157885294e-59	-1.64744292352949	0.0994763921217957	6.93792136315541	0.761102140236751	0.00134356441269357	0.0481341985351527	0.0221802891125565	0.0481341985351527
YGR087C_mRNA	1.51812614669436e-61	2.59822824929838e-59	1.99275799048639	0.120385056030777	3.99426025055468	1.08285175566901	0.0320441708493967	0.00788701328807496	0.0404186377282704	0.0404186377282704
YIL011W_mRNA	1.60135008484081e-61	2.66235889819676e-59	-1.25217442410295	0.0756601416604311	5.3598496587507	0.424194729087625	0.00612635060070342	0.00609564444246958	0.0224959345796791	0.0224959345796791
YOR153W_mRNA	3.02020263922225e-59	4.88182198823175e-57	-1.90317356669585	0.117251906612346	8.35804775466131	1.0182983678542	0.000339540285913288	0.0684005077352386	0.0474769169831773	0.0684005077352386
YOL155C_mRNA	1.676112318769e-58	2.63602637376131e-56	-1.20526398969534	0.0747405654442233	7.34600167903847	0.40874000607077	0.000856371441603539	0.0270743891730076	0.0265974754425243	0.0270743891730076
YLR136C_mRNA	8.77559240336844e-58	1.34382032092634e-55	-1.23583754428772	0.0771271714391571	5.38649137236266	0.430097170054423	0.00538778481788653	0.0243552180531391	0.0223221951639496	0.0243552180531391
YGR177C_mRNA	1.76260470418983e-57	2.62989660863606e-55	-1.20038260641649	0.0751180006511207	5.36286352194145	0.402142914212551	0.00573754163392658	0.018491533982864	0.0224760284751822	0.0224760284751822
YAL061W_mRNA	3.11058667594189e-57	4.5218142852084e-55	-1.2686145466676	0.079564336449745	6.71648762457716	0.453508308800268	0.00141620860984017	0.030236209563601	0.0207794927922951	0.030236209563601
YER124C_mRNA	3.18601797033072e-57	4.5218142852084e-55	-1.18771217975537	0.0744973362952842	6.16418669442892	0.397515152108138	0.00248240438700689	0.0252668611884565	0.0193704207110398	0.0252668611884565
YDR044W_mRNA	3.33762128753584e-57	4.6241948267074e-55	-1.24812172530213	0.0783006937707997	7.33508243802516	0.438991004416042	0.000788350235025819	0.0298666429899169	0.0264414817644418	0.0298666429899169
YPR149W_mRNA	3.70871923752493e-53	5.01884587050176e-51	-1.30713685946611	0.0851720676155917	7.01179458990856	0.483995744528787	0.00109601201116031	0.0351753934984143	0.0227820884928795	0.0351753934984143
YOR348C_mRNA	3.0584103064364e-52	4.04474763026214e-50	1.71086454714961	0.112486527630629	4.97903299478925	0.830214589174889	0.0100344812221307	0.0532316132698507	0.0255838043115514	0.0532316132698507
YHR128W_mRNA	1.34630927460396e-51	1.74092748198232e-49	-0.997505937601485	0.0660067946536758	6.16672868772944	0.276161700167391	0.00241494140326968	0.0126951600094706	0.0193695432989929	0.0193695432989929
YBR238C_mRNA	4.37280292225957e-51	5.53159569665836e-49	-1.49430485526853	0.0993926747994611	5.75090601119427	0.634412439196669	0.0043436375554748	0.0450508814634823	0.0204328196975963	0.0450508814634823
YNR067C_mRNA	1.78829518808394e-50	2.21406163818307e-48	-1.04834399749936	0.0701665481681289	6.59512862552304	0.312538246780496	0.00158257905917006	0.0230341433499817	0.020211751317148	0.0230341433499817
YKR076W_mRNA	1.78205382286252e-48	2.16036899900771e-46	1.15505025658348	0.0789455229495352	6.05318239058892	0.380611635768823	0.00287792600885387	0.0282840519600241	0.0194617639230027	0.0282840519600241
YGR233C_mRNA	1.99504753633499e-48	2.3692207375374e-46	-0.956209953115173	0.0653894978345887	6.29324312003351	0.257982217028722	0.00197144926600278	0.0163604813652809	0.0194074828692956	0.0194074828692956
YDR133C_mRNA	7.44810947142818e-48	8.49814686553737e-46	-0.95253397943702	0.0655412301992707	6.31694337123498	0.258245947532516	0.00204402091767056	0.0185153175938399	0.0194342433624984	0.0194342433624984
