target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	171	19.796
YDL245C_mRNA	1704	1405	109.957	5.49939
YBR232C_mRNA	360	61	16	18.4314
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	136	5.96176
YGR014W_mRNA	3921	3622	767	14.8804
YKL119C_mRNA	648	349	166	33.4235
YPR031W_mRNA	2247	1948	120	4.32874
YKL066W_mRNA	444	145	46	22.2925
YJL076W_mRNA	3570	3271	956.055	20.5386
YPL174C_mRNA	2607	2308	235	7.15486
YIL003W_mRNA	882	583	202	24.3474
YML066C_mRNA	1110	811	129	11.1773
YMR129W_mRNA	4014	3715	677	12.8056
YBR140C_mRNA	9279	8980	918	7.18349
YGR242W_mRNA	309	13.0646	0	0
YKR047W_mRNA	306	11.3524	166	1027.52
YKL029C_mRNA	2010	1711	1437.08	59.0203
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	5183	405.578
YDL235C_mRNA	504	205	178	61.0148
YER091C_mRNA	2304	2005	6609	231.628
YMR121C_mRNA	615	316	694.948	154.538
YDR356W_mRNA	2835	2536	228	6.31764
YDR337W_mRNA	861	562	302	37.7607
YKL008C_mRNA	1257	958	721	52.8858
YER055C_mRNA	894	595	1767	208.684
YFR004W_mRNA	921	622	2032	229.563
YDR108W_mRNA	2097	1798	261	10.2005
YDL200C_mRNA	567	268	94	24.6469
YJR134C_mRNA	2124	1825	904	34.8076
YMR135C_mRNA	1368	1069	1517	99.7188
YGR012W_mRNA	1182	883	531	42.2574
YNL244C_mRNA	327	28.091	508	1270.77
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	3064	146.368
YBL101C_mRNA	3354	3055	836	19.2293
YLL040C_mRNA	9435	9136	1791	13.7755
YDR181C_mRNA	1446	1147	399	24.4444
YML116W-A_mRNA	303	9.89396	21	149.148
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	1003	136.326
YLR216C_mRNA	1116	817	1777.99	152.924
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	178	13.0974
YNL079C_mRNA	600	301	3260	761.062
YBL058W_mRNA	1272	973	1801	130.068
YJR127C_mRNA	4143	3844	1694	30.967
YLR088W_mRNA	1845	1546	389	17.6811
YKL128C_mRNA	888	589	1053	125.627
YLR100W_mRNA	1044	745	1647	155.348
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	893	31.7245
YOR292C_mRNA	930	631	254	28.2861
YNL219C_mRNA	1668	1369	702	36.0332
YPR179C_mRNA	1968	1669	241	10.1468
YOL062C_mRNA	1476	1177	1312	78.3297
