target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	119	14.4915
YDL245C_mRNA	1704	1405	47.8052	2.51509
YBR232C_mRNA	360	61	6	7.27069
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	97	4.47293
YGR014W_mRNA	3921	3622	455	9.28576
YKL119C_mRNA	648	349	158	33.4646
YPR031W_mRNA	2247	1948	96	3.64281
YKL066W_mRNA	444	145	78	39.7632
YJL076W_mRNA	3570	3271	662.697	14.9758
YPL174C_mRNA	2607	2308	155	4.96421
YIL003W_mRNA	882	583	186	23.583
YML066C_mRNA	1110	811	70	6.38016
YMR129W_mRNA	4014	3715	549	10.9237
YBR140C_mRNA	9279	8980	580	4.77426
YGR242W_mRNA	309	13.0646	2	11.3159
YKR047W_mRNA	306	11.3524	93	605.552
YKL029C_mRNA	2010	1711	749.838	32.3945
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	3232	266.041
YDL235C_mRNA	504	205	156	56.2503
YER091C_mRNA	2304	2005	781	28.7933
YMR121C_mRNA	615	316	391.512	91.5824
YDR356W_mRNA	2835	2536	148	4.31387
YDR337W_mRNA	861	562	303	39.853
YKL008C_mRNA	1257	958	763	58.8726
YER055C_mRNA	894	595	2325	288.842
YFR004W_mRNA	921	622	1250	148.55
YDR108W_mRNA	2097	1798	168	6.90675
YDL200C_mRNA	567	268	75	20.6862
YJR134C_mRNA	2124	1825	471	19.0771
YMR135C_mRNA	1368	1069	846	58.4988
YGR012W_mRNA	1182	883	301	25.1977
YNL244C_mRNA	327	28.091	688	1810.41
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	1956	98.2903
YBL101C_mRNA	3354	3055	379	9.17027
YLL040C_mRNA	9435	9136	651	5.26719
YDR181C_mRNA	1446	1147	168	10.8268
YML116W-A_mRNA	303	9.89396	10	74.7109
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	504	72.06
YLR216C_mRNA	1116	817	1147.8	103.848
YGL118C_mRNA	438	139	1	0.531789
YMR021C_mRNA	1254	955	131	10.1396
YNL079C_mRNA	600	301	2441	599.454
YBL058W_mRNA	1272	973	1228	93.291
YJR127C_mRNA	4143	3844	952	18.3066
YLR088W_mRNA	1845	1546	284	13.5789
YKL128C_mRNA	888	589	696	87.3471
YLR100W_mRNA	1044	745	1039	103.089
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	653	24.4029
YOR292C_mRNA	930	631	291	34.0893
YNL219C_mRNA	1668	1369	476	25.7015
YPR179C_mRNA	1968	1669	193	8.54782
YOL062C_mRNA	1476	1177	952	59.7881
YDR540C_mRNA	540	241	22	6.74777
YER087W_mRNA	1731	1432	137.551	7.10026
YOL140W_mRNA	1272	973	151	11.4715
YFL009W_mRNA	2340	2041	427.725	15.4909
YLL004W_mRNA	1851	1552	95	4.52466
YKL057C_mRNA	3114	2815	498	13.0769
YPL130W_mRNA	672	373	51	10.1068
YDL046W_mRNA	522	223	694	230.043
YPL072W_mRNA	1500	1201	169	10.4015
YPR150W_mRNA	522	223	0	0
YER180C_mRNA	804	505	185	27.0791
YGL157W_mRNA	1044	745	797	79.0781
YDR252W_mRNA	450	151	11	5.38481
YLR037C_mRNA	375	76	25	24.3154
YMR307W_mRNA	1680	1381	7731	413.806
YIL116W_mRNA	1158	859	406	34.9371
YAL040C_mRNA	1743	1444	367	18.7868
YGL232W_mRNA	870	571	333	43.1085
YHR181W_mRNA	687	388	441	84.0158
YBR051W_mRNA	351	52	5	7.10757
YPL259C_mRNA	1428	1129	288	18.8561
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	190	6.42771
YIR005W_mRNA	447	148	27	13.4852
YDL080C_mRNA	1830	1531	261	12.6014
YJL209W_mRNA	1965	1666	192	8.51884
YLR286C_mRNA	1689	1390	5854	311.309
YEL044W_mRNA	501	202	471	172.355
