target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	248	27.5256
YDL245C_mRNA	1704	1405	85.8415	4.11618
YBR232C_mRNA	360	61	19.9791	22.0658
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	144	6.05205
YGR014W_mRNA	3921	3622	998	18.5633
YKL119C_mRNA	648	349	193	37.2568
YPR031W_mRNA	2247	1948	191	6.60568
YKL066W_mRNA	444	145	83	38.5641
YJL076W_mRNA	3570	3271	1649.56	33.9751
YPL174C_mRNA	2607	2308	383	11.1799
YIL003W_mRNA	882	583	334	38.5968
YML066C_mRNA	1110	811	164	13.6237
YMR129W_mRNA	4014	3715	826	14.9794
YBR140C_mRNA	9279	8980	1291	9.68553
YGR242W_mRNA	309	13.0646	0	0
YKR047W_mRNA	306	11.3524	157	931.723
YKL029C_mRNA	2010	1711	1234.74	48.6184
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	5439	408.053
YDL235C_mRNA	504	205	206	67.6997
YER091C_mRNA	2304	2005	7984	268.275
YMR121C_mRNA	615	316	645.685	137.66
YDR356W_mRNA	2835	2536	555	14.7441
YDR337W_mRNA	861	562	439	52.6261
YKL008C_mRNA	1257	958	1004	70.606
YER055C_mRNA	894	595	1896	214.682
YFR004W_mRNA	921	622	2521	273.059
YDR108W_mRNA	2097	1798	351	13.152
YDL200C_mRNA	567	268	123	30.9203
YJR134C_mRNA	2124	1825	1477	54.5244
YMR135C_mRNA	1368	1069	1812	114.197
YGR012W_mRNA	1182	883	546	41.6587
YNL244C_mRNA	327	28.091	713	1710
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	4166	190.801
YBL101C_mRNA	3354	3055	845	18.6345
YLL040C_mRNA	9435	9136	1748	12.8902
YDR181C_mRNA	1446	1147	557	32.7164
YML116W-A_mRNA	303	9.89396	20	136.186
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	904	117.802
YLR216C_mRNA	1116	817	2014.22	166.096
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	262	18.4829
YNL079C_mRNA	600	301	5142	1150.9
YBL058W_mRNA	1272	973	2281	157.938
YJR127C_mRNA	4143	3844	2095	36.7176
YLR088W_mRNA	1845	1546	587	25.5801
YKL128C_mRNA	888	589	892	102.029
YLR100W_mRNA	1044	745	1755	158.706
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	1237	42.1325
YOR292C_mRNA	930	631	364	38.8638
YNL219C_mRNA	1668	1369	974	47.9324
YPR179C_mRNA	1968	1669	448	18.084
YOL062C_mRNA	1476	1177	1283	73.4385
YDR540C_mRNA	540	241	29	8.10689
YER087W_mRNA	1731	1432	251.71	11.8422
YOL140W_mRNA	1272	973	191	13.2249
YFL009W_mRNA	2340	2041	961.285	31.7309
YLL004W_mRNA	1851	1552	141	6.1207
YKL057C_mRNA	3114	2815	706	16.8966
YPL130W_mRNA	672	373	9	1.62558
YDL046W_mRNA	522	223	1004	303.321
YPL072W_mRNA	1500	1201	178.234	9.99818
YPR150W_mRNA	522	223	13.0389	3.93922
YER180C_mRNA	804	505	211	28.1491
YGL157W_mRNA	1044	745	1023	92.5109
YDR252W_mRNA	450	151	30	13.385
YLR037C_mRNA	375	76	52	46.096
YMR307W_mRNA	1680	1381	9642	470.378
YIL116W_mRNA	1158	859	962	75.4493
YAL040C_mRNA	1743	1444	771	35.9717
YGL232W_mRNA	870	571	470	55.4543
YHR181W_mRNA	687	388	424	73.622
YBR051W_mRNA	351	52	4	5.18239
YPL259C_mRNA	1428	1129	711	42.4277
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	339	10.4525
YIR005W_mRNA	447	148	33	15.0219
YDL080C_mRNA	1830	1531	456	20.0661
YJL209W_mRNA	1965	1666	247	9.98839
YLR286C_mRNA	1689	1390	8159	395.454
YEL044W_mRNA	501	202	1291	430.574
YOR371C_mRNA	2694	2395	170	4.78208
YLR071C_mRNA	3249	2950	758	17.3109
YBL050W_mRNA	879	580	1314	152.63
YOR025W_mRNA	1344	1045	347	22.3711
YHL001W_mRNA	417	118	1986.78	1134.33
YJR042W_mRNA	2235	1936	726	25.2641
YNL185C_mRNA	477	178	149	56.3949
YBR129C_mRNA	987	688	463	45.3384
YKL145W_mRNA	1404	1105	5540	337.77
YIL015W_mRNA	1764	1465	276	12.6924
YPL018W_mRNA	1110	811	55	4.56894
YLR160C_mRNA	1089	790	1804.5	153.887
YIL047C_mRNA	2709	2410	765.864	21.4096
YBL039C-A_mRNA	84	1.12925	0	0
YOR061W_mRNA	1020	721	1371	128.108
YJR005C-A_mRNA	282	4.5528	0	0
YLR352W_mRNA	2424	2125	453	14.3619
YDR068W_mRNA	933	634	702	74.597
YJL128C_mRNA	2007	1708	1069	42.1661
YPL228W_mRNA	1650	1351	624	31.1173
YML036W_mRNA	546	247	106	28.9123
YKL114C_mRNA	1104	805	587	49.1265
YDR078C_mRNA	672	373	120	21.6743
YCR105W_mRNA	1086	787	108	9.24533
YJR083C_mRNA	930	631	237	25.3042
YDR248C_mRNA	582	283	193	45.9456
YPL199C_mRNA	723	424	726	115.357
YNL136W_mRNA	1278	979	1105	76.0419
YLL045C_mRNA	771	472	14236	2031.99
YOR316C-A_mRNA	210	1.66472	0	0
YNL264C_mRNA	1053	754	478	42.71
YLR320W_mRNA	4365	4066	419	6.94257
YBR028C_mRNA	1578	1279	393	20.7012
YKL098W_mRNA	1074	775	657	57.1133
YBR063C_mRNA	1215	916	232.149	17.0744
YJL052C-A_mRNA	120	1.19594	0	0
YPR060C_mRNA	771	472	272	38.824
YLL013C_mRNA	2640	2341	330	9.49699
YKR067W_mRNA	2232	1933	1198	41.754
YLR040C_mRNA	675	376	89	15.9469
YMR093W_mRNA	1542	1243	216	11.7073
YIL058W_mRNA	285	4.97562	0	0
YHR136C_mRNA	447	148	20	9.1042
YBR078W_mRNA	1290	991	8876	603.416
YCL054W_mRNA	2526	2227	714	21.5999
YIL072W_mRNA	1818	1519	87	3.85865
YOR231C-A_mRNA	201	1.57618	0	0
YCR016W_mRNA	873	574	314	36.8546
YEL020C_mRNA	1683	1384	645	31.3976
YPL025C_mRNA	558	259	85	22.1102
YDL136W_mRNA	363	64	2633.93	2772.67
YBR211C_mRNA	975	676	323	32.1906
YJL077W-A_mRNA	87	1.1337	0	0
YOR076C_mRNA	2244	1945	341	11.8116
YDR104C_mRNA	3738	3439	411	8.05162
YBR279W_mRNA	1338	1039	1025	66.4633
YLR067C_mRNA	2898	2599	291	7.54328
YHR219W_mRNA	1875	1576	8946.24	382.435
YGR249W_mRNA	1371	1072	310	19.4823
YLR456W_mRNA	615	316	85	18.122
YGR283C_mRNA	1026	727	254	23.5382
YDL027C_mRNA	1263	964	528	36.9003
YKR023W_mRNA	1593	1294	677	35.2475
YGR028W_mRNA	1089	790	568	48.4389
YCL001W-A_mRNA	462	163	7	2.89324
YDR052C_mRNA	2115	1816	1031.81	38.2788
YFR035C_mRNA	345	46.0001	51	74.6938
YJL102W_mRNA	2460	2161	272	8.47984
YNL336W_mRNA	1146	847	744.496	59.2178
YGL006W_mRNA	3522	3223	2837	59.3024
YDR217C_mRNA	3930	3631	907	16.8288
YMR194C-A_mRNA	225	1.85938	0	0
YKL033W_mRNA	3117	2818	279	6.67016
YOR223W_mRNA	879	580	597	69.3457
YOR032W-A_mRNA	201	1.57618	0	0
YBR260C_mRNA	2001	1702	453	17.9313
YLR359W_mRNA	1449	1150	2525	147.923
YHR062C_mRNA	882	583	222	25.6542
YDR022C_mRNA	591	292	159	36.6849
YDR459C_mRNA	1125	826	338	27.5683
YNL184C_mRNA	327	28.091	8	19.1865
YDR293C_mRNA	3753	3454	4271	83.3068
YPL195W_mRNA	2799	2500	1154	31.0985
YMR173W_mRNA	1293	994	1321	89.5345
YDR374W-A_mRNA	270	3.39154	0	0
YAL007C_mRNA	648	349	915	176.632
YGL235W_mRNA	537	238	0	0
YGL134W_mRNA	1302	1003	406	27.2708
YER001W_mRNA	2289	1990	220	7.44806
YDR366C_mRNA	399	100	503.346	339.11
YHR023W_mRNA	5787	5488	776	9.52623
YDR430C_mRNA	2970	2671	719	18.1355
YGR002C_mRNA	1431	1132	321	19.1043
YNL220W_mRNA	1302	1003	1806	121.308
YBR109W-A_mRNA	225	1.85938	0	0
YHR110W_mRNA	639	340	719	142.47
YKL136W_mRNA	399	100	148.71	100.187
YLL067C_mRNA	3618	3319	29.728	0.603436
YPL078C_mRNA	735	436	1402	216.638
YBR073W_mRNA	2877	2578	1108	28.9554
YPL119C_mRNA	1854	1555	245	10.6147
YOR135C_mRNA	342	43.0005	76	119.073
YPL212C_mRNA	1635	1336	666	33.5847
YGL179C_mRNA	1683	1384	351	17.0862
YNL159C_mRNA	870	571	391	46.1332
YFR048W_mRNA	1989	1690	456	18.1782
YDR016C_mRNA	285	4.97562	6	81.2414
YKL215C_mRNA	3861	3562	622	11.7644
YML035C_mRNA	2433	2134	646	20.3944
YDL059C_mRNA	717	418	154	24.8209
YOR257W_mRNA	486	187	379	136.543
YNL144C_mRNA	2223	1924	904	31.6546
YIL172C_mRNA	1770	1471	129.345	5.92395
YOR301W_mRNA	1308	1009	377	25.1723
YHR157W_mRNA	549	250	17	4.58123
YPR152C_mRNA	1398	1099	294	18.0228
YDR442W_mRNA	393	94	59.7973	42.8575
YPL008W_mRNA	2586	2287	455	13.4035
YMR086C-A_mRNA	339	40.0016	15	25.2631
YGL032C_mRNA	264	3.0155	0	0
YEL077C_mRNA	3834	3535	1465.44	27.9288
YGR174W-A_mRNA	87	1.1337	0	0
YOR148C_mRNA	558	259	266	69.1919
YHL048W_mRNA	1146	847	710.392	56.5052
YDR114C_mRNA	303	9.89396	0	0
YDR194W-A_mRNA	153	1.29441	0	0
YML062C_mRNA	1179	880	689	52.7485
YPR085C_mRNA	1332	1033	280	18.2613
YBL095W_mRNA	813	514	436.048	57.1537
YAR028W_mRNA	705	406	217	36.0087
YGR054W_mRNA	1929	1630	1220	50.425
YOR096W_mRNA	573	274	6361.43	1564.15
YMR022W_mRNA	498	199	543	183.832
YCR027C_mRNA	630	331	186	37.8581
YDL183C_mRNA	963	664	126	12.7843
YJL225W-A_mRNA	483	184	149.53	54.7501
YNL278W_mRNA	3183	2884	603	14.0863
