target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	150	19.4586
YDL245C_mRNA	1704	1405	78.6023	4.40523
YBR232C_mRNA	360	61	23	29.6898
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	166	8.15425
YGR014W_mRNA	3921	3622	1285	27.936
YKL119C_mRNA	648	349	144	32.4898
YPR031W_mRNA	2247	1948	173	6.99305
YKL066W_mRNA	444	145	37	20.0929
YJL076W_mRNA	3570	3271	1221.09	29.3952
YPL174C_mRNA	2607	2308	233	7.94931
YIL003W_mRNA	882	583	183	24.7168
YML066C_mRNA	1110	811	85	8.25292
YMR129W_mRNA	4014	3715	726	15.3882
YBR140C_mRNA	9279	8980	904	7.92687
YGR242W_mRNA	309	13.0646	5	30.1358
YKR047W_mRNA	306	11.3524	59	409.237
YKL029C_mRNA	2010	1711	1429.42	65.7839
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	3616	317.075
YDL235C_mRNA	504	205	164	62.994
YER091C_mRNA	2304	2005	1489	58.4776
YMR121C_mRNA	615	316	322.763	80.4278
YDR356W_mRNA	2835	2536	215	6.67573
YDR337W_mRNA	861	562	308	43.1543
YKL008C_mRNA	1257	958	1105	90.8252
YER055C_mRNA	894	595	2272	300.677
YFR004W_mRNA	921	622	1403	177.614
YDR108W_mRNA	2097	1798	284	12.4376
YDL200C_mRNA	567	268	72	21.1547
YJR134C_mRNA	2124	1825	742	32.0148
YMR135C_mRNA	1368	1069	1036	76.3118
YGR012W_mRNA	1182	883	421	37.5432
YNL244C_mRNA	327	28.091	644	1805.21
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	2335	124.992
YBL101C_mRNA	3354	3055	586	15.1041
YLL040C_mRNA	9435	9136	880	7.58466
YDR181C_mRNA	1446	1147	238	16.3389
YML116W-A_mRNA	303	9.89396	11	87.5451
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	477	72.6503
YLR216C_mRNA	1116	817	1274.61	122.847
YGL118C_mRNA	438	139	1	0.566493
YMR021C_mRNA	1254	955	196	16.1608
YNL079C_mRNA	600	301	1975	516.666
YBL058W_mRNA	1272	973	1473	119.206
YJR127C_mRNA	4143	3844	1370	28.0638
YLR088W_mRNA	1845	1546	382	19.4564
YKL128C_mRNA	888	589	678	90.6408
YLR100W_mRNA	1044	745	1010	106.752
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	876	34.8728
YOR292C_mRNA	930	631	306	38.1858
YNL219C_mRNA	1668	1369	622	35.7764
YPR179C_mRNA	1968	1669	258	12.1723
YOL062C_mRNA	1476	1177	1012	67.7039
YDR540C_mRNA	540	241	17	5.55445
YER087W_mRNA	1731	1432	170.186	9.35816
YOL140W_mRNA	1272	973	155	12.5438
YFL009W_mRNA	2340	2041	673.043	25.9662
YLL004W_mRNA	1851	1552	116	5.8854
YKL057C_mRNA	3114	2815	615	17.2031
YPL130W_mRNA	672	373	32	6.75539
YDL046W_mRNA	522	223	773	272.951
YPL072W_mRNA	1500	1201	194.437	12.7481
YPR150W_mRNA	522	223	12.5692	4.43824
YER180C_mRNA	804	505	193	30.0937
YGL157W_mRNA	1044	745	848	89.6291
YDR252W_mRNA	450	151	24	12.5154
YLR037C_mRNA	375	76	24	24.8661
YMR307W_mRNA	1680	1381	11149	635.699
YIL116W_mRNA	1158	859	456	41.8005
YAL040C_mRNA	1743	1444	808	44.0609
YGL232W_mRNA	870	571	286	39.4402
YHR181W_mRNA	687	388	362	73.466
YBR051W_mRNA	351	52	11	16.6571
YPL259C_mRNA	1428	1129	419	29.2233
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	294	10.5951
YIR005W_mRNA	447	148	20	10.6409
YDL080C_mRNA	1830	1531	451	23.1959
YJL209W_mRNA	1965	1666	232	10.9653
YLR286C_mRNA	1689	1390	9028	511.43
YEL044W_mRNA	501	202	441	171.908
YOR371C_mRNA	2694	2395	184	6.04953
YLR071C_mRNA	3249	2950	631	16.8429
YBL050W_mRNA	879	580	677	91.9116
YOR025W_mRNA	1344	1045	305	22.9823
YHL001W_mRNA	417	118	2025.9	1351.9
YJR042W_mRNA	2235	1936	744	30.2606
YNL185C_mRNA	477	178	162	71.6646
YBR129C_mRNA	987	688	263	30.1007
YKL145W_mRNA	1404	1105	2853	203.305
YIL015W_mRNA	1764	1465	468	25.1546
YPL018W_mRNA	1110	811	86	8.35001
YLR160C_mRNA	1089	790	791.25	78.8671
YIL047C_mRNA	2709	2410	1085.2	35.4569
YBL039C-A_mRNA	84	1.12925	0	0
YOR061W_mRNA	1020	721	1176	128.434
YJR005C-A_mRNA	282	4.5528	0	0
YLR352W_mRNA	2424	2125	290	10.746
YDR068W_mRNA	933	634	433	53.7784
YJL128C_mRNA	2007	1708	767	35.3604
YPL228W_mRNA	1650	1351	478	27.8601
YML036W_mRNA	546	247	133	42.3998
YKL114C_mRNA	1104	805	386	37.7573
YDR078C_mRNA	672	373	72	15.1996
YCR105W_mRNA	1086	787	82	8.20443
YJR083C_mRNA	930	631	191	23.8349
YDR248C_mRNA	582	283	122	33.9456
YPL199C_mRNA	723	424	454	84.314
YNL136W_mRNA	1278	979	420	33.7813
YLL045C_mRNA	771	472	14436.7	2408.43
YOR316C-A_mRNA	210	1.66472	0	0
YNL264C_mRNA	1053	754	374	39.058
