target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	116	10.7301
YDL245C_mRNA	1704	1405	121.396	4.85136
YBR232C_mRNA	360	61	21.158	19.4751
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	111	3.88798
YGR014W_mRNA	3921	3622	1421	22.0283
YKL119C_mRNA	648	349	137	22.0409
YPR031W_mRNA	2247	1948	112	3.22822
YKL066W_mRNA	444	145	11	4.25951
YJL076W_mRNA	3570	3271	1159.06	19.8957
YPL174C_mRNA	2607	2308	155	3.77077
YIL003W_mRNA	882	583	152	14.6389
YML066C_mRNA	1110	811	79	5.46942
YMR129W_mRNA	4014	3715	677	10.2321
YBR140C_mRNA	9279	8980	902	5.63982
YGR242W_mRNA	309	13.0646	2	8.59545
YKR047W_mRNA	306	11.3524	103	509.431
YKL029C_mRNA	2010	1711	1999.49	65.6151
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	5228	326.884
YDL235C_mRNA	504	205	115	31.4977
YER091C_mRNA	2304	2005	2483	69.534
YMR121C_mRNA	615	316	444.084	78.9066
YDR356W_mRNA	2835	2536	158	3.49818
YDR337W_mRNA	861	562	281	28.074
YKL008C_mRNA	1257	958	815	47.7669
YER055C_mRNA	894	595	3267	308.295
YFR004W_mRNA	921	622	2017	182.075
YDR108W_mRNA	2097	1798	305	9.52456
YDL200C_mRNA	567	268	77	16.1321
YJR134C_mRNA	2124	1825	772	23.7514
YMR135C_mRNA	1368	1069	1430	75.1092
YGR012W_mRNA	1182	883	420	26.7069
YNL244C_mRNA	327	28.091	655	1309.21
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	2843	108.517
YBL101C_mRNA	3354	3055	1035	19.0223
YLL040C_mRNA	9435	9136	1533	9.42151
YDR181C_mRNA	1446	1147	261	12.7765
YML116W-A_mRNA	303	9.89396	10	56.7498
YPR096C_mRNA	303	9.89396	1	5.67498
YJL210W_mRNA	816	517	609	66.1396
YLR216C_mRNA	1116	817	1937.88	133.18
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	187	10.9944
YNL079C_mRNA	600	301	2891	539.282
YBL058W_mRNA	1272	973	2127	122.741
YJR127C_mRNA	4143	3844	1748	25.5325
YLR088W_mRNA	1845	1546	386	14.0189
YKL128C_mRNA	888	589	930	88.6548
YLR100W_mRNA	1044	745	1306	98.4287
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	879	24.9515
YOR292C_mRNA	930	631	336	29.8982
YNL219C_mRNA	1668	1369	567	23.2549
YPR179C_mRNA	1968	1669	213	7.16569
YOL062C_mRNA	1476	1177	1404	66.9769
YDR540C_mRNA	540	241	14	3.26171
YER087W_mRNA	1731	1432	163.364	6.40541
YOL140W_mRNA	1272	973	149	8.59821
YFL009W_mRNA	2340	2041	649.99	17.8813
YLL004W_mRNA	1851	1552	85	3.07512
YKL057C_mRNA	3114	2815	340	6.78165
YPL130W_mRNA	672	373	9	1.35478
YDL046W_mRNA	522	223	1040	261.856
YPL072W_mRNA	1500	1201	162	7.57368
YPR150W_mRNA	522	223	9.15696	2.30558
YER180C_mRNA	804	505	118	13.1197
YGL157W_mRNA	1044	745	870	65.5689
YDR252W_mRNA	450	151	23	8.55235
YLR037C_mRNA	375	76	41	30.2904
YMR307W_mRNA	1680	1381	14649	595.592
YIL116W_mRNA	1158	859	493	32.2247
YAL040C_mRNA	1743	1444	625	24.3023
YGL232W_mRNA	870	571	261	25.6649
YHR181W_mRNA	687	388	322	46.5971
YBR051W_mRNA	351	52	13	14.037
YPL259C_mRNA	1428	1129	329	16.362
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	199	5.11371
YIR005W_mRNA	447	148	11	4.17317
YDL080C_mRNA	1830	1531	450	16.5033
YJL209W_mRNA	1965	1666	180	6.06642
YLR286C_mRNA	1689	1390	11727	473.704
YEL044W_mRNA	501	202	765	212.64
YOR371C_mRNA	2694	2395	259	6.07196
YLR071C_mRNA	3249	2950	406	7.72749
YBL050W_mRNA	879	580	671	64.9575
YOR025W_mRNA	1344	1045	284	15.2594
YHL001W_mRNA	417	118	2148.35	1022.25
YJR042W_mRNA	2235	1936	682	19.7794
YNL185C_mRNA	477	178	233	73.4972
YBR129C_mRNA	987	688	230	18.7704
YKL145W_mRNA	1404	1105	4013	203.911
