target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	196	35.2085
YDL245C_mRNA	1704	1405	264.277	20.5099
YBR232C_mRNA	360	61	62.0599	110.933
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	148	10.0672
YGR014W_mRNA	3921	3622	2086	62.7981
YKL119C_mRNA	648	349	61	19.0583
YPR031W_mRNA	2247	1948	251	14.0496
YKL066W_mRNA	444	145	177	133.102
YJL076W_mRNA	3570	3271	1620.41	54.0164
YPL174C_mRNA	2607	2308	368	17.3857
YIL003W_mRNA	882	583	204	38.1542
YML066C_mRNA	1110	811	218	29.31
YMR129W_mRNA	4014	3715	1129	33.1372
YBR140C_mRNA	9279	8980	861	10.4546
YGR242W_mRNA	309	13.0646	3	25.0383
YKR047W_mRNA	306	11.3524	41	393.802
YKL029C_mRNA	2010	1711	1167.6	74.4091
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	2321	281.825
YDL235C_mRNA	504	205	366	194.674
YER091C_mRNA	2304	2005	3023	164.401
YMR121C_mRNA	615	316	516.541	178.237
YDR356W_mRNA	2835	2536	379	16.2956
YDR337W_mRNA	861	562	466	90.4128
YKL008C_mRNA	1257	958	381	43.3651
YER055C_mRNA	894	595	1823	334.08
YFR004W_mRNA	921	622	1696	297.314
YDR108W_mRNA	2097	1798	339	20.5585
YDL200C_mRNA	567	268	111	45.1615
YJR134C_mRNA	2124	1825	1287	76.8947
YMR135C_mRNA	1368	1069	1404	143.209
YGR012W_mRNA	1182	883	567	70.0169
YNL244C_mRNA	327	28.091	557	2162.07
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	2640	195.691
YBL101C_mRNA	3354	3055	882	31.4802
YLL040C_mRNA	9435	9136	989	11.8038
YDR181C_mRNA	1446	1147	481	45.7259
YML116W-A_mRNA	303	9.89396	4	44.0829
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	812	171.256
YLR216C_mRNA	1116	817	844	112.642
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	302	34.4813
YNL079C_mRNA	600	301	3066	1110.67
YBL058W_mRNA	1272	973	2139	239.706
YJR127C_mRNA	4143	3844	2205	62.5469
YLR088W_mRNA	1845	1546	606	42.7409
YKL128C_mRNA	888	589	792	146.619
YLR100W_mRNA	1044	745	1019	149.141
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	1353	74.5851
YOR292C_mRNA	930	631	321	55.4697
YNL219C_mRNA	1668	1369	1312	104.499
YPR179C_mRNA	1968	1669	476	31.0979
YOL062C_mRNA	1476	1177	826	76.5216
YDR540C_mRNA	540	241	58	26.2417
YER087W_mRNA	1731	1432	202.591	15.4261
YOL140W_mRNA	1272	973	84	9.41341
YFL009W_mRNA	2340	2041	815.69	43.5775
YLL004W_mRNA	1851	1552	75	5.26927
YKL057C_mRNA	3114	2815	880	34.0867
YPL130W_mRNA	672	373	29	8.47754
YDL046W_mRNA	522	223	1222	597.512
YPL072W_mRNA	1500	1201	448.163	40.6886
YPR150W_mRNA	522	223	0	0
YER180C_mRNA	804	505	390	84.2081
YGL157W_mRNA	1044	745	1299	190.122
