target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	142	15.9781
YDL245C_mRNA	1704	1405	155.132	7.54136
YBR232C_mRNA	360	61	23	25.7527
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	130	5.53904
YGR014W_mRNA	3921	3622	1169	22.044
YKL119C_mRNA	648	349	131	25.6372
YPR031W_mRNA	2247	1948	104	3.64644
YKL066W_mRNA	444	145	29	13.6601
YJL076W_mRNA	3570	3271	1059.28	22.1184
YPL174C_mRNA	2607	2308	172	5.09
YIL003W_mRNA	882	583	161	18.8618
YML066C_mRNA	1110	811	98	8.25335
YMR129W_mRNA	4014	3715	661	12.1526
YBR140C_mRNA	9279	8980	888	6.75401
YGR242W_mRNA	309	13.0646	1	5.22792
YKR047W_mRNA	306	11.3524	58	348.953
YKL029C_mRNA	2010	1711	1947.94	77.7589
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	4298	326.9
YDL235C_mRNA	504	205	152	50.6424
YER091C_mRNA	2304	2005	4447	151.488
YMR121C_mRNA	615	316	430.431	93.0339
YDR356W_mRNA	2835	2536	170	4.57851
YDR337W_mRNA	861	562	289	35.1226
YKL008C_mRNA	1257	958	868	61.8841
YER055C_mRNA	894	595	3370	386.846
YFR004W_mRNA	921	622	1848	202.925
YDR108W_mRNA	2097	1798	294	11.1682
YDL200C_mRNA	567	268	74	18.8591
YJR134C_mRNA	2124	1825	674	25.2245
YMR135C_mRNA	1368	1069	1657	105.869
YGR012W_mRNA	1182	883	424	32.7967
YNL244C_mRNA	327	28.091	673	1636.34
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	2817	130.797
YBL101C_mRNA	3354	3055	1168	26.113
YLL040C_mRNA	9435	9136	1258	9.4048
YDR181C_mRNA	1446	1147	265	15.78
YML116W-A_mRNA	303	9.89396	6	41.4196
YPR096C_mRNA	303	9.89396	1	6.90327
YJL210W_mRNA	816	517	609	80.4547
YLR216C_mRNA	1116	817	2025.66	169.344
YGL118C_mRNA	438	139	1	0.491372
YMR021C_mRNA	1254	955	204	14.5899
YNL079C_mRNA	600	301	2265	513.957
YBL058W_mRNA	1272	973	1809	126.984
YJR127C_mRNA	4143	3844	1396	24.8043
YLR088W_mRNA	1845	1546	403	17.8041
YKL128C_mRNA	888	589	981	113.757
YLR100W_mRNA	1044	745	1255	115.057
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	976	33.7014
YOR292C_mRNA	930	631	333	36.0446
YNL219C_mRNA	1668	1369	652	32.5289
YPR179C_mRNA	1968	1669	258	10.5582
YOL062C_mRNA	1476	1177	1472	85.4193
YDR540C_mRNA	540	241	30	8.50215
YER087W_mRNA	1731	1432	207.794	9.91093
YOL140W_mRNA	1272	973	129	9.05528
YFL009W_mRNA	2340	2041	691.001	23.1239
YLL004W_mRNA	1851	1552	83	3.65268
YKL057C_mRNA	3114	2815	541	13.1263
YPL130W_mRNA	672	373	4	0.732447
YDL046W_mRNA	522	223	978	299.543
YPL072W_mRNA	1500	1201	217.334	12.3598
YPR150W_mRNA	522	223	10.7024	3.27793
YER180C_mRNA	804	505	185	25.021
YGL157W_mRNA	1044	745	966	88.5616
YDR252W_mRNA	450	151	40	18.0929
YLR037C_mRNA	375	76	31	27.8595
YMR307W_mRNA	1680	1381	12672	626.724
YIL116W_mRNA	1158	859	652	51.8417
YAL040C_mRNA	1743	1444	546	25.8256
YGL232W_mRNA	870	571	283	33.8513
YHR181W_mRNA	687	388	322	56.6825
YBR051W_mRNA	351	52	8	10.5078
YPL259C_mRNA	1428	1129	466	28.1914
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	222	6.93947
YIR005W_mRNA	447	148	21	9.69131
YDL080C_mRNA	1830	1531	457	20.3876
YJL209W_mRNA	1965	1666	216	8.85531
YLR286C_mRNA	1689	1390	11701	574.954
YEL044W_mRNA	501	202	528	178.528
YOR371C_mRNA	2694	2395	199	5.67508
YLR071C_mRNA	3249	2950	512	11.8542
YBL050W_mRNA	879	580	837	98.5649
YOR025W_mRNA	1344	1045	370	24.183
YHL001W_mRNA	417	118	2165.83	1253.62
YJR042W_mRNA	2235	1936	679	23.9546
YNL185C_mRNA	477	178	206	79.0446
