target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	135	22.4442
YDL245C_mRNA	1704	1405	91.7746	6.59183
YBR232C_mRNA	360	61	9.43887	15.6153
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	125	7.8693
YGR014W_mRNA	3921	3622	909	25.3265
YKL119C_mRNA	648	349	123	35.5663
YPR031W_mRNA	2247	1948	122	6.32019
YKL066W_mRNA	444	145	55	38.2784
YJL076W_mRNA	3570	3271	870.223	26.8479
YPL174C_mRNA	2607	2308	193	8.43881
YIL003W_mRNA	882	583	161	27.8687
YML066C_mRNA	1110	811	64	7.96377
YMR129W_mRNA	4014	3715	485	13.1748
YBR140C_mRNA	9279	8980	819	9.2038
YGR242W_mRNA	309	13.0646	3	23.1731
YKR047W_mRNA	306	11.3524	30	266.683
YKL029C_mRNA	2010	1711	677.287	39.9468
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	2970	333.764
YDL235C_mRNA	504	205	180	88.6091
YER091C_mRNA	2304	2005	1687	84.9103
YMR121C_mRNA	615	316	270.879	86.5063
YDR356W_mRNA	2835	2536	186	7.40156
YDR337W_mRNA	861	562	274	49.201
YKL008C_mRNA	1257	958	828	87.2217
YER055C_mRNA	894	595	2150	364.654
YFR004W_mRNA	921	622	1333	216.272
YDR108W_mRNA	2097	1798	225	12.6285
YDL200C_mRNA	567	268	65	24.4759
YJR134C_mRNA	2124	1825	571	31.5742
YMR135C_mRNA	1368	1069	980	92.5141
YGR012W_mRNA	1182	883	332	37.9435
YNL244C_mRNA	327	28.091	521	1871.68
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	1965	134.806
YBL101C_mRNA	3354	3055	614	20.2823
YLL040C_mRNA	9435	9136	902	9.96346
YDR181C_mRNA	1446	1147	231	20.324
YML116W-A_mRNA	303	9.89396	7	71.3982
YPR096C_mRNA	303	9.89396	1	10.1997
YJL210W_mRNA	816	517	420	81.982
YLR216C_mRNA	1116	817	1217.08	150.334
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	158	16.696
YNL079C_mRNA	600	301	1679	562.916
YBL058W_mRNA	1272	973	1432	148.522
YJR127C_mRNA	4143	3844	1006	26.4104
YLR088W_mRNA	1845	1546	304	19.8437
YKL128C_mRNA	888	589	492	84.2965
YLR100W_mRNA	1044	745	957	129.633
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	800	40.8153
YOR292C_mRNA	930	631	303	48.4588
YNL219C_mRNA	1668	1369	622	45.8508
YPR179C_mRNA	1968	1669	242	14.6325
YOL062C_mRNA	1476	1177	953	81.7101
YDR540C_mRNA	540	241	28	11.7247
YER087W_mRNA	1731	1432	144.822	10.2059
YOL140W_mRNA	1272	973	96	9.95676
YFL009W_mRNA	2340	2041	609.621	30.1423
YLL004W_mRNA	1851	1552	95	6.1772
YKL057C_mRNA	3114	2815	528	18.9285
YPL130W_mRNA	672	373	13	3.51718
YDL046W_mRNA	522	223	855	386.92
YPL072W_mRNA	1500	1201	179.187	15.0565
YPR150W_mRNA	522	223	5.91893	2.67854
YER180C_mRNA	804	505	169	33.7719
YGL157W_mRNA	1044	745	900	121.912
YDR252W_mRNA	450	151	22	14.703
YLR037C_mRNA	375	76	20	26.5568
YMR307W_mRNA	1680	1381	7751	566.4
YIL116W_mRNA	1158	859	529	62.1473
YAL040C_mRNA	1743	1444	354	24.7398
YGL232W_mRNA	870	571	293	51.7835
YHR181W_mRNA	687	388	319	82.9695
YBR051W_mRNA	351	52	9	17.4662
YPL259C_mRNA	1428	1129	399	35.6647
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	186	8.59055
YIR005W_mRNA	447	148	29	19.7741
YDL080C_mRNA	1830	1531	322	21.2246
YJL209W_mRNA	1965	1666	179	10.8427
YLR286C_mRNA	1689	1390	7345	533.257
YEL044W_mRNA	501	202	326	162.864
YOR371C_mRNA	2694	2395	115	4.84565
YLR071C_mRNA	3249	2950	420	14.3677
YBL050W_mRNA	879	580	732	127.363
YOR025W_mRNA	1344	1045	312	30.1299
YHL001W_mRNA	417	118	1376.27	1177.01
YJR042W_mRNA	2235	1936	514	26.7928
YNL185C_mRNA	477	178	186	105.451
YBR129C_mRNA	987	688	269	39.4569
YKL145W_mRNA	1404	1105	2605	237.906
YIL015W_mRNA	1764	1465	323	22.2497
YPL018W_mRNA	1110	811	66	8.21264
YLR160C_mRNA	1089	790	707.5	90.3772
YIL047C_mRNA	2709	2410	593.104	24.8355
YBL039C-A_mRNA	84	1.12925	0	0
YOR061W_mRNA	1020	721	959	134.228
YJR005C-A_mRNA	282	4.5528	0	0
YLR352W_mRNA	2424	2125	323	15.3392
YDR068W_mRNA	933	634	391	62.2368
YJL128C_mRNA	2007	1708	676	39.941
YPL228W_mRNA	1650	1351	347	25.9199
YML036W_mRNA	546	247	102	41.6738
YKL114C_mRNA	1104	805	303	37.9845
YDR078C_mRNA	672	373	59	15.9626
YCR105W_mRNA	1086	787	74	9.48891
YJR083C_mRNA	930	631	157	25.109
YDR248C_mRNA	582	283	115	41.0082
YPL199C_mRNA	723	424	351	83.5412
YNL136W_mRNA	1278	979	452	46.5924
YLL045C_mRNA	771	472	9132.13	1952.49
YOR316C-A_mRNA	210	1.66472	0	0
YNL264C_mRNA	1053	754	279	37.3416
YLR320W_mRNA	4365	4066	225	5.58438
YBR028C_mRNA	1578	1279	331	26.1166
YKL098W_mRNA	1074	775	434	56.5129
YBR063C_mRNA	1215	916	117	12.8899
YJL052C-A_mRNA	120	1.19594	0	0
YPR060C_mRNA	771	472	207	44.2576
YLL013C_mRNA	2640	2341	176	7.58701
YKR067W_mRNA	2232	1933	940	49.0745
YLR040C_mRNA	675	376	102	27.3761
YMR093W_mRNA	1542	1243	199	16.1563
YIL058W_mRNA	285	4.97562	0	0
YHR136C_mRNA	447	148	357	243.425
YBR078W_mRNA	1290	991	5645	574.844
YCL054W_mRNA	2526	2227	353	15.9961
YIL072W_mRNA	1818	1519	57	3.78684
YOR231C-A_mRNA	201	1.57618	0	0
YCR016W_mRNA	873	574	221	38.8544
YEL020C_mRNA	1683	1384	295	21.5103
YPL025C_mRNA	558	259	2	0.779273
YDL136W_mRNA	363	64	1747.19	2754.99
YBR211C_mRNA	975	676	235	35.0817
YJL077W-A_mRNA	87	1.1337	0	0
YOR076C_mRNA	2244	1945	227	11.7778
YDR104C_mRNA	3738	3439	131	3.84414
YBR279W_mRNA	1338	1039	599	58.1796
YLR067C_mRNA	2898	2599	195	7.5716
YHR219W_mRNA	1875	1576	3296.99	211.116
YGR249W_mRNA	1371	1072	358	33.7014
YLR456W_mRNA	615	316	55	17.5645
YGR283C_mRNA	1026	727	231	32.0654
YDL027C_mRNA	1263	964	439	45.9565
YKR023W_mRNA	1593	1294	315	24.5661
YGR028W_mRNA	1089	790	298	38.067
YCL001W-A_mRNA	462	163	4	2.47646
YDR052C_mRNA	2115	1816	441.759	24.5487
YFR035C_mRNA	345	46.0001	28	61.4269
YJL102W_mRNA	2460	2161	191	8.91945
YNL336W_mRNA	1146	847	328.914	39.1885
YGL006W_mRNA	3522	3223	1495	46.8102
YDR217C_mRNA	3930	3631	353	9.81088
YMR194C-A_mRNA	225	1.85938	0	0
YKL033W_mRNA	3117	2818	185	6.62507
YOR223W_mRNA	879	580	278	48.37
YOR032W-A_mRNA	201	1.57618	0	0
YBR260C_mRNA	2001	1702	292	17.3134
YLR359W_mRNA	1449	1150	2402	210.783
YHR062C_mRNA	882	583	200	34.6195
YDR022C_mRNA	591	292	59	20.3905
YDR459C_mRNA	1125	826	189	23.0909
YNL184C_mRNA	327	28.091	8	28.7398
YDR293C_mRNA	3753	3454	2841	83.0058
YPL195W_mRNA	2799	2500	570	23.0088
YMR173W_mRNA	1293	994	2815.93	285.887
YDR374W-A_mRNA	270	3.39154	0	0
YAL007C_mRNA	648	349	413	119.422
YGL235W_mRNA	537	238	3.90885	1.65741
YGL134W_mRNA	1302	1003	218	21.9339
YER001W_mRNA	2289	1990	638	32.3539
YDR366C_mRNA	399	100	269.645	272.115
YHR023W_mRNA	5787	5488	328	6.03142
YDR430C_mRNA	2970	2671	688	25.9941
YGR002C_mRNA	1431	1132	185	16.4924
YNL220W_mRNA	1302	1003	1658	166.818
