target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	178	31.2806
YDL245C_mRNA	1704	1405	110.76	8.40912
YBR232C_mRNA	360	61	21	36.7226
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	122	8.11839
YGR014W_mRNA	3921	3622	840	24.7386
YKL119C_mRNA	648	349	80	24.4516
YPR031W_mRNA	2247	1948	182	9.96611
YKL066W_mRNA	444	145	121	89.0145
YJL076W_mRNA	3570	3271	1036.99	33.8171
YPL174C_mRNA	2607	2308	328	15.1594
YIL003W_mRNA	882	583	180	32.9342
YML066C_mRNA	1110	811	165	21.7023
YMR129W_mRNA	4014	3715	648	18.6063
YBR140C_mRNA	9279	8980	950	11.2847
YGR242W_mRNA	309	13.0646	1	8.16483
YKR047W_mRNA	306	11.3524	61	573.175
YKL029C_mRNA	2010	1711	1057.74	65.9435
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	2534	301.005
YDL235C_mRNA	504	205	240	124.882
YER091C_mRNA	2304	2005	3826	203.551
YMR121C_mRNA	615	316	409.669	138.289
YDR356W_mRNA	2835	2536	302	12.7028
YDR337W_mRNA	861	562	399	75.7321
YKL008C_mRNA	1257	958	522	58.1231
YER055C_mRNA	894	595	1541	276.267
YFR004W_mRNA	921	622	1378	236.321
YDR108W_mRNA	2097	1798	284	16.8489
YDL200C_mRNA	567	268	119	47.3648
YJR134C_mRNA	2124	1825	887	51.8447
YMR135C_mRNA	1368	1069	1419	141.595
YGR012W_mRNA	1182	883	479	57.8653
YNL244C_mRNA	327	28.091	728	2764.45
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	2597	188.323
YBL101C_mRNA	3354	3055	649	22.6609
YLL040C_mRNA	9435	9136	1107	12.9251
YDR181C_mRNA	1446	1147	376	34.9678
YML116W-A_mRNA	303	9.89396	3	32.3441
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	705	145.459
YLR216C_mRNA	1116	817	1178.82	153.91
YGL118C_mRNA	438	139	1	0.767412
YMR021C_mRNA	1254	955	205	22.8978
YNL079C_mRNA	600	301	2762	978.815
YBL058W_mRNA	1272	973	1460	160.06
YJR127C_mRNA	4143	3844	1542	42.7902
YLR088W_mRNA	1845	1546	400	27.599
YKL128C_mRNA	888	589	671	121.521
YLR100W_mRNA	1044	745	947	135.593
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	908	48.9669
YOR292C_mRNA	930	631	338	57.1388
YNL219C_mRNA	1668	1369	862	67.1657
YPR179C_mRNA	1968	1669	304	19.4295
YOL062C_mRNA	1476	1177	786	71.2344
YDR540C_mRNA	540	241	38	16.8194
YER087W_mRNA	1731	1432	148.209	11.0402
YOL140W_mRNA	1272	973	142	15.5675
YFL009W_mRNA	2340	2041	696.945	36.4249
YLL004W_mRNA	1851	1552	74	5.08608
YKL057C_mRNA	3114	2815	620	23.494
YPL130W_mRNA	672	373	17	4.86165
YDL046W_mRNA	522	223	943	451.077
YPL072W_mRNA	1500	1201	211	18.7406
YPR150W_mRNA	522	223	9.573	4.57917
YER180C_mRNA	804	505	228	48.16
YGL157W_mRNA	1044	745	791	113.257
YDR252W_mRNA	450	151	24	16.9542
YLR037C_mRNA	375	76	39	54.7387
YMR307W_mRNA	1680	1381	6388	493.418
YIL116W_mRNA	1158	859	809	100.461
YAL040C_mRNA	1743	1444	953	70.3994
YGL232W_mRNA	870	571	302	56.4176
YHR181W_mRNA	687	388	299	82.2021
YBR051W_mRNA	351	52	1	2.05135
YPL259C_mRNA	1428	1129	562	53.0989
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	213	10.3985
YIR005W_mRNA	447	148	48	34.5958
YDL080C_mRNA	1830	1531	353	24.5948
YJL209W_mRNA	1965	1666	239	15.3026
YLR286C_mRNA	1689	1390	7281	558.753
YEL044W_mRNA	501	202	910	480.544
YOR371C_mRNA	2694	2395	133	5.92365
YLR071C_mRNA	3249	2950	689	24.9138
YBL050W_mRNA	879	580	957	176.006
YOR025W_mRNA	1344	1045	264	26.9483
YHL001W_mRNA	417	118	639.199	577.827
YJR042W_mRNA	2235	1936	555	30.5795
YNL185C_mRNA	477	178	143	85.6958
YBR129C_mRNA	987	688	337	52.2498
YKL145W_mRNA	1404	1105	3250	313.736
YIL015W_mRNA	1764	1465	249	18.1303
YPL018W_mRNA	1110	811	52	6.83952
YLR160C_mRNA	1089	790	1667.75	225.189
YIL047C_mRNA	2709	2410	519.26	22.9832
YBL039C-A_mRNA	84	1.12925	0	0
YOR061W_mRNA	1020	721	1215	179.756
YJR005C-A_mRNA	282	4.5528	1	23.4296
YLR352W_mRNA	2424	2125	410	20.5811
YDR068W_mRNA	933	634	685	115.251
YJL128C_mRNA	2007	1708	968	60.4548
YPL228W_mRNA	1650	1351	540	42.6365
YML036W_mRNA	546	247	119	51.3918
YKL114C_mRNA	1104	805	481	63.7371
YDR078C_mRNA	672	373	100	28.5979
YCR105W_mRNA	1086	787	126	17.0781
YJR083C_mRNA	930	631	288	48.6863
YDR248C_mRNA	582	283	120	45.2312
YPL199C_mRNA	723	424	583	146.672
YNL136W_mRNA	1278	979	969	105.581
YLL045C_mRNA	771	472	8636.74	1951.87
YOR316C-A_mRNA	210	1.66472	0	0
YNL264C_mRNA	1053	754	397	56.1646
YLR320W_mRNA	4365	4066	299	7.84417
YBR028C_mRNA	1578	1279	323	26.9386
YKL098W_mRNA	1074	775	541	74.4627
YBR063C_mRNA	1215	916	188.493	21.9505
