target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
YDR033W_mRNA	3.01758785196868e-186	1.76468537583128e-182	-2.65820262253898	0.0913284636036989	7.46027374967807	2.12544456318655	0.000853774561556633	0.00618648599421427	0.0116575578347616	0.0116575578347616
YGR234W_mRNA	1.64418870576657e-168	4.80760777566146e-165	-2.81036909269169	0.101570660303978	6.9037529531189	2.38183224998852	0.00193628086893233	0.0135386176829469	0.0105316194796907	0.0135386176829469
YML123C_mRNA	5.45290100889148e-130	1.06295216999991e-126	-3.34419763007255	0.137859951133545	7.40005122051477	3.37790377604671	0.0015575492566	0.0269504999332151	0.0115345467097372	0.0269504999332151
YHR215W_mRNA	1.70215905719427e-127	2.48855654161803e-124	-3.46188420052246	0.144122625689733	6.49618757833508	3.6031305869667	0.0209720339068925	-0.0112996318836484	0.0101849629466618	0.0101849629466618
YER081W_mRNA	3.77902849846649e-121	4.4199517318064e-118	2.2043668836675	0.0941826000166053	7.94781720555729	1.4675817675692	0.000717402892682609	0.0115472973900721	0.0125881403261492	0.0125881403261492
YBR092C_mRNA	9.6041950855357e-100	9.36088881003546e-97	-1.90227556088861	0.0897311139873549	6.63950442467188	1.0928515074117	0.00184181463251977	0.00722795354932373	0.0102356945935978	0.0102356945935978
YIL121W_mRNA	1.45928764317924e-93	1.2191305910446e-90	-1.92542876200067	0.0938367661738338	6.29464425862699	1.1204324973382	0.00277675984841653	0.00753539274703859	0.0104312481805276	0.0104312481805276
YIL169C_mRNA	5.48463493329065e-82	4.00926813623546e-79	-1.99304418526406	0.103915030703317	6.99231483749661	1.20462553765175	0.00152535279915391	0.014672147609953	0.0106611939893365	0.014672147609953
YER011W_mRNA	6.00437661905399e-78	3.90151049646975e-75	-2.56555699672825	0.13727113177263	6.19322401326893	1.99723684738015	0.00302549922729106	0.0252395461999171	0.0106618952574212	0.0252395461999171
YOR290C_mRNA	1.4334745031305e-73	8.38295889430717e-71	-5.85081227847945	0.322466285801497	4.35440462441299	10.3050281879879	0.130320506281379	-0.0860368905487859	0.0256562519365398	0.0256562519365398
YPL019C_mRNA	1.52872319015315e-71	8.12724837819601e-69	-1.60390828146505	0.08967627032706	7.28128300111209	0.776263964721386	0.000793699512468477	0.0048405906322015	0.0112690506771894	0.0112690506771894
YOR153W_mRNA	1.05120403305962e-65	5.12286765444389e-63	-1.84209137848437	0.107598256592732	8.47568033347018	1.03188305579209	0.000281615192974059	0.0170844620397189	0.0137575168661001	0.0170844620397189
YER001W_mRNA	2.15958992771201e-63	9.71483222866141e-61	-1.6232716892527	0.0965816334572541	6.04628122446838	0.798676148273258	0.00293960887574731	0.00727646004233167	0.0110524090061598	0.0110524090061598
YKL109W_mRNA	6.06875183335266e-63	2.53500433724617e-60	-1.53192682914685	0.0914808258757293	6.99176126152912	0.714082432761465	0.00101209937393229	0.011541012880426	0.0106602643503702	0.011541012880426
YBR067C_mRNA	3.46630504531863e-57	1.35139679366822e-54	-1.83941580175602	0.115412540266583	7.47241950149697	1.03101921286587	0.00080056874712359	0.0191795129290548	0.011680884188614	0.0191795129290548
YPL095C_mRNA	3.61513612868014e-56	1.32133225503259e-53	-1.50888002147163	0.0955559918775221	6.07573692710146	0.689330930022707	0.00273590238169068	0.00515816544810978	0.0109605189938549	0.0109605189938549
YFR015C_mRNA	3.49103971638181e-54	1.20091766243534e-51	-2.17481744718939	0.140314499867691	8.02396114483169	1.44257506922756	0.000481785165175902	0.0290504531445046	0.0127455781250335	0.0290504531445046
YDR406W_mRNA	5.47870726237076e-53	1.77997111501912e-50	-1.34727401618211	0.0879325529420471	7.0750427334801	0.547870745524716	0.000784187580984971	0.00337401632010811	0.0108140132193739	0.0108140132193739
