target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	267	31.3549
YDL245C_mRNA	1704	1405	133.56	6.77613
YBR232C_mRNA	360	61	29.0418	33.9372
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	198	8.8047
YGR014W_mRNA	3921	3622	1289	25.3681
YKL119C_mRNA	648	349	186	37.9901
YPR031W_mRNA	2247	1948	238	8.70906
YKL066W_mRNA	444	145	94	46.2107
YJL076W_mRNA	3570	3271	1636.43	35.6616
YPL174C_mRNA	2607	2308	396	12.2304
YIL003W_mRNA	882	583	284	34.7242
YML066C_mRNA	1110	811	144	12.6568
YMR129W_mRNA	4014	3715	870	16.6933
YBR140C_mRNA	9279	8980	1305	10.359
YGR242W_mRNA	309	13.0646	3	16.3685
YKR047W_mRNA	306	11.3524	110	690.7
YKL029C_mRNA	2010	1711	956.719	39.8582
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	5681	450.953
YDL235C_mRNA	504	205	265	92.1457
YER091C_mRNA	2304	2005	7759	275.851
YMR121C_mRNA	615	316	598.095	134.917
YDR356W_mRNA	2835	2536	560	15.7406
YDR337W_mRNA	861	562	453	57.4573
YKL008C_mRNA	1257	958	1029	76.5655
YER055C_mRNA	894	595	1873	224.39
YFR004W_mRNA	921	622	2414	276.65
YDR108W_mRNA	2097	1798	411	16.2943
YDL200C_mRNA	567	268	127	33.7794
YJR134C_mRNA	2124	1825	1470	57.4166
YMR135C_mRNA	1368	1069	2090	139.364
YGR012W_mRNA	1182	883	544	43.9158
YNL244C_mRNA	327	28.091	644	1634.19
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	3562	172.609
YBL101C_mRNA	3354	3055	1006	23.4731
YLL040C_mRNA	9435	9136	1650	12.8739
YDR181C_mRNA	1446	1147	566	35.1752
YML116W-A_mRNA	303	9.89396	21	151.298
YPR096C_mRNA	303	9.89396	2	14.4093
YJL210W_mRNA	816	517	905	124.779
YLR216C_mRNA	1116	817	1651.26	144.071
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	257	19.1828
YNL079C_mRNA	600	301	4052	959.591
YBL058W_mRNA	1272	973	2187	160.221
YJR127C_mRNA	4143	3844	2316	42.9475
YLR088W_mRNA	1845	1546	586	27.0191
YKL128C_mRNA	888	589	876	106.016
YLR100W_mRNA	1044	745	1685	161.223
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	1306	47.0652
YOR292C_mRNA	930	631	365	41.2332
YNL219C_mRNA	1668	1369	1104	57.4842
YPR179C_mRNA	1968	1669	447	19.0912
YOL062C_mRNA	1476	1177	1415	85.6965
YDR540C_mRNA	540	241	32	9.4649
YER087W_mRNA	1731	1432	301.918	15.029
YOL140W_mRNA	1272	973	227	16.6301
YFL009W_mRNA	2340	2041	1086.25	37.9377
YLL004W_mRNA	1851	1552	136	6.24641
YKL057C_mRNA	3114	2815	919	23.2713
YPL130W_mRNA	672	373	25	4.77765
YDL046W_mRNA	522	223	1166	372.715
YPL072W_mRNA	1500	1201	238.961	14.183
YPR150W_mRNA	522	223	12.2636	3.92009
YER180C_mRNA	804	505	212	29.9245
YGL157W_mRNA	1044	745	1158	110.799
YDR252W_mRNA	450	151	26	12.2738
YLR037C_mRNA	375	76	52	48.7723
YMR307W_mRNA	1680	1381	10240	528.554
YIL116W_mRNA	1158	859	986	81.8214
YAL040C_mRNA	1743	1444	788	38.8993
YGL232W_mRNA	870	571	402	50.1849
YHR181W_mRNA	687	388	432	79.3661
YBR051W_mRNA	351	52	7	9.59572
YPL259C_mRNA	1428	1129	723	45.6486
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	325	10.6027
YIR005W_mRNA	447	148	41	19.7472
YDL080C_mRNA	1830	1531	553	25.7474
YJL209W_mRNA	1965	1666	301	12.8788
YLR286C_mRNA	1689	1390	8008	410.669
YEL044W_mRNA	501	202	1069	377.233
YOR371C_mRNA	2694	2395	234	6.96456
YLR071C_mRNA	3249	2950	890	21.5056
YBL050W_mRNA	879	580	1369	168.251
YOR025W_mRNA	1344	1045	377	25.7163
YHL001W_mRNA	417	118	1580.87	954.988
YJR042W_mRNA	2235	1936	840	30.9284
YNL185C_mRNA	477	178	172	68.8797
YBR129C_mRNA	987	688	444	46.0021
YKL145W_mRNA	1404	1105	5176	333.899
YIL015W_mRNA	1764	1465	282	13.7213
YPL018W_mRNA	1110	811	69	6.06473
YLR160C_mRNA	1089	790	1732.75	156.348
YIL047C_mRNA	2709	2410	737.081	21.8012
YBL039C-A_mRNA	84	1.12925	0	0
YOR061W_mRNA	1020	721	1617	159.867
YJR005C-A_mRNA	282	4.5528	0	0
YLR352W_mRNA	2424	2125	528	17.7116
YDR068W_mRNA	933	634	656	73.756
