target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	233	29.0795
YDL245C_mRNA	1704	1405	134.335	7.24322
YBR232C_mRNA	360	61	34	42.2249
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	195	9.21553
YGR014W_mRNA	3921	3622	1191	24.9105
YKL119C_mRNA	648	349	186	40.3745
YPR031W_mRNA	2247	1948	247	9.60566
YKL066W_mRNA	444	145	117	61.1276
YJL076W_mRNA	3570	3271	1308.35	30.3013
YPL174C_mRNA	2607	2308	399	13.0965
YIL003W_mRNA	882	583	276	35.8641
YML066C_mRNA	1110	811	198	18.4954
YMR129W_mRNA	4014	3715	723	14.7434
YBR140C_mRNA	9279	8980	1244	10.4945
YGR242W_mRNA	309	13.0646	5	28.993
YKR047W_mRNA	306	11.3524	99	660.645
YKL029C_mRNA	2010	1711	797.138	35.2942
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	4778	403.078
YDL235C_mRNA	504	205	262	96.8204
YER091C_mRNA	2304	2005	6551	247.521
YMR121C_mRNA	615	316	605.742	145.218
YDR356W_mRNA	2835	2536	372	11.1125
YDR337W_mRNA	861	562	484	65.2422
YKL008C_mRNA	1257	958	1053	83.2688
YER055C_mRNA	894	595	1520	193.529
YFR004W_mRNA	921	622	2077	252.968
YDR108W_mRNA	2097	1798	333	14.0305
YDL200C_mRNA	567	268	120	33.9208
YJR134C_mRNA	2124	1825	1243	51.5974
YMR135C_mRNA	1368	1069	1968	139.465
YGR012W_mRNA	1182	883	559	47.959
YNL244C_mRNA	327	28.091	676	1823.05
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	2981	153.521
YBL101C_mRNA	3354	3055	874	21.673
YLL040C_mRNA	9435	9136	1405	11.6504
YDR181C_mRNA	1446	1147	522	34.4768
YML116W-A_mRNA	303	9.89396	22	168.45
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	1092	160.012
YLR216C_mRNA	1116	817	1463.82	135.733
YGL118C_mRNA	438	139	2	1.09002
YMR021C_mRNA	1254	955	240	19.0383
YNL079C_mRNA	600	301	3063	770.903
YBL058W_mRNA	1272	973	2158	168.019
YJR127C_mRNA	4143	3844	1918	37.7994
