target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	125	13.1241
YDL245C_mRNA	1704	1405	39.5483	1.7939
YBR232C_mRNA	360	61	5	5.22381
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	69	2.74323
YGR014W_mRNA	3921	3622	390	6.86219
YKL119C_mRNA	648	349	188	34.3304
YPR031W_mRNA	2247	1948	102	3.33701
YKL066W_mRNA	444	145	66	29.0083
YJL076W_mRNA	3570	3271	454.971	8.86442
YPL174C_mRNA	2607	2308	161	4.44567
YIL003W_mRNA	882	583	202	22.0816
YML066C_mRNA	1110	811	72	5.65794
YMR129W_mRNA	4014	3715	554	9.50381
YBR140C_mRNA	9279	8980	670	4.75494
YGR242W_mRNA	309	13.0646	1	4.8781
YKR047W_mRNA	306	11.3524	111	623.137
YKL029C_mRNA	2010	1711	513.073	19.1107
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	3812	270.535
YDL235C_mRNA	504	205	144	44.7667
YER091C_mRNA	2304	2005	1210	38.4608
YMR121C_mRNA	615	316	516.987	104.265
YDR356W_mRNA	2835	2536	205	5.15171
YDR337W_mRNA	861	562	344	39.0094
YKL008C_mRNA	1257	958	882	58.6746
YER055C_mRNA	894	595	3070	328.828
YFR004W_mRNA	921	622	1439	147.441
YDR108W_mRNA	2097	1798	189	6.69914
YDL200C_mRNA	567	268	114	27.1092
YJR134C_mRNA	2124	1825	419	14.6318
YMR135C_mRNA	1368	1069	930	55.4437
YGR012W_mRNA	1182	883	366	26.416
YNL244C_mRNA	327	28.091	767	1740.11
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	2369	102.636
YBL101C_mRNA	3354	3055	522	10.8895
YLL040C_mRNA	9435	9136	716	4.99464
YDR181C_mRNA	1446	1147	215	11.946
YML116W-A_mRNA	303	9.89396	17	109.503
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	560	69.031
YLR216C_mRNA	1116	817	1719	134.091
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	133	8.87555
YNL079C_mRNA	600	301	2442	517.042
YBL058W_mRNA	1272	973	1091	71.4593
YJR127C_mRNA	4143	3844	965	15.9989
YLR088W_mRNA	1845	1546	282	11.6248
YKL128C_mRNA	888	589	771	83.423
YLR100W_mRNA	1044	745	1293	110.609
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	761	24.5191
YOR292C_mRNA	930	631	308	31.1077
YNL219C_mRNA	1668	1369	495	23.0435
YPR179C_mRNA	1968	1669	163	6.22412
