target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
YAL015C_mRNA	0.00598572491571446	0.0278107518093909	0.261077234997195	0.0949868337147502	5.99810757844949	0.0263964057129213	0.00269882986360927	0.00473618128987519	0.0108349180051211	0.0108349180051211
YAL017W_mRNA	0.530528784375995	0.684608539746093	-0.0604705894940323	0.0964137178060974	7.07536887049218	0.0122517336355592	0.000842766845485933	0.0131006406263048	0.0103052473465824	0.0131006406263048
YAL025C_mRNA	0.00110643789599927	0.00738593507186149	-0.567244477566925	0.1738966901683	5.78073591396834	0.13281795982084	0.00363030470983969	0.0417297835673947	0.0114605558697069	0.0417297835673947
YAL043C_mRNA	0.74792817716397	0.841494413325674	0.033853003258667	0.10533885485391	6.60378653463365	0.0136593369592091	0.00130285187636922	0.0153415596365305	0.010171332346248	0.0153415596365305
YAL044W-A_mRNA	0.877326510650681	0.924255257906825	-0.0272684522893359	0.176655811951559	4.29275674939381	0.0376718016225942	0.0155938028109325	0.0312171110334641	0.0263130057491017	0.0312171110334641
YAR035W_mRNA	0.15894219842527	0.311426500171964	0.359111484961724	0.25493522975344	5.4818678779391	0.116678683232751	0.00497943168042263	0.092508525373736	0.0130326504940221	0.092508525373736
YAR061W	0.836594555574243	0.898854504841767	-0.0426307424489749	0.206693126512231	3.80392497722795	0.0118894049795383	0.0272818321016953	-0.0131015934529291	0.0368012407194064	0.0368012407194064
YBL009W_mRNA	0.0770765753575916	0.188611707152392	0.197547723219709	0.111741061834379	5.40111022814037	0.0211888595346927	0.00516051762533159	0.00669114318705042	0.0135685797244803	0.0135685797244803
YBL014C_mRNA	0.155210992696258	0.306734391392532	0.228604963489075	0.160834928957675	5.21158779125833	0.0467195180469367	0.00613857546836779	0.0326632360908628	0.0149611089037181	0.0326632360908628
YBL019W_mRNA	0.254873636352703	0.428315706088102	0.132391463875399	0.116276540687857	5.20680923929724	0.00737690979328007	0.0052799969954856	-0.00263167214403711	0.0150003538760168	0.0150003538760168
YBL024W_mRNA	0.199592238098959	0.365472661186768	-0.132833152270867	0.103556315733116	6.47219008993577	0.0181620865365248	0.00156194080841426	0.014523924983911	0.0102909361958641	0.014523924983911
YBL030C_mRNA	0.905039152284256	0.942089508350973	0.0107921521994171	0.0904637042632283	7.9814001085544	0.00231588642369316	0.000376060247032038	0.00247512132667373	0.0118994624365052	0.0118994624365052
YBL033C_mRNA	0.364057320765757	0.541920343896659	-0.144492739440708	0.1591923957507	6.89653152914109	0.036674108163141	0.00100698079607005	0.037006347501201	0.0101299393538276	0.037006347501201
YBL034C_mRNA	0.0382101773735307	0.116041114130038	0.230191170466519	0.111064340959107	5.35016380919149	0.0225379544149611	0.00458376035819031	0.00371819205023161	0.0139191713908308	0.0139191713908308
YBL041W_mRNA	0.375299857286783	0.552610620507209	0.0949103625111005	0.107051058337839	7.7459344920411	0.0164543079830982	0.000393909618880259	0.0167959840179967	0.0114448926469129	0.0167959840179967
YBL059C-A_mRNA	0.119578231093954	0.256684813791089	-0.358551690142574	0.230350796316774	3.84774928791698	0.102241581587756	0.0201255902114287	0.0594666438342294	0.0356815687397805	0.0594666438342294
YBL086C_mRNA	0.0560500701343318	0.150236747643245	0.166731485970282	0.0872644505514421	6.71670740859729	0.00891443379295107	0.00131794447485177	-0.000599672888859742	0.0101046820202158	0.0101046820202158
YBL089W_mRNA	0.0847751630956869	0.201116311432261	-0.18180833538394	0.105480079622091	5.65267857252225	0.0232675378810234	0.00367921725316135	0.0130098535424627	0.0120346771237059	0.0130098535424627
YBL095W_mRNA	0.231816837342631	0.401729674130942	0.122177723191147	0.102181615051756	5.75740489436577	0.017007517758754	0.00373966008537069	0.0119219635965072	0.0115517092628918	0.0119219635965072
YBL113C_mRNA	0.518644171579464	0.676608091374888	0.150873603997695	0.233754269131015	7.19919716188034	0.0723981233193458	0.00360749361190067	0.0783540938935618	0.0104836793254773	0.0783540938935618
YBR001C_mRNA	0.386766451451809	0.563283397402088	0.0755791323867188	0.087324617421653	6.66263889660968	0.00356559139535987	0.00130772911940722	0.00100718315516923	0.0101306540923499	0.0101306540923499
YBR005W_mRNA	0.0518159937849784	0.142436692497872	-0.320819671406812	0.164974742306659	6.50338690258024	0.0635375771874511	0.00150809003299732	0.0393169083657256	0.0102604922217024	0.0393169083657256
YBR006W_mRNA	0.499056830355292	0.661232569637022	0.068884267879451	0.101903647383988	6.2405999431725	0.0138847367285785	0.00198086477399674	0.0135956652512435	0.0104422144549516	0.0135956652512435
YBR012C_mRNA	0.945233243522955	0.969674447875924	0.0225734242886411	0.328608679621783	2.65833107995617	0.0137745502323997	0.0763399166549881	-0.0593128136710317	0.0856355798291694	0.0856355798291694
YBR042C_mRNA	0.46204806291378	0.633377452763118	0.0691033833326918	0.0939570267538472	6.00533404845498	0.0036158282909038	0.0024232557289369	0.000305800539183487	0.0108186285856978	0.0108186285856978
YBR053C_mRNA	0.612949088858618	0.750949891168443	-0.0851757766788149	0.168375389908844	6.43472139532014	0.036196800192198	0.00190517252844106	0.0406202353619916	0.0103277088628238	0.0406202353619916
YBR059C_mRNA	0.0129018526848677	0.0497740718872134	0.219493170013044	0.0882751180992834	7.56601344608337	0.0209420544439985	0.000572942528258106	0.00753815614584962	0.0111158021849056	0.0111158021849056
YBR060C_mRNA	0.928205008207271	0.958711007369179	-0.00875186559400155	0.0971313047350661	5.84043403100515	0.00454357025490576	0.00289832413637432	0.00275241550049211	0.0112534114029301	0.0112534114029301
YBR079C_mRNA	0.0920967221749866	0.212888042911932	-0.152034710967762	0.0902583275624015	7.9405479586734	0.0149135503548629	0.000401192652373316	0.00957278778906111	0.0118186558891693	0.0118186558891693
YBR089C-A_mRNA	0.541731825437233	0.693783844206932	-0.204129016269177	0.334530115933743	5.32523906208649	0.146793074744879	0.0049163636309447	0.162949234069021	0.0140932531810141	0.162949234069021
YBR093C_mRNA	2.21704665088649e-19	1.6318630217183e-17	-1.58515996045342	0.176090354977843	6.58664614969031	0.791029005806871	0.00187497910349033	0.044636740570844	0.0101851117647795	0.044636740570844
YBR104W_mRNA	0.0217709303022613	0.0750379446154344	-0.249790548229231	0.108872468901063	5.45520030749094	0.0309985592147944	0.00457358252613334	0.0107763722481122	0.0132062392007861	0.0132062392007861
YBR106W_mRNA	0.0582900804986623	0.153591479184888	-0.210400774492474	0.111116801713037	8.239110576465	0.0280968781196312	0.000243891667232562	0.018276523767169	0.0124279656346696	0.018276523767169
YBR111C_mRNA	0.118030086077045	0.254337558364789	0.1640320475943	0.104940501870803	7.03237278322211	0.0212869645108688	0.000871190864890057	0.0156475725344538	0.0102528245218538	0.0156475725344538
YBR119W_mRNA	0.196541826690161	0.362396651100956	0.150386868083813	0.11644655271632	5.25277973646531	0.0142777130392326	0.00570776096701864	0.00365830154750035	0.0146319384922533	0.0146319384922533
YBR123C_mRNA	0.0168402953626413	0.061281095262402	0.241070259777482	0.100858785450127	6.09676317476989	0.0296414545677244	0.0026549616751528	0.0126037802285593	0.0106216405050722	0.0126037802285593
YBR127C_mRNA	0.0115955107730762	0.0462662533984224	-0.254509612878788	0.100827005148603	8.4078607381136	0.0316318448749972	0.000239493965566538	0.0150096334852882	0.0127915002791421	0.0150096334852882
YBR136W_mRNA	0.0246409608746536	0.0823918321176404	0.228639154227525	0.101753734273129	5.68294178248493	0.0207525061118608	0.00364721340579416	0.00268997066682761	0.0118835202519956	0.0118835202519956
YBR148W_mRNA	4.21331730630981e-06	6.4929192869138e-05	0.897128005844373	0.1950035660662	3.93289151850129	0.250850651356715	0.0234226790666504	-0.0116738619471199	0.0336169071011519	0.0336169071011519
YBR162C_mRNA	0.151694057931653	0.302000247744914	0.137595398036249	0.0959807181476346	8.79226391872236	0.0150061320376702	0.00014779470061628	0.0115101852611889	0.0136706526835872	0.0136706526835872
YBR215W_mRNA	0.161245529031966	0.314397870130643	0.262138911702969	0.187122479573495	5.92397866357777	0.0626328295427244	0.0029816333701079	0.0495406001724915	0.0110137626310189	0.0495406001724915
YBR230C_mRNA	0.603353284546776	0.742772507428404	0.127011687721386	0.244448624020173	6.36240813735338	0.0765457463877773	0.00174598987824185	0.0878867047997918	0.010378947313721	0.0878867047997918
YBR240C_mRNA	0.502766368226424	0.66457350280213	0.194071626644074	0.28959715330288	4.23135780679229	0.111938952321841	0.0189058109884282	0.10689395581327	0.0274121734550976	0.10689395581327
YBR242W_mRNA	0.47630768027946	0.644693794422961	-0.0781392156650038	0.109706996380712	5.41455576689187	0.0110469037439924	0.00457604443507662	0.00694293386063546	0.0134773931472397	0.0134773931472397
YBR252W_mRNA	0.137257677209175	0.281931355538139	-0.374497611599774	0.252003486011309	5.56634243799549	0.118281446682403	0.00408277048863935	0.0911758649541387	0.0125113633951107	0.0911758649541387
YBR276C_mRNA	0.914987479696962	0.949441654873828	0.0092899561363757	0.0870255195276268	6.76683274345956	0.00496568481299416	0.00126729156961612	0.00490745071474565	0.0100928700039639	0.0100928700039639
YBR279W_mRNA	0.987628774067501	0.993310924511614	0.0013529386257674	0.0872545366637655	6.66179985223057	0.00788331975779079	0.00128888022374011	0.00856458305740148	0.0101311510288725	0.0101311510288725
YCL014W_mRNA	0.00170497403175505	0.010457921857059	0.47530757165194	0.151500935114911	5.57950520311561	0.0953182263097298	0.00480256648103554	0.029626233530003	0.0124346800031559	0.029626233530003
YCL025C_mRNA	2.70707711680537e-24	2.44248215990472e-22	-1.76306017928663	0.173363824658444	7.13310995507629	0.968580377576103	0.00101168322222421	0.0440708403280816	0.0103839306990501	0.0440708403280816
YCL035C_mRNA	0.0493641397515019	0.137658523315006	-0.374946493330273	0.19077042446535	5.94026605357609	0.0858474876790281	0.00284557762179133	0.0517444546542432	0.0109722883647946	0.0517444546542432
YCL040W_mRNA	3.25483287303385e-05	0.000387394363654284	-0.565236455223776	0.136042158334735	9.79332821632967	0.11805663770743	5.11256601068603e-05	0.0277100776064526	0.0162781761178849	0.0277100776064526
YCL050C_mRNA	0.013494915575921	0.0514240856482983	-0.215984601074315	0.0874277906492286	7.49962496496155	0.016409698613053	0.000467065200759704	0.00255155260259479	0.0109983626659483	0.0109983626659483
YCL054W_mRNA	0.32423053750171	0.501450270053793	-0.237274274761405	0.240691740334582	6.12215413632627	0.0864087410774127	0.00235673061695082	0.0845420401809837	0.0105735947378017	0.0845420401809837
YCR004C_mRNA	0.171926522308692	0.329820214231222	0.143694798156719	0.105190796891018	7.41362519707834	0.0194725830058706	0.00063710029976293	0.0159605553260881	0.0108483199638313	0.0159605553260881
YCR030C_mRNA	0.120037483778626	0.257373597348088	-0.134477454763113	0.0865020239140107	6.90032840726431	0.00950674309056832	0.00109153229155512	0.0040103268818183	0.010132367920275	0.010132367920275
YCR032W_mRNA	0.826367453489945	0.892160457172665	-0.0231664031233215	0.105607715584972	6.12594215973681	0.0135445921793932	0.00216016579283667	0.0145693185937778	0.0105671757651924	0.0145693185937778
YCR033W_mRNA	0.0697386896923357	0.1749409103762	0.156099825496825	0.0860716075906769	6.90214592553847	0.0144425265608741	0.000978929637940112	0.00793654524310055	0.0101335528119251	0.0101335528119251
YCR035C_mRNA	0.920653705489009	0.954082406169974	0.00917632565770216	0.092122244440181	6.17864131917457	0.00258612541152141	0.00223458080787542	0.000966499099310277	0.0104951810731693	0.0104951810731693
YCR043C_mRNA	0.0377490504456632	0.114952742620055	-0.292421595599517	0.140751792023086	4.8156365258517	0.0494263972211423	0.00921216418281935	0.0205044362537456	0.0188953061829742	0.0205044362537456
YCR050C_mRNA	0.414300220397507	0.588520932682493	0.172924422870784	0.211826434866783	3.74484874304281	0.0628153830176038	0.0236324543132533	0.0436732034493039	0.0383749320245545	0.0436732034493039
YCR067C_mRNA	0.273562304451872	0.447589216467906	-0.0943296815347604	0.0861540290082568	6.81625970851577	0.00517989923866982	0.00103874483498886	0.00209934590642994	0.0100950302365445	0.0100950302365445
YCR073W-A_mRNA	0.288860261960531	0.46313680292554	-0.0913027818690161	0.0860839259622474	6.81790648408499	0.00892610133456488	0.00102029957166328	0.00701125285515985	0.0100953638919472	0.0100953638919472
YCR088W_mRNA	0.481683490964237	0.648817107742341	0.10148745063706	0.144240785099069	7.66357835150834	0.0280563956942376	0.000470054574315382	0.0307380515546783	0.011292294770863	0.0307380515546783
YCR106W_mRNA	0.638632435382195	0.76745646477508	-0.0693530020382529	0.147681576312979	4.88139386348503	0.027614769246259	0.00747088300446978	0.0252438889689598	0.0181548611981609	0.0252438889689598
YDL014W_mRNA	0.0117355411027309	0.0465593027862956	-0.302716789244382	0.120125792475473	8.16595416008987	0.0448074835685608	0.000262940894764344	0.0213823681320262	0.0122746545778253	0.0213823681320262
YDL020C_mRNA	0.831348562368521	0.89537232535416	-0.032698397451627	0.153533564026308	6.74952058103006	0.0286078218979157	0.00121205161995721	0.0341467813039734	0.0100954691221306	0.0341467813039734
YDL025C_mRNA	0.0169231800181671	0.0614729019620953	-0.26792234237572	0.112177788120187	6.72800340594937	0.036635341840273	0.00121369891157411	0.0176620853097324	0.0101009050854791	0.0176620853097324
YDL044C_mRNA	0.216796347892773	0.384916308713295	0.163561097382966	0.132428293905274	4.87984875409785	0.0151336153138686	0.00813396886861873	0.000750963057297143	0.0181719106713739	0.0181719106713739
YDL047W_mRNA	0.394212268709397	0.568500371765783	0.0823259618933303	0.0966263432624968	6.52810421327089	0.0132372494552369	0.00174375820489027	0.0122612171135325	0.0102369789333816	0.0122612171135325
YDL052C_mRNA	0.234190244228281	0.404839377692523	-0.204209053024994	0.17165702980019	6.7768608208503	0.0478697642569975	0.00115982648845905	0.0430393773312759	0.0100921282344564	0.0430393773312759
YDL054C_mRNA	0.536175619987253	0.68894939130683	0.0617171911244974	0.0997680937857497	6.16983575262824	0.01308711054926	0.00238635872558225	0.012544150080881	0.010505176860158	0.012544150080881
YDL058W_mRNA	0.140322172716298	0.286169243228207	0.372777388604489	0.252800300021207	6.74279723516567	0.118378484465409	0.00129786506541172	0.0945641224708065	0.0100969122258922	0.0945641224708065
YDL075W_mRNA	0.240245396115961	0.411744101063936	-0.173956531619667	0.148127073603513	8.10601527923222	0.0354082183891522	0.000332678845765964	0.0325797660557447	0.012150981958906	0.0325797660557447
YDL116W_mRNA	0.218376876753513	0.38670473205418	0.121658784579764	0.0988408264402914	6.2606036314515	0.0161636687253073	0.00204125405786864	0.0126130093992311	0.0104299461446154	0.0126130093992311
YDL117W_mRNA	0.000356307803304156	0.00304303183463122	0.323780180730414	0.090682165136865	6.32573884570113	0.0370510084477496	0.00193754411953707	0.00506361440246791	0.0103973384913274	0.0103973384913274
YDL118W_mRNA	0.0383674740744129	0.116335532349553	0.455284768232397	0.219847987252586	3.6854305430053	0.0867413550541908	0.03246420928644	-0.00176909803786139	0.0400354969620797	0.0400354969620797
YDL123W_mRNA	0.273256295074329	0.447481181102399	0.153000986852943	0.139651116308467	4.75077519432563	0.0249041359530325	0.00959965895802234	0.0127520227415278	0.0196539924712793	0.0196539924712793
YDL135C_mRNA	0.0894754523255994	0.208465506168015	0.240763785525556	0.141778275287716	5.80054983608842	0.0415114553384498	0.00293002023966825	0.0272215987756707	0.0113878703133106	0.0272215987756707
YDL141W_mRNA	0.879169064955145	0.925209114750556	0.0142389143618368	0.0936631062835371	6.074327683733	0.00355183756962609	0.00249014906891384	0.00187361788729245	0.0106690171491079	0.0106690171491079
YDL144C_mRNA	0.820612825453991	0.889382504328123	-0.04052913336748	0.178733894869876	6.50240457949286	0.0388277494058827	0.00148435687038306	0.0464343508926506	0.0102614401023311	0.0464343508926506
YDL145C_mRNA	0.115057361051724	0.249315232719847	-0.143457157029098	0.0910340237095502	8.076109298568	0.0130642820689021	0.000340859715538239	0.00827200940701263	0.0120899304935882	0.0120899304935882
YDL188C_mRNA	0.0249627269348371	0.083073607094873	-0.284023957984093	0.126684484027283	6.68165523362938	0.0434596328045956	0.00148483511896812	0.0225886026209202	0.0101201219189196	0.0225886026209202
YDL191W_mRNA	0.00131738824469851	0.00850978041667839	-0.292901621024008	0.0911851190117417	8.09640572646913	0.0304736709559542	0.000340771814626216	0.00557955703088164	0.012131317079152	0.012131317079152
YDL206W_mRNA	0.138106622888215	0.282784937202296	0.143281879465286	0.0966241356700722	5.84826632694274	0.00765955918778715	0.0027756308930977	-0.00089981827702796	0.0112287044978851	0.0112287044978851
YDR020C_mRNA	0.0868507615188693	0.204221588876231	-0.301086049541755	0.175842428003784	4.08908657231077	0.0423279937492918	0.016198983603028	0.00271620512283867	0.030181855626371	0.030181855626371
YDR026C_mRNA	0.0174576271394924	0.0631273214080934	0.21683727653051	0.0912259566029819	6.23552614324199	0.0190752625931009	0.00203764184544722	0.00417453471099055	0.0104456208917465	0.0104456208917465
YDR031W_mRNA	0.662207963579521	0.783666458274559	0.146956261991778	0.336386898759623	3.79207526758339	0.142266217670119	0.024215969633274	0.145518248852401	0.0371108868961346	0.145518248852401
YDR034C_mRNA	0.58447570156701	0.728031567434919	0.0643263444961185	0.117628787271685	6.01567561804322	0.0178452014928787	0.00266993926504042	0.0180848581274705	0.0107955790280013	0.0180848581274705
YDR036C_mRNA	0.000338558835539126	0.00290921371122254	-0.342130837284241	0.0954644497551168	5.96367732650823	0.0387882324715819	0.00275518741776551	0.00183503698890574	0.0109150043328053	0.0109150043328053
YDR038C_mRNA	0.127224355830295	0.267553776885215	-0.1736675837036	0.113869981131529	6.40487123404912	0.0128141009601578	0.00909721011279051	-0.00438974502363617	0.0103523487915517	0.0103523487915517
YDR045C_mRNA	0.51513870754924	0.674394086129288	-0.117703865763472	0.180844393663352	3.96915188007893	0.0352419148910063	0.0162769591655331	0.0225801094423501	0.0327800829136651	0.0327800829136651
YDR051C_mRNA	0.00691486218595753	0.0308466818726048	0.249994591854633	0.0925591585767499	6.09240967595592	0.0227817643304432	0.00222001327475096	0.0028207061545913	0.0106307834799029	0.0106307834799029
YDR063W_mRNA	0.0406681906347417	0.120752578774281	0.224696993750085	0.10977444625088	5.40452435295768	0.0292012059540622	0.00453028015451696	0.0130379501629386	0.0135453634200141	0.0135453634200141
YDR076W_mRNA	2.15153880930894e-05	0.00027107450674041	0.573740104082107	0.1350435881567	4.84693752973502	0.107125860834967	0.00881603457095806	0.00164965133569565	0.0185391214823966	0.0185391214823966
YDR078C_mRNA	5.44358835470935e-07	1.03225197478793e-05	0.778295455339349	0.155349035399995	4.48635273404018	0.187745501687656	0.0130110218981862	-0.00548307571432284	0.0231889623013771	0.0231889623013771
YDR079W_mRNA	0.108892344339592	0.240483132347288	0.498406297099623	0.310883786950937	3.28452100590932	0.190501125883314	0.053762916498586	0.0912101769848476	0.0535804537170344	0.0912101769848476
YDR096W_mRNA	0.477724745501845	0.645661754263789	-0.0852196452961366	0.120033288001164	7.32236236051656	0.0194683046573641	0.000683006432404868	0.0209289789101506	0.0106887107693908	0.0209289789101506
YDR113C_mRNA	0.0180361903934498	0.0647174144072857	0.241629125652006	0.102174193142792	5.61991711093901	0.0274622054021411	0.00345133785624562	0.00898218101017362	0.0122080107603252	0.0122080107603252
YDR156W_mRNA	0.219259613337415	0.387729670327412	0.200683869087882	0.163356933437629	4.79586550163181	0.0441047898362	0.00853190400064003	0.0314963275525789	0.0191236103246712	0.0314963275525789
YDR177W_mRNA	0.715450645259552	0.817616120445748	-0.0322086395585395	0.0883528466278802	6.59890141456075	0.00481900622035618	0.00153415621281592	0.00410057788929982	0.0101751820480587	0.0101751820480587
YDR183W_mRNA	0.0886582617250022	0.207437642470929	0.236023898504075	0.138632228790446	4.75474799064038	0.0268265686292848	0.00922176622664103	0.00342121431056678	0.0196065760624686	0.0196065760624686
YDR261C_mRNA	0.00247956996417235	0.0141879173852447	-0.262398375106518	0.0867196566313863	6.6791009557148	0.0293935548824366	0.00115899516680132	0.0097631082142915	0.010121453102597	0.010121453102597
