target_id	W	pval	qval	b	se_b	mean_obs
YBR289W_mRNA	0.754003538741242	0.385211639410182	0.660362810417454	-0.124081834192291	0.142896473986965	5.98116273120403
YDR073W_mRNA	1.54343951961652	0.214106564796126	0.642319694388378	-0.314148535387326	0.252865879233947	5.94615779068355
YFL049W_mRNA	15.0247817482142	0.000106108618175471	0.000470979357996459	0.426814095312902	0.110112004143849	6.04242329009777
YGR275W_mRNA	0.407011595435411	0.523490211855284	0.726537251719951	0.133173182689639	0.208743705220427	5.52770432562426
YHL025W_mRNA	0.230362161887	0.631255420864996	0.726537251719951	0.0559866791824152	0.116648493826475	7.00148322791535
YJL176C_mRNA	1.00888706809976	0.315169610736356	0.660362810417454	0.143723364621588	0.143088950401127	6.04715273596412
YMR033W_mRNA	0.0128102793814227	0.909885865719978	0.909885865719978	0.0166021586403696	0.146684849191846	6.36057385804523
YNR023W_mRNA	0.859715732657871	0.353818253991109	0.660362810417454	0.108550641140947	0.117072517046713	5.41681780884486
YOR290C_mRNA	1438.5261771809	1.112537375587e-308	1.11254228525444e-308	-6.04388296034814	0.159351868796113	6.01940629600198
YPL016W_mRNA	14.828464836312	0.000117744839499115	0.000470979357996459	0.4329224497314	0.112424770957224	5.60788158223813
YPL129W_mRNA	0.206086787066023	0.649851984228097	0.726537251719951	-0.090998236972979	0.200450850822923	6.28871002531557
YPR034W_mRNA	0.186325679468984	0.665992480743289	0.726537251719951	-0.059264482963669	0.137296081698372	6.58407472329797
