target_id	W	pval	qval	b	se_b	mean_obs
YBR289W_mRNA	0.831883022481597	0.36172859800464	0.578191069376459	-0.117140478842402	0.128432774454372	6.1725156046169
YDR073W_mRNA	5.35782318376197	0.02062950845538	0.0825180338215201	-0.301170014432776	0.130112056495673	5.88523613912124
YFL049W_mRNA	1.75048915483739	0.185815250608808	0.44595660146114	0.169277408587603	0.127943813069121	6.21593808550424
YGR275W_mRNA	0.0178480743183245	0.893721505453995	0.935826613622202	0.0303890972079576	0.227468946133077	5.69605644600564
YHL025W_mRNA	2.24188251211056	0.134317366906601	0.402952100719802	0.193484169000025	0.129222759778701	6.99386504916246
YJL176C_mRNA	1.20139515994641	0.273043008994735	0.54608601798947	0.138514963056562	0.126372841733954	6.27746071306051
YMR033W_mRNA	0.184913656707117	0.66718408997826	0.800620907973912	0.0591961331209521	0.137660342162674	6.56794288733652
YNR023W_mRNA	0.00648287844836104	0.935826613622202	0.935826613622202	0.0160156814071371	0.198912227848868	5.58613863343757
YOR290C_mRNA	605.35749954405	1.14421807329743e-133	1.37306168795692e-132	-5.5826841018383	0.226901355469525	6.35912999685233
YPL016W_mRNA	6.56294485555741	0.0104123914442846	0.0624743486657078	0.326292626871731	0.127367282464142	5.80846741794094
YPL129W_mRNA	0.666276772685188	0.414352713007338	0.578191069376459	-0.155156260090358	0.190082425934685	6.44997390551702
YPR034W_mRNA	0.613045826586501	0.433643302032344	0.578191069376459	-0.109186196666574	0.139450882870577	6.65992201458063
