target_id	W	pval	qval	b	se_b	mean_obs
YBR289W_mRNA	0.0195961662106524	0.888670809107305	0.888670809107305	-0.0409994697030194	0.292882000501329	6.14485917684071
YDR073W_mRNA	0.362020061474185	0.547386479931595	0.884329056400922	-0.145519177815192	0.241854355775697	6.09659402648174
YFL049W_mRNA	2.06225571597593	0.150986517864961	0.362367642875907	0.269475135887982	0.18764951297745	6.15998435456453
YGR275W_mRNA	0.0387560291685155	0.843932784214832	0.888670809107305	-0.0434285990101807	0.220600342493746	5.87416282399532
YHL025W_mRNA	3.71026570688694	0.0540787816004702	0.324472689602821	0.473427402306541	0.245782459289821	7.18256527552868
YJL176C_mRNA	0.0940860846901859	0.759045428879545	0.888670809107305	0.0779485951255353	0.254123948239428	6.23244939860185
YMR033W_mRNA	0.189603540498997	0.663246792300692	0.884329056400922	-0.142490487003826	0.327237186034675	6.59716785668156
YNR023W_mRNA	0.203512494367951	0.651900475819572	0.884329056400922	0.127791150106931	0.28327303792767	5.68551501558007
YOR290C_mRNA	910.360531816923	5.49009476755827e-200	6.58811372106992e-199	-6.06957891953666	0.201164736300048	6.25027136314409
YPL016W_mRNA	2.793043811668	0.0946742425285926	0.362367642875907	0.291726485358274	0.174556885998365	5.74654165223318
YPL129W_mRNA	0.703741067491473	0.401529489374554	0.803058978749109	-0.146325967124072	0.174427499689349	6.60848524643461
YPR034W_mRNA	2.34755240983865	0.12547988563386	0.362367642875907	0.278059024591555	0.181480240679416	6.70649515507873
