target_id	W	pval	qval	b	se_b	mean_obs
YBR289W_mRNA	3.33931358301874	0.0676428220996599	0.133644487758249	-0.215710810758836	0.118043834660554	6.18467333812117
YDR073W_mRNA	5.48593107626417	0.0191701073770523	0.0575103221311568	-0.277028516648747	0.118276728380303	6.05903675711945
YFL049W_mRNA	11.6380241897295	0.000646172018380768	0.00258468807352307	0.372222843995241	0.10910970844505	6.09550096927744
YGR275W_mRNA	0.811656464464503	0.367630969250535	0.551446453875802	-0.133986895472783	0.148722336053608	5.71022124291156
YHL025W_mRNA	0.0838531919507214	0.772142040610549	0.842336771575145	0.0731631105481059	0.252657597290677	7.20622189388086
YJL176C_mRNA	4.77356249977417	0.0288999644677976	0.0693599147227143	0.246186241946386	0.112678867216205	6.15018559184437
YMR033W_mRNA	0.266435740743325	0.605732791360426	0.807643721813902	0.0709120129664768	0.137380019155551	6.35950404331131
YNR023W_mRNA	3.10694032901921	0.0779592845256452	0.133644487758249	0.240840316485966	0.136635242852225	5.50831087113829
YOR290C_mRNA	1494.66314756552	0	0	-6.57176629191998	0.169984940325024	6.11716339064925
YPL016W_mRNA	17.7106936436739	2.5717677226898e-05	0.000154306063361388	0.657353432058384	0.156200043091103	5.54157566285468
YPL129W_mRNA	0.115899282423554	0.73352532296638	0.842336771575145	-0.108587470343573	0.31896229122563	6.38887246867792
YPR034W_mRNA	0.0154799612450774	0.900983932311627	0.900983932311627	0.0170798091028865	0.137277094238467	6.68232503852983
