target_id	W	pval	qval	b	se_b	mean_obs
YBR289W_mRNA	8.63863898298977e-05	0.992584226254368	0.992584226254368	0.00102988382060003	0.110806585690362	6.18915422359608
YDR073W_mRNA	16.6252401814689	4.55409198696019e-05	0.00025047505928281	-0.398213595641081	0.0976634629323699	5.93017839556025
YFL049W_mRNA	1.44563323749514	0.229229930997996	0.360218462996851	0.229436714648738	0.190824376865594	6.48158527775749
YGR275W_mRNA	2.91662895334681	0.0876708445019861	0.19287585790437	0.27127350971591	0.158842529695056	5.89096259189395
YHL025W_mRNA	3.3277920214074	0.0681182635832765	0.19287585790437	0.326117777846556	0.178770718784084	7.49449142022142
YJL176C_mRNA	3.17147172467137	0.0749348940415189	0.19287585790437	0.31502582310347	0.17689507147576	6.37028985396816
YMR033W_mRNA	0.0123028939958732	0.911681045474824	0.992584226254368	-0.0127458754721033	0.114912171089441	6.53269464029762
YNR023W_mRNA	0.973952743042305	0.323696350740604	0.44508248226833	0.0992820624227027	0.10060089577558	5.72178968158326
YPL016W_mRNA	22.4036186920634	2.20957306918497e-06	2.43053037610347e-05	0.450109862533252	0.095095385393556	6.03473602330402
YPL129W_mRNA	0.00111817530385978	0.973324407198274	0.992584226254368	-0.00762915516087749	0.228150539220365	6.50420829590847
YPR034W_mRNA	1.8556257071158	0.173130506444176	0.31740592848099	0.151363878209107	0.11111611699564	6.86466397767731
