target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	173	21.5604
YDL245C_mRNA	1704	1405	109.784	5.91102
YBR232C_mRNA	360	61	16	19.8422
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	154	7.26752
YGR014W_mRNA	3921	3622	1182	24.687
YKL119C_mRNA	648	349	137	29.6957
YPR031W_mRNA	2247	1948	156	6.05807
YKL066W_mRNA	444	145	45	23.477
YJL076W_mRNA	3570	3271	1347.78	31.1699
YPL174C_mRNA	2607	2308	201	6.58808
YIL003W_mRNA	882	583	197	25.5621
YML066C_mRNA	1110	811	76	7.08911
YMR129W_mRNA	4014	3715	773	15.7405
YBR140C_mRNA	9279	8980	1050	8.84528
YGR242W_mRNA	309	13.0646	3	17.371
YKR047W_mRNA	306	11.3524	93	619.72
YKL029C_mRNA	2010	1711	2113.05	93.4239
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	4134	348.251
YDL235C_mRNA	504	205	133	49.0791
YER091C_mRNA	2304	2005	2204	83.1565
YMR121C_mRNA	615	316	334.514	80.0803
YDR356W_mRNA	2835	2536	274	8.17335
YDR337W_mRNA	861	562	271	36.4781
YKL008C_mRNA	1257	958	1146	90.4936
YER055C_mRNA	894	595	2717	345.439
YFR004W_mRNA	921	622	1594	193.864
YDR108W_mRNA	2097	1798	284	11.9489
YDL200C_mRNA	567	268	53	14.9603
YJR134C_mRNA	2124	1825	849	35.192
YMR135C_mRNA	1368	1069	1167	82.5832
YGR012W_mRNA	1182	883	386	33.0693
YNL244C_mRNA	327	28.091	600	1615.78
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	2898	149.034
YBL101C_mRNA	3354	3055	799	19.7849
YLL040C_mRNA	9435	9136	1217	10.077
YDR181C_mRNA	1446	1147	231	15.2352
YML116W-A_mRNA	303	9.89396	10	76.459
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	429	62.7719
YLR216C_mRNA	1116	817	1644.13	152.234
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	203	16.0802
YNL079C_mRNA	600	301	2240	562.964
YBL058W_mRNA	1272	973	1575	122.452
YJR127C_mRNA	4143	3844	1620	31.8809
YLR088W_mRNA	1845	1546	448	21.9213
YKL128C_mRNA	888	589	760	97.6106
YLR100W_mRNA	1044	745	1218	123.677
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	1005	38.436
YOR292C_mRNA	930	631	283	33.9278
YNL219C_mRNA	1668	1369	621	34.3152
YPR179C_mRNA	1968	1669	325	14.7308
YOL062C_mRNA	1476	1177	1235	79.376
YDR540C_mRNA	540	241	29	9.1029
YER087W_mRNA	1731	1432	218.706	11.5536
YOL140W_mRNA	1272	973	152	11.8176
YFL009W_mRNA	2340	2041	772.944	28.6486
YLL004W_mRNA	1851	1552	115	5.60538
YKL057C_mRNA	3114	2815	649	17.4407
YPL130W_mRNA	672	373	11	2.23091
YDL046W_mRNA	522	223	637	216.089
YPL072W_mRNA	1500	1201	188.968	11.9027
YPR150W_mRNA	522	223	15.5571	5.27743
YER180C_mRNA	804	505	153	22.9192
YGL157W_mRNA	1044	745	835	84.7869
YDR252W_mRNA	450	151	21	10.5206
YLR037C_mRNA	375	76	16	15.9259
YMR307W_mRNA	1680	1381	13451	736.817
YIL116W_mRNA	1158	859	550	48.436
YAL040C_mRNA	1743	1444	649	33.9998
YGL232W_mRNA	870	571	363	48.0916
YHR181W_mRNA	687	388	352	68.6293
YBR051W_mRNA	351	52	3	4.36432
YPL259C_mRNA	1428	1129	485	32.4972
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	284	9.83254
YIR005W_mRNA	447	148	22	11.245
YDL080C_mRNA	1830	1531	503	24.8537
YJL209W_mRNA	1965	1666	206	9.35386
YLR286C_mRNA	1689	1390	9696	527.687
YEL044W_mRNA	501	202	395	147.926
YOR371C_mRNA	2694	2395	283	8.93881
YLR071C_mRNA	3249	2950	639	16.3862
YBL050W_mRNA	879	580	650	84.7782
YOR025W_mRNA	1344	1045	245	17.7357
YHL001W_mRNA	417	118	1769.44	1134.37
YJR042W_mRNA	2235	1936	767	29.9701
YNL185C_mRNA	477	178	197	83.723
YBR129C_mRNA	987	688	299	32.8762
YKL145W_mRNA	1404	1105	3847	263.365
YIL015W_mRNA	1764	1465	362	18.6926
YPL018W_mRNA	1110	811	100	9.32777
YLR160C_mRNA	1089	790	778.75	74.571
YIL047C_mRNA	2709	2410	1434.67	45.0333
YBL039C-A_mRNA	84	1.12925	0	0
YOR061W_mRNA	1020	721	1104	115.833
YJR005C-A_mRNA	282	4.5528	0	0
YLR352W_mRNA	2424	2125	303	10.7865
YDR068W_mRNA	933	634	410	48.9208
YJL128C_mRNA	2007	1708	811	35.9196
YPL228W_mRNA	1650	1351	406	22.7337
YML036W_mRNA	546	247	97	29.708
YKL114C_mRNA	1104	805	363	34.1122
YDR078C_mRNA	672	373	64	12.9799
YCR105W_mRNA	1086	787	74	7.11305
YJR083C_mRNA	930	631	211	25.296
YDR248C_mRNA	582	283	133	35.552
YPL199C_mRNA	723	424	542	96.7013
YNL136W_mRNA	1278	979	439	33.9219
YLL045C_mRNA	771	472	13934.7	2233.34
YOR316C-A_mRNA	210	1.66472	0	0
YNL264C_mRNA	1053	754	420	42.1383
YLR320W_mRNA	4365	4066	270	5.02337
YBR028C_mRNA	1578	1279	360	21.2927
YKL098W_mRNA	1074	775	506	49.391
YBR063C_mRNA	1215	916	104.741	8.65011
YJL052C-A_mRNA	120	1.19594	0	0
YPR060C_mRNA	771	472	210	33.6571
YLL013C_mRNA	2640	2341	224	7.23845
YKR067W_mRNA	2232	1933	836	32.717
YLR040C_mRNA	675	376	84	16.9001
YMR093W_mRNA	1542	1243	447	27.2041
YIL058W_mRNA	285	4.97562	0	0
YHR136C_mRNA	447	148	235	120.117
YBR078W_mRNA	1290	991	8065	615.644
YCL054W_mRNA	2526	2227	1031	35.0217
YIL072W_mRNA	1818	1519	58	2.88848
YOR231C-A_mRNA	201	1.57618	0	0
YCR016W_mRNA	873	574	283	37.2969
YEL020C_mRNA	1683	1384	456	24.9246
YPL025C_mRNA	558	259	4	1.16831
YDL136W_mRNA	363	64	2614.05	3089.82
YBR211C_mRNA	975	676	213	23.8359
YJL077W-A_mRNA	87	1.1337	0	0
YOR076C_mRNA	2244	1945	232	9.02334
YDR104C_mRNA	3738	3439	212	4.6634
YBR279W_mRNA	1338	1039	728	53.0047
YLR067C_mRNA	2898	2599	287	8.35361
YHR219W_mRNA	1875	1576	3037.88	145.819
YGR249W_mRNA	1371	1072	404	28.5092
YLR456W_mRNA	615	316	50	11.9697
YGR283C_mRNA	1026	727	293	30.4882
YDL027C_mRNA	1263	964	350	27.4656
YKR023W_mRNA	1593	1294	360	21.0459
YGR028W_mRNA	1089	790	344	32.9405
YCL001W-A_mRNA	462	163	4	1.8564
YDR052C_mRNA	2115	1816	572.463	23.8468
YFR035C_mRNA	345	46.0001	27	44.4021
YJL102W_mRNA	2460	2161	196	6.8612
YNL336W_mRNA	1146	847	368.736	32.9329
YGL006W_mRNA	3522	3223	2314	54.3128
YDR217C_mRNA	3930	3631	511	10.6462
YMR194C-A_mRNA	225	1.85938	0	0
YKL033W_mRNA	3117	2818	262	7.0333
YOR223W_mRNA	879	580	400	52.1712
YOR032W-A_mRNA	201	1.57618	0	0
YBR260C_mRNA	2001	1702	382	16.9786
YLR359W_mRNA	1449	1150	3985	262.138
YHR062C_mRNA	882	583	312	40.4841
YDR022C_mRNA	591	292	67	17.3576
YDR459C_mRNA	1125	826	200	18.3168
YNL184C_mRNA	327	28.091	6	16.1578
YDR293C_mRNA	3753	3454	4327	94.7684
YPL195W_mRNA	2799	2500	749	22.6642
YMR173W_mRNA	1293	994	3326.44	253.158
YDR374W-A_mRNA	270	3.39154	0	0
YAL007C_mRNA	648	349	495	107.295
YGL235W_mRNA	537	238	23.9395	7.60917
YGL134W_mRNA	1302	1003	247	18.6292
YER001W_mRNA	2289	1990	992	37.7101
YDR366C_mRNA	399	100	145.308	109.923
YHR023W_mRNA	5787	5488	440	6.06509
YDR430C_mRNA	2970	2671	703	19.9104
YGR002C_mRNA	1431	1132	222	14.8356
YNL220W_mRNA	1302	1003	2288	172.565
YBR109W-A_mRNA	225	1.85938	0	0
YHR110W_mRNA	639	340	348	77.4282
YKL136W_mRNA	399	100	69.536	52.6027
YLL067C_mRNA	3618	3319	4.36294e-07	9.94422e-09
YPL078C_mRNA	735	436	848	147.132
YBR073W_mRNA	2877	2578	697	20.4526
YPL119C_mRNA	1854	1555	170	8.27022
YOR135C_mRNA	342	43.0005	65	114.351
YPL212C_mRNA	1635	1336	813	46.0344
YGL179C_mRNA	1683	1384	505	27.6029
YNL159C_mRNA	870	571	287	38.0228
YFR048W_mRNA	1989	1690	286	12.802
YDR016C_mRNA	285	4.97562	0	0
YKL215C_mRNA	3861	3562	452	9.59938
YML035C_mRNA	2433	2134	846	29.9899
YDL059C_mRNA	717	418	98	17.7357
YOR257W_mRNA	486	187	180	72.8165
YNL144C_mRNA	2223	1924	1084	42.6209
YIL172C_mRNA	1770	1471	90.0173	4.62927
YOR301W_mRNA	1308	1009	302	22.642
YHR157W_mRNA	549	250	8	2.42074
YPR152C_mRNA	1398	1099	200	13.7667
YDR442W_mRNA	393	94	24.0567	19.36
YPL008W_mRNA	2586	2287	318	10.5186
YMR086C-A_mRNA	339	40.0016	10	18.9113
YGL032C_mRNA	264	3.0155	0	0
YEL077C_mRNA	3834	3535	711.174	15.219
YGR174W-A_mRNA	87	1.1337	0	0
YOR148C_mRNA	558	259	109	31.8365
YHL048W_mRNA	1146	847	304.333	27.181
YDR114C_mRNA	303	9.89396	1	7.6459
YDR194W-A_mRNA	153	1.29441	0	0
YML062C_mRNA	1179	880	448	38.5118
YPR085C_mRNA	1332	1033	203	14.866
YBL095W_mRNA	813	514	233.679	34.3918
YAR028W_mRNA	705	406	276	51.4259
YGR054W_mRNA	1929	1630	1237	57.4091
YOR096W_mRNA	573	274	5880.7	1623.59
YMR022W_mRNA	498	199	389	147.875
YCR027C_mRNA	630	331	103	23.5401
YDL183C_mRNA	963	664	56	6.37997
YJL225W-A_mRNA	483	184	16.059	6.60235
YNL278W_mRNA	3183	2884	360	9.44291
YLR395C_mRNA	237	2.07881	0	0
YDR446W_mRNA	909	610	0	0
YKL023W_mRNA	834	535	229	32.3803
YPL106C_mRNA	2082	1783	8955	379.938
YOR366W_mRNA	354	55	0	0
YIR021W_mRNA	1092	793	252.078	24.047
YJL175W_mRNA	513	214	59.8212	21.1466
YLL022C_mRNA	1158	859	442	38.9249
YDR441C_mRNA	546	247	140	42.8775
YPR002C-A_mRNA	198	1.55022	0	0
YOR299W_mRNA	2241	1942	932	36.3049
YLR047C_mRNA	2061	1762	171	7.34157
YMR082C_mRNA	357	58	0	0
YEL023C_mRNA	2049	1750	167	7.219
YDR411C_mRNA	1026	727	603	62.7454
YKL025C_mRNA	2040	1741	539	23.4201
YLR225C_mRNA	1224	925	871	71.232
YPR029C_mRNA	2499	2200	1033	35.5203
YDR088C_mRNA	1149	850	340	30.2593
YFL004W_mRNA	2487	2188	1475	50.9969
YDR369C_mRNA	2565	2266	172	5.74205
YGL090W_mRNA	1266	967	144	11.2651
YLR297W_mRNA	390	91	30	24.939
YDR094W_mRNA	336	37.0051	63	128.789
YNL027W_mRNA	2037	1738	749	32.601
YAL064C-A_mRNA	381	82	8.06813	7.44317
YJL083W_mRNA	1815	1516	185	9.23148
YKL171W_mRNA	2787	2488	438	13.3175
YOR353C_mRNA	2376	2077	602	21.926
YJR132W_mRNA	3147	2848	527	13.9981
YLR255C_mRNA	354	55	5	6.87711
