target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	282	21.4937
YDL245C_mRNA	1704	1405	162.453	5.34937
YBR232C_mRNA	360	61	24.9026	18.8871
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	331	9.55313
YGR014W_mRNA	3921	3622	2273	29.0337
YKL119C_mRNA	648	349	262	34.7318
YPR031W_mRNA	2247	1948	370	8.78747
YKL066W_mRNA	444	145	95	30.3114
YJL076W_mRNA	3570	3271	2859.9	40.4502
YPL174C_mRNA	2607	2308	483	9.68194
YIL003W_mRNA	882	583	385	30.5523
YML066C_mRNA	1110	811	173	9.86907
YMR129W_mRNA	4014	3715	1594	19.8509
YBR140C_mRNA	9279	8980	2165	11.1541
YGR242W_mRNA	309	13.0646	3	10.6237
YKR047W_mRNA	306	11.3524	147	599.076
YKL029C_mRNA	2010	1711	2517.24	68.0652
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	6040	311.18
YDL235C_mRNA	504	205	284	64.0937
YER091C_mRNA	2304	2005	2679	61.8172
YMR121C_mRNA	615	316	578.372	84.6782
YDR356W_mRNA	2835	2536	735	13.4088
YDR337W_mRNA	861	562	597	49.1461
YKL008C_mRNA	1257	958	1984	95.8136
YER055C_mRNA	894	595	4030	313.357
YFR004W_mRNA	921	622	2907	216.225
YDR108W_mRNA	2097	1798	523	13.4575
YDL200C_mRNA	567	268	134	23.1324
YJR134C_mRNA	2124	1825	1693	42.9186
YMR135C_mRNA	1368	1069	2062	89.2405
YGR012W_mRNA	1182	883	675	35.3667
YNL244C_mRNA	327	28.091	1045	1721.08
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	5099	160.37
YBL101C_mRNA	3354	3055	1267	19.1874
YLL040C_mRNA	9435	9136	2149	10.8826
YDR181C_mRNA	1446	1147	561	22.6282
YML116W-A_mRNA	303	9.89396	21	98.1975
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	704	62.9989
YLR216C_mRNA	1116	817	2292.69	129.83
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	329	15.9384
YNL079C_mRNA	600	301	4599	706.884
YBL058W_mRNA	1272	973	3023	143.74
YJR127C_mRNA	4143	3844	3247	39.0796
YLR088W_mRNA	1845	1546	769	23.0127
YKL128C_mRNA	888	589	1130	88.7594
YLR100W_mRNA	1044	745	2106	130.784
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	1867	43.6686
YOR292C_mRNA	930	631	465	34.0937
YNL219C_mRNA	1668	1369	1213	40.9929
YPR179C_mRNA	1968	1669	514	14.2481
YOL062C_mRNA	1476	1177	1718	67.5302
YDR540C_mRNA	540	241	43	8.25472
YER087W_mRNA	1731	1432	345.965	11.1774
YOL140W_mRNA	1272	973	300	14.2646
YFL009W_mRNA	2340	2041	1444.85	32.7514
YLL004W_mRNA	1851	1552	208	6.20044
YKL057C_mRNA	3114	2815	1292	21.2342
YPL130W_mRNA	672	373	46	5.70558
YDL046W_mRNA	522	223	1203	249.581
YPL072W_mRNA	1500	1201	392.513	15.1204
YPR150W_mRNA	522	223	2.41935	0.501931
YER180C_mRNA	804	505	310	28.4002
YGL157W_mRNA	1044	745	1619	100.541
YDR252W_mRNA	450	151	49	15.0131
YLR037C_mRNA	375	76	22	13.3925
YMR307W_mRNA	1680	1381	20671	692.499
YIL116W_mRNA	1158	859	950	51.166
YAL040C_mRNA	1743	1444	1571	50.3338
YGL232W_mRNA	870	571	689	55.8257
YHR181W_mRNA	687	388	631	75.24
YBR051W_mRNA	351	52	23	20.4633
YPL259C_mRNA	1428	1129	967	39.6263
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	705	14.9276
YIR005W_mRNA	447	148	45	14.067
YDL080C_mRNA	1830	1531	830	25.0815
YJL209W_mRNA	1965	1666	424	11.7745
YLR286C_mRNA	1689	1390	15702	522.626
YEL044W_mRNA	501	202	689	157.804
YOR371C_mRNA	2694	2395	400	7.7269
YLR071C_mRNA	3249	2950	1265	19.839
YBL050W_mRNA	879	580	1291	102.979
YOR025W_mRNA	1344	1045	553	24.4827
YHL001W_mRNA	417	118	2784.19	1091.61
YJR042W_mRNA	2235	1936	1419	33.91
YNL185C_mRNA	477	178	337	87.5913
YBR129C_mRNA	987	688	517	34.7659
YKL145W_mRNA	1404	1105	5951	249.16
YIL015W_mRNA	1764	1465	763	24.0956
YPL018W_mRNA	1110	811	164	9.35565
YLR160C_mRNA	1089	790	1241.5	72.7061
YIL047C_mRNA	2709	2410	2144.59	41.1697
YBL039C-A_mRNA	84	1.12925	0	0
YOR061W_mRNA	1020	721	2147	137.768
YJR005C-A_mRNA	282	4.5528	0	0
YLR352W_mRNA	2424	2125	611	13.3025
YDR068W_mRNA	933	634	843	61.5162
YJL128C_mRNA	2007	1708	1552	42.0392
YPL228W_mRNA	1650	1351	879	30.1013
YML036W_mRNA	546	247	183	34.2772
YKL114C_mRNA	1104	805	764	43.9085
