target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	323	29.5197
YDL245C_mRNA	1704	1405	211.227	8.34009
YBR232C_mRNA	360	61	44.0493	40.0597
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	263	9.10165
YGR014W_mRNA	3921	3622	1643	25.1644
YKL119C_mRNA	648	349	259	41.1692
YPR031W_mRNA	2247	1948	271	7.71753
YKL066W_mRNA	444	145	130	49.7363
YJL076W_mRNA	3570	3271	2060.38	34.9434
YPL174C_mRNA	2607	2308	545	13.0996
YIL003W_mRNA	882	583	383	36.4442
YML066C_mRNA	1110	811	211	14.4331
YMR129W_mRNA	4014	3715	1019	15.2165
YBR140C_mRNA	9279	8980	1859	11.4842
YGR242W_mRNA	309	13.0646	6	25.4773
YKR047W_mRNA	306	11.3524	167	816.072
YKL029C_mRNA	2010	1711	1151.56	37.3366
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	7123	440.032
YDL235C_mRNA	504	205	348	94.1723
YER091C_mRNA	2304	2005	8671	239.912
YMR121C_mRNA	615	316	797.832	140.063
YDR356W_mRNA	2835	2536	794	17.3688
YDR337W_mRNA	861	562	614	60.608
YKL008C_mRNA	1257	958	1399	81.0122
YER055C_mRNA	894	595	2346	218.73
YFR004W_mRNA	921	622	3178	283.44
YDR108W_mRNA	2097	1798	520	16.044
YDL200C_mRNA	567	268	200	41.3993
YJR134C_mRNA	2124	1825	2165	65.8102
YMR135C_mRNA	1368	1069	2827	146.705
YGR012W_mRNA	1182	883	691	43.4126
YNL244C_mRNA	327	28.091	767	1514.7
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	4824	181.925
YBL101C_mRNA	3354	3055	1491	27.0747
YLL040C_mRNA	9435	9136	2319	14.0813
YDR181C_mRNA	1446	1147	791	38.257
YML116W-A_mRNA	303	9.89396	22	123.353
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	1401	150.33
YLR216C_mRNA	1116	817	2203.38	149.612
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	321	18.6466
YNL079C_mRNA	600	301	5791	1067.3
YBL058W_mRNA	1272	973	3085	175.89
YJR127C_mRNA	4143	3844	3276	47.2779
YLR088W_mRNA	1845	1546	784	28.1323
YKL128C_mRNA	888	589	1071	100.872
YLR100W_mRNA	1044	745	2242	166.947
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	1660	46.5564
YOR292C_mRNA	930	631	542	47.6505
YNL219C_mRNA	1668	1369	1441	58.3927
YPR179C_mRNA	1968	1669	589	19.5775
YOL062C_mRNA	1476	1177	1690	79.6541
YDR540C_mRNA	540	241	59	13.581
YER087W_mRNA	1731	1432	331.711	12.8503
YOL140W_mRNA	1272	973	236	13.4554
YFL009W_mRNA	2340	2041	1442.67	39.2123
YLL004W_mRNA	1851	1552	198	7.07736
YKL057C_mRNA	3114	2815	1111	21.8944
YPL130W_mRNA	672	373	44	6.54398
YDL046W_mRNA	522	223	1706	424.397
YPL072W_mRNA	1500	1201	322.215	14.8833
YPR150W_mRNA	522	223	22.2559	5.53654
YER180C_mRNA	804	505	280	30.7585
YGL157W_mRNA	1044	745	1523	113.407
YDR252W_mRNA	450	151	38	13.9606
YLR037C_mRNA	375	76	76	55.4751
YMR307W_mRNA	1680	1381	12217	490.76
YIL116W_mRNA	1158	859	1227	79.2409
YAL040C_mRNA	1743	1444	1111	42.682
YGL232W_mRNA	870	571	580	56.3495
YHR181W_mRNA	687	388	572	81.7829
YBR051W_mRNA	351	52	9	9.60146
YPL259C_mRNA	1428	1129	920	45.2056
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	427	10.8411
YIR005W_mRNA	447	148	48	17.9919
YDL080C_mRNA	1830	1531	623	22.5741
YJL209W_mRNA	1965	1666	404	13.4525
YLR286C_mRNA	1689	1390	11712	467.427
YEL044W_mRNA	501	202	1470	403.705
YOR371C_mRNA	2694	2395	284	6.57826
YLR071C_mRNA	3249	2950	1064	20.0086
YBL050W_mRNA	879	580	1660	158.774
YOR025W_mRNA	1344	1045	596	31.6394
YHL001W_mRNA	417	118	1822.68	856.891
YJR042W_mRNA	2235	1936	1043	29.8866
YNL185C_mRNA	477	178	267	83.2126
YBR129C_mRNA	987	688	580	46.7668
YKL145W_mRNA	1404	1105	7269	364.931
YIL015W_mRNA	1764	1465	351	13.2913
YPL018W_mRNA	1110	811	61	4.1726
YLR160C_mRNA	1089	790	2472.75	173.641
YIL047C_mRNA	2709	2410	837.14	19.2699
YBL039C-A_mRNA	84	1.12925	0	0
YOR061W_mRNA	1020	721	2046	157.423
YJR005C-A_mRNA	282	4.5528	0	0
YLR352W_mRNA	2424	2125	756	19.7361
YDR068W_mRNA	933	634	914	79.9751
YJL128C_mRNA	2007	1708	1557	50.5707
YPL228W_mRNA	1650	1351	955	39.2144
YML036W_mRNA	546	247	168	37.732
YKL114C_mRNA	1104	805	870	59.9544
YDR078C_mRNA	672	373	181	26.9195
YCR105W_mRNA	1086	787	188	13.252
YJR083C_mRNA	930	631	447	39.2985
YDR248C_mRNA	582	283	232	45.4778
YPL199C_mRNA	723	424	861	112.651
YNL136W_mRNA	1278	979	1501	85.0542
YLL045C_mRNA	771	472	16043.2	1885.59
YOR316C-A_mRNA	210	1.66472	0	0
YNL264C_mRNA	1053	754	642	47.2348
YLR320W_mRNA	4365	4066	580	7.91332
YBR028C_mRNA	1578	1279	595	25.8074
YKL098W_mRNA	1074	775	919	65.7827
YBR063C_mRNA	1215	916	264.981	16.0479
YJL052C-A_mRNA	120	1.19594	0	0
YPR060C_mRNA	771	472	324	38.0804
