target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	184	21.742
YDL245C_mRNA	1704	1405	102.701	5.2429
YBR232C_mRNA	360	61	20.5438	24.1558
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	165	7.38281
YGR014W_mRNA	3921	3622	1382	27.3672
YKL119C_mRNA	648	349	133	27.3336
YPR031W_mRNA	2247	1948	202	7.43761
YKL066W_mRNA	444	145	60	29.6794
YJL076W_mRNA	3570	3271	1660.15	36.4031
YPL174C_mRNA	2607	2308	270	8.39072
YIL003W_mRNA	882	583	245	30.1418
YML066C_mRNA	1110	811	84	7.42899
YMR129W_mRNA	4014	3715	953	18.3995
YBR140C_mRNA	9279	8980	1151	9.19327
YGR242W_mRNA	309	13.0646	1	5.49003
YKR047W_mRNA	306	11.3524	82	518.083
YKL029C_mRNA	2010	1711	1641.92	68.8292
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	3909	312.22
YDL235C_mRNA	504	205	182	63.6779
YER091C_mRNA	2304	2005	1468	52.5149
YMR121C_mRNA	615	316	333.107	75.6081
YDR356W_mRNA	2835	2536	343	9.70099
YDR337W_mRNA	861	562	339	43.2648
YKL008C_mRNA	1257	958	1203	90.0682
YER055C_mRNA	894	595	2683	323.426
YFR004W_mRNA	921	622	1777	204.912
YDR108W_mRNA	2097	1798	336	13.4036
YDL200C_mRNA	567	268	80	21.4105
YJR134C_mRNA	2124	1825	975	38.3189
YMR135C_mRNA	1368	1069	1150	77.1598
YGR012W_mRNA	1182	883	408	33.1414
YNL244C_mRNA	327	28.091	676	1726.04
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	3341	162.905
YBL101C_mRNA	3354	3055	822	19.2989
YLL040C_mRNA	9435	9136	1237	9.71147
YDR181C_mRNA	1446	1147	317	19.8229
YML116W-A_mRNA	303	9.89396	5	36.2469
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	528	73.2512
YLR216C_mRNA	1116	817	1589.41	139.535
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	233	17.4994
YNL079C_mRNA	600	301	2499	595.485
YBL058W_mRNA	1272	973	1826	134.604
YJR127C_mRNA	4143	3844	1982	36.9821
YLR088W_mRNA	1845	1546	497	23.0578
YKL128C_mRNA	888	589	774	94.2534
YLR100W_mRNA	1044	745	1294	124.58
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	1085	39.3436
YOR292C_mRNA	930	631	341	38.7611
YNL219C_mRNA	1668	1369	715	37.4605
YPR179C_mRNA	1968	1669	311	13.3652
YOL062C_mRNA	1476	1177	1134	69.1047
YDR540C_mRNA	540	241	33	9.82128
YER087W_mRNA	1731	1432	217.473	10.8927
YOL140W_mRNA	1272	973	197	14.5219
YFL009W_mRNA	2340	2041	856.824	30.1106
YLL004W_mRNA	1851	1552	134	6.19276
YKL057C_mRNA	3114	2815	764	19.4664
YPL130W_mRNA	672	373	22	4.23044
YDL046W_mRNA	522	223	765	246.052
YPL072W_mRNA	1500	1201	263.282	15.7235
YPR150W_mRNA	522	223	7.26124	2.33548
YER180C_mRNA	804	505	216	30.6785
YGL157W_mRNA	1044	745	958	92.2317
