target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	186	27.3835
YDL245C_mRNA	1704	1405	70.5272	4.48585
YBR232C_mRNA	360	61	24.299	35.5979
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	173	9.64445
YGR014W_mRNA	3921	3622	1142	28.1762
YKL119C_mRNA	648	349	132	33.7997
YPR031W_mRNA	2247	1948	194	8.89975
YKL066W_mRNA	444	145	40	24.6523
YJL076W_mRNA	3570	3271	1437.87	39.2829
YPL174C_mRNA	2607	2308	254	9.83474
YIL003W_mRNA	882	583	195	29.8903
YML066C_mRNA	1110	811	63	6.942
YMR129W_mRNA	4014	3715	832	20.0138
YBR140C_mRNA	9279	8980	1093	10.877
YGR242W_mRNA	309	13.0646	4	27.3608
YKR047W_mRNA	306	11.3524	42	330.619
YKL029C_mRNA	2010	1711	1226.2	64.0438
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	3362	334.569
YDL235C_mRNA	504	205	167	72.7993
YER091C_mRNA	2304	2005	1484	66.1431
YMR121C_mRNA	615	316	297.301	84.0764
YDR356W_mRNA	2835	2536	316	11.1353
YDR337W_mRNA	861	562	301	47.8625
YKL008C_mRNA	1257	958	1084	101.118
YER055C_mRNA	894	595	2204	331.024
YFR004W_mRNA	921	622	1537	220.825
YDR108W_mRNA	2097	1798	260	12.9226
YDL200C_mRNA	567	268	71	23.6749
YJR134C_mRNA	2124	1825	778	38.0962
YMR135C_mRNA	1368	1069	1049	87.6925
YGR012W_mRNA	1182	883	345	34.9159
YNL244C_mRNA	327	28.091	527	1676.52
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	2695	163.723
YBL101C_mRNA	3354	3055	707	20.6811
YLL040C_mRNA	9435	9136	1185	11.5912
YDR181C_mRNA	1446	1147	257	20.0232
YML116W-A_mRNA	303	9.89396	6	54.1933
YPR096C_mRNA	303	9.89396	1	9.03222
YJL210W_mRNA	816	517	378	65.338
YLR216C_mRNA	1116	817	1386.54	151.661
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	192	17.9665
YNL079C_mRNA	600	301	2093	621.395
YBL058W_mRNA	1272	973	1516	139.236
YJR127C_mRNA	4143	3844	1479	34.3835
YLR088W_mRNA	1845	1546	367	21.2139
YKL128C_mRNA	888	589	654	99.2264
YLR100W_mRNA	1044	745	1067	127.989
