target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
YAL053W_mRNA	0.382849595910916	0.738473143344207	0.164811326935151	0.188861334409703	8.11889143326987	0.0176531779419673	0.000303403416491829	0.0161041578680247	0.0294204329460194	0.0294204329460194
YBL019W_mRNA	0.140816008998131	0.488348868992897	0.289236268573536	0.196390755260055	5.03972428730967	0.0316063633958956	0.00645795070291866	0.0156213329047963	0.0256831565900937	0.0256831565900937
YBL068W_mRNA	0.0478746300621146	0.292547752102974	-0.310256142937083	0.156815438577729	5.8487775162754	0.0321094178281393	0.00279013949860124	0.0172927006552818	0.0177024286483366	0.0177024286483366
YBL082C_mRNA	0.883577809231336	0.968256907995061	0.0500815211997434	0.342004568176094	6.48829089461956	0.0783961095631578	0.0017325574331151	0.0957400464446488	0.0164008063374184	0.0957400464446488
YBR111W-A_mRNA	0.694945638699801	0.899998521705096	0.30825431393123	0.786057517591472	3.12885712578721	0.427761067650914	0.0751919169350079	0.439713433866715	0.0721279229027995	0.439713433866715
YBR123C_mRNA	0.233558844527395	0.607296529572631	0.18354695261351	0.154080405372863	5.95765890830661	0.0134196042941125	0.00252998777674104	0.007225875129711	0.0172539883231472	0.0172539883231472
YBR170C_mRNA	0.950835032984657	0.986906036978563	-0.00905313386347548	0.14682774962416	6.54068366283645	0.00491485867151284	0.00151250114609508	0.00461399735313972	0.0164528222369841	0.0164528222369841
YBR188C_mRNA	0.978605405768513	0.992241657298756	-0.0074368786860127	0.277315823994957	4.03046745265395	0.00552343525166546	0.0186282116716657	-0.0117354399330403	0.0454585101933357	0.0454585101933357
YBR206W_mRNA	0.626674253781382	0.874798719970038	0.122650326811149	0.25215256086684	4.71207765837864	0.044894459745617	0.0104956877254131	0.0424884072343413	0.03125654945376	0.0424884072343413
YCL039W_mRNA	0.507837626827342	0.812244357678246	0.100567849367641	0.151867355907564	6.82433894181006	0.0170614445813085	0.00103028303639199	0.0181894617889036	0.0171539030361836	0.0181894617889036
YCR057C_mRNA	0.0136825037221691	0.142707235083558	-0.991081905542717	0.401981309229418	6.19959498303165	0.271433205895563	0.00228726644106476	0.132370211033766	0.0165600096634482	0.132370211033766
YCR073W-A_mRNA	0.86019770492948	0.960322065780073	0.0474627515512134	0.269487155841758	6.70790714088267	0.0487910035732554	0.00126372878174287	0.0592557105213238	0.0167785190000691	0.0592557105213238
YCR089W_mRNA	0.699335667434073	0.900541059831723	0.10850042253082	0.280930952908208	6.07851432272599	0.0545768571495034	0.00232735915075571	0.063441141100839	0.0168548830608445	0.063441141100839
YDL048C_mRNA	5.69320959053501e-11	6.10925182984334e-09	-1.0196771799697	0.155638400738878	7.19781076069878	0.184314418195231	0.000801174831980138	0.0129790247139383	0.0193849183218161	0.0193849183218161
YDL195W_mRNA	0.995422221613244	0.99904706429041	0.00104850709174328	0.182748695968102	7.97199624834257	0.00643986174153999	0.000321772957977971	0.00772782518413006	0.0275091319403902	0.0275091319403902
YDR007W_mRNA	0.190021243936948	0.558385725344453	0.200146237365418	0.152723199236358	5.99102784256202	0.00923291978045095	0.00230249901014061	0.00089312647968683	0.0171344806440164	0.0171344806440164
YDR142C_mRNA	0.249200174571897	0.622468303053927	0.20618636763198	0.178935515564458	5.35743867010552	0.0210738298911695	0.00512102518175766	0.0123644250577731	0.0215605737601744	0.0215605737601744
YDR144C_mRNA	0.383253691133908	0.738473143344207	-0.179630400678004	0.206017789400262	6.41722433507416	0.0336733998408707	0.00155726306682053	0.0338121782243217	0.0163681695327235	0.0338121782243217
YDR153C_mRNA	0.251899219838653	0.624177244916042	0.168583159299687	0.147138011328464	6.41166978030832	0.00846052930060868	0.00167386878519035	0.00298090084068247	0.0163674598628889	0.0163674598628889
YDR279W_mRNA	0.17634319195466	0.540790128325384	0.259151282310109	0.191665706077651	5.14231384776606	0.0327963897920135	0.00641364394883438	0.0205903043072298	0.0241994751230361	0.0241994751230361
YER063W_mRNA	0.0589358108592175	0.319283324848965	0.469143964608038	0.248398874026083	6.29582134708968	0.0778173436663085	0.00218859403611594	0.049229739811739	0.0164170641985217	0.049229739811739
YFL001W_mRNA	0.11133109118426	0.439651442893258	-0.281940852900236	0.177071981213756	5.37531719677789	0.032618173839196	0.0047676698335028	0.0194444965208853	0.021361068942301	0.021361068942301
YFL022C_mRNA	0.0293657133713932	0.228774458480122	-0.367886894147952	0.168868401117528	7.60740006047005	0.0278358975479643	0.000487878936658382	0.00611099989708296	0.0232759018100003	0.0232759018100003
