target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
YAL001C_mRNA	0.0325015176737431	0.403596623913058	0.381467690468481	0.178407023090807	6.02181609143927	0.0340271212996754	0.00256202636983646	0.0096557088232253	0.0239621952036	0.0239621952036
YAL037W_mRNA	0.359246529822264	0.984109942286318	0.419734931542953	0.457825180448907	3.6312969047947	0.169098832694944	0.0301036859928316	0.144566227218064	0.061766781284074	0.144566227218064
YAR027W_mRNA	0.885891128968743	0.997710418503163	0.0494375152596819	0.344499587478341	6.24066651832395	0.07952732183434	0.00206906649474938	0.09683090498254	0.0227577362770447	0.09683090498254
YAR050W_mRNA	0.458212988744646	0.997710418503163	-0.253842850377886	0.342201905664863	5.63607515313133	0.0888074616084377	0.00522933377426595	0.0923557864262874	0.0271277220074702	0.0923557864262874
YBL009W_mRNA	0.808876991732933	0.997710418503163	-0.0907678065227318	0.375267356243195	5.44701003892177	0.0952568582246629	0.0047139516048617	0.112640705613269	0.0289040529563889	0.112640705613269
YBL015W_mRNA	0.491118793126114	0.997710418503163	0.253108251056205	0.367606466778854	6.58139247677922	0.100766974070543	0.00134765462882726	0.1112644407192	0.0229509528958142	0.1112644407192
YBL027W_mRNA	0.445029926139716	0.997710418503163	-0.249768789247472	0.327039344758358	9.19219956371923	0.0817005633603423	9.97758887610823e-05	0.0890291682945524	0.0793733076566028	0.0890291682945524
YBL037W_mRNA	0.380004021724158	0.986462441358973	-0.153570001613898	0.174931024021312	6.09942298629492	0.016455080767584	0.00197728690996487	0.0136782837587458	0.0235234323943226	0.0235234323943226
YBL052C_mRNA	0.706214390643679	0.997710418503163	0.112493493165746	0.298434673029877	6.02538162368231	0.0614846337117383	0.00280236090440841	0.0714170174842997	0.023943486235734	0.0714170174842997
YBL061C_mRNA	0.0465410815149668	0.486266949240145	-0.343708812446575	0.172678707656465	6.72222131325869	0.0263974091153735	0.00117612282553943	0.00720902445337834	0.023672157239383	0.023672157239383
YBL062W_mRNA	0.898365021325613	0.997710418503163	-0.0504605972061778	0.395066014051744	3.34121076930937	0.0506648963549577	0.0603764016369354	0.00242424550042748	0.0696878945786754	0.0696878945786754
YBL063W_mRNA	0.884275487439242	0.997710418503163	-0.0286519099768317	0.196850719093333	5.5521939960504	0.0220332613144129	0.00441918359475914	0.0229513655596486	0.0278726544115428	0.0278726544115428
YBR001C_mRNA	0.264537739574147	0.935930337281229	0.190271496061566	0.17053543585597	6.44490705904948	0.0153910131538442	0.00171871204857512	0.00997771226591642	0.0225165670202462	0.0225165670202462
YBR006W_mRNA	0.3218433619077	0.974162821983359	0.347279484841452	0.350547666956649	5.92872351561811	0.102022951304457	0.00269471611287069	0.0997083395610876	0.0245675004365379	0.0997083395610876
YBR019C_mRNA	0.47210848496334	0.997710418503163	-0.179279001967077	0.249326671536163	4.54015873241876	0.0181664923751044	0.0099999526142389	0.00601212940749322	0.041803205001846	0.041803205001846
YBR030W_mRNA	0.222159829830764	0.901545515717597	-0.229167761316503	0.187718551480743	5.77841910772189	0.0228651598007671	0.00346536175540692	0.0141748665732981	0.0258998503862833	0.0258998503862833
YBR031W_mRNA	0.731020160408203	0.997710418503163	-0.137565688808087	0.400169200801631	9.86609510542952	0.109910979303018	9.71375776808925e-05	0.133349020147499	0.113297934138835	0.133349020147499
YBR036C_mRNA	0.694618549434803	0.997710418503163	0.10404572388132	0.265020425307686	7.62711147050804	0.0486281359965092	0.000491069837762843	0.0580387850207929	0.0344006056054913	0.0580387850207929
YBR037C_mRNA	0.790104074533948	0.997710418503163	0.0666532929617904	0.250411103536355	5.72416662344673	0.0425442574266383	0.00383074720547436	0.0484240201064382	0.0263946628691432	0.0484240201064382
YBR041W_mRNA	0.437755838284636	0.997710418503163	-0.134249216574415	0.173004155114525	6.74681863509552	0.0132307879737173	0.00112809278411785	0.0116556313182691	0.0238139386216242	0.0238139386216242
YBR058C_mRNA	0.78101334253759	0.997710418503163	0.0473261967146383	0.170238902473042	6.46670513054902	0.00644055102443898	0.0015890202806204	0.00599504998003825	0.0225620496487346	0.0225620496487346
YBR084C-A_mRNA	0.820024712489149	0.997710418503163	-0.0602893633832641	0.264992824667475	8.62091369524211	0.0376262741560365	0.000192847679589445	0.0460827434868812	0.05832481659145	0.05832481659145
YBR117C_mRNA	0.0526589650491172	0.511753559468638	-0.4539181516092	0.234255294528247	4.8052145091157	0.056670108233661	0.00854073868468897	0.0193715448656552	0.0371888804940741	0.0371888804940741
YBR127C_mRNA	0.659982389034842	0.997710418503163	-0.111832970612077	0.254201961884761	8.46602103331328	0.0240310297440041	0.000205629992195219	0.0272276127469926	0.0536432345295228	0.0536432345295228
