target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	198	24.4079
YDL245C_mRNA	1704	1405	152.081	8.0994
YBR232C_mRNA	360	61	19.9527	24.4753
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	133	6.2083
YGR014W_mRNA	3921	3622	1113	22.9933
YKL119C_mRNA	648	349	172	36.8772
YPR031W_mRNA	2247	1948	139	5.33925
YKL066W_mRNA	444	145	41	21.1578
YJL076W_mRNA	3570	3271	1188.36	27.1845
YPL174C_mRNA	2607	2308	280	9.07772
YIL003W_mRNA	882	583	238	30.5466
YML066C_mRNA	1110	811	145	13.3783
YMR129W_mRNA	4014	3715	719	14.4819
YBR140C_mRNA	9279	8980	1144	9.53245
YGR242W_mRNA	309	13.0646	4	22.9097
YKR047W_mRNA	306	11.3524	127	837.09
YKL029C_mRNA	2010	1711	1109.31	48.513
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	5019	418.211
YDL235C_mRNA	504	205	216	78.8415
YER091C_mRNA	2304	2005	6769	252.618
YMR121C_mRNA	615	316	598.792	141.789
YDR356W_mRNA	2835	2536	380	11.2122
YDR337W_mRNA	861	562	348	46.3338
YKL008C_mRNA	1257	958	863	67.4062
YER055C_mRNA	894	595	1743	219.197
YFR004W_mRNA	921	622	2129	256.118
YDR108W_mRNA	2097	1798	268	11.1532
YDL200C_mRNA	567	268	109	30.4331
YJR134C_mRNA	2124	1825	1031	42.2718
YMR135C_mRNA	1368	1069	1750	122.494
YGR012W_mRNA	1182	883	555	47.0313
YNL244C_mRNA	327	28.091	507	1350.5
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	3184	161.963
YBL101C_mRNA	3354	3055	985	24.1257
YLL040C_mRNA	9435	9136	1652	13.5303
YDR181C_mRNA	1446	1147	406	26.4861
YML116W-A_mRNA	303	9.89396	22	166.382
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	890	128.811
YLR216C_mRNA	1116	817	1868.97	171.173
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	233	18.2561
YNL079C_mRNA	600	301	3431	852.921
YBL058W_mRNA	1272	973	1932	148.576
YJR127C_mRNA	4143	3844	1985	38.6395
YLR088W_mRNA	1845	1546	426	20.6184
YKL128C_mRNA	888	589	840	106.713
YLR100W_mRNA	1044	745	1567	157.387
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	1070	40.4774
YOR292C_mRNA	930	631	332	39.3698
YNL219C_mRNA	1668	1369	815	44.546
YPR179C_mRNA	1968	1669	349	15.6467
YOL062C_mRNA	1476	1177	1334	84.8075
YDR540C_mRNA	540	241	30	9.31449
YER087W_mRNA	1731	1432	260.998	13.6379
YOL140W_mRNA	1272	973	168	12.9197
YFL009W_mRNA	2340	2041	881.034	32.3001
YLL004W_mRNA	1851	1552	100	4.82129
YKL057C_mRNA	3114	2815	549	14.5931
YPL130W_mRNA	672	373	15	3.0091
YDL046W_mRNA	522	223	1065	357.355
YPL072W_mRNA	1500	1201	140.825	8.77388
YPR150W_mRNA	522	223	13.7394	4.61018
YER180C_mRNA	804	505	173	25.6336
YGL157W_mRNA	1044	745	792	79.547
YDR252W_mRNA	450	151	32	15.8572
YLR037C_mRNA	375	76	59	58.0889
YMR307W_mRNA	1680	1381	8990	487.103
YIL116W_mRNA	1158	859	847	73.7811
YAL040C_mRNA	1743	1444	731	37.8796
YGL232W_mRNA	870	571	350	45.8656
YHR181W_mRNA	687	388	423	81.5762
YBR051W_mRNA	351	52	5	7.19484
YPL259C_mRNA	1428	1129	580	38.4405
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	201	6.88334
YIR005W_mRNA	447	148	34	17.1898
YDL080C_mRNA	1830	1531	435	21.2603
YJL209W_mRNA	1965	1666	253	11.3632
YLR286C_mRNA	1689	1390	8825	475.067
YEL044W_mRNA	501	202	1022	378.577
YOR371C_mRNA	2694	2395	203	6.34228
YLR071C_mRNA	3249	2950	675	17.1213
YBL050W_mRNA	879	580	1044	134.687
YOR025W_mRNA	1344	1045	330	23.6294
YHL001W_mRNA	417	118	1422.44	902.002
YJR042W_mRNA	2235	1936	665	25.7022
YNL185C_mRNA	477	178	163	68.5208
YBR129C_mRNA	987	688	305	33.1716
YKL145W_mRNA	1404	1105	4996	338.31
YIL015W_mRNA	1764	1465	257	13.1265
YPL018W_mRNA	1110	811	45	4.1519
YLR160C_mRNA	1089	790	1922.25	182.07
YIL047C_mRNA	2709	2410	658.532	20.4463
YBL039C-A_mRNA	84	1.12925	0	0
YOR061W_mRNA	1020	721	1277	132.529
YJR005C-A_mRNA	282	4.5528	0	0
YLR352W_mRNA	2424	2125	472	16.6203
YDR068W_mRNA	933	634	516	60.8997
YJL128C_mRNA	2007	1708	1008	44.1598
YPL228W_mRNA	1650	1351	512	28.3576
YML036W_mRNA	546	247	134	40.5941
YKL114C_mRNA	1104	805	491	45.6394
YDR078C_mRNA	672	373	117	23.471
YCR105W_mRNA	1086	787	131	12.4552
YJR083C_mRNA	930	631	207	24.5468
YDR248C_mRNA	582	283	147	38.8674
YPL199C_mRNA	723	424	662	116.828
YNL136W_mRNA	1278	979	683	52.2027
YLL045C_mRNA	771	472	12001.3	1902.56
YOR316C-A_mRNA	210	1.66472	0	0
YNL264C_mRNA	1053	754	465	46.1462
YLR320W_mRNA	4365	4066	320	5.88894
YBR028C_mRNA	1578	1279	280	16.3811
YKL098W_mRNA	1074	775	569	54.937
YBR063C_mRNA	1215	916	161	13.1518
YJL052C-A_mRNA	120	1.19594	0	0
YPR060C_mRNA	771	472	198	31.389
YLL013C_mRNA	2640	2341	322	10.2922
YKR067W_mRNA	2232	1933	1188	45.9875
YLR040C_mRNA	675	376	115	22.8857
YMR093W_mRNA	1542	1243	144	8.66854
YIL058W_mRNA	285	4.97562	0	0
YHR136C_mRNA	447	148	21	10.6173
YBR078W_mRNA	1290	991	8858	668.832
YCL054W_mRNA	2526	2227	324	10.8863
YIL072W_mRNA	1818	1519	92	4.53195
YOR231C-A_mRNA	201	1.57618	0	0
YCR016W_mRNA	873	574	162	21.1182
YEL020C_mRNA	1683	1384	647	34.9803
YPL025C_mRNA	558	259	53	15.312
YDL136W_mRNA	363	64	1981.1	2316.23
YBR211C_mRNA	975	676	345	38.188
YJL077W-A_mRNA	87	1.1337	0	0
YOR076C_mRNA	2244	1945	287	11.0412
YDR104C_mRNA	3738	3439	354	7.7024
YBR279W_mRNA	1338	1039	814	58.6224
YLR067C_mRNA	2898	2599	233	6.70818
YHR219W_mRNA	1875	1576	9223.88	437.938
YGR249W_mRNA	1371	1072	357	24.9189
YLR456W_mRNA	615	316	48	11.366
YGR283C_mRNA	1026	727	236	24.2903
YDL027C_mRNA	1263	964	452	35.0846
YKR023W_mRNA	1593	1294	492	28.4502
YGR028W_mRNA	1089	790	477	45.18
YCL001W-A_mRNA	462	163	3	1.37717
YDR052C_mRNA	2115	1816	849.769	35.0139
YFR035C_mRNA	345	46.0001	43	69.9462
YJL102W_mRNA	2460	2161	271	9.3836
YNL336W_mRNA	1146	847	587.415	51.8939
YGL006W_mRNA	3522	3223	2496	57.9481
YDR217C_mRNA	3930	3631	579	11.9318
YMR194C-A_mRNA	225	1.85938	0	0
YKL033W_mRNA	3117	2818	236	6.26651
YOR223W_mRNA	879	580	581	74.9554
YOR032W-A_mRNA	201	1.57618	0	0
YBR260C_mRNA	2001	1702	374	16.4425
YLR359W_mRNA	1449	1150	2320	150.954
YHR062C_mRNA	882	583	200	25.6694
YDR022C_mRNA	591	292	163	41.7695
YDR459C_mRNA	1125	826	347	31.4343
YNL184C_mRNA	327	28.091	11	29.3009
YDR293C_mRNA	3753	3454	3802	82.3653
YPL195W_mRNA	2799	2500	749	22.418
YMR173W_mRNA	1293	994	1728.96	130.153
YDR374W-A_mRNA	270	3.39154	0	0
YAL007C_mRNA	648	349	688	147.509
YGL235W_mRNA	537	238	1.53833	0.483647
YGL134W_mRNA	1302	1003	315	23.4998
YER001W_mRNA	2289	1990	205	7.70825
YDR366C_mRNA	399	100	354.799	265.484
YHR023W_mRNA	5787	5488	481	6.55822
YDR430C_mRNA	2970	2671	690	19.3299
YGR002C_mRNA	1431	1132	249	16.4592
YNL220W_mRNA	1302	1003	1563	116.604
YBR109W-A_mRNA	225	1.85938	0	0
YHR110W_mRNA	639	340	607	133.587
YKL136W_mRNA	399	100	154.002	115.234
YLL067C_mRNA	3618	3319	30.4501	0.686492
YPL078C_mRNA	735	436	966	165.785
YBR073W_mRNA	2877	2578	957	27.7769
YPL119C_mRNA	1854	1555	254	12.2224
YOR135C_mRNA	342	43.0005	54	93.967
YPL212C_mRNA	1635	1336	413	23.1312
YGL179C_mRNA	1683	1384	367	19.842
YNL159C_mRNA	870	571	397	52.0246
YFR048W_mRNA	1989	1690	298	13.1942
YDR016C_mRNA	285	4.97562	3	45.1158
YKL215C_mRNA	3861	3562	594	12.4781
YML035C_mRNA	2433	2134	597	20.9332
YDL059C_mRNA	717	418	199	35.6231
YOR257W_mRNA	486	187	254	101.636
YNL144C_mRNA	2223	1924	898	34.9242
YIL172C_mRNA	1770	1471	155.709	7.92057
YOR301W_mRNA	1308	1009	414	30.7018
YHR157W_mRNA	549	250	16	4.78889
YPR152C_mRNA	1398	1099	254	17.2938
YDR442W_mRNA	393	94	62.7915	49.9836
YPL008W_mRNA	2586	2287	318	10.4044
YMR086C-A_mRNA	339	40.0016	15	28.0588
YGL032C_mRNA	264	3.0155	0	0
YEL077C_mRNA	3834	3535	1222.14	25.8693
YGR174W-A_mRNA	87	1.1337	0	0
YOR148C_mRNA	558	259	182	52.5807
YHL048W_mRNA	1146	847	542.788	47.9514
YDR114C_mRNA	303	9.89396	0	0
YDR194W-A_mRNA	153	1.29441	0	0
YML062C_mRNA	1179	880	486	41.3246
YPR085C_mRNA	1332	1033	217	15.7186
YBL095W_mRNA	813	514	407.946	59.3874
YAR028W_mRNA	705	406	278	51.2358
YGR054W_mRNA	1929	1630	915	42.0038
YOR096W_mRNA	573	274	4724.07	1290.09
YMR022W_mRNA	498	199	587	220.719
YCR027C_mRNA	630	331	175	39.5608
YDL183C_mRNA	963	664	97	10.931
YJL225W-A_mRNA	483	184	74.8386	30.4343
YNL278W_mRNA	3183	2884	635	16.4753
YLR395C_mRNA	237	2.07881	0	0
YDR446W_mRNA	909	610	1	0.122666
YKL023W_mRNA	834	535	479	66.9941
YPL106C_mRNA	2082	1783	8587	360.367
YOR366W_mRNA	354	55	1.23462	1.67967
YIR021W_mRNA	1092	793	288.037	27.1788
YJL175W_mRNA	513	214	30.9948	10.8375
YLL022C_mRNA	1158	859	635	55.314
YDR441C_mRNA	546	247	130	39.3823
YPR002C-A_mRNA	198	1.55022	0	0
YOR299W_mRNA	2241	1942	1018	39.2241
YLR047C_mRNA	2061	1762	170	7.21934
YMR082C_mRNA	357	58	1	1.29011
YEL023C_mRNA	2049	1750	224	9.57778
YDR411C_mRNA	1026	727	628	64.6368
YKL025C_mRNA	2040	1741	578	24.8418
YLR225C_mRNA	1224	925	845	68.3549
YPR029C_mRNA	2499	2200	902	30.6788
YDR088C_mRNA	1149	850	506	44.5437
YFL004W_mRNA	2487	2188	978	33.4462
YDR369C_mRNA	2565	2266	241	7.95815
YGL090W_mRNA	1266	967	200	15.476
YLR297W_mRNA	390	91	33	27.1348
YDR094W_mRNA	336	37.0051	102	206.25
YNL027W_mRNA	2037	1738	651	28.0276
YAL064C-A_mRNA	381	82	14.1078	12.8736
YJL083W_mRNA	1815	1516	316	15.5971
YKL171W_mRNA	2787	2488	713	21.4434
YOR353C_mRNA	2376	2077	689	24.822
YJR132W_mRNA	3147	2848	395	10.378
YLR255C_mRNA	354	55	9	12.2443
YMR013W-A_mRNA	81	1.12496	0	0
YNL144W-A_mRNA	84	1.12925	0	0
YPL060W_mRNA	1242	943	207	16.4253
YNL333W_mRNA	897	598	274.797	34.3847
YCL038C_mRNA	1587	1288	537	31.197
YBL035C_mRNA	2118	1819	178	7.32221
YJL092W_mRNA	3525	3226	575	13.337
