target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	121	19.9939
YDL245C_mRNA	1704	1405	81.2646	5.80131
YBR232C_mRNA	360	61	16.5816	27.2645
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	171	10.6995
YGR014W_mRNA	3921	3622	972	26.9165
YKL119C_mRNA	648	349	133	38.2232
YPR031W_mRNA	2247	1948	154	7.92926
YKL066W_mRNA	444	145	39	26.9772
YJL076W_mRNA	3570	3271	1374.09	42.1344
YPL174C_mRNA	2607	2308	235	10.2125
YIL003W_mRNA	882	583	158	27.1825
YML066C_mRNA	1110	811	82	10.1413
YMR129W_mRNA	4014	3715	725	19.574
YBR140C_mRNA	9279	8980	966	10.7895
YGR242W_mRNA	309	13.0646	3	23.0317
YKR047W_mRNA	306	11.3524	49	432.923
YKL029C_mRNA	2010	1711	1015.76	59.5447
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	2821	315.085
YDL235C_mRNA	504	205	163	79.7507
YER091C_mRNA	2304	2005	1503	75.1875
YMR121C_mRNA	615	316	224.3	71.194
YDR356W_mRNA	2835	2536	317	12.5375
YDR337W_mRNA	861	562	267	47.6514
YKL008C_mRNA	1257	958	965	101.033
YER055C_mRNA	894	595	1937	326.523
YFR004W_mRNA	921	622	1294	208.663
YDR108W_mRNA	2097	1798	252	14.0576
YDL200C_mRNA	567	268	51	19.0869
YJR134C_mRNA	2124	1825	716	39.3506
YMR135C_mRNA	1368	1069	953	89.4162
YGR012W_mRNA	1182	883	311	35.3265
YNL244C_mRNA	327	28.091	538	1920.95
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	2488	169.644
YBL101C_mRNA	3354	3055	712	23.376
YLL040C_mRNA	9435	9136	971	10.6602
YDR181C_mRNA	1446	1147	266	23.2605
YML116W-A_mRNA	303	9.89396	5	50.6875
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	333	64.6033
YLR216C_mRNA	1116	817	1198.49	147.134
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	131	13.7584
YNL079C_mRNA	600	301	2038	679.108
YBL058W_mRNA	1272	973	1344	138.544
YJR127C_mRNA	4143	3844	1506	39.2955
YLR088W_mRNA	1845	1546	410	26.5996
YKL128C_mRNA	888	589	508	86.5066
YLR100W_mRNA	1044	745	912	122.783
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	851	43.1523
YOR292C_mRNA	930	631	226	35.9236
YNL219C_mRNA	1668	1369	598	43.8126
YPR179C_mRNA	1968	1669	241	14.4831
YOL062C_mRNA	1476	1177	815	69.4516
YDR540C_mRNA	540	241	22	9.15602
YER087W_mRNA	1731	1432	179.958	12.6046
YOL140W_mRNA	1272	973	132	13.607
YFL009W_mRNA	2340	2041	632.029	31.0595
YLL004W_mRNA	1851	1552	107	6.91501
YKL057C_mRNA	3114	2815	695	24.7632
YPL130W_mRNA	672	373	24	6.45362
YDL046W_mRNA	522	223	642	288.756
YPL072W_mRNA	1500	1201	175.459	14.6532
YPR150W_mRNA	522	223	2.47918	1.11508
YER180C_mRNA	804	505	154	30.5865
YGL157W_mRNA	1044	745	794	106.897
YDR252W_mRNA	450	151	19	12.6205
YLR037C_mRNA	375	76	7	9.23816
YMR307W_mRNA	1680	1381	9646	700.575
YIL116W_mRNA	1158	859	395	46.1217
YAL040C_mRNA	1743	1444	731	50.7751
YGL232W_mRNA	870	571	324	56.9128
YHR181W_mRNA	687	388	299	77.293
YBR051W_mRNA	351	52	5	9.64423
YPL259C_mRNA	1428	1129	460	40.8663
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	292	13.4039
YIR005W_mRNA	447	148	25	16.9426
YDL080C_mRNA	1830	1531	402	26.3361
YJL209W_mRNA	1965	1666	191	11.499
YLR286C_mRNA	1689	1390	7741	558.577
YEL044W_mRNA	501	202	336	166.836
YOR371C_mRNA	2694	2395	197	8.25015
YLR071C_mRNA	3249	2950	608	20.672
YBL050W_mRNA	879	580	584	100.992
YOR025W_mRNA	1344	1045	229	21.9796
YHL001W_mRNA	417	118	1332.34	1132.49
YJR042W_mRNA	2235	1936	666	34.504
YNL185C_mRNA	477	178	113	63.6736
YBR129C_mRNA	987	688	247	36.0089
YKL145W_mRNA	1404	1105	2797	253.882
YIL015W_mRNA	1764	1465	294	20.1285
YPL018W_mRNA	1110	811	93	11.5017
YLR160C_mRNA	1089	790	543.25	68.9721
YIL047C_mRNA	2709	2410	1006.65	41.8952
YBL039C-A_mRNA	84	1.12925	0	0
YOR061W_mRNA	1020	721	964	134.104
YJR005C-A_mRNA	282	4.5528	1	22.0304
YLR352W_mRNA	2424	2125	294	13.8768
YDR068W_mRNA	933	634	331	52.3648
YJL128C_mRNA	2007	1708	714	41.9287
YPL228W_mRNA	1650	1351	403	29.9192
YML036W_mRNA	546	247	91	36.9526
YKL114C_mRNA	1104	805	346	43.1103
YDR078C_mRNA	672	373	50	13.445
YCR105W_mRNA	1086	787	69	8.79377
YJR083C_mRNA	930	631	144	22.8894
YDR248C_mRNA	582	283	101	35.7961
YPL199C_mRNA	723	424	378	89.4184
YNL136W_mRNA	1278	979	457	46.8203
YLL045C_mRNA	771	472	10716.9	2277.33
YOR316C-A_mRNA	210	1.66472	0	0
YNL264C_mRNA	1053	754	272	36.1825
YLR320W_mRNA	4365	4066	273	6.73436
YBR028C_mRNA	1578	1279	321	25.173
