target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	175	28.1252
YDL245C_mRNA	1704	1405	129.607	8.99907
YBR232C_mRNA	360	61	13.4597	21.5254
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	153	9.31116
YGR014W_mRNA	3921	3622	1031	27.7687
YKL119C_mRNA	648	349	100	27.9525
YPR031W_mRNA	2247	1948	137	6.86084
YKL066W_mRNA	444	145	92	61.8965
YJL076W_mRNA	3570	3271	1130.23	33.7079
YPL174C_mRNA	2607	2308	253	10.6938
YIL003W_mRNA	882	583	126	21.0838
YML066C_mRNA	1110	811	96	11.5477
YMR129W_mRNA	4014	3715	607	15.9395
YBR140C_mRNA	9279	8980	1050	11.4067
YGR242W_mRNA	309	13.0646	1	7.46706
YKR047W_mRNA	306	11.3524	43	369.512
YKL029C_mRNA	2010	1711	1362	77.6557
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	2649	287.774
YDL235C_mRNA	504	205	202	96.1266
YER091C_mRNA	2304	2005	2944	143.242
YMR121C_mRNA	615	316	316.813	97.8053
YDR356W_mRNA	2835	2536	249	9.57847
YDR337W_mRNA	861	562	364	63.1846
YKL008C_mRNA	1257	958	691	70.3653
YER055C_mRNA	894	595	3142	515.152
YFR004W_mRNA	921	622	1400	219.575
YDR108W_mRNA	2097	1798	252	13.6728
YDL200C_mRNA	567	268	83	30.2127
YJR134C_mRNA	2124	1825	740	39.5562
YMR135C_mRNA	1368	1069	1352	123.38
YGR012W_mRNA	1182	883	369	40.7673
YNL244C_mRNA	327	28.091	741	2573.34
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	2765	183.37
YBL101C_mRNA	3354	3055	1229	39.2452
YLL040C_mRNA	9435	9136	1164	12.4292
YDR181C_mRNA	1446	1147	286	24.3248
YML116W-A_mRNA	303	9.89396	8	78.8798
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	462	87.1761
YLR216C_mRNA	1116	817	1420.56	169.622
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	174	17.7743
YNL079C_mRNA	600	301	2206	714.965
YBL058W_mRNA	1272	973	1607	161.12
YJR127C_mRNA	4143	3844	1321	33.5247
YLR088W_mRNA	1845	1546	431	27.1965
YKL128C_mRNA	888	589	600	99.3761
YLR100W_mRNA	1044	745	954	124.922
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	977	48.1853
YOR292C_mRNA	930	631	365	56.4299
YNL219C_mRNA	1668	1369	703	50.0954
YPR179C_mRNA	1968	1669	291	17.0091
YOL062C_mRNA	1476	1177	995	82.4693
YDR540C_mRNA	540	241	42	17.0011
YER087W_mRNA	1731	1432	181.584	12.3703
YOL140W_mRNA	1272	973	110	11.0287
YFL009W_mRNA	2340	2041	668.033	31.9301
YLL004W_mRNA	1851	1552	76	4.77714
YKL057C_mRNA	3114	2815	578	20.0307
YPL130W_mRNA	672	373	8	2.09232
YDL046W_mRNA	522	223	897	392.404
YPL072W_mRNA	1500	1201	219.354	17.8175
YPR150W_mRNA	522	223	7.06796	3.09197
YER180C_mRNA	804	505	264	50.9986
YGL157W_mRNA	1044	745	1232	161.325
YDR252W_mRNA	450	151	21	13.5671
YLR037C_mRNA	375	76	21	26.9558
YMR307W_mRNA	1680	1381	8936	631.241
YIL116W_mRNA	1158	859	714	81.087
YAL040C_mRNA	1743	1444	651	43.9805
YGL232W_mRNA	870	571	312	53.3046
YHR181W_mRNA	687	388	298	74.9256
YBR051W_mRNA	351	52	13	24.3885
YPL259C_mRNA	1428	1129	541	46.7465
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	209	9.33127
YIR005W_mRNA	447	148	30	19.7745
YDL080C_mRNA	1830	1531	395	25.1691
YJL209W_mRNA	1965	1666	219	12.8238
YLR286C_mRNA	1689	1390	9717	681.967
YEL044W_mRNA	501	202	391	188.83
YOR371C_mRNA	2694	2395	210	8.55381
YLR071C_mRNA	3249	2950	577	19.0809
YBL050W_mRNA	879	580	847	142.463
YOR025W_mRNA	1344	1045	335	31.2734
YHL001W_mRNA	417	118	908.427	751.024
YJR042W_mRNA	2235	1936	607	30.5865
YNL185C_mRNA	477	178	218	119.476
YBR129C_mRNA	987	688	298	42.2546
YKL145W_mRNA	1404	1105	2955	260.88
YIL015W_mRNA	1764	1465	334	22.241
YPL018W_mRNA	1110	811	106	12.7506
YLR160C_mRNA	1089	790	1008.25	124.505
YIL047C_mRNA	2709	2410	845.471	34.2238
YBL039C-A_mRNA	84	1.12925	0	0
YOR061W_mRNA	1020	721	1075	145.452
YJR005C-A_mRNA	282	4.5528	0	0
YLR352W_mRNA	2424	2125	387	17.7663
YDR068W_mRNA	933	634	626	96.3232
YJL128C_mRNA	2007	1708	945	53.9747
YPL228W_mRNA	1650	1351	495	35.7434
YML036W_mRNA	546	247	109	43.0502
