target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	216	22.3735
YDL245C_mRNA	1704	1405	138.717	6.20756
YBR232C_mRNA	360	61	18.5578	19.1278
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	147	5.7657
YGR014W_mRNA	3921	3622	1194	20.7264
YKL119C_mRNA	648	349	176	31.707
YPR031W_mRNA	2247	1948	160	5.16416
YKL066W_mRNA	444	145	84	36.4233
YJL076W_mRNA	3570	3271	1279.95	24.6025
YPL174C_mRNA	2607	2308	271	7.38247
YIL003W_mRNA	882	583	199	21.4611
YML066C_mRNA	1110	811	124	9.61323
YMR129W_mRNA	4014	3715	736	12.4563
YBR140C_mRNA	9279	8980	1243	8.70288
YGR242W_mRNA	309	13.0646	1	4.81251
YKR047W_mRNA	306	11.3524	65	359.994
YKL029C_mRNA	2010	1711	1659.06	60.9651
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	4662	326.411
YDL235C_mRNA	504	205	178	54.5927
YER091C_mRNA	2304	2005	4466	140.047
YMR121C_mRNA	615	316	493.339	98.1582
YDR356W_mRNA	2835	2536	243	6.02456
YDR337W_mRNA	861	562	377	42.1768
YKL008C_mRNA	1257	958	1117	73.3088
YER055C_mRNA	894	595	3720	393.092
YFR004W_mRNA	921	622	2016	203.783
YDR108W_mRNA	2097	1798	292	10.2108
YDL200C_mRNA	567	268	101	23.6949
YJR134C_mRNA	2124	1825	899	30.9717
YMR135C_mRNA	1368	1069	1918	112.808
YGR012W_mRNA	1182	883	452	32.1844
YNL244C_mRNA	327	28.091	735	1645.09
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	3300	141.049
YBL101C_mRNA	3354	3055	1326	27.2898
YLL040C_mRNA	9435	9136	1493	10.2748
YDR181C_mRNA	1446	1147	326	17.8699
YML116W-A_mRNA	303	9.89396	14	88.9665
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	668	81.2371
YLR216C_mRNA	1116	817	2228.5	171.498
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	249	16.3932
YNL079C_mRNA	600	301	2562	535.157
YBL058W_mRNA	1272	973	2061	133.178
YJR127C_mRNA	4143	3844	1570	25.6794
YLR088W_mRNA	1845	1546	500	20.3343
YKL128C_mRNA	888	589	929	99.1674
YLR100W_mRNA	1044	745	1375	116.042
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	1206	38.3345
YOR292C_mRNA	930	631	457	45.536
YNL219C_mRNA	1668	1369	811	37.2465
YPR179C_mRNA	1968	1669	350	13.185
YOL062C_mRNA	1476	1177	1539	82.2111
YDR540C_mRNA	540	241	34	8.87013
YER087W_mRNA	1731	1432	260.052	11.4179
YOL140W_mRNA	1272	973	150	9.69274
YFL009W_mRNA	2340	2041	754.298	23.2364
YLL004W_mRNA	1851	1552	100	4.05113
YKL057C_mRNA	3114	2815	699	15.6123
YPL130W_mRNA	672	373	5	0.84281
YDL046W_mRNA	522	223	1184	333.822
YPL072W_mRNA	1500	1201	224.767	11.7668
YPR150W_mRNA	522	223	13.6531	3.84942
YER180C_mRNA	804	505	191	23.7799
YGL157W_mRNA	1044	745	1197	101.02
YDR252W_mRNA	450	151	35	14.5734
YLR037C_mRNA	375	76	30	24.8185
YMR307W_mRNA	1680	1381	12397	564.406
YIL116W_mRNA	1158	859	906	66.3137
YAL040C_mRNA	1743	1444	635	27.6487
YGL232W_mRNA	870	571	396	43.6041
YHR181W_mRNA	687	388	465	75.3511
YBR051W_mRNA	351	52	12	14.5093
YPL259C_mRNA	1428	1129	608	33.8593
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	251	7.22255
YIR005W_mRNA	447	148	41	17.4177
YDL080C_mRNA	1830	1531	453	18.6034
YJL209W_mRNA	1965	1666	237	8.9442
YLR286C_mRNA	1689	1390	12078	546.322
YEL044W_mRNA	501	202	521	162.164
YOR371C_mRNA	2694	2395	158	4.14782
YLR071C_mRNA	3249	2950	644	13.7256
YBL050W_mRNA	879	580	1030	111.655
YOR025W_mRNA	1344	1045	362	21.7801
YHL001W_mRNA	417	118	2153.56	1147.47
YJR042W_mRNA	2235	1936	744	24.1622
YNL185C_mRNA	477	178	206	72.7638
YBR129C_mRNA	987	688	418	38.1994
YKL145W_mRNA	1404	1105	4202	239.09
YIL015W_mRNA	1764	1465	406	17.4244
YPL018W_mRNA	1110	811	121	9.38065
YLR160C_mRNA	1089	790	1138	90.5698
YIL047C_mRNA	2709	2410	1095.06	28.5686
YBL039C-A_mRNA	84	1.12925	0	0
YOR061W_mRNA	1020	721	1387	120.951
YJR005C-A_mRNA	282	4.5528	0	0
YLR352W_mRNA	2424	2125	449	13.2848
YDR068W_mRNA	933	634	654	64.857
YJL128C_mRNA	2007	1708	976	35.9278
YPL228W_mRNA	1650	1351	512	23.8277
YML036W_mRNA	546	247	137	34.8732
YKL114C_mRNA	1104	805	442	34.5219
YDR078C_mRNA	672	373	59	9.94515
YCR105W_mRNA	1086	787	113	9.02759
YJR083C_mRNA	930	631	226	22.5189
YDR248C_mRNA	582	283	178	39.5459
YPL199C_mRNA	723	424	578	85.7098
YNL136W_mRNA	1278	979	547	35.1296
YLL045C_mRNA	771	472	15462.9	2059.77
YOR316C-A_mRNA	210	1.66472	0	0
YNL264C_mRNA	1053	754	487	40.6093
YLR320W_mRNA	4365	4066	310	4.79361
YBR028C_mRNA	1578	1279	414	20.3516
YKL098W_mRNA	1074	775	677	54.9231
YBR063C_mRNA	1215	916	148.569	10.1977
YJL052C-A_mRNA	120	1.19594	0	0
YPR060C_mRNA	771	472	246	32.7689
YLL013C_mRNA	2640	2341	268	7.19783
YKR067W_mRNA	2232	1933	1221	39.7148
YLR040C_mRNA	675	376	146	24.4137
YMR093W_mRNA	1542	1243	269	13.6066
YIL058W_mRNA	285	4.97562	1	12.6363
YHR136C_mRNA	447	148	387	164.406
YBR078W_mRNA	1290	991	10164	644.851
YCL054W_mRNA	2526	2227	553	15.6125
YIL072W_mRNA	1818	1519	91	3.76662
YOR231C-A_mRNA	201	1.57618	0	0
YCR016W_mRNA	873	574	243	26.6172
YEL020C_mRNA	1683	1384	648	29.4379
YPL025C_mRNA	558	259	7	1.69929
YDL136W_mRNA	363	64	2859.67	2809.34
YBR211C_mRNA	975	676	324	30.1347
YJL077W-A_mRNA	87	1.1337	0	0
YOR076C_mRNA	2244	1945	297	9.60075
YDR104C_mRNA	3738	3439	229	4.1867
YBR279W_mRNA	1338	1039	813	49.1975
YLR067C_mRNA	2898	2599	238	5.75757
YHR219W_mRNA	1875	1576	5005.8	199.703
YGR249W_mRNA	1371	1072	681	39.9412
YLR456W_mRNA	615	316	71	14.1267
YGR283C_mRNA	1026	727	319	27.5883
YDL027C_mRNA	1263	964	569	37.1111
YKR023W_mRNA	1593	1294	422	20.5044
YGR028W_mRNA	1089	790	465	37.0079
YCL001W-A_mRNA	462	163	2	0.771455
YDR052C_mRNA	2115	1816	678.726	23.4989
YFR035C_mRNA	345	46.0001	23	31.4367
YJL102W_mRNA	2460	2161	282	8.2047
YNL336W_mRNA	1146	847	501.399	37.2193
YGL006W_mRNA	3522	3223	2779	54.2121
YDR217C_mRNA	3930	3631	495	8.57131
YMR194C-A_mRNA	225	1.85938	0	0
YKL033W_mRNA	3117	2818	270	6.02409
YOR223W_mRNA	879	580	441	47.8056
YOR032W-A_mRNA	201	1.57618	0	0
YBR260C_mRNA	2001	1702	393	14.5178
YLR359W_mRNA	1449	1150	5621	307.315
YHR062C_mRNA	882	583	280	30.1966
YDR022C_mRNA	591	292	120	25.8385
YDR459C_mRNA	1125	826	297	22.6071
YNL184C_mRNA	327	28.091	8	17.9057
YDR293C_mRNA	3753	3454	5066	92.217
YPL195W_mRNA	2799	2500	744	18.7112
YMR173W_mRNA	1293	994	4459.8	282.096
YDR374W-A_mRNA	270	3.39154	0	0
YAL007C_mRNA	648	349	633	114.037
YGL235W_mRNA	537	238	11.2238	2.96504
YGL134W_mRNA	1302	1003	321	20.1221
YER001W_mRNA	2289	1990	1097	34.6595
YDR366C_mRNA	399	100	365.231	229.634
YHR023W_mRNA	5787	5488	372	4.26184
YDR430C_mRNA	2970	2671	883	20.7852
YGR002C_mRNA	1431	1132	271	15.0519
YNL220W_mRNA	1302	1003	2776	174.015
YBR109W-A_mRNA	225	1.85938	0	0
YHR110W_mRNA	639	340	456	84.3246
YKL136W_mRNA	399	100	118.478	74.4916
YLL067C_mRNA	3618	3319	0	0
YPL078C_mRNA	735	436	1083	156.175
YBR073W_mRNA	2877	2578	732	17.8524
YPL119C_mRNA	1854	1555	243	9.82526
YOR135C_mRNA	342	43.0005	93	135.981
YPL212C_mRNA	1635	1336	609	28.6602
YGL179C_mRNA	1683	1384	606	27.5299
YNL159C_mRNA	870	571	457	50.3209
YFR048W_mRNA	1989	1690	334	12.4259
YDR016C_mRNA	285	4.97562	7	88.4544
YKL215C_mRNA	3861	3562	571	10.0788
