target_id	W	pval	qval	b	se_b	mean_obs
YBR007C_mRNA	3.79458004289317	0.0514187703022616	0.0988822505812724	0.261879139302558	0.134437072205023	6.21550132460453
YCL063W_mRNA	6.49522125474134	0.0108164833986836	0.02458291681519	0.316502464328562	0.12418813956247	6.19346156552757
YDL024C_mRNA	23.2707561569497	1.40723501352697e-06	8.79521883454357e-06	1.06430004271284	0.220627087483137	3.98622910284101
YDL052C_mRNA	26.8723343305465	2.17347993948202e-07	2.71684992435252e-06	-0.411169771648663	0.0793174021813232	6.83468381199316
YDR125C_mRNA	10.3499002012315	0.00129481685297401	0.00464039018920286	-0.350004103005136	0.10879402750403	4.44533975807195
YDR258C_mRNA	0.548246136402401	0.45903520862913	0.573794010786412	0.103462830114778	0.139732221614578	6.86228227564925
YER144C_mRNA	1.94313213985445	0.163328854449133	0.272214757415222	0.148533587051221	0.106554918614115	6.86245961729359
YGR056W_mRNA	0.585686912117622	0.444091826377474	0.573794010786412	0.152785511562739	0.199640851255361	6.37572973074803
YGR079W_mRNA	439.618239467053	1.31078693397306e-97	3.27696733493266e-96	-1.53321956253479	0.0731251046270545	3.96021930882384
YIL023C_mRNA	0.1990349932476	0.655500901718397	0.682813439289997	-0.0299546260664505	0.0671427590309946	6.68107270081579
YIL125W_mRNA	7.21702090104302	0.00722154620879046	0.0180538655219762	0.181433604575763	0.0675365306758798	7.27233259455796
YIL148W_mRNA	17.2495755705375	3.27770761856366e-05	0.000163885380928183	-0.347685258241798	0.0837138027164928	8.53614009165395
YJR100C_mRNA	0.269900821624789	0.603398309729783	0.655867727967155	0.0401183362273985	0.0772219582377516	5.81044727396904
YKL035W_mRNA	0.100370276256881	0.751385739762507	0.751385739762507	-0.0243628411949583	0.0768998290926716	8.31646283932466
YLR142W_mRNA	10.3435068692615	0.0012993092529768	0.00464039018920286	0.509324534657845	0.158365542725105	4.99483221637058
YLR277C_mRNA	7.45159869969314	0.00633801300880011	0.0180538655219762	-0.229967743180677	0.0842446235765109	5.90774112542607
YMR225C_mRNA	0.689099108594599	0.406470976387334	0.564543022760186	-0.0703896360000141	0.0847945374209556	2.71808044518091
YMR227C_mRNA	0.492546572935243	0.482793530468344	0.574754202938505	-0.0749109626474512	0.106738655292009	6.15182327297104
YMR265C_mRNA	25.0049878858929	5.71821948014181e-07	4.76518290011818e-06	0.382684305981275	0.0765292271959566	6.57311855484287
YMR303C_mRNA	0.311646283472118	0.576671712758987	0.655308764498849	-0.192554589226486	0.344923590084692	5.70132367849601
YNL051W_mRNA	0.842701466948797	0.358625291220815	0.527390134148258	-0.0671632287451951	0.0731635366887124	5.58983174790641
YOR260W_mRNA	5.82602792354078	0.015790738286512	0.0328973714302333	-0.535465316007928	0.221842660188374	6.70269667321553
YOR350C_mRNA	2.38175244052011	0.122759767533546	0.219213870595618	0.167247256877929	0.108370404380315	5.27249526178013
YPL024W_mRNA	1.55209277749314	0.212826755995978	0.332541806243716	0.0872623511761308	0.0700435374427606	5.31261524467276
YPR122W_mRNA	7.34552737590183	0.00672298068101084	0.0180538655219762	-0.198638836252796	0.0732913415720111	6.33371415935215
