target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	387	30.0515
YDL245C_mRNA	1704	1405	151.108	5.06938
YBR232C_mRNA	360	61	26.4732	20.456
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	226	6.64536
YGR014W_mRNA	3921	3622	1340	17.4381
YKL119C_mRNA	648	349	277	37.4109
YPR031W_mRNA	2247	1948	287	6.94443
YKL066W_mRNA	444	145	99	32.1818
YJL076W_mRNA	3570	3271	2082.94	30.0151
YPL174C_mRNA	2607	2308	511	10.4359
YIL003W_mRNA	882	583	513	41.4756
YML066C_mRNA	1110	811	184	10.694
YMR129W_mRNA	4014	3715	1081	13.7155
YBR140C_mRNA	9279	8980	1737	9.11732
YGR242W_mRNA	309	13.0646	4	14.4314
YKR047W_mRNA	306	11.3524	180	747.361
YKL029C_mRNA	2010	1711	1891.25	52.1005
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	8769	460.275
YDL235C_mRNA	504	205	305	70.1277
YER091C_mRNA	2304	2005	12050	283.28
YMR121C_mRNA	615	316	1000.01	149.163
YDR356W_mRNA	2835	2536	746	13.8654
YDR337W_mRNA	861	562	663	55.6059
YKL008C_mRNA	1257	958	1329	65.3888
YER055C_mRNA	894	595	2764	218.96
YFR004W_mRNA	921	622	3165	239.843
YDR108W_mRNA	2097	1798	482	12.6358
YDL200C_mRNA	567	268	178	31.3061
YJR134C_mRNA	2124	1825	1863	48.1165
YMR135C_mRNA	1368	1069	2678	118.08
YGR012W_mRNA	1182	883	742	39.6084
YNL244C_mRNA	327	28.091	903	1515.18
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	5716	183.157
YBL101C_mRNA	3354	3055	1127	17.3883
YLL040C_mRNA	9435	9136	2602	13.4244
YDR181C_mRNA	1446	1147	699	28.7248
YML116W-A_mRNA	303	9.89396	19	90.5164
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	1398	127.456
YLR216C_mRNA	1116	817	3041.97	175.5
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	353	17.4227
YNL079C_mRNA	600	301	6399	1002.05
YBL058W_mRNA	1272	973	3194	154.727
YJR127C_mRNA	4143	3844	2907	35.6456
YLR088W_mRNA	1845	1546	772	23.537
YKL128C_mRNA	888	589	1457	116.597
YLR100W_mRNA	1044	745	2435	154.059
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	1801	42.9172
YOR292C_mRNA	930	631	432	32.2699
YNL219C_mRNA	1668	1369	1342	46.2054
YPR179C_mRNA	1968	1669	544	15.3634
YOL062C_mRNA	1476	1177	1837	73.5659
YDR540C_mRNA	540	241	49	9.58347
YER087W_mRNA	1731	1432	380.051	12.5096
YOL140W_mRNA	1272	973	315	15.2595
YFL009W_mRNA	2340	2041	1343.76	31.033
YLL004W_mRNA	1851	1552	169	5.13262
YKL057C_mRNA	3114	2815	963	16.1247
YPL130W_mRNA	672	373	19	2.40098
YDL046W_mRNA	522	223	1346	284.501
YPL072W_mRNA	1500	1201	290.177	11.3884
YPR150W_mRNA	522	223	26.0507	5.50628
YER180C_mRNA	804	505	298	27.8143
YGL157W_mRNA	1044	745	1391	88.0065
YDR252W_mRNA	450	151	33	10.301
YLR037C_mRNA	375	76	54	33.4907
