target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	301	31.205
YDL245C_mRNA	1704	1405	157.735	7.06476
YBR232C_mRNA	360	61	30.4979	31.462
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	181	7.10546
YGR014W_mRNA	3921	3622	1254	21.7869
YKL119C_mRNA	648	349	215	38.7668
YPR031W_mRNA	2247	1948	267	8.6252
YKL066W_mRNA	444	145	109	47.3048
YJL076W_mRNA	3570	3271	1589.69	30.583
YPL174C_mRNA	2607	2308	418	11.3969
YIL003W_mRNA	882	583	291	31.4102
YML066C_mRNA	1110	811	206	15.9843
YMR129W_mRNA	4014	3715	897	15.1943
YBR140C_mRNA	9279	8980	1522	10.6656
YGR242W_mRNA	309	13.0646	8	38.5337
YKR047W_mRNA	306	11.3524	151	837.024
YKL029C_mRNA	2010	1711	1008.91	37.1066
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	6142	430.408
YDL235C_mRNA	504	205	289	88.7137
YER091C_mRNA	2304	2005	7348	230.623
YMR121C_mRNA	615	316	719.131	143.208
YDR356W_mRNA	2835	2536	545	13.5237
YDR337W_mRNA	861	562	469	52.515
YKL008C_mRNA	1257	958	1170	76.8541
YER055C_mRNA	894	595	1987	210.149
YFR004W_mRNA	921	622	2707	273.87
YDR108W_mRNA	2097	1798	454	15.8896
YDL200C_mRNA	567	268	192	45.0831
YJR134C_mRNA	2124	1825	1821	62.7905
YMR135C_mRNA	1368	1069	2244	132.097
YGR012W_mRNA	1182	883	630	44.898
YNL244C_mRNA	327	28.091	751	1682.37
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	3857	165
YBL101C_mRNA	3354	3055	1219	25.1096
YLL040C_mRNA	9435	9136	1888	13.0045
YDR181C_mRNA	1446	1147	625	34.2897
YML116W-A_mRNA	303	9.89396	29	184.448
YPR096C_mRNA	303	9.89396	1	6.36029
YJL210W_mRNA	816	517	1106	134.621
