target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
YML123C_mRNA	7.46090883793722e-181	4.39447530554503e-177	-3.06018206089575	0.106713372149023	6.81463603010888	2.34687243335476	0.00187568229726135	0.00666512554930058	0.00589355445524944	0.00666512554930058
YBR067C_mRNA	1.18846183226013e-103	3.50002009600609e-100	-2.11297272005587	0.0977365192073746	7.29645901052244	1.11853952973092	0.00112896192430405	0.00243518928445537	0.00603535846577608	0.00603535846577608
YPL019C_mRNA	2.54388859956025e-80	4.99450128380329e-77	-1.8216299377068	0.0959813414885654	7.12149364946292	0.831312804163151	0.00112094667504926	0.00147239833854082	0.0057883667604092	0.0057883667604092
YOR153W_mRNA	9.5250121960281e-73	1.40255804586514e-69	-2.05046588178587	0.113664779822283	8.23181656140764	1.057562424178	0.000409457294115155	0.00928030433492096	0.0090293928614809	0.00928030433492096
YBR092C_mRNA	3.28521901801053e-66	3.8699880032164e-63	-1.91393041916935	0.111354909502952	6.34447945296701	0.918904722530774	0.00252194531681037	0.00216151994619552	0.00677799158599767	0.00677799158599767
YOR273C_mRNA	7.65314966319492e-63	7.51284191936968e-60	-1.59244018920499	0.0951729333261886	7.17706783596711	0.636437326408998	0.000946101219836111	0.00276022982045569	0.00584731420859725	0.00584731420859725
YER011W_mRNA	1.33004709034855e-60	1.11913962316471e-57	-3.31931253064636	0.202125392170722	5.9716469071339	2.77488625610658	0.00441980912438641	0.0262211964957397	0.00784177787508833	0.0262211964957397
YFR015C_mRNA	2.38893907786561e-58	1.75885639607856e-55	-1.7219090772866	0.106923898799809	7.62105932749512	0.746959077677774	0.000695202378191866	0.00787933772272194	0.00687947213825491	0.00787933772272194
YIL121W_mRNA	7.63130457885728e-58	4.9942648854966e-55	-1.941276743187	0.121087183366122	6.05533274679774	0.942379656940157	0.00345320250900688	-0.00309198971329657	0.00754337697264875	0.00754337697264875
YKL109W_mRNA	8.71063548157514e-53	5.13056429864776e-50	-1.4665539855357	0.0959064182073784	6.95289566378264	0.540523157685016	0.00112699029331662	0.00311502405021915	0.00577154049670981	0.00577154049670981
YFL054C_mRNA	1.79092498757434e-51	9.58958925164807e-49	1.42287672348793	0.0942717173478989	7.12886887144027	0.506333889083054	0.000870299357183846	-0.000586279574003712	0.00579506816160776	0.00579506816160776
YIL169C_mRNA	1.44163935208544e-49	7.07604648648603e-47	-1.87543365400157	0.126709302048871	6.71410159579267	0.887340471253274	0.002006985284285	0.010034450134999	0.0060022308065847	0.010034450134999
YER001W_mRNA	3.56135125867376e-48	1.61356607027603e-45	-1.78109844398121	0.122128566439636	5.97170052792832	0.796223464409616	0.00334496269649364	0.00137335873581873	0.00784157735895676	0.00784157735895676
YLR413W_mRNA	3.99178434790566e-48	1.67940070065459e-45	-1.71673799793976	0.117778326676422	7.23671730848922	0.7437332055099	0.000896358755134768	0.00950744192088868	0.00593130452266623	0.00950744192088868
YBR093C_mRNA	2.65526209305819e-44	1.04263291520752e-41	-1.4659905183377	0.104997917453563	6.54068415697886	0.540137077521341	0.00195511996934429	0.00232742136665619	0.00631330203284465	0.00631330203284465
YGR234W_mRNA	2.35480727828865e-42	8.66863429320009e-40	-3.12291981596142	0.228973617909278	6.40792715766761	2.46437150308036	0.00314817002775835	0.0361735182460896	0.00663328803748378	0.0361735182460896
YDR399W_mRNA	3.10636709219749e-42	1.07626483370842e-39	-1.40587253826953	0.103232107157081	6.55757867315732	0.494506237050635	0.00171782268563078	-0.0011375648073298	0.00627482827543758	0.00627482827543758
YOR348C_mRNA	3.94938770686571e-42	1.29232742185772e-39	1.80408796694668	0.132643671359039	5.65326380770566	0.818456965694673	0.00392480759789069	0.00323561876343632	0.00927095006581289	0.00927095006581289
