target_id	W	pval	qval	b	se_b
Q0045_mRNA	0.000848979238542945	0.976755128551912	0.990260446296763	0.0309430129341319	1.06197443954492
Q0055_mRNA	0.0178188058471323	0.893808165735437	0.952170730136652	-0.138831757122703	1.04003875429013
YBL071C_mRNA	1.88877352326265	0.169340320943566	0.400484993580101	-0.85320070182875	0.620813655170404
YBR051W_mRNA	1.54676333869137	0.213613896506852	0.46128944584522	-0.764378307293639	0.614605466270435
YCL001W-A_mRNA	0.219434835667448	0.639470883014723	0.825064443889685	0.367113605960384	0.783696114821984
YCR064C_mRNA	0.786177487638491	0.375258477781327	0.630163514229526	-0.523950183112726	0.590921368189608
YDL016C_mRNA	1.1139838725113	0.291217579753107	0.541672729171514	0.643110306307274	0.609320819884919
YDL242W_mRNA	0.704082514724469	0.401415300959394	0.651936870255978	-0.557824881146398	0.664792485908922
YDR016C_mRNA	0.00818153157252014	0.927928179754221	0.969367200550594	-0.0565514648728643	0.6252109184339
YDR112W_mRNA	0.200368634313363	0.654423459430063	0.835466916938598	0.278304017377633	0.621733983849716
YDR401W_mRNA	0.0161903891351376	0.898749291735964	0.954338660335241	-0.119958740417634	0.942764570970088
YDR509W_mRNA	1.05432118165475	0.304513974749272	0.557959531549416	-1.02871039698431	1.00185913701225
YDR545C-A_mRNA	1.24913121610214	0.263718475180849	0.517683281058343	1.77844544023628	1.59124303410456
YEL045C_mRNA	2.91705241582664	0.0876478361908037	0.266181279836484	1.10162778523711	0.645004529859975
YEL075W-A_mRNA	0.0195106060446684	0.888912536014477	0.950289830167857	-0.163060130317748	1.16738042104364
YER146W_mRNA	0.000892238854268172	0.97617043861325	0.990260446296763	-0.0183762314524254	0.615199376294537
YER172C-A_mRNA	1.47330162591912	0.224825493142463	0.474785240040722	-1.42759935928678	1.1761440349424
YFL012W_mRNA	16.9696034048833	3.79830813493814e-05	0.000562708745777511	2.40387119059426	0.583546335769329
YFL014W_mRNA	6.37386228903539	0.0115813263877287	0.0630011203403283	-1.55816042987035	0.617178563158221
YFL062W_mRNA	0.00962415744429904	0.921850671959932	0.965915824727782	-0.129649342246131	1.32156630801946
YGL007W_mRNA	0.000136750138922223	0.990669733441758	0.996592794206841	-0.00734155265075293	0.627803929436244
YGL034C_mRNA	0.0449566125067296	0.832083829175897	0.927989340687629	-0.162806968165958	0.767849664834461
YGL217C_mRNA	13.3725544205853	0.000255333354053672	0.00291659645325104	2.28419722962876	0.624635141249124
YGR045C_mRNA	3.95594193984316	0.0467061716100583	0.172875030873754	1.85989335776639	0.935110834600624
YHL037C_mRNA	18.8668631434601	1.40166469142102e-05	0.000229817887747879	2.51422325053682	0.578833940752237
YHL046W-A_mRNA	3.12992241035322	0.0768673987236755	0.242658197052511	-1.31547786398016	0.743561266739305
YHR130C_mRNA	14.856839201914	0.000115986738901739	0.00148794416476802	2.38396508217627	0.618495691380135
YHR145C_mRNA	1.51777322634872	0.217956781725115	0.467725637841727	2.24535226105667	1.82255666990189
YIL012W_mRNA	0.454742713941706	0.500091277553303	0.736411418530462	0.457553326143079	0.678514045393192
YIL014C-A_mRNA	0.000753482153518098	0.978101114616267	0.9905580988049	-0.0164751069918035	0.60019415049842
YIL141W_mRNA	0.219485349877845	0.639432336004184	0.825064443889685	0.296454467168062	0.63278362232626
YJL032W_mRNA	0.0474031467049122	0.82764522490386	0.926714977510806	-0.133357870544546	0.612512655193099
YJL119C_mRNA	0.993274848587543	0.318943287979838	0.573881618969887	0.61732255383278	0.619408876700474
YJR010C-A_mRNA	0.324282170825561	0.56904551034055	0.787481715038806	-0.358025706402621	0.628713338844002
YKL036C_mRNA	1.16569205595828	0.2802881783714	0.532057571110813	0.665144236155957	0.616061279667066
YKL097C_mRNA	24.6713181375023	6.79885041377136e-07	1.39735527694308e-05	2.65324962761933	0.534173003104705
YLR041W_mRNA	2.07852166150512	0.14938479477705	0.372472894965246	-0.92636714480247	0.64254842916194
YLR255C_mRNA	0.247862595635829	0.618584126823272	0.817079780101253	-0.313192795555583	0.629080562800994
YLR282C_mRNA	0.0303086471995748	0.861791754705696	0.939895765317322	-0.110581741344726	0.635184875278146
YLR311C_mRNA	0.254459899226064	0.613952086010092	0.813470244034074	0.320120800694263	0.634606065997362
YMR101C_mRNA	0.0427588024940613	0.836180101093943	0.929644092389594	0.134499369156095	0.650440358415163
YMR306C-A_mRNA	0.0355842303555853	0.850376682167285	0.935958005546837	-0.126528006803928	0.670745670603096
YMR320W_mRNA	0.110099106099866	0.740031333138316	0.882398120023158	-0.207623320844885	0.62572605130515
YNL184C_mRNA	0.0220747403919606	0.881888444070187	0.94624684706575	0.152753043500452	1.02811588574666
YNL226W_mRNA	1.12958062499423	0.287864809998982	0.538451217879443	0.645701075704429	0.607537224250628
YNL303W_mRNA	0.0486622778311304	0.825407576066378	0.925397002748923	-0.173783917922443	0.787795266676761
YNL324W_mRNA	6.96132230597037	0.0083290454541475	0.0490087079796966	2.02313430391857	0.766794242035059
YOL024W_mRNA	0.488432237730745	0.484627481962105	0.724954026707537	0.470444871101434	0.673141827946858
YOL046C_mRNA	0.346900129427025	0.555873158768	0.778700083076283	-0.406669867427767	0.690461970280817
YOR121C_mRNA	1.77826138870891	0.182362962889128	0.417216890848522	-0.922259570162444	0.691600615563382
YOR268C_mRNA	3.43120816203761	0.063975284264548	0.215851869509923	1.15329786776137	0.622612672475375
YOR300W_mRNA	0.00164115342382455	0.967685616454237	0.98614851946163	0.0281609995791709	0.695141912695582
YOR318C_mRNA	0.00276873027088945	0.958035696864621	0.982441033485382	-0.0341762414383959	0.649507207333061
YOR391C_mRNA	2.88521450519307	0.0893961002364566	0.26897166859804	2.30568682531329	1.35741068844211
YPL033C_mRNA	0.426911091300929	0.513508534172862	0.746537811697882	0.435985420615013	0.66727253195344
YPL205C_mRNA	0.010167358228964	0.919682776854021	0.96570413240801	0.0664205876563418	0.658716665161814
YPL280W_mRNA	1.18968743684238	0.275392613041432	0.527671900988217	-1.29058057434963	1.18322867531233
YPR136C_mRNA	0.808938492685881	0.368434271849175	0.622306082120899	-0.704896463518936	0.783732002672847
YPR177C_mRNA	0.0186586464111525	0.891349619906463	0.952023372624707	0.129089875667066	0.945044187125543
YAL065C_mRNA	0.47923133449592	0.488770696936629	0.727520764899037	-0.539193500083247	0.77888267700972
YAR030C_mRNA	0.00119512037412461	0.972422214598337	0.989173258489431	0.017953941392531	0.519342636155354
YAR068W_mRNA	4.31649536084334	0.0377445834329885	0.150488479165542	3.09311581270274	1.48878005493396
YAR073W_mRNA	0.11210458379244	0.73776070207539	0.881050775751959	0.191002928134904	0.570464127484091
YAR075W_mRNA	0.00178115025271466	0.96633633229237	0.985757632224845	-0.0417395773592058	0.989003364002816
YBL029C-A_mRNA	0.579976739769271	0.446321438343673	0.692682328001069	-0.45957309213623	0.603461134344757
YBL109W_mRNA	20.692221967126	5.39346431762248e-06	9.59806439693975e-05	2.90819627333999	0.639322735980116
YBR124W_mRNA	0.832566709599442	0.361531386702058	0.617395758975983	-0.510176577076427	0.559127682658452
YBR224W_mRNA	1.32815578180681	0.249133571260404	0.503529312827902	-0.588164702332914	0.510357438384617
YCL021W-A_mRNA	3.98107879157595	0.0460140841875257	0.171547984473563	-0.982154952342998	0.492243085478447
YCL058W-A_mRNA	0.705306199086168	0.401006457823741	0.651635493963579	-0.757592395164982	0.902083534891387
YCL065W_mRNA	0.595575292497496	0.44027124984497	0.68804907238155	-0.47243613243591	0.61217384311756
YDR157W_mRNA	0.0844536200680297	0.771350337612413	0.894899774576578	0.170253696752112	0.585851323711285
YDR203W_mRNA	1.25407114492614	0.262776332821517	0.516967194330476	-0.542673056404921	0.484593039569823
YDR504C_mRNA	0.303270402823527	0.581839398897893	0.794431946518597	-0.566095932575622	1.02795717076277
YDR535C_mRNA	6.18414695577967	0.0128899827738588	0.0681511136331648	1.19461663391449	0.480384135922904
YEL035C_mRNA	0.447971340329488	0.503299910115004	0.739803972636937	0.346760414586012	0.51808903210718
YEL074W_mRNA	0.135253819095909	0.713045707186265	0.867786701126178	-0.180463001154825	0.490697004819175
YEL076C_mRNA	1.19884900077974	0.27355184735269	0.526276246868046	-0.847905616376554	0.774399865990737
YER048W-A_mRNA	0.360915732466807	0.547998100505243	0.772264758048244	-0.327848390010622	0.545720349390102
YER068C-A_mRNA	0.601989724344536	0.43781986157298	0.685870781535558	-0.374157553438135	0.482236388350957
YER076W-A_mRNA	1.8345473430113	0.175591378932977	0.409479376281177	-0.685042617327678	0.505770073411967
YER079C-A_mRNA	4.6809410116183	0.0304990371962459	0.127794600889144	1.09388549852628	0.505597922617718
YGL024W_mRNA	0.0530033315359156	0.817917306094754	0.920768238317277	-0.131260048718745	0.570139298512062
YGL074C_mRNA	0.083797746361511	0.77221530393293	0.894980846727806	0.14192461352831	0.490277034780076
YGL170C_mRNA	0.242189928265546	0.622628888138692	0.817359901019438	0.305156432484118	0.620075382336516
YGL262W_mRNA	0.0303441554577883	0.861711634192794	0.939895765317322	-0.0967997515765488	0.555695289545276
YGR022C_mRNA	1.42310416275655	0.232893148132838	0.484806457079663	-0.833108444747074	0.698366168242785
YHL018W_mRNA	1.95432061117454	0.162122023535762	0.391683051067153	-0.803686929284563	0.574895618987027
YHR021W-A_mRNA	0.895622409293849	0.343958222400921	0.599135937684103	-0.53764032280632	0.56810597562935
YHR093W_mRNA	2.05923017373114	0.151286583901788	0.375877367880256	0.743893984776176	0.518392369528964
YIL029W-A_mRNA	0.0267934483921446	0.869977517320736	0.942648868779293	-0.0786754748817005	0.480645706170031
YIL163C_mRNA	0.208490786727857	0.647952890153514	0.831734325010291	-0.233820427764968	0.512081417820162
YIL171W	0.436079016791932	0.509021043705391	0.743516505813917	0.397827082752528	0.602437156807448
YIL171W-A_mRNA	0.99353830830521	0.318879116023942	0.573881618969887	-0.401583778342726	0.402887555493217
YJL027C_mRNA	0.174203276190583	0.676402924107118	0.848520066196701	0.237443335194204	0.568894617340285
YJL195C_mRNA	5.035874515884	0.0248275487998668	0.110624734614368	1.37073807209103	0.610825312037194
YJL220W_mRNA	0.99353830830521	0.318879116023942	0.573881618969887	-0.401583778342726	0.402887555493217
YLR053C_mRNA	0.436787526955417	0.508677068616192	0.743516505813917	0.338251808401256	0.511805576034141
YLR252W_mRNA	0.000695593257377551	0.978958950556586	0.990841580440227	0.0132830813425056	0.503641084434962
YLR269C_mRNA	4.04691397580267	0.0442521713455688	0.16696827675765	1.06845038073632	0.53111965282615
YLR280C_mRNA	0.0379855509433474	0.845472156163462	0.933425567529058	-0.203904686728478	1.04620789544501
YMR007W_mRNA	4.36486648405736	0.0366873580837058	0.147178081879444	-1.12298380244589	0.537511809367837
