target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
YAR071W_mRNA	0	0	-2.34972302552818	0.0464521771525233	5.9052981282967	1.4345173895259	0.0309469567876736	0.00916360581047227	0.0208403575053521	0.0208403575053521
YBR092C_mRNA	0	0	-1.91622838034387	0.0414110665698615	6.64088520709571	0.968369580751305	0.00203082423985456	0.0391262101870294	0.0216543211334947	0.0391262101870294
YDR033W_mRNA	0	0	-2.56433780116318	0.0455831108654051	7.32409488577179	1.71060465804989	0.00122834501291073	0.0486393348951168	0.0258409460365502	0.0486393348951168
YDR399W_mRNA	0	0	-1.30431172983392	0.0312455515151528	6.72681611131825	0.448310509425814	0.00142996635185081	0.0172934407702326	0.0220008613958148	0.0220008613958148
YDR406W_mRNA	0	0	-1.40205868506015	0.0318426336025452	6.97736462274834	0.511716120886609	0.0010948614613659	0.0141666931318836	0.0232400180925367	0.0232400180925367
YER001W_mRNA	0	0	-1.62693010887769	0.0315533873540717	6.00031230183257	0.690089944949143	0.00327690490837624	0.0183497639216446	0.02061788517601	0.02061788517601
YER011W_mRNA	0	0	-2.88989126337047	0.0550138866662127	6.2822114782773	2.18171750409107	0.00404923244000099	0.0685874329869484	0.0205941712708922	0.0685874329869484
YER081W_mRNA	0	0	2.18124402915074	0.0362085452995681	7.7902800232466	1.22327263879085	0.00077945409940901	0.0207427622005181	0.0306859559656521	0.0306859559656521
YER124C_mRNA	0	0	-1.23648724149361	0.0309137378144392	6.19336994500804	0.405613835056366	0.00240808903863199	0.0171631616988088	0.0205277314172053	0.0205277314172053
YFR015C_mRNA	0	0	-2.08653763433242	0.045833534533383	7.86976590801596	1.14975317329033	0.000567703586256172	0.0498494057214912	0.0316428368827565	0.0498494057214912
YFR055W_mRNA	0	0	-1.42439320448211	0.0376469357789213	6.42904328957676	0.546220150152705	0.00196317549174085	0.0320518270732726	0.0208696079917992	0.0320518270732726
YGR234W_mRNA	0	0	-2.92297591614457	0.0322633833972042	6.90560457197102	2.17925881567496	0.00214971236603784	0.0188999741919707	0.022832509431602	0.022832509431602
YHL047C_mRNA	0	0	-1.27577530030854	0.0321365364260495	7.06363664792668	0.426504133432841	0.000998611692285517	0.0144846848083952	0.0237875556708219	0.0237875556708219
YHR136C_mRNA	0	0	-3.25876752364878	0.0725280293831384	4.16714571306442	2.80775630842887	0.0444610292446412	0.081786531864192	0.0407159414038856	0.081786531864192
YHR215W_mRNA	0	0	-3.40327374423666	0.0566216425569937	6.46104443207638	3.00218201844902	0.0282965403890242	0.0486477093514228	0.0209675175749141	0.0486477093514228
YIL121W_mRNA	0	0	-1.94534296263542	0.0312788807944023	6.25682843099144	0.970168115501834	0.00291019143860471	0.0113594804557673	0.0205706497714055	0.0205706497714055
YKL062W_mRNA	0	0	-1.50433829279373	0.0383499407330492	6.61553532655852	0.606639457733818	0.00170954230022029	0.0335876886012609	0.0215502021661237	0.0335876886012609
YKL109W_mRNA	0	0	-1.47727819647224	0.0317685905103553	6.93359592626802	0.571903068390546	0.00123548556917421	0.0195556912666516	0.0229863546631771	0.0229863546631771
YLR413W_mRNA	0	0	-1.6062505054671	0.0393563236415095	7.38164859695274	0.688582531227131	0.000782327803521613	0.0363917572502841	0.026372514354176	0.0363917572502841
YML123C_mRNA	0	0	-3.15822993794805	0.046686754422921	7.30855125290114	2.57161357302939	0.00162066020962273	0.0506910127154844	0.0257008109096603	0.0506910127154844
YOR153W_mRNA	0	0	-1.90609277225679	0.0403752232427946	8.37871988496287	0.953921178428519	0.00032098734479868	0.0361253977181715	0.0388028203009333	0.0388028203009333
YOR273C_mRNA	0	0	-1.55907451408747	0.0326858994941078	7.18448962917671	0.629672914401286	0.000977214082094602	0.0147866869463351	0.0246636185356394	0.0246636185356394
YOR290C_mRNA	0	0	-5.68048361908003	0.115428646539167	4.43848684463748	8.46829358050654	0.117849184738255	0.20192135386648	0.0364646606304087	0.20192135386648
YPL019C_mRNA	0	0	-1.70536828045709	0.0326673414044721	7.17682000448922	0.748987375165503	0.00100757523140709	0.0134079280981943	0.024604149435065	0.024604149435065
YPL095C_mRNA	0	0	-1.41967363305868	0.0315021946188226	5.97976819017487	0.524949232120036	0.00316306367537291	0.0127818263858485	0.0206542547038794	0.0206542547038794
YIL169C_mRNA	6.74332902661927e-308	1.5086901903017e-305	-1.94448708555404	0.051841503375753	6.94871960153554	1.01902962297568	0.00152448455002427	0.0629765107841727	0.0230721898930634	0.0629765107841727
YER037W_mRNA	1.58411633579908e-307	3.41289063901603e-305	-1.26488031012516	0.0337431461178781	5.53645653551349	0.421789228661385	0.00460641572378326	0.0131791581934089	0.0227199821145961	0.0227199821145961
YDR055W_mRNA	9.58300493638888e-305	1.99086927553479e-302	-1.41624146899056	0.0379542780357732	6.83995396103065	0.540921968155685	0.00130159653730577	0.0332710567718968	0.0224970154520333	0.0332710567718968
YPR149W_mRNA	1.02985389661575e-272	2.06574486779787e-270	-1.40790729950286	0.0399020372610365	7.02995915549655	0.538576973377528	0.00110928186021482	0.0371028600017326	0.0235662348345917	0.0371028600017326
